,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F0-NA,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F73,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F19,F15,F4,F8,F11,F71,category,1
2040,1.476645,1.4071912,-0.12619062,-0.38624334,2.024385,2.517814,0.08712944,1.6766707,-0.11703012,1.9590409,0.21023825,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,-1.0552645,0.6765245,0.8645254,0.62552696,-0.26124302,1.6697016,0.6253788,-0.7312871,1.0068805,-0.03901308,-0.8985054,-0.549305,0.9042801,-0.34619418,-0.52987975,-0.549305,1.0418825,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,1.601662,0,1.3549412477088867e-06
2041,1.476645,1.4071912,-0.12619062,-0.38624334,2.024385,2.517814,0.08712944,1.6766707,-0.11703012,1.9590409,0.20992975,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,-1.0552645,0.6765245,0.8645254,0.62552696,-0.26124302,1.6697016,0.6253788,-0.7312871,1.0068805,-0.03901308,-0.8985054,-0.549305,0.9042801,-0.34619418,-0.52987975,-0.549305,1.0418825,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,1.601662,0,1.3549712591717427e-06
2042,1.476645,1.4071912,-0.13045616,-0.38624334,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.21054697,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.7217683,1.0185841,1.1119189,1.5176803,1.7217683,1.0418825,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,2.507097,1.601662,0,0.0006373520561972371
2043,1.476645,1.4071912,-0.10628478,-0.38624334,2.024385,2.517814,-0.83786464,1.6766707,-0.09251137,1.9590409,0.22369355,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,-0.43786302,1.095118,0.9793632,0.61023885,-0.43786302,1.0418825,-0.4404178,-0.34458876,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.42377698,0,8.867344207489394e-05
2044,1.476645,1.4071912,-0.13045616,-0.38624334,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.21054697,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.7217683,1.2350657,1.1119189,1.5176803,1.7217683,1.0418825,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,2.507097,1.601662,0,0.000500389619008335
2045,1.476645,1.4071912,-0.13045616,-0.38624334,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,1.1285859,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.7217683,1.0185841,1.1119189,1.5176803,1.7217683,1.0418825,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,3.920702,1.601662,0,0.0006162649510472083
2046,1.476645,1.4071912,-0.05794201,-0.38624334,2.024385,2.517814,-0.83786464,1.6766707,-0.04347388,1.9590409,1.152904,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,-2.1682222,0.0,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,-0.43786302,1.095118,0.9793632,0.61023885,-0.43786302,1.0418825,-0.4404178,-0.34458876,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.42377698,0,0.0004536322419371161
2047,1.476645,1.4071912,-0.13045616,-0.38624334,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,1.1285859,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.7217683,1.2350657,1.1119189,1.5176803,1.7217683,1.0418825,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,3.920702,1.601662,0,0.00048383178935176374
2048,1.476645,1.4071912,-0.13045616,-0.38624334,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,1.1655568,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.7217683,1.0185841,1.1119189,1.5176803,1.7217683,1.0418825,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,3.920702,1.601662,0,0.0006146323023379354
2049,1.476645,1.4071912,-0.0095992405,-0.38624334,2.024385,2.517814,-0.83786464,1.6766707,0.005563619,1.9590409,1.1957384,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,-2.1682222,0.0,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,-0.43786302,1.095118,0.9793632,0.61023885,-0.43786302,1.0418825,-0.4404178,-0.34458876,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.42377698,0,0.0004495152975297929
2050,1.476645,1.4071912,-0.13045616,-0.38624334,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,1.1655568,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.7217683,1.2350657,1.1119189,1.5176803,1.7217683,1.0418825,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,3.920702,1.601662,0,0.0004825498216773426
2051,1.476645,1.4071912,-0.13045616,-0.38624334,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,1.0498298,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.7217683,1.0185841,1.1119189,1.5176803,1.7217683,1.0418825,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,3.920702,1.601662,0,0.0006197573183736006
2052,1.476645,1.4071912,-0.08211339,-0.38624334,2.024385,2.517814,-0.83786464,1.6766707,-0.06799262,1.9590409,1.0689017,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,-2.1682222,0.0,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,-0.43786302,1.095118,0.9793632,0.61023885,-0.43786302,1.0418825,-0.4404178,-0.34458876,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.42377698,0,0.0004577561833099904
2053,1.476645,1.4071912,-0.13045616,-0.38624334,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,1.0498298,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.7217683,1.2350657,1.1119189,1.5176803,1.7217683,1.0418825,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,3.920702,1.601662,0,0.00048657402467042237
2054,1.476645,1.4071912,-0.13045616,-0.38624334,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,1.0795794,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.7217683,1.0185841,1.1119189,1.5176803,1.7217683,1.0418825,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,3.920702,1.601662,0,0.0006184357847799903
2055,1.476645,1.4071912,-0.0095992405,-0.38624334,2.024385,2.517814,-0.83786464,1.6766707,0.005563619,1.9590409,1.109761,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,-2.1682222,0.0,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,-0.43786302,1.095118,0.9793632,0.61023885,-0.43786302,1.0418825,-0.4404178,-0.34458876,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.42377698,0,0.0004522974613722456
2056,1.476645,1.4071912,-0.13045616,-0.38624334,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,1.0795794,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.7217683,1.2350657,1.1119189,1.5176803,1.7217683,1.0418825,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,3.920702,1.601662,0,0.0004855363452260403
2057,1.476645,1.4071912,-0.13045616,-0.38624334,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,1.4125028,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.7217683,1.0185841,1.1119189,1.5176803,1.7217683,1.0418825,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,2.507097,1.601662,0,0.0005671459229484749
2058,1.476645,1.4071912,-0.05794201,-0.38624334,2.024385,2.517814,-0.83786464,1.6766707,-0.04347388,1.9590409,1.4363271,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,-2.1682222,0.0,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,-0.43786302,1.095118,0.9793632,0.61023885,-0.43786302,1.0418825,-0.4404178,-0.34458876,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.42377698,0,0.00044449860263640805
2059,1.476645,1.4071912,-0.13045616,-0.38624334,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,1.4125028,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.7217683,1.2350657,1.1119189,1.5176803,1.7217683,1.0418825,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,2.507097,1.601662,0,0.0004452635640516908
2060,1.476645,1.4071912,-0.13045616,-0.38624334,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,1.4507698,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.7217683,1.0185841,1.1119189,1.5176803,1.7217683,1.0418825,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,3.920702,1.601662,0,0.000602181621212733
2061,1.476645,1.4071912,-0.0095992405,-0.38624334,2.024385,2.517814,-0.83786464,1.6766707,0.005563619,1.9590409,1.4809513,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,-2.1682222,0.0,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,-0.43786302,1.095118,0.9793632,0.61023885,-0.43786302,1.0418825,-0.4404178,-0.34458876,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-0.42377698,0,0.000440407941392996
2062,1.476645,1.4071912,-0.13045616,-0.38624334,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,1.4507698,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,0.0,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.7217683,1.2350657,1.1119189,1.5176803,1.7217683,1.0418825,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.29383826,1.9843543,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.059928022,0.048084386,-0.5253512,0.26769102,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.5276875,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,3.920702,1.601662,0,0.00047277348565335684
