,F102,F104,F108,F95,F112,F116,F117,F115,F43,F42,category,1
1859,-0.5775077,-0.73116,0.30309504,1.0264816,1.0264816,-0.7312871,-0.7286703,-0.4404178,-0.42328393,-0.5775109,0,3.8200908933196057e-05
1860,-0.5775077,-0.73116,0.30309504,1.0264816,1.0264816,-0.7312871,-0.7286703,-0.4404178,-0.42328393,-0.5775109,0,3.8200908933196057e-05
1861,-0.5775077,-0.73116,0.30309504,1.0264816,1.0264816,-0.7312871,-0.7286703,-0.4404178,-0.42328393,-0.5775109,0,3.8200908933196057e-05
1862,-0.5775077,-0.73116,0.30309504,1.0264816,1.0264816,-0.7312871,-0.7286703,-0.4404178,-0.42328393,-0.5775109,0,3.8200908933196057e-05
1863,-0.5775077,-0.73116,0.30309504,1.0264816,1.0264816,0.9609529,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,0.0022469219230490983
1864,-0.5775077,-0.73116,0.30309504,1.0264816,1.0264816,-0.7312871,-0.44225416,-0.4404178,-0.42328393,-0.5775109,0,5.028312507206212e-05
1865,-0.5775077,-0.73116,0.30309504,1.0264816,1.0264816,-0.7312871,-0.7286703,-0.4404178,-0.42328393,-0.5775109,0,3.8200908933196057e-05
1866,-0.5775077,-0.73116,0.30309504,1.0264816,1.0264816,-0.7312871,-0.7286703,-0.4404178,-0.42328393,-0.5775109,0,3.8200908933196057e-05
1867,-0.5775077,-0.73116,0.30309504,1.0264816,1.0264816,-0.7312871,-0.7286703,-0.4404178,-0.42328393,-0.5775109,0,3.8200908933196057e-05
1868,-0.5775077,-0.73116,0.30309504,1.0264816,1.0264816,-0.7312871,-0.7286703,-0.4404178,-0.42328393,-0.5775109,0,3.8200908933196057e-05
1869,-0.5775077,-0.73116,0.30309504,1.0264816,1.0264816,0.9609529,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,0.0022469219230490983
1870,-0.57556015,-0.73116,0.30309504,1.03355,1.0335499,-0.7312871,-0.44225416,-0.4404178,-0.42328393,-0.5775109,0,4.985857388421472e-05
1871,-0.57556015,-0.73116,-2.1682222,1.03355,1.0335499,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,0.00013030093015253848
1872,-0.57556015,-0.73116,0.30309504,1.03355,1.0335499,-0.7312871,-0.7286703,-0.4404178,-0.42328393,-0.5775109,0,3.787836661807996e-05
1873,-0.57556015,-0.73116,0.30309504,1.03355,1.0335499,-0.7312871,-0.7286703,-0.4404178,-0.42328393,-0.5775109,0,3.787836661807996e-05
1874,-0.57556015,-0.73116,0.30309504,1.03355,1.0335499,-0.7312871,-0.7286703,-0.4404178,-0.42328393,-0.5775109,0,3.787836661807996e-05
1875,-0.57556015,-0.73116,0.30309504,1.03355,1.0335499,-0.7312871,-0.7286703,-0.4404178,-0.42328393,-0.5775109,0,3.787836661807996e-05
1876,-0.57556015,-0.73116,0.30309504,1.03355,1.0335499,0.9609529,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,0.002227992004268214
1877,-0.57556015,-0.73116,0.30309504,1.03355,1.0335499,-0.7312871,-0.44225416,-0.4404178,-0.42328393,-0.5775109,0,4.985857388421472e-05
1878,-0.57556015,-0.73116,-2.1682222,1.03355,1.0335499,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,0.00013030093015253848
1879,-0.57556015,-0.73116,0.30309504,1.03355,1.0335499,-0.7312871,-0.7286703,-0.4404178,-0.42328393,-0.5775109,0,3.787836661807996e-05
1880,-0.57556015,-0.73116,0.30309504,1.03355,1.0335499,-0.7312871,-0.7286703,-0.4404178,-0.42328393,-0.5775109,0,3.787836661807996e-05
1881,-0.57556015,-0.73116,0.30309504,1.03355,1.0335499,-0.7312871,-0.7286703,-0.4404178,-0.42328393,-0.5775109,0,3.787836661807996e-05
1882,-0.57556015,-0.73116,0.30309504,1.03355,1.0335499,-0.7312871,-0.7286703,-0.4404178,-0.42328393,-0.5775109,0,3.787836661807996e-05
1883,-0.57556015,-0.73116,0.30309504,1.03355,1.0335499,0.9609529,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,0.002227992004268214
1896,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,-0.961488,-0.4404178,-0.4122528,-0.36960948,0,0.0001524105318810895
1897,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,-0.961488,-0.4404178,-0.4122528,-0.36960948,0,0.0001524105318810895
1898,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.44225416,-0.4404178,-0.4122528,-0.36960948,0,3.403759687800219e-06
1899,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.44225416,-0.4404178,-0.4122528,-0.36960948,0,3.403759687800219e-06
1900,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.44225416,-0.4404178,-0.4122528,-0.36960948,0,3.403759687800219e-06
1901,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.44225416,-0.4404178,-0.4122528,-0.36960948,0,3.403759687800219e-06
1902,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,-0.961488,-0.4404178,-0.4122528,-0.36960948,0,0.0001524105318810895
1903,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,-0.961488,-0.4404178,-0.4122528,-0.36960948,0,0.0001524105318810895
1904,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,-0.961488,-0.4404178,-0.4122528,-0.36960948,0,0.0001524105318810895
1905,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,-0.961488,-0.4404178,-0.4122528,-0.36960948,0,0.0001524105318810895
1906,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.44225416,-0.4404178,-0.4122528,-0.36960948,0,3.403759687800219e-06
1907,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,-0.961488,-0.4404178,-0.4122528,-0.36960948,0,0.0001524105318810895
1908,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,-0.961488,-0.4404178,-0.4122528,-0.36960948,0,0.0001524105318810895
1909,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,-0.961488,-0.4404178,-0.4122528,-0.36960948,0,0.0001524105318810895
1910,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,-0.961488,-0.4404178,-0.4122528,-0.36960948,0,0.0001524105318810895
1911,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,-0.961488,-0.4404178,-0.4122528,-0.36960948,0,0.0001524105318810895
1912,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,-0.961488,-0.4404178,-0.4122528,-0.36960948,0,0.0001524105318810895
1913,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,-0.961488,-0.4404178,-0.4122528,-0.36960948,0,0.0001524105318810895
1914,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,-0.961488,-0.4404178,-0.4122528,-0.36960948,0,0.0001524105318810895
1915,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1916,2.35479,-0.47505146,-2.1682222,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,6.704764855885018e-05
1917,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.6838976,-0.4404178,-0.4122528,-0.36960948,0,2.6993725006650396e-06
1918,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.6838976,-0.4404178,-0.4122528,-0.36960948,0,2.6993725006650396e-06
1919,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1920,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1921,2.35479,-0.47505146,-2.1682222,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,6.704764855885018e-05
1922,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1923,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1924,2.35479,-0.47505146,-2.1682222,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,6.704764855885018e-05
1925,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1926,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1927,2.35479,-0.47505146,-2.1682222,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,6.704764855885018e-05
1928,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1929,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1930,2.35479,-0.47505146,-2.1682222,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,6.704764855885018e-05
1931,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1932,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1933,2.35479,-0.47505146,-2.1682222,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,6.704764855885018e-05
1934,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1935,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1936,2.35479,-0.47505146,-2.1682222,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,6.704764855885018e-05
1937,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1938,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1939,2.35479,-0.47505146,-2.1682222,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,6.704764855885018e-05
1940,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1941,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1942,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1943,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.0068805,-0.4404178,-0.4122528,-0.36960948,0,1.367193949457074e-05
1944,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.44225416,-0.4404178,-0.4122528,-0.36960948,0,3.403759687800219e-06
1945,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.44225416,-0.4404178,-0.4122528,-0.36960948,0,3.403759687800219e-06
1946,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.0068805,-0.4404178,-0.4122528,-0.36960948,0,1.367193949457074e-05
1947,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.0068805,-0.4404178,-0.4122528,-0.36960948,0,1.367193949457074e-05
1948,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1949,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,1.558801906340749e-05
1950,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1951,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1952,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,1.558801906340749e-05
1953,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1954,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1955,2.35479,-0.47505146,-2.1682222,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,6.704764855885018e-05
1956,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1957,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1958,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1959,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.0068805,-0.4404178,-0.4122528,-0.36960948,0,1.367193949457074e-05
1960,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.44225416,-0.4404178,-0.4122528,-0.36960948,0,3.403759687800219e-06
1961,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.44225416,-0.4404178,-0.4122528,-0.36960948,0,3.403759687800219e-06
1962,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.0068805,-0.4404178,-0.4122528,-0.36960948,0,1.367193949457074e-05
1963,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.0068805,-0.4404178,-0.4122528,-0.36960948,0,1.367193949457074e-05
1964,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1965,2.35479,-0.47505146,-2.1682222,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,6.704764855885018e-05
1966,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1967,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1968,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,1.558801906340749e-05
1969,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1970,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1971,2.35479,-0.47505146,-2.1682222,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,6.704764855885018e-05
1972,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1973,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1974,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1975,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.0068805,-0.4404178,-0.4122528,-0.36960948,0,1.367193949457074e-05
1976,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.44225416,-0.4404178,-0.4122528,-0.36960948,0,3.403759687800219e-06
1977,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.44225416,-0.4404178,-0.4122528,-0.36960948,0,3.403759687800219e-06
1978,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.0068805,-0.4404178,-0.4122528,-0.36960948,0,1.367193949457074e-05
1979,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.0068805,-0.4404178,-0.4122528,-0.36960948,0,1.367193949457074e-05
1980,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1981,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,1.558801906340749e-05
1982,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1983,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1984,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,1.558801906340749e-05
1985,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1986,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1987,2.35479,-0.47505146,-2.1682222,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,6.704764855885018e-05
1988,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1989,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1990,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1991,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.0068805,-0.4404178,-0.4122528,-0.36960948,0,1.367193949457074e-05
1992,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.44225416,-0.4404178,-0.4122528,-0.36960948,0,3.403759687800219e-06
1993,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.44225416,-0.4404178,-0.4122528,-0.36960948,0,3.403759687800219e-06
1994,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.0068805,-0.4404178,-0.4122528,-0.36960948,0,1.367193949457074e-05
1995,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.0068805,-0.4404178,-0.4122528,-0.36960948,0,1.367193949457074e-05
1996,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
1997,2.35479,-0.47505146,-2.1682222,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,6.704764855885018e-05
1998,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
1999,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.001067819868826365
2000,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.001341949711085926
2001,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.0068805,-0.4404178,-0.4122528,-0.36960948,0,1.367193949457074e-05
2002,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.44225416,-0.4404178,-0.4122528,-0.36960948,0,3.403759687800219e-06
2003,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,-0.44225416,-0.4404178,-0.4122528,-0.36960948,0,3.403759687800219e-06
2004,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.0068805,-0.4404178,-0.4122528,-0.36960948,0,1.367193949457074e-05
2290,-0.55822694,-0.38509846,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,2.844369,-0.4122528,-0.36960948,1,0.9989644169394415
2291,-0.55984986,-0.27492994,0.30309504,-0.8042212,-0.8042213,0.9609529,1.068392,2.844369,-0.4122528,-0.36960948,1,0.9985813814720593
2292,-0.55984986,-0.27492994,-2.1682222,-0.8042212,-0.8042213,2.6531928,1.1435727,2.844369,-0.4122528,-0.36960948,1,0.999995830889029
2293,-0.55984986,-0.27492994,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,2.844369,-0.4122528,-0.36960948,1,0.9988711553086129
2294,-0.5725739,-0.18537368,0.30309504,-0.8042212,-0.8042213,0.9609529,1.068392,2.844369,-0.4122528,-0.36960948,1,0.9984882080451039
2295,-0.5725739,-0.18537368,-2.1682222,-0.8042212,-0.8042213,2.6531928,1.1435727,2.844369,-0.4122528,-0.36960948,1,0.9999955566526747
2296,-0.5725739,-0.18537368,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,2.844369,-0.4122528,-0.36960948,1,0.9987969910052616
2297,-0.5889982,0.7875716,0.30309504,-0.81835794,-0.818358,2.6531928,0.84284973,2.844369,-0.4122528,-0.36960948,1,0.9999461994308902
2298,-0.5687437,-0.2749571,0.30309504,-0.8042212,-0.8042213,0.9609529,1.068392,2.844369,-0.4122528,-0.36960948,1,0.9985885381847336
2299,-0.5687437,-0.2749571,-2.1682222,-0.8042212,-0.8042213,2.6531928,1.1435727,2.844369,-0.4122528,-0.36960948,1,0.999995851951195
2300,-0.5687437,-0.2749571,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,2.844369,-0.4122528,-0.36960948,1,0.9988768518009935
2301,-0.56939286,-0.30161056,0.30309504,-0.7971529,-0.7971529,0.9609529,1.068392,2.844369,-0.4122528,-0.36960948,1,0.9986082728271881
2302,-0.56939286,-0.30161056,-2.1682222,-0.7971529,-0.7971529,2.6531928,1.1435727,2.844369,-0.4122528,-0.36960948,1,0.9999959100285796
2303,-0.56939286,-0.30161056,-2.1682222,-0.7971529,-0.7971529,1.8070728,0.12111464,2.844369,-0.4122528,-0.36960948,1,0.9999063514096261
2304,-0.56939286,-0.30161056,0.30309504,-0.7971529,-0.7971529,0.9609529,1.3068224,2.844369,-0.4122528,-0.36960948,1,0.998892559798102
2305,-0.5668611,-0.2912477,0.30309504,-0.8042212,-0.8042213,0.9609529,1.068392,2.844369,-0.4122528,-0.36960948,1,0.9986051186765549
2306,-0.5668611,-0.2912477,-2.1682222,-0.8042212,-0.8042213,2.6531928,1.1435727,2.844369,-0.4122528,-0.36960948,1,0.9999959007463345
2307,-0.5668611,-0.2912477,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,2.844369,-0.4122528,-0.36960948,1,0.9988900492271047
2308,-0.56939286,-0.1584274,0.30309504,-0.8042212,-0.8042213,0.9609529,1.068392,2.844369,-0.4122528,-0.36960948,1,0.9984528675761103
2309,-0.56939286,-0.1584274,-2.1682222,-0.8042212,-0.8042213,2.6531928,1.1435727,2.844369,-0.4122528,-0.36960948,1,0.9999954526221002
2310,-0.56939286,-0.1584274,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,2.844369,-0.4122528,-0.36960948,1,0.9987688599141153
2311,-0.58237654,0.015583213,0.30309504,-0.8042212,-0.8042213,0.9609529,1.068392,2.844369,-0.4122528,-0.36960948,1,0.9982376885851653
2312,-0.58237654,0.015583213,0.30309504,-0.8042212,-0.8042213,2.6531928,1.1435727,2.844369,-0.4122528,-0.36960948,1,0.999977714771674
2313,-0.58237654,0.015583213,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,2.844369,-0.4122528,-0.36960948,1,0.9985975681854375
2314,-0.5760795,-0.17860775,0.30309504,-0.8042212,-0.8042213,0.9609529,1.068392,2.844369,-0.4122528,-0.36960948,1,0.9984831121992351
2315,-0.5760795,-0.17860775,-2.1682222,-0.8042212,-0.8042213,2.6531928,1.1435727,2.844369,-0.4122528,-0.36960948,1,0.999995541652654
2316,-0.5760795,-0.17860775,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,2.844369,-0.4122528,-0.36960948,1,0.9987929347258239
2317,-0.5725739,-0.19529708,0.30309504,-0.8042212,-0.8042213,0.9609529,1.068392,2.844369,-0.4122528,-0.36960948,1,0.9985000240864423
2318,-0.5725739,-0.19529708,-2.1682222,-0.8042212,-0.8042213,2.6531928,1.1435727,2.844369,-0.4122528,-0.36960948,1,0.9999955914335286
2319,-0.5725739,-0.19529708,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,2.844369,-0.4122528,-0.36960948,1,0.99880639650946
2320,-0.54693115,-0.32424238,0.30309504,-0.8042212,-0.8042213,0.9609529,1.068392,2.844369,-0.4122528,-0.36960948,1,0.9986256205501256
2321,-0.54693115,-0.32424238,-2.1682222,-0.8042212,-0.8042213,2.6531928,1.1435727,2.844369,-0.4122528,-0.36960948,1,0.9999959610795717
2322,-0.54693115,-0.32424238,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,2.844369,-0.4122528,-0.36960948,1,0.9989063677966703
2331,-0.57504076,-0.16755012,0.30309504,-0.8042212,-0.8042213,0.9609529,1.068392,2.844369,-0.4122528,-0.36960948,1,0.9984688912047026
2332,-0.57504076,-0.16755012,-2.1682222,-0.8042212,-0.8042213,2.6531928,1.1435727,2.844369,-0.4122528,-0.36960948,1,0.9999954997912377
2333,-0.57504076,-0.16755012,0.30309504,-0.8042212,-0.8042213,0.9609529,1.3068224,2.844369,-0.4122528,-0.36960948,1,0.9987816148081623
2005,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.0068805,-0.4404178,-0.4122528,-0.36960948,0,2.1487670742533106e-05
2006,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.0016836608934268586
2007,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,2.4518414946421913e-05
2008,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.3068224,-0.4404178,-0.4122528,-0.36960948,0,0.0021184621036779492
2009,2.35479,-0.47505146,0.30309504,1.6697015,1.6697016,0.9609529,1.068392,-0.4404178,-0.4122528,-0.36960948,0,0.0016836608934268586
2010,2.35479,-0.47505146,-2.1682222,1.6697015,1.6697016,-0.7312871,1.1435727,-0.4404178,-0.4122528,-0.36960948,0,0.00010549424188358935
