,F72,F25,F62,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F110,F122,F115,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F130,F35,F131,F37,F133,F134,F39,F135,F136,F137,F83,F73,F16,F3,F7,F12,F17,F2,F6,F13,F14,F1,F5,F9,F15,F4,F8,F71,category,1
2198,1.476645,1.4071912,-0.05794201,2.024385,2.517814,-0.83786464,1.6766707,-0.04347388,1.9590409,0.7483841,2.35479,2.0617123,-0.47505146,0.47845042,-2.1682222,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,1.095118,0.61023885,-0.4404178,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,0.0005149685471446501
2199,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,0.72672015,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0005230551219564847
2200,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.81954867,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0006806960735832727
2201,1.476645,1.4071912,-0.10628478,2.024385,2.517814,-0.83786464,1.6766707,-0.09251137,1.9590409,0.83269525,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,1.095118,0.61023885,-0.4404178,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,9.125762332535464e-05
2202,1.476645,1.4071912,-0.11908139,2.024385,2.517814,-0.83786464,1.6766707,-0.10231887,1.9590409,0.83559614,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,-0.18830174,-0.08423652,-0.6395753,1.3566514,-0.26124302,1.6697016,1.3565491,-0.7312871,-0.6838976,-0.56439686,-0.8985054,-0.7349682,-0.52987975,-0.4404178,-0.6885832,-0.6806221,-0.6885832,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0.18385476,0,2.0478196027180805e-06
2203,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.81954867,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0005362740851421373
2204,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,0.8417065,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.000659075909685674
2205,1.476645,1.4071912,-0.05794201,2.024385,2.517814,-0.83786464,1.6766707,-0.04347388,1.9590409,0.8633705,2.35479,2.0617123,-0.47505146,0.47845042,-2.1682222,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,1.095118,0.61023885,-0.4404178,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,0.0005112110455372369
2206,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,0.8417065,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0005192386467813418
2207,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.7622097,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0006831859863568207
2208,1.476645,1.4071912,-0.10628478,2.024385,2.517814,-0.83786464,1.6766707,-0.09251137,1.9590409,0.7753563,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,1.095118,0.61023885,-0.4404178,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,9.159163147800488e-05
2209,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.7622097,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0005382360024016253
2210,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,0.78405905,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0006614997861938042
2211,1.476645,1.4071912,-0.05794201,2.024385,2.517814,-0.83786464,1.6766707,-0.04347388,1.9590409,0.8057231,2.35479,2.0617123,-0.47505146,0.47845042,-2.1682222,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,1.095118,0.61023885,-0.4404178,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,0.0005130913982529749
2212,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,0.78405905,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.000521148513457435
2213,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.8771961,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0006782019080879029
2214,1.476645,1.4071912,-0.10628478,2.024385,2.517814,-0.83786464,1.6766707,-0.09251137,1.9590409,0.89034265,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,1.095118,0.61023885,-0.4404178,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,9.092304613836301e-05
2215,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.8771961,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0005343088190463458
2216,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,0.89904517,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0006566738222697425
2217,1.476645,1.4071912,-0.05794201,2.024385,2.517814,-0.83786464,1.6766707,-0.04347388,1.9590409,0.9207094,2.35479,2.0617123,-0.47505146,0.47845042,-2.1682222,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,1.095118,0.61023885,-0.4404178,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,0.0005093475883385023
2218,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,0.89904517,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0005173459505186399
2219,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.99218243,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0006732541658986494
2220,1.476645,1.4071912,-0.10628478,2.024385,2.517814,-0.83786464,1.6766707,-0.09251137,1.9590409,1.005329,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,1.095118,0.61023885,-0.4404178,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,9.025934078610618e-05
2221,1.476645,1.4071912,-0.11908139,2.024385,2.517814,-0.83786464,1.6766707,-0.10231887,1.9590409,1.0082297,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,-0.18830174,-0.08423652,-0.6395753,1.3566514,-0.26124302,1.6697016,1.3565491,-0.7312871,-0.6838976,-0.56439686,-0.8985054,-0.7349682,-0.52987975,-0.4404178,-0.6885832,-0.6806221,-0.6885832,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0.18385476,0,2.025416204892269e-06
2222,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.99218243,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0005304102747717606
2223,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,1.0143403,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0006518702165405787
2224,1.476645,1.4071912,-0.05794201,2.024385,2.517814,-0.83786464,1.6766707,-0.04347388,1.9590409,1.0360043,2.35479,2.0617123,-0.47505146,0.47845042,-2.1682222,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,1.095118,0.61023885,-0.4404178,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,0.000505621142741074
2225,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,1.0143403,2.35479,2.0617123,-0.47505146,0.47845042,0.30309504,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0005135610122013481
