,F72,F25,F62,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F110,F122,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F37,F133,F134,F39,F135,F136,F137,F83,F73,F16,F3,F7,F12,F17,F2,F6,F13,F14,F1,F5,F9,F19,F15,F4,F8,F71,category,1
1961,1.476645,1.4071912,-0.12619062,2.024385,2.517814,-0.83786464,1.6766707,-0.11703012,1.9590409,0.1247547,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.23907422,-0.46461707,-0.6395753,0.62552696,-0.26124302,1.6697016,0.6253788,-0.7312871,-0.44225416,-0.46742228,-0.8985054,-0.47551885,-0.52987975,-0.4404178,-0.20462327,-0.6885832,-0.6806221,-0.6885832,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,0.18385476,0,1.1501949720290045e-06
1962,1.476645,1.4071912,-0.12619062,2.024385,2.517814,0.08712944,1.6766707,-0.11703012,1.9590409,0.12512498,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,-1.0552645,0.6765245,0.8645254,0.62552696,-0.26124302,1.6697016,0.6253788,-0.7312871,1.0068805,-0.03901308,-0.8985054,0.9042801,-0.52987975,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,7.781977392633292e-07
1963,1.476645,1.4071912,-0.12619062,2.024385,2.517814,0.08712944,1.6766707,-0.11703012,1.9590409,0.12481648,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,-1.0552645,0.6765245,0.8645254,0.62552696,-0.26124302,1.6697016,0.6253788,-0.7312871,1.0068805,-0.03901308,-0.8985054,0.9042801,-0.52987975,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,7.782147845667033e-07
1964,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,0.12543368,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.5176803,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.00030401716018045875
1965,1.476645,1.4071912,-0.08211339,2.024385,2.517814,-0.83786464,1.6766707,-0.06799262,1.9590409,0.14407341,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,-2.1682222,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,1.095118,0.61023885,-0.4404178,-0.34458876,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,0.00024049061004447647
1966,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,0.12543368,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.00024061924738828574
1967,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.2868959,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.5176803,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0003096863842011573
1968,1.476645,1.4071912,-0.10628478,2.024385,2.517814,-0.83786464,1.6766707,-0.09251137,1.9590409,0.30004248,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,1.095118,0.61023885,-0.4404178,-0.34458876,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,4.341015566875865e-05
1969,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.2868959,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.00024510653533797006
1970,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,0.30874503,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.5176803,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0003000871748504258
1971,1.476645,1.4071912,-0.08211339,2.024385,2.517814,-0.83786464,1.6766707,-0.06799262,1.9590409,0.32738498,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,-2.1682222,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,1.095118,0.61023885,-0.4404178,-0.34458876,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,0.00023738162436656222
1972,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,0.30874503,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.00023750860289129889
1973,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.3883654,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.5176803,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,4.8396106,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.00023124410994620145
1974,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.3883654,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,4.8396106,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0001830190737283658
1975,1.476645,1.4071912,-0.11339401,2.024385,2.517814,-0.2212019,1.6766707,-0.10231887,1.9590409,0.39410543,2.35479,2.0617123,-0.47505146,-0.45594862,-0.18087117,0.30309504,-0.261243,1.6697015,-1.0552645,0.6765245,0.8645254,0.13811068,-0.26124302,1.6697016,0.13793194,-0.7312871,1.0068805,-0.03901308,-0.8985054,0.9042801,-0.52987975,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,6.479440156007939e-07
1976,1.476645,1.4071912,-0.12619062,2.024385,2.517814,-0.83786464,1.6766707,-0.11703012,1.9590409,0.40330184,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.23907422,-0.46461707,-0.6395753,0.62552696,-0.26124302,1.6697016,0.6253788,-0.7312871,-0.44225416,-0.46742228,-0.8985054,-0.47551885,-0.52987975,-0.4404178,-0.20462327,-0.6885832,-0.6806221,-0.6885832,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,0.18385476,0,1.1276712978441892e-06
1977,1.476645,1.4071912,-0.12619062,2.024385,2.517814,-0.83786464,1.6766707,-0.11703012,1.9590409,0.40299314,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.23907422,-0.46461707,-0.6395753,0.62552696,-0.26124302,1.6697016,0.6253788,-0.7312871,-0.44225416,-0.46742228,-0.8985054,-0.47551885,-0.52987975,-0.4404178,-0.20462327,-0.6885832,-0.6806221,-0.6885832,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,0.18385476,0,1.1276960133651185e-06
1978,1.476645,1.4071912,-0.12619062,2.024385,2.517814,0.08712944,1.6766707,-0.11703012,1.9590409,0.4033634,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,-1.0552645,0.6765245,0.8645254,0.62552696,-0.26124302,1.6697016,0.6253788,-0.7312871,1.0068805,-0.03901308,-0.8985054,0.9042801,-0.52987975,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,7.629754120482769e-07
1979,1.476645,1.4071912,-0.12619062,2.024385,2.517814,0.08712944,1.6766707,-0.11703012,1.9590409,0.40305492,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,-1.0552645,0.6765245,0.8645254,0.62552696,-0.26124302,1.6697016,0.6253788,-0.7312871,1.0068805,-0.03901308,-0.8985054,0.9042801,-0.52987975,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,7.629921231214702e-07
1980,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.40367213,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.5176803,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0003071301481022468
1981,1.476645,1.4071912,-0.10628478,2.024385,2.517814,-0.83786464,1.6766707,-0.09251137,1.9590409,0.41681874,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,1.095118,0.61023885,-0.4404178,-0.34458876,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,4.3051741628814355e-05
1982,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.40367213,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.00024308322935290817
1983,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.23282816,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.5176803,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.00031087712202655416
1984,1.476645,1.4071912,-0.10628478,2.024385,2.517814,-0.83786464,1.6766707,-0.09251137,1.9590409,0.24597476,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,1.095118,0.61023885,-0.4404178,-0.34458876,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,4.357711136816781e-05
1985,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.2212019,1.6766707,-0.11703012,1.9590409,0.23282816,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.3068224,0.04192762,1.2523291,1.2350657,1.5176803,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.0002460490260777214
1986,1.476645,1.4071912,-0.13045616,2.024385,2.517814,-0.067036234,1.6766707,-0.11703012,1.9590409,0.2546775,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,0.30309504,-0.261243,1.6697015,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,1.6697016,-0.34951493,0.9609529,1.068392,-0.0031303412,1.2523291,1.0185841,1.5176803,-0.4404178,1.1950315,0.7628785,0.6737863,0.7628785,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,2.6144538,-0.42694035,2.2220545,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,1.601662,0,0.00030124101025454244
1987,1.476645,1.4071912,-0.08211339,2.024385,2.517814,-0.83786464,1.6766707,-0.06799262,1.9590409,0.27331722,2.35479,2.0617123,-0.47505146,0.47845042,-0.18087117,-2.1682222,-0.261243,1.6697015,0.0070701037,0.6765245,0.8645254,4.6467113,-0.26124302,1.6697016,4.646815,-0.7312871,1.1435727,0.6156593,0.769874,1.095118,0.61023885,-0.4404178,-0.34458876,-0.96819544,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,2.5214498,2.5063245,2.521049,2.519919,-0.2100568,2.4540799,-0.2835495,1.8286643,-0.20265988,1.9600494,2.0221298,0.08941587,1.985453,1.9106969,-0.3452145,-0.6725601,0.048084386,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.42377698,0,0.00023829441838728706
