,F72,F25,F64,F67,F34,F66,F68,F102,F104,F105,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F119,F110,F122,F115,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F35,F131,F37,F133,F134,F136,F137,F83,F73,F16,F3,F12,F17,F2,F6,F13,F1,F5,F9,F15,F4,F8,category,1
2283,1.3419216,1.2911998,2.024385,-0.4143818,-0.2212019,1.6766707,1.9590409,-0.5725739,-0.2647608,-3.0930307,-2.1682222,-0.261243,-0.8042212,0.0070701037,0.6765245,0.8645254,-0.28837857,-0.26124302,-0.8042213,-0.28858408,2.6531928,1.1435727,0.769874,1.095118,0.61023885,2.844369,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,-0.410025,-0.4384344,-0.40747014,-0.42068058,-0.2835495,-0.8221346,-0.20265988,1.9600494,2.0221298,1.9106969,-0.3452145,-0.051311035,0.048084386,2.5746799,0.8786938,-0.3495371,-0.14968519,3.7934856,-0.3540827,-0.36197066,2.3285728,-0.39550152,-0.069552094,2.6008034,3.0024533,-0.08578252,1,0.999998906829743
2284,1.3419216,1.2911998,2.024385,-0.4143818,-0.37536755,1.6766707,1.9590409,-0.5725739,-0.2647608,0.47845042,0.30309504,-0.261243,-0.8042212,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,-0.8042213,-0.34951493,0.9609529,1.3068224,1.2523291,1.2350657,1.5176803,2.844369,0.26533377,0.36954248,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,-0.410025,-0.4384344,-0.40747014,-0.42068058,-0.2835495,-0.8221346,-0.20265988,1.9600494,2.0221298,1.9106969,-0.3452145,-0.051311035,0.048084386,-0.37282997,-0.39526522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1,0.9994705539011471
2285,0.06363825,0.08412552,2.024385,-0.4143818,-0.37536755,1.6766707,1.9590409,-0.55816203,-0.40554884,0.47845042,0.30309504,-0.261243,-0.8042212,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,-0.8042213,-0.34951493,0.9609529,1.068392,1.2523291,1.0185841,1.5176803,2.844369,-0.059172966,-0.071013585,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,-0.40061614,-0.42668146,-0.37976944,-0.40860146,-0.2835495,-0.6887266,-0.20265988,1.9600494,2.0221298,1.9106969,-0.3452145,-0.051311035,0.048084386,-0.37282997,-0.39526522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1,0.9993237979704419
2286,0.06363825,0.08412552,2.024385,-0.4143818,-0.2212019,1.6766707,1.9590409,-0.55816203,-0.40554884,-3.5056684,-2.1682222,-0.261243,-0.8042212,0.0070701037,0.6765245,0.8645254,-0.28837857,-0.26124302,-0.8042213,-0.28858408,2.6531928,1.1435727,0.769874,1.095118,0.61023885,2.844369,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,-0.40061614,-0.42668146,-0.37976944,-0.40860146,-0.2835495,-0.6887266,-0.20265988,1.9600494,2.0221298,1.9106969,-0.3452145,-0.051311035,0.048084386,-0.37282997,0.8786938,-0.3495371,-0.14968519,3.7934856,-0.3540827,-0.36197066,2.3285728,-0.39550152,-0.069552094,-0.3844965,3.0024533,-0.08578252,1,0.9999973106446494
2287,0.06363825,0.08412552,2.024385,-0.4143818,-0.37536755,1.6766707,1.9590409,-0.55816203,-0.40554884,0.47845042,0.30309504,-0.261243,-0.8042212,0.67866087,0.296144,0.8645254,-0.34930563,-0.26124302,-0.8042213,-0.34951493,0.9609529,1.3068224,1.2523291,1.2350657,1.5176803,2.844369,-0.059172966,-0.071013585,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,-0.40061614,-0.42668146,-0.37976944,-0.40860146,-0.2835495,-0.6887266,-0.20265988,1.9600494,2.0221298,1.9106969,-0.3452145,-0.051311035,0.048084386,-0.37282997,-0.39526522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1,0.9991732097459709
2288,0.07048445,0.08794941,2.024385,-0.4143818,-0.37536755,1.6766707,1.9590409,-0.55822694,-0.38509846,0.47845042,0.30309504,-0.261243,-0.8042212,0.10475603,-0.8449975,-0.6395753,-0.34930563,-0.26124302,-0.8042213,-0.34951493,0.9609529,1.068392,1.2523291,1.0185841,1.5176803,2.844369,-0.18321222,-0.23912704,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,-0.3781056,-0.43077603,-0.3891877,-0.3988231,-0.2835495,-0.5556658,-0.20265988,1.9600494,2.0221298,1.9106969,-0.3452145,-0.051311035,0.048084386,-0.37282997,-0.39526522,2.9444702,-0.14968519,-0.26360977,2.9647248,2.6653144,-0.42694035,2.2220545,-0.069552094,-0.3844965,-0.2968205,-0.08578252,1,0.9992727150892837
2289,0.07048445,0.08794941,2.024385,-0.4143818,-0.2212019,1.6766707,1.9590409,-0.55822694,-0.38509846,-3.5056684,-2.1682222,-0.261243,-0.8042212,0.0070701037,0.6765245,0.8645254,-0.28837857,-0.26124302,-0.8042213,-0.28858408,2.6531928,1.1435727,0.769874,1.095118,0.61023885,2.844369,-0.9650353,-0.96819544,-0.55132395,-0.30356848,-0.4122528,-0.36960948,-0.5031304,-0.51625454,-0.7895339,-0.3781056,-0.43077603,-0.3891877,-0.3988231,-0.2835495,-0.5556658,-0.20265988,1.9600494,2.0221298,1.9106969,-0.3452145,-0.051311035,0.048084386,-0.37282997,0.8786938,-0.3495371,-0.14968519,3.7934856,-0.3540827,-0.36197066,2.3285728,-0.39550152,-0.069552094,-0.3844965,3.0024533,-0.08578252,1,0.9999970950292033
1769,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.60885036,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,6.082224861773982e-06
1770,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.391796,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,5.9371339081241395e-06
1771,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.6179111,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,6.088358054408757e-06
1772,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.60885036,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,6.082224861773982e-06
1773,-0.9268602,-0.9317543,-0.063797735,-0.43871537,0.39546078,-0.67641187,-0.70886517,-0.5777674,-0.73116,0.47845042,0.30309504,3.1481194,1.0264816,-0.8965247,-0.08423652,-0.6395753,-0.34930563,3.1481197,1.0264816,-0.34951493,0.9609529,-0.961488,0.769874,-1.0040984,0.61023885,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0007311744501113545
1774,-0.9268602,-0.9317543,-0.063797735,-0.43871537,0.39546078,-0.67641187,-0.70886517,-0.5777674,-0.73116,0.05797082,0.30309504,3.1481194,1.0264816,0.23907422,-1.225378,-2.143676,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,2.5746799,0.8786938,-0.3495371,6.6806874,3.7934856,-0.3540827,-0.36197066,2.3285728,-0.39550152,-0.069552094,2.6008034,3.0024533,-0.08578252,0,0.0003196537106186052
1775,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.60885036,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,6.082224861773982e-06
1776,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.391796,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,5.9371339081241395e-06
1777,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.6179111,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,6.088358054408757e-06
1778,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.60885036,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,6.082224861773982e-06
1779,-0.9268602,-0.9317543,-0.063797735,-0.43871537,0.39546078,-0.67641187,-0.70886517,-0.5777674,-0.73116,0.47845042,0.30309504,3.1481194,1.0264816,-0.8965247,-0.08423652,-0.6395753,-0.34930563,3.1481197,1.0264816,-0.34951493,0.9609529,-0.961488,0.769874,-1.0040984,0.61023885,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0007311744501113545
1780,-0.9268602,-0.9317543,-0.063797735,-0.43871537,0.39546078,-0.67641187,-0.70886517,-0.5777674,-0.73116,0.05797082,0.30309504,3.1481194,1.0264816,0.23907422,-1.225378,-2.143676,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,2.5746799,0.8786938,-0.3495371,6.6806874,3.7934856,-0.3540827,-0.36197066,2.3285728,-0.39550152,-0.069552094,2.6008034,3.0024533,-0.08578252,0,0.0003196537106186052
1781,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.60885036,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,6.082224861773982e-06
1782,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.391796,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,5.9371339081241395e-06
1783,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.6179111,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,6.088358054408757e-06
1784,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.60885036,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,6.082224861773982e-06
1785,-0.9268602,-0.9317543,-0.063797735,-0.43871537,0.39546078,-0.67641187,-0.70886517,-0.5777674,-0.73116,0.47845042,0.30309504,3.1481194,1.0264816,-0.8965247,-0.08423652,-0.6395753,-0.34930563,3.1481197,1.0264816,-0.34951493,0.9609529,-0.961488,0.769874,-1.0040984,0.61023885,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0007311744501113545
1786,-0.9268602,-0.9317543,-0.063797735,-0.43871537,0.39546078,-0.67641187,-0.70886517,-0.5777674,-0.73116,0.05797082,0.30309504,3.1481194,1.0264816,0.23907422,-1.225378,-2.143676,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,2.5746799,0.8786938,-0.3495371,6.6806874,3.7934856,-0.3540827,-0.36197066,2.3285728,-0.39550152,-0.069552094,2.6008034,3.0024533,-0.08578252,0,0.0003196537106186052
1787,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.60885036,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,6.082224861773982e-06
1788,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.391796,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,5.9371339081241395e-06
1789,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.6179111,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,6.088358054408757e-06
1790,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.60885036,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,6.082224861773982e-06
1791,-0.9268602,-0.9317543,-0.063797735,-0.43871537,0.39546078,-0.67641187,-0.70886517,-0.5777674,-0.73116,0.47845042,0.30309504,3.1481194,1.0264816,-0.8965247,-0.08423652,-0.6395753,-0.34930563,3.1481197,1.0264816,-0.34951493,0.9609529,-0.961488,0.769874,-1.0040984,0.61023885,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0007311744501113545
1792,-0.9268602,-0.9317543,-0.063797735,-0.43871537,0.39546078,-0.67641187,-0.70886517,-0.5777674,-0.73116,0.05797082,0.30309504,3.1481194,1.0264816,0.23907422,-1.225378,-2.143676,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,2.5746799,0.8786938,-0.3495371,6.6806874,3.7934856,-0.3540827,-0.36197066,2.3285728,-0.39550152,-0.069552094,2.6008034,3.0024533,-0.08578252,0,0.0003196537106186052
1793,-0.9268602,-0.9317543,-0.063797735,-0.43871537,2.2454488,-0.67641187,-0.70886517,-0.5777674,-0.73116,-0.60885036,0.30309504,3.1481194,1.0264816,0.8129789,0.6765245,0.8645254,-0.28837857,3.1481197,1.0264816,-0.28858408,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.52987975,-0.4404178,1.0910091,1.0528741,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.7089578,-0.6176263,-0.7057773,-1.8658639,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.42694035,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,6.082224861773982e-06
