,F62,F107,F108,F109,F116,F117,F110,F122,F114,F115,F77,F88,F70,F42,F130,F37,F74,F84,F7,F6,F13,F1,F5,F15,category,1
631,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,0.79105115,-0.23607753,-1.3092144,-1.0646124,-1.3092144,-0.25175604,-0.46569917,-0.26441452,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0008175144325275976
632,0.40509474,5.4667764,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,0.79105115,-0.23607753,-1.2271575,-1.0038948,-1.2271575,-0.25175604,1.0224488,4.4997063,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.54060996,0,5.0048789202471995e-05
633,-0.59441686,-0.31727704,0.17031428,-1.2992463,-0.54470265,-0.31713596,-0.47566697,-1.1713514,0.79105115,1.1026495,-1.0180283,-0.88745,-1.0180283,-0.25175604,2.0560176,-0.26441452,1.6948794,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.002188906463094662
636,-0.6238143,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,0.79105115,1.1026495,-1.0180283,-0.88745,-1.0180283,-0.25175604,2.0560176,-0.26441452,1.6948794,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.007014060278447308
637,-0.6238143,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,0.79105115,1.1026495,-1.0180283,-0.88745,-1.0180283,-0.25175604,2.0560176,-0.26441452,1.6948794,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.007014060278447308
638,-0.6238143,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,0.79105115,1.1026495,-1.0180283,-0.88745,-1.0180283,-0.25175604,2.0560176,-0.26441452,1.6948794,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.007014060278447308
639,-0.7120065,-0.31727704,0.17031428,-1.4149003,1.4852144,-0.31713596,-0.47566697,-2.0821548,0.79105115,1.1026495,-1.0180283,-0.88745,-1.0180283,-0.25175604,2.0560176,-0.26441452,1.6948794,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.018557398538068624
640,-0.32984027,-0.10305287,0.17031428,-1.376349,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,2.7760584,-1.1975758,-0.97561526,-1.1975758,-0.15848772,-1.6667447,-0.26441452,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0015266598512639167
646,-0.30044287,0.32539552,0.17031428,-0.85590583,3.515131,-0.028049037,-0.20521584,-1.1713514,7.538056,5.7881947,-1.4262546,-1.3332671,-1.4262546,3.9453185,-0.39392355,-0.26441452,0.8152809,-1.2668754,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,1,0.9983288832603009
647,-0.41803247,-0.31727704,0.17031428,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.2264471,-0.26441452,0.4188954,-1.2664572,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,5.072248442884772e-05
648,-0.21225066,-0.31727704,0.17031428,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.26472744,2.5940578,0.0696986,-1.2664572,-0.11675073,3.404957,-0.085960224,0.96500033,2.8986719,-0.54060996,0,0.000592973825792248
649,0.28750515,-0.31727704,-4.8052955,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.26472744,2.5940578,0.0696986,-1.2664572,-0.11675073,3.404957,-0.085960224,4.097422,2.8986719,-0.54060996,0,0.0008519002538089435
650,-0.21225066,-0.31727704,0.17031428,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.26472744,2.5940578,0.0696986,-1.2664572,-0.11675073,3.404957,-0.085960224,0.96500033,2.8986719,-0.54060996,0,0.000592973825792248
651,-0.24164808,-0.31727704,0.17031428,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.26472744,2.5940578,0.0696986,-1.2664572,-0.11675073,3.404957,-0.085960224,0.96500033,2.8986719,-0.54060996,0,0.0005989282322202315
652,0.22871034,-0.31727704,-4.8052955,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.26472744,2.5940578,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,2.5312111,-0.3449856,-0.54060996,0,5.390193566063118e-05
653,-0.24164808,-0.31727704,0.17031428,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.26472744,2.5940578,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,2.602738069678093e-05
697,-0.15345587,2.7889738,0.17031428,-0.18125731,1.4852144,0.11020995,0.19066201,0.65025586,-0.003668065,2.7760584,-1.2881213,-1.0438187,-1.2881213,-0.25175604,-0.07811082,-0.26441452,0.1414255,0.7968752,8.565258,3.404957,-0.085960224,-0.6012105,2.8986719,-0.54060996,1,0.13830456037128325
764,0.49328694,2.146301,0.17031428,0.9367317,3.515131,-0.23974264,0.13976903,0.65025586,3.645553,5.7881947,-1.0694745,-0.90990716,-1.0694745,1.1472688,0.4195335,-0.26441452,0.020622298,-1.2718941,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,1,0.9644575049361601
654,0.16991554,-0.31727704,-4.8052955,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.26472744,2.5940578,0.0696986,-1.2664572,-0.11675073,3.404957,-0.085960224,4.097422,2.8986719,-0.54060996,0,0.0014598466568264445
655,0.111120746,-0.31727704,-4.8052955,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.26472744,2.5940578,0.0696986,-1.2664572,-0.11675073,3.404957,-0.085960224,4.097422,2.8986719,-0.54060996,0,0.0014946311340929524
656,0.16991554,-0.31727704,-4.8052955,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.26472744,2.5940578,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,2.5312111,-0.3449856,-0.54060996,0,4.0479991361940317e-05
657,-0.21225066,1.6107407,0.17031428,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.26472744,2.5940578,0.0696986,-1.2664572,-0.11675073,3.404957,-0.085960224,0.96500033,2.8986719,-0.54060996,0,0.0007683762506299323
658,0.28750515,1.6107407,-4.8052955,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.26472744,2.5940578,0.0696986,-1.2664572,-0.11675073,3.404957,-0.085960224,4.097422,2.8986719,-0.54060996,0,0.0013598247158182178
659,-0.21225066,1.6107407,0.17031428,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.26472744,2.5940578,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,1.8646712319120142e-05
660,2.845079,-0.31727704,0.17031428,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.18816677,0.21199754,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.1950489617871424e-05
661,0.34629995,-0.31727704,0.17031428,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.663165,-2.357149,-1.663165,-0.25175604,-0.18816677,0.21199754,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,5.608628126258622e-05
662,1.2576194,2.4676375,0.17031428,-1.434176,-0.54470265,2.140103,1.8231676,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.18816677,0.21199754,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00033626428133858136
663,-0.44742987,-0.31727704,0.17031428,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,1.1564299,-0.26441452,0.1301002,-1.2664572,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,6.666364844129801e-05
664,-0.44742987,-0.31727704,0.17031428,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,1.1564299,-0.26441452,0.1301002,-1.2664572,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,6.666364844129801e-05
665,-0.6238143,-0.31727704,0.17031428,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,1.1564299,-0.26441452,0.1301002,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.00010210489663073764
666,-0.7120065,-0.31727704,0.17031428,-0.9908355,1.4852144,1.1390057,1.0568893,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,1.1564299,-0.26441452,0.1301002,-1.2664572,-0.11675073,-0.26468047,11.6332855,-0.6012105,2.8986719,-0.54060996,0,0.0007770544207234829
667,-0.7120065,-0.31727704,0.17031428,-1.376349,1.4852144,-0.31713596,0.8379527,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,1.1564299,-0.26441452,0.1301002,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.006302150385476471
668,-0.35923767,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.2814333,-1.036333,-1.2814333,-0.25175604,0.0080199195,1.1648216,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,7.138444966559701e-05
669,-0.5650195,0.004059224,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.2140386,-0.9972407,-1.2140386,-0.25175604,0.0080199195,1.1648216,0.0696986,-1.2664572,-0.11675073,3.404957,-0.085960224,-0.6012105,2.8986719,-0.54060996,0,0.003047983686866116
670,-0.27104548,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.41225082,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.3077928,-0.26441452,0.6189757,-1.2056048,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,3.789111401525121e-05
671,-0.27104548,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.41225082,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.3077928,-0.26441452,0.6189757,-1.2056048,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,3.789111401525121e-05
672,-0.47682726,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.41225082,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.3077928,-0.26441452,0.6189757,-1.2056048,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,4.115121451248034e-05
673,-0.38863507,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.3077928,-0.26441452,0.6189757,-1.2056048,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00010291555284002147
674,-0.38863507,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.3077928,-0.26441452,0.6189757,-1.2056048,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00010291555284002147
675,-0.47682726,-0.10305287,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.02069033,-0.26441452,1.6948794,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015188615077990451
676,-0.7120065,-0.31727704,0.17031428,-1.376349,1.4852144,-0.31713596,0.8379527,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.015905289,-0.26441452,0.41700783,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.54060996,0,0.014359162053090298
677,-0.5062247,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.28865263,0.68840957,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,7.444627897752928e-05
678,-0.44742987,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.28865263,0.68840957,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,7.271128665666149e-05
679,-0.44742987,0.75384384,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.28865263,0.68840957,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,7.175189404768552e-05
680,-0.5062247,0.32539552,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.28865263,0.21199754,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,8.330960602051622e-05
681,-0.27104548,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.28865263,0.68840957,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,6.774515557327248e-05
682,-0.27104548,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.28865263,0.68840957,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,6.774515557327248e-05
683,-0.27104548,2.4676375,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.28865263,0.68840957,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,6.544555609367621e-05
684,-0.5062247,0.5396197,0.17031428,-1.4149003,-0.54470265,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.04940058,-0.26441452,0.43588334,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,5.3594702321878296e-05
685,-0.7120065,-0.31727704,0.17031428,-1.3570733,1.4852144,-0.31713596,1.248459,-1.1713514,-0.2469495,2.7760584,-1.2019488,-0.9814375,-1.2019488,-0.25175604,0.95067304,-0.26441452,0.92098373,-1.2664572,-0.11675073,-0.26468047,11.6332855,-0.6012105,-0.3449856,-0.54060996,0,0.002754979128394362
686,-0.6238143,-0.31727704,0.17031428,-1.3956246,-0.54470265,-0.31713596,0.29061127,-2.0821548,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.19295181,-0.26441452,2.2686946,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,9.4281586316577e-05
687,-0.6238143,-0.21016496,0.17031428,-1.376349,-0.54470265,-0.31713596,0.18114287,-2.0821548,-0.2469495,-0.23607753,-1.2019488,-0.9814375,-1.2019488,-0.25175604,-0.19295181,-0.26441452,2.2686946,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.00012683088711193388
688,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00011617517868772101
689,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00011617517868772101
690,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00011617517868772101
691,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00011617517868772101
692,-0.7120065,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003025849157378464
693,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00011617517868772101
694,-0.7120065,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003025849157378464
695,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00011617517868772101
696,-0.15345587,2.7889738,0.17031428,-0.18125731,1.4852144,0.11020995,0.19066201,0.65025586,-0.003668065,2.7760584,-1.2518517,-1.019698,-1.2518517,-0.25175604,-0.07811082,-0.26441452,0.1414255,0.7968752,-0.11675073,3.404957,-0.085960224,0.96500033,2.8986719,-0.54060996,0,0.6681241677320344
698,-0.7120065,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003025849157378464
699,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00011617517868772101
700,-0.7120065,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003025849157378464
701,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00011617517868772101
702,-0.6238143,-0.31727704,0.17031428,-1.4149003,-0.54470265,-0.31713596,-0.47566697,-1.1713514,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,1.5957073540079147e-05
703,-0.7120065,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003025849157378464
704,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00011617517868772101
705,-0.47682726,-0.31727704,0.17031428,-1.4727273,-0.54470265,-0.31713596,-0.47566697,-1.1713514,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.0693182518871555e-05
706,-0.47682726,-0.31727704,0.17031428,-1.4149003,-0.54470265,-0.31713596,-0.47566697,-1.1713514,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.0500151816054083e-05
707,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00011617517868772101
708,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00011617517868772101
709,-0.7120065,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003025849157378464
710,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00011617517868772101
711,-0.7120065,-0.31727704,0.17031428,-1.4534516,1.4852144,-0.31713596,2.5894458,-2.0821548,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0006790290858605839
712,0.49328694,-0.31727704,0.17031428,-1.3570733,-0.54470265,3.3687224,2.9725847,0.65025586,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003553197949912613
713,-0.7120065,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003025849157378464
714,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.003668065,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00011617517868772101
715,0.72846615,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.003668065,-0.23607753,0.32883626,0.24539113,0.32883626,-0.25175604,1.5488032,-0.26441452,0.65483916,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,2.266177279092262e-05
