,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F131,F38,F37,F133,F134,F136,F137,F83,F74,F73,F84,F146,F16,F7,F12,F2,F6,F13,F18,F14,F1,F5,F9,F15,F4,F8,F11,F71,category,1
615,1.5247626,1.7675915,-0.12405846,-1.0910455,-1.0926579,-0.2912344,0.030291805,-0.9226262,0.13713092,-0.7451398,0.71972716,-0.70897675,0.88006675,-1.1881157,2.2534132,0.17031428,-0.9249841,-0.73759556,1.2836937,-0.46784094,-1.1546549,-0.24015363,-0.9249841,-0.73759556,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.2294238,-0.61674696,-0.29275,-0.61674696,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,0.008264796,-0.23890997,-0.2038679,-0.107999355,-0.07375049,0.27598226,-0.44059435,-0.19448459,-0.26441452,-0.3817115,-0.37253058,-0.27099487,-0.47557175,-0.97941726,1.6948794,0.03498557,-1.0864096,3.9117656,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.396234,-0.03498556,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.85306746,0,0.0008500269330715985
616,1.5247626,1.7675915,-0.21225066,-1.0474313,-1.0860493,-0.2912344,0.030291805,-0.91831386,-0.2885735,-0.7451398,1.2135912,-0.6991965,1.4789841,-1.0215551,-0.31727704,0.17031428,-0.9109071,-0.69583523,1.2836937,-0.46784094,-1.1546549,-0.24015363,-0.91090715,-0.69583523,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.28036535,-0.61674696,-0.29275,-0.61674696,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,0.47216976,-0.27809054,-0.2038679,0.14461048,-0.07375049,1.0702991,-0.29691094,-0.19448459,-0.26441452,-0.38687816,-0.37253058,-0.17563178,-0.25633514,-0.97941726,1.6948794,0.03498557,-1.0864096,3.9117656,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.85306746,0,0.0001594968183979093
617,1.5247626,1.7675915,-0.21225066,-1.0474313,-1.0860493,-0.2912344,0.030291805,-0.91831386,-0.2885735,-0.7451398,0.15856767,-0.6991965,1.4789841,-1.0215551,1.0751802,0.17031428,-0.9109071,-0.69583523,1.2836937,-0.46784094,-1.1546549,-0.24015363,-0.91090715,-0.69583523,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.28036535,-0.61674696,-0.29275,-0.61674696,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,0.47216976,-0.27809054,-0.2038679,0.14461048,-0.07375049,1.0702991,-0.29691094,-0.19448459,-0.26441452,-0.38687816,-0.37253058,-0.17563178,-0.25633514,-0.97941726,1.6948794,0.03498557,-1.0864096,3.9117656,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.85306746,0,0.00011843882324888224
618,1.5247626,1.7675915,-0.0064688614,-1.0910455,-1.090455,-0.2912344,0.030291805,-0.9226262,0.34998316,-0.7451398,0.54796594,-0.70897675,1.4545385,-1.3454231,2.5747495,0.17031428,-0.9249841,-0.73759556,1.2836937,-0.46784094,-1.1546549,-0.24015363,-0.9249841,-0.73759556,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.3313069,-0.61674696,-0.29275,-0.61674696,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,0.052586924,-0.26503035,-0.16744065,-0.0892243,-0.07375049,0.37646812,-0.4628144,-0.19448459,-0.26441452,-0.38515595,-0.3654127,-0.25893086,-0.5094758,-0.97941726,1.6948794,0.03498557,-1.0864096,3.9117656,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.396234,-0.03498556,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.85306746,0,0.0007497429044809065
619,1.4537538,1.6815298,-0.41803247,-1.0910455,-1.0992665,-0.2912344,0.030291805,-0.9226262,-0.5014257,-0.7451398,1.2424395,-0.7223134,2.373693,-0.24427181,0.4325076,0.17031428,-0.9249841,-0.73759556,1.2836937,-0.46784094,-1.1546549,-0.24015363,-0.9249841,-0.73759556,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.07659916,-0.65455997,-0.37426132,-0.65455997,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,0.055541735,-0.2824439,-0.2038679,-0.09775842,-0.07375049,0.40039334,0.32624823,-0.19448459,-0.26441452,-0.38745221,-0.37253058,-0.25605848,0.69450057,-0.97941726,1.6948794,0.03498557,-1.0864096,3.9117656,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.396234,-0.03498556,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.46235687,0,0.0014795542164073308
620,0.26882577,0.97635,0.55208176,-0.5240622,-0.880082,3.2468312,-1.5683329,-0.76738083,-0.2885735,-0.38729072,0.06438453,-0.4786974,-0.6454962,1.0141867,-0.31727704,0.17031428,-0.8545992,-0.6123146,0.9367317,0.5383656,0.5471608,-0.24015363,-0.8545993,-0.61231464,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,3.645553,4.282127,0.12754071,-1.285549,-1.0421551,-1.285549,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,0.59036213,-0.24761677,-0.2038679,0.22483116,-0.07375049,1.2282054,-0.15877546,-0.19448459,-0.26441452,-0.08549095,-0.15899464,0.21673563,0.43705282,-1.0983322,0.62086326,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.85306746,0,0.2940841884315448
624,0.19153738,0.9341973,-0.5650195,-1.0474313,-0.880082,-0.2912344,0.030291805,-0.76738083,-0.5014257,-0.38729072,0.57211083,-0.7143114,0.37453172,-0.24427181,-0.31727704,0.17031428,-0.8545992,-0.73759556,-1.376349,-0.13243873,-1.1546549,-0.24015363,-0.8545993,-0.73759556,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.48991087,-0.96517974,0.18114287,-1.5618594,-2.0821548,-0.96517974,3.645553,-0.23607753,-0.12716705,-1.285549,-1.0421551,-1.285549,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.071515046,-0.2867973,-0.2038679,-0.17285863,-0.07375049,0.19942158,1.1682014,-0.19448459,-0.26441452,-0.08549095,-0.15899464,0.21673563,0.43705282,-1.159357,0.0696986,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.071646184,0,0.001956245176300288
625,0.19153738,0.9341973,-0.7120065,-0.9165891,-0.880082,0.88812083,-1.5683329,-0.76738083,-0.6078518,-0.38729072,0.30545604,-0.4342419,-0.9352636,1.0141867,-0.31727704,0.17031428,-0.8545992,-0.73759556,-1.4149003,-0.80324316,-1.1546549,-0.24015363,-0.8545993,-0.73759556,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,0.44386676,0.8351406,0.65025586,-0.3642403,3.645553,-0.23607753,0.025657604,-1.285549,-1.0421551,-1.285549,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,0.66127753,-0.21714298,-0.2038679,0.27774268,-0.07375049,1.3095511,0.027364086,-0.19448459,-0.26441452,-0.08549095,-0.15899464,0.21673563,0.43705282,-1.1173502,0.4490962,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.85306746,0,0.006656368151011039
626,1.5450507,1.7869115,0.16991554,-0.872975,-1.0359343,-0.2912344,-1.5683329,-0.87087774,0.13713092,-0.6735699,-0.9816799,-0.57561034,-0.7506914,1.0141867,-0.31727704,0.17031428,-0.9109071,-0.69583523,0.9367317,0.5383656,0.5471608,-0.24015363,-0.91090715,-0.69583523,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.6369563,0.04999725,0.16138457,0.04999725,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,0.9449392,1.0975829,-0.058158897,0.97071296,-0.07375049,0.32383266,0.6907333,-0.19448459,-0.26441452,-0.12854627,-0.34405914,-0.279612,0.5433725,-1.0981232,0.62275076,0.03498557,-1.2051866,1.7408435,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,2.0251994,0,7.358359976669039e-05
627,1.5450507,1.7869115,0.16991554,-0.872975,-1.0359343,-0.2912344,-1.5683329,-0.87087774,0.13713092,-0.6735699,0.8622534,-0.57561034,-0.7506914,1.0141867,-0.31727704,0.17031428,-0.9109071,-0.69583523,0.9367317,0.5383656,0.5471608,-0.24015363,-0.91090715,-0.69583523,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.6369563,0.04999725,0.16138457,0.04999725,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,0.9449392,1.0975829,-0.058158897,0.97071296,-0.07375049,0.32383266,0.6907333,-0.19448459,-0.26441452,-0.12854627,-0.34405914,-0.279612,0.5433725,-1.0981232,0.62275076,0.03498557,-1.2051866,1.7408435,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,2.0251994,0,6.175644315518214e-05
628,-0.012310807,0.6593264,-0.30044287,-1.0910455,-1.0921072,-0.2912344,1.6289165,-0.91400146,-0.2885735,-0.7093549,0.77692854,-0.7160896,1.4381251,-0.4240516,1.1822923,0.17031428,-0.9249841,-0.73759556,-1.4727273,-0.46784094,0.5471608,-0.24015363,-0.9249841,-0.73759556,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.48991087,-0.96517974,-0.47566697,-1.5618594,-2.0821548,-0.96517974,-0.2469495,-0.23607753,-0.1781086,-1.3604034,-1.1544412,-1.3604034,-0.20899068,-0.2210303,-0.46199757,-0.25175604,-0.09271098,-0.36341906,-0.17004783,-0.36699593,-0.2867973,-0.16744065,-0.3401273,-0.07375049,-0.27908257,-0.53409225,0.0007159033,0.68840957,-0.3880263,-0.36185378,-0.3146551,1.330472,-1.159357,0.0696986,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.396234,-0.03498556,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.46235687,0,0.0005926829182431241
629,0.19153738,0.9341973,-0.6238143,-0.21876356,-0.41197434,-0.2912344,0.030291805,0.20290288,-0.6078518,0.1852678,0.35294545,-0.55071527,-0.35800016,-0.03452872,-0.31727704,0.17031428,-0.72790647,-0.6123146,-1.3956246,-0.13243873,-1.1546549,-0.24015363,-0.7279066,-0.61231464,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.48991087,-0.96517974,0.29061127,-1.5618594,-2.0821548,-0.96517974,0.79105115,-0.23607753,-0.0762255,-1.3225904,-1.0787522,-1.3225904,-0.20899068,-0.22702442,1.2381903,-0.25175604,-0.09271098,0.1770842,-0.15424894,0.36284184,0.9582742,-0.2038679,0.5661958,-0.07375049,-0.46569917,1.364666,-0.19448459,-0.26441452,0.16308175,-0.14475891,0.9658529,0.53244084,-1.159357,0.0696986,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.46235687,0,0.0003174542079298161
630,0.19153738,0.9341973,-0.6238143,-0.21876356,-0.41197434,-0.2912344,0.030291805,0.20290288,-0.6078518,0.1852678,0.4037828,-0.55071527,-0.35800016,-0.03452872,-0.31727704,0.17031428,-0.72790647,-0.6123146,-1.376349,-0.13243873,-1.1546549,-0.24015363,-0.7279066,-0.61231464,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.48991087,-0.96517974,0.18114287,-1.5618594,-2.0821548,-0.96517974,0.79105115,-0.23607753,-0.0762255,-1.3225904,-1.0787522,-1.3225904,-0.20899068,-0.22702442,1.2381903,-0.25175604,-0.09271098,0.1770842,-0.15424894,0.36284184,0.9582742,-0.2038679,0.5661958,-0.07375049,-0.46569917,1.364666,-0.19448459,-0.26441452,0.16308175,-0.14475891,0.9658529,0.53244084,-1.159357,0.0696986,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,6.0262346,-0.54060996,-0.42494717,8.988882,-0.08185595,0.46235687,0,0.00013847615976362324
631,0.19153738,0.9341973,-0.7120065,-0.21876356,-0.41197434,-0.2912344,-0.1695363,0.20290288,-0.6078518,0.1852678,-0.9383221,-0.55071527,-0.35800016,1.0141867,-0.31727704,0.17031428,-0.72790647,-0.6123146,0.1464292,0.20296346,0.5471608,-0.9294366,-0.7279066,-0.61231464,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,0.03614055,-1.1713514,1.9777333,0.79105115,-0.23607753,0.07659916,-1.3092144,-1.0646124,-1.3092144,-0.20899068,-0.22702442,1.2381903,-0.25175604,-0.09271098,0.1770842,-0.15424894,0.36284184,0.9582742,-0.2038679,0.5661958,-0.07375049,-0.46569917,1.364666,-0.19448459,-0.26441452,0.16308175,-0.14475891,0.9658529,0.53244084,-1.159357,0.0696986,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,0.85306746,0,0.0009420861908111654
632,-0.53014314,-0.68956035,0.40509474,-0.8293609,-0.41197434,-0.2912344,0.030291805,0.20290288,0.7756876,0.1852678,0.42189658,-0.61828756,-0.533633,-0.14491996,5.4667764,0.17031428,-0.72790647,-0.73759556,-0.18125731,0.5383656,0.5471608,-0.24015363,-0.7279066,-0.73759556,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.8351406,0.65025586,-0.3642403,0.79105115,-0.23607753,0.28036535,-1.2271575,-1.0038948,-1.2271575,-0.20899068,-0.10262268,1.2381903,-0.25175604,-0.09271098,0.1770842,-0.15424894,0.4603505,-0.25197017,-0.021731652,0.16509236,-0.07375049,1.0224488,1.2370349,0.78151786,4.4997063,0.16308175,-0.14475891,0.9658529,0.53244084,-1.159357,0.0696986,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,1.2437781,0,8.006080723162866e-05
633,0.8286838,1.1423262,-0.59441686,0.30460557,-0.41197434,-0.2912344,0.030291805,0.20290288,-0.5014257,0.1852678,-1.089663,-0.5462697,-0.58208156,-0.16561823,-0.31727704,0.17031428,-0.72790647,-0.40351295,-1.2992463,-0.80324316,-1.1546549,-0.24015363,-0.7279066,-0.40351298,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,0.03614055,-1.1713514,1.9777333,0.79105115,1.1026495,0.28036535,-1.0180283,-0.88745,-1.0180283,-0.20899068,-0.22702442,1.2381903,-0.25175604,-0.09271098,0.1770842,-0.15424894,1.1044989,-0.24326336,-0.2038679,0.52352524,-0.07375049,2.0560176,0.5396036,-0.19448459,-0.26441452,0.16308175,-0.14475891,0.9658529,0.53244084,-0.97941726,1.6948794,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,6.0262346,-0.54060996,-0.42494717,8.988882,-0.08185595,1.2437781,0,0.0011155364116441028
636,0.8286838,1.1423262,-0.6238143,0.30460557,-0.41197434,-0.2912344,0.030291805,0.20290288,-0.6078518,0.1852678,0.86957246,-0.5462697,-0.58208156,-0.03452872,-0.31727704,0.17031428,-0.72790647,-0.40351295,-0.18125731,0.5383656,0.5471608,-0.24015363,-0.7279066,-0.40351298,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.8351406,0.65025586,-0.3642403,0.79105115,1.1026495,0.28036535,-1.0180283,-0.88745,-1.0180283,-0.20899068,-0.22702442,1.2381903,-0.25175604,-0.09271098,0.1770842,-0.15424894,1.1044989,-0.24326336,-0.2038679,0.52352524,-0.07375049,2.0560176,0.5396036,-0.19448459,-0.26441452,0.16308175,-0.14475891,0.9658529,0.53244084,-0.97941726,1.6948794,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.11124854,-0.08185595,1.2437781,0,0.013391816128673552
637,0.8286838,1.1423262,-0.6238143,0.30460557,-0.41197434,-0.2912344,0.030291805,0.20290288,-0.6078518,0.1852678,0.24261706,-0.5462697,-0.58208156,-0.03452872,-0.31727704,0.17031428,-0.72790647,-0.40351295,-0.18125731,0.5383656,0.5471608,-0.24015363,-0.7279066,-0.40351298,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.8351406,0.65025586,-0.3642403,0.79105115,1.1026495,0.28036535,-1.0180283,-0.88745,-1.0180283,-0.20899068,-0.22702442,1.2381903,-0.25175604,-0.09271098,0.1770842,-0.15424894,1.1044989,-0.24326336,-0.2038679,0.52352524,-0.07375049,2.0560176,0.5396036,-0.19448459,-0.26441452,0.16308175,-0.14475891,0.9658529,0.53244084,-0.97941726,1.6948794,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.11124854,-0.08185595,1.2437781,0,0.014202298437061693
638,0.8286838,1.1423262,-0.6238143,0.30460557,-0.41197434,-0.2912344,0.030291805,0.20290288,-0.6078518,0.1852678,-0.070860565,-0.5462697,-0.58208156,-0.03452872,-0.31727704,0.17031428,-0.72790647,-0.40351295,-0.18125731,0.5383656,0.5471608,-0.24015363,-0.7279066,-0.40351298,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.8351406,0.65025586,-0.3642403,0.79105115,1.1026495,0.28036535,-1.0180283,-0.88745,-1.0180283,-0.20899068,-0.22702442,1.2381903,-0.25175604,-0.09271098,0.1770842,-0.15424894,1.1044989,-0.24326336,-0.2038679,0.52352524,-0.07375049,2.0560176,0.5396036,-0.19448459,-0.26441452,0.16308175,-0.14475891,0.9658529,0.53244084,-0.97941726,1.6948794,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.11124854,-0.08185595,1.2437781,0,0.014625482121930615
639,0.8286838,1.1423262,-0.7120065,0.30460557,-0.41197434,-0.2912344,0.030291805,0.20290288,-0.6078518,0.1852678,0.38955986,-0.5462697,-0.58208156,1.0141867,-0.31727704,0.17031428,-0.72790647,-0.40351295,-1.4149003,-2.144852,-1.1546549,-0.9294366,-0.7279066,-0.40351298,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.18336852,-0.2809779,-0.47566697,-0.76285934,-2.0821548,-0.2809779,0.79105115,1.1026495,0.28036535,-1.0180283,-0.88745,-1.0180283,-0.20899068,-0.22702442,1.2381903,-0.25175604,-0.09271098,0.1770842,-0.15424894,1.1044989,-0.24326336,-0.2038679,0.52352524,-0.07375049,2.0560176,0.5396036,-0.19448459,-0.26441452,0.16308175,-0.14475891,0.9658529,0.53244084,-0.97941726,1.6948794,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,1.2437781,0,0.02634755924639685
640,0.43402976,1.0466045,-0.32984027,0.47906193,-0.7154183,-0.2912344,0.030291805,-0.22402196,-0.1821474,-0.24415107,0.94670546,-0.49381226,-0.58958876,-0.36087725,-0.10305287,0.17031428,-0.8686761,-0.7793559,-1.376349,-0.46784094,-1.1546549,0.4491294,-0.86867625,-0.77935594,0.4485731,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.47566697,0.8351406,0.65025586,-0.3642403,-0.2469495,2.7760584,0.84072244,-1.1975758,-0.97561526,-1.1975758,-0.16267413,-0.22702442,0.48255122,-0.15848772,-0.09271098,-0.00308356,-0.07644096,-0.23698434,1.1672373,-0.021731652,0.31870642,-0.07375049,-1.6667447,0.8095588,-0.19448459,-0.26441452,0.489154,-0.15543571,-0.17620625,1.4825948,-1.159357,0.0696986,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,1.6344888,0,0.0012342279512233204
646,0.004596034,0.6689864,-0.30044287,-0.69851863,-0.14652982,-0.2912344,0.82960415,-0.17227349,-0.6078518,0.2926225,1.0426382,-0.64673907,-0.66341925,-1.2330607,0.32539552,0.17031428,-0.8545992,-0.73759556,-0.85590583,-0.80324316,-1.1546549,-0.24015363,-0.8545993,-0.73759556,-0.24115022,3.515131,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,0.03614055,-1.1713514,1.9777333,7.538056,5.7881947,-0.0762255,-1.4262546,-1.3332671,-1.4262546,2.7321103,-0.22702442,-0.27308783,3.9453185,0.85334116,2.9546702,1.0295635,-0.34926707,-0.15619543,-0.16744065,-0.27868167,-0.07375049,-0.39392355,2.0527594,-0.19448459,-0.26441452,-0.14978689,0.26095936,0.62289053,1.814992,-1.0768063,0.8152809,0.03498557,-1.2668754,0.60187405,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.071646184,1,0.9951650507463071
647,0.032613084,0.72167724,-0.41803247,-0.43683407,-0.29191852,-0.2912344,0.82960415,-0.2671457,-0.1821474,0.0063432707,-0.4622157,-0.43690923,-0.90381885,-0.5588865,-0.31727704,0.17031428,-0.61529076,-0.73759556,-0.85590583,-0.80324316,-1.1546549,-0.24015363,-0.6152909,-0.73759556,-0.24115022,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,0.025657604,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.22702442,0.104731694,-0.25175604,-0.09271098,-0.18325129,-0.1620786,-0.24289396,-0.15184203,0.16040456,-0.18480638,-0.07375049,-0.2264471,1.1072717,-0.19448459,-0.26441452,-0.22441609,-0.091374926,0.49305877,0.42398486,-1.120903,0.4188954,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,0.85306746,0,6.053394954902313e-05
648,-0.53014314,-0.68956035,-0.21225066,-0.7421327,-0.29191852,-0.2912344,0.030291805,-0.2671457,-0.2885735,0.0063432707,-0.80279833,-0.6031727,-0.83297056,0.08884957,-0.31727704,0.17031428,-0.61529076,-0.27823198,-0.85590583,-0.80324316,-1.1546549,1.1384125,-0.6152909,-0.27823195,1.1382965,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.1781086,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.15575571,0.104731694,-0.25175604,-0.09271098,-0.18325129,-0.1620786,-0.33449304,-0.25197017,-0.09458615,-0.30087036,-0.07375049,-0.26472744,-0.30128312,0.39111686,2.5940578,-0.22441609,-0.091374926,0.49305877,0.42398486,-1.159357,0.0696986,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.396234,-0.03498556,0.96500033,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.46235687,0,0.0002643550304977072
