,F72,F25,F62,F65,F64,F34,F66,F69,F68,F101,F102,F104,F105,F107,F108,F94,F95,F109,F23,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F130,F131,F38,F37,F134,F74,F73,F84,F146,F16,F7,F12,F2,F6,F13,F18,F14,F1,F5,F9,F15,F4,F8,F11,F71,category,1
746,-0.54946524,-0.72732216,-0.32984027,0.52267605,-0.648231,0.82960415,-0.6940705,-0.3949996,-0.7093549,-1.3994882,0.21125154,-0.3354959,-0.1600161,-0.31727704,0.17031428,-0.43229026,0.43169358,0.6090452,0.5383656,-0.24015363,-0.43229026,0.43169355,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,-0.70977515,0,1.4092090846497461e-05
747,-0.54946524,-0.72732216,-0.53562206,0.52267605,-0.648231,0.030291805,-0.6940705,-0.5014257,-0.7093549,-1.3328638,0.21125154,-0.3354959,-0.13940036,-0.31727704,0.17031428,-0.43229026,0.43169358,0.6090452,0.5383656,-0.24015363,-0.43229026,0.43169355,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,2.3770583,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,1.8497626,2.269679,-0.11124854,-0.08185595,-0.70977515,0,1.617680227264281e-05
748,-0.54946524,-0.72732216,-0.32984027,0.52267605,-0.648231,0.82960415,-0.6940705,-0.3949996,-0.7093549,-1.1444777,0.21125154,-0.3354959,-0.1600161,-0.31727704,0.17031428,-0.43229026,0.43169358,0.6090452,0.5383656,-0.24015363,-0.43229026,0.43169355,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,-0.70977515,0,1.3875785360153782e-05
749,-0.54946524,-0.72732216,-0.32984027,0.52267605,-0.648231,0.82960415,-0.6940705,-0.3949996,-0.7093549,-1.0755562,0.21125154,-0.3354959,-0.1600161,-0.31727704,0.17031428,-0.43229026,0.43169358,0.6090452,0.5383656,-0.24015363,-0.43229026,0.43169355,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,-0.70977515,0,1.3817896642115295e-05
750,-0.54946524,-0.72732216,-0.32984027,0.52267605,-0.648231,0.82960415,-0.6940705,-0.3949996,-0.7093549,-0.9377126,0.21125154,-0.3354959,-0.1600161,-0.31727704,0.17031428,-0.43229026,0.43169358,0.6090452,0.5383656,0.4491294,-0.43229026,0.43169355,0.4485731,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,-0.70977515,0,1.2109748275537238e-05
751,-0.54946524,-0.72732216,-0.47682726,0.52267605,-0.648231,0.42994797,-0.6940705,-0.2885735,-0.7093549,-0.86879086,0.21125154,-0.3354959,-0.12629142,-0.31727704,0.17031428,-0.43229026,0.43169358,0.6090452,0.5383656,-0.24015363,-0.43229026,0.43169355,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,4.2444228755135936e-05
752,-0.54946524,-0.72732216,-0.32984027,0.52267605,-0.648231,0.82960415,-0.6940705,-0.3949996,-0.7093549,-0.81595093,0.21125154,-0.3354959,-0.1600161,-0.31727704,0.17031428,-0.43229026,0.43169358,0.6090452,0.5383656,-0.24015363,-0.43229026,0.43169355,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,-0.70977515,0,1.3602008299310893e-05
753,-0.54946524,-0.72732216,-0.035866264,0.52267605,-0.648231,0.42994797,-0.6940705,0.34998316,-0.7093549,-0.039432853,0.21125154,-0.3354959,-0.27450943,-0.31727704,0.17031428,-0.43229026,0.43169358,0.6090452,0.5383656,0.4491294,-0.43229026,0.43169355,0.4485731,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,2.8986719,-0.10493443,1.8497626,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,3.2463003779271876e-05
754,-0.54946524,-0.72732216,0.22871034,0.52267605,-0.648231,0.62977606,-0.6940705,0.34998316,-0.7093549,0.7141114,0.21125154,-0.3354959,-0.30645075,-0.31727704,0.17031428,-0.43229026,0.43169358,0.6090452,0.5383656,0.4491294,-0.43229026,0.43169355,0.4485731,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,2.8986719,-0.10493443,1.8497626,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,1.6929460217803164e-05
755,-0.54946524,-0.72732216,-0.18285327,0.52267605,-0.648231,0.42994797,-0.6940705,-0.1821474,-0.7093549,1.4768451,0.21125154,-0.3354959,-0.30216974,0.86095595,0.17031428,-0.43229026,0.43169358,0.6090452,0.5383656,1.1384125,-0.43229026,0.43169355,1.1382965,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,2.5312111,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,1.019276385406103e-05
756,-0.54946524,-0.72732216,0.31690255,-0.43683407,-0.648231,-1.5683329,-0.6940705,0.24355705,-0.7093549,-0.16498633,-0.34444183,-0.39149916,1.0141867,-0.31727704,0.17031428,-0.43229026,-0.4870336,0.9367317,0.5383656,1.1384125,-0.43229026,-0.48703364,1.1382965,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,5.337947774907562e-06
757,-0.54946524,-0.72732216,0.31690255,-0.43683407,-0.648231,-1.5683329,-0.6940705,0.24355705,-0.7093549,-0.28349155,-0.34444183,-0.39149916,1.0141867,-0.31727704,0.17031428,-0.43229026,-0.4870336,0.9367317,0.5383656,1.1384125,-0.43229026,-0.48703364,1.1382965,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,7.910494006408882e-06
758,-0.54946524,-0.72732216,0.31690255,-0.43683407,-0.648231,-1.5683329,-0.6940705,0.24355705,-0.7093549,-0.22141738,-0.34444183,-0.39149916,1.0141867,-0.31727704,0.17031428,-0.43229026,-0.4870336,0.9367317,0.5383656,1.1384125,-0.43229026,-0.48703364,1.1382965,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,7.880764448035139e-06
759,-0.54946524,-0.72732216,1.2576194,-0.43683407,-0.648231,-1.5683329,-0.6940705,1.0949659,-0.7093549,1.353009,-0.34444183,-0.39149916,1.0141867,-0.31727704,0.17031428,-0.43229026,-0.4870336,0.9367317,0.5383656,-0.24015363,-0.43229026,-0.48703364,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,6.134033080884277e-06
760,-0.54946524,-0.72732216,-0.5062247,-0.43683407,-0.648231,0.030291805,-0.6940705,-0.3949996,-0.7093549,-0.6390072,-0.34444183,-0.39149916,-0.25925353,-0.31727704,0.17031428,-0.43229026,-0.4870336,0.6090452,0.5383656,-0.24015363,-0.43229026,-0.48703364,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,8.649130482177971e-06
761,-0.54946524,-0.72732216,-0.24164808,-0.43683407,-0.648231,0.030291805,-0.6940705,-0.1821474,-0.7093549,0.47832763,-0.34444183,-0.39149916,-0.3556978,-0.31727704,0.17031428,-0.43229026,-0.4870336,0.6090452,0.5383656,-0.24015363,-0.43229026,-0.48703364,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,7.320846398951758e-06
762,-0.54946524,-0.72732216,-0.59441686,-0.43683407,-0.648231,0.030291805,-0.6940705,-0.6078518,-0.7093549,1.6013058,-0.34444183,-0.39149916,-0.16561823,0.32539552,0.17031428,-0.43229026,-0.4870336,0.6090452,0.5383656,-0.24015363,-0.43229026,-0.48703364,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,1.0447555203080447e-05
763,0.032613084,0.72167724,0.8166584,-0.872975,-0.98636997,-1.5683329,-0.8579406,0.9885398,-0.6020001,-0.23170267,-0.5836123,-0.6174542,1.0141867,6.002337,0.17031428,-0.9249841,-0.73759556,0.9367317,0.5383656,-0.24015363,-0.9249841,-0.73759556,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.17848226,-1.2557101,-1.0221932,-1.2557101,-0.20899068,-0.22702442,-0.509225,-0.25175604,-0.09271098,-0.37843302,-0.17514199,0.28897163,0.627416,-0.0035180298,0.41258168,-0.22166206,1.391045,-0.19448459,-0.26441452,-0.32626447,1.604277,0.03498557,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.071646184,0,1.849075272910297e-05
767,-0.5306262,-0.6939513,4.461936,-0.96020323,-1.0359343,0.82960415,-0.8924396,-0.6078518,-0.7093549,0.7272497,-0.62451136,-0.75739664,-1.7789121,-0.31727704,-4.8052955,-0.88275313,-0.6540749,-1.434176,0.5383656,-0.24015363,-0.8827532,-0.65407497,-0.24115022,3.515131,9.51182,-0.19168533,9.089539,-0.13858283,8.719671,1.6341404,-1.6267531,-0.13858283,5.5918045,5.7881947,-0.33093327,-1.7112672,-2.6241403,-1.7112672,4.7237225,7.0345926,-0.6036799,-0.25175604,5.353481,2.7895164,14.098337,0.034858074,-0.2867973,-0.2038679,-0.111412995,0.3716831,3.231297,13.17675,-0.26441452,-0.37253058,0.06781105,0.03498557,-1.2666663,0.6171622,-0.42068797,8.565258,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,-0.3190645,1,0.9999998617261534
768,-0.5306262,-0.6939513,3.050861,-0.96020323,-1.0359343,0.82960415,-0.8924396,-0.6078518,-0.7093549,-0.19414766,-0.62451136,-0.75739664,-1.757126,3.5387585,-4.8052955,-0.88275313,-0.6540749,-1.434176,0.5383656,-0.24015363,-0.8827532,-0.65407497,-0.24115022,3.515131,9.51182,-0.19168533,9.089539,-0.13858283,8.719671,1.6341404,-1.6267531,-0.13858283,5.5918045,5.7881947,-0.33093327,-1.7112672,-2.6241403,-1.7112672,4.7237225,7.0345926,-0.6036799,-0.25175604,5.353481,2.7895164,14.098337,0.034858074,-0.2867973,-0.2038679,-0.111412995,0.3716831,3.231297,13.17675,-0.26441452,-0.37253058,0.06781105,0.03498557,-1.2666663,0.6171622,-0.42068797,8.565258,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,-0.3190645,1,0.9999998412921235
769,-0.54946524,-0.72732216,-0.7120065,-0.8293609,-1.0552093,-0.56919247,-0.84069115,-0.6078518,-0.6735699,-1.4053574,-0.68941635,1.1019319,1.0141867,-0.31727704,0.17031428,-0.8545992,-0.69583523,-1.0293869,0.5383656,-0.9294366,-0.8545993,-0.69583523,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.47566697,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,0.00027557986695585414
770,-0.54946524,-0.72732216,-0.7120065,-0.8293609,-1.0552093,-0.56919247,-0.84069115,-0.6078518,-0.6735699,-1.4053574,-0.68941635,1.1019319,1.0141867,-0.31727704,0.17031428,-0.8545992,-0.69583523,0.1464292,0.20296346,-0.9294366,-0.8545993,-0.69583523,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,7.899018606783458e-05
771,-0.54946524,-0.72732216,-0.53562206,-0.69851863,-1.0552093,-1.5683329,-0.84069115,-0.5014257,-0.6735699,1.5440131,-0.6645213,2.3897247,1.0141867,-0.31727704,0.17031428,-0.8545992,-0.6540749,0.9367317,-0.13243873,-0.24015363,-0.8545993,-0.65407497,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,1.1120438828843198e-05
772,-0.54946524,-0.72732216,-0.7120065,-0.69851863,-1.0552093,-0.56919247,-0.84069115,-0.6078518,-0.6735699,-1.6905202,-0.6645213,2.3897247,1.0141867,-0.31727704,0.17031428,-0.8545992,-0.6540749,-1.0293869,0.5383656,-0.9294366,-0.8545993,-0.65407497,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.47566697,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,0.0002599193934629567
773,-0.54946524,-0.72732216,-0.7120065,-0.69851863,-1.0552093,-0.56919247,-0.84069115,-0.6078518,-0.6735699,-1.6905202,-0.6645213,2.3897247,1.0141867,-0.31727704,0.17031428,-0.8545992,-0.6540749,0.1464292,0.20296346,-0.9294366,-0.8545993,-0.65407497,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,7.450055060962833e-05
774,-0.54946524,-0.72732216,-0.7120065,-1.0038173,-1.0552093,-0.1695363,-0.84069115,-0.6078518,-0.6735699,-1.093607,-0.70275295,-0.06313548,1.0141867,-0.31727704,0.17031428,-0.8545992,-0.73759556,0.1464292,0.20296346,-0.9294366,-0.8545993,-0.73759556,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.09271098,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.37253058,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,7.95071158115417e-05
