,F25,F62,F65,F64,F34,F69,F68,F101,F102,F104,F105,F107,F108,F95,F109,F79,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F44,F46,F126,F127,F128,F129,F130,F131,F37,F134,F74,F84,F146,F16,F7,F12,F2,F6,F13,F18,F14,F1,F5,F9,F15,F4,F8,F11,F71,category,1
559,-0.72732216,-0.32984027,0.30460557,-0.80573547,0.82960415,-0.3949996,-0.7093549,-0.65555346,-0.06348328,-0.17207576,-0.1600161,-0.31727704,0.17031428,0.13937128,0.6090452,0.4491294,0.13937129,0.4485731,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,-0.70977515,0,1.1757224521874741e-05
560,-0.72732216,-0.47682726,0.30460557,-0.80573547,0.42994797,-0.2885735,-0.7093549,-0.5644976,-0.06348328,-0.17207576,-0.12629142,-0.31727704,0.17031428,0.13937128,0.6090452,-0.24015363,0.13937129,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,4.079725333860076e-05
561,-0.72732216,-0.32984027,0.30460557,-0.80573547,0.82960415,-0.3949996,-0.7093549,-0.49468803,-0.06348328,-0.17207576,-0.1600161,-0.31727704,0.17031428,0.13937128,0.6090452,-0.24015363,0.13937129,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,-0.70977515,0,1.3477761950566123e-05
562,-0.72732216,0.22871034,0.30460557,-0.80573547,0.62977606,0.34998316,-0.7093549,1.217162,-0.06348328,-0.17207576,-0.30645075,1.7178527,0.17031428,0.13937128,0.6090452,0.4491294,0.13937129,0.4485731,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,2.5312111,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,8.488416634007665e-06
563,-0.72732216,0.31690255,-0.6549045,-0.80573547,-1.5683329,0.24355705,-0.7093549,0.2970376,-0.508038,-0.22853188,1.0141867,-0.31727704,0.17031428,-0.52879393,0.9367317,1.1384125,-0.528794,1.1382965,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,5.098903095364582e-06
643,0.6689864,0.43449214,-0.39321995,-0.14652982,-1.5683329,0.030704815,0.2926225,0.2639962,-0.28664973,-0.9436277,1.0141867,2.4676375,0.17031428,-0.73759556,-1.3570733,-0.24015363,-0.73759556,-0.24115022,3.515131,3.3687224,0.36186367,-0.15263934,-0.3642403,2.9725847,0.8351406,0.65025586,-0.3642403,7.538056,5.7881947,1.1463717,-1.4262546,-1.3332671,-1.4262546,2.7321103,1.5745906,-0.27308783,3.9453185,2.9546702,1.0295635,0.17373408,0.13112876,1.3078629,0.27432904,0.13721605,1.2921854,-0.26441452,0.26095936,0.118774906,-1.2668754,0.60187405,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.46235687,1,0.9998186632895533
644,-0.028289711,-0.30044287,-0.96020323,-0.14652982,0.030291805,-0.1821474,0.2926225,0.2797609,-0.6849708,-0.4494247,-0.78361124,-0.31727704,0.17031428,-0.69583523,-0.18125731,-0.24015363,-0.69583523,-0.24115022,3.515131,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.8351406,0.65025586,-0.3642403,7.538056,5.7881947,-0.1781086,-1.564388,-1.9936751,-1.564388,2.7321103,-0.22702442,-0.27308783,3.9453185,2.9546702,1.0295635,-0.15129489,-0.1997294,-0.2038679,-0.18480638,-0.02547537,2.081344,-0.26441452,0.26095936,0.6982528,-1.2668754,0.60187405,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.396234,-0.03498556,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.3190645,1,0.9999112612702804
645,-0.028289711,-0.24164808,-0.96020323,-0.14652982,0.030291805,-0.1821474,0.2926225,1.1516207,-0.6849708,-0.4494247,-0.7555207,1.8249649,0.17031428,-0.69583523,-0.18125731,-0.24015363,-0.69583523,-0.24115022,3.515131,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.8351406,0.65025586,-0.3642403,7.538056,5.7881947,-0.1781086,-1.564388,-1.9936751,-1.564388,2.7321103,-0.22702442,-0.27308783,3.9453185,2.9546702,1.0295635,-0.15129489,-0.1997294,-0.2038679,-0.18480638,-0.02547537,2.081344,-0.26441452,0.26095936,0.6982528,-1.2668754,0.60187405,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.396234,-0.03498556,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.3190645,1,0.9998716216320255
564,-0.72732216,0.31690255,-0.6549045,-0.80573547,-1.5683329,0.24355705,-0.7093549,0.10876966,-0.508038,-0.22853188,1.0141867,-0.31727704,0.17031428,-0.52879393,0.9367317,1.1384125,-0.528794,1.1382965,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,8.902790431326554e-06
565,-0.72732216,0.31690255,-0.6549045,-0.80573547,-1.5683329,0.24355705,-0.7093549,0.2073862,-0.508038,-0.22853188,1.0141867,-0.31727704,0.17031428,-0.52879393,0.9367317,1.1384125,-0.528794,1.1382965,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,1.1124153679635514e-05
566,-0.72732216,-0.035866264,-0.6549045,-0.80573547,-1.5683329,-0.1821474,-0.7093549,0.6377128,-0.508038,-0.22853188,1.0141867,-0.31727704,0.17031428,-0.52879393,0.9367317,0.4491294,-0.528794,0.4485731,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,1.419463178805565e-05
567,-0.72732216,-0.035866264,-0.6549045,-0.80573547,-1.5683329,-0.1821474,-0.7093549,0.5480614,-0.508038,-0.22853188,1.0141867,-0.31727704,0.17031428,-0.52879393,0.9367317,0.4491294,-0.528794,0.4485731,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,1.4309559900034445e-05
568,-0.72732216,-0.24164808,-0.6549045,-0.80573547,0.030291805,-0.1821474,-0.7093549,1.2025167,-0.508038,-0.22853188,-0.3556978,2.6818616,0.17031428,-0.52879393,0.6090452,-0.24015363,-0.528794,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.17626159,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.2838676,-0.5420533,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.55238366,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,5.405254975396616e-06
569,0.9341973,-0.035866264,-0.6549045,1.713234,2.4282289,-0.2885735,1.6524489,1.0960495,-0.6254004,-0.6913341,0.056663908,0.86095595,0.17031428,-0.73759556,-1.3956246,-0.24015363,-0.73759556,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,0.68789786,-1.2405335,-1.0122123,-1.2405335,1.782621,-0.1660262,3.5995624,4.7847333,3.8404949,0.54966915,0.5224015,-0.012533341,-0.07637253,0.28969043,0.85975724,-0.0127215,1.6412337,3.8234506,0.0696986,-1.2725215,0.51396704,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.85306746,0,3.1609084648801025e-05
570,1.0913918,-0.44742987,-0.5240622,1.713234,0.030291805,-0.6078518,1.6524489,1.0641656,-0.52759844,-0.73707086,-0.38410053,-0.31727704,0.17031428,-0.73759556,-1.4149003,-0.24015363,-0.73759556,-0.24115022,-0.54470265,1.6486552,0.261782,-0.21291478,1.9777333,1.3634006,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,0.12754071,-1.3449695,-1.105368,-1.3449695,1.782621,-0.22702442,3.5995624,4.7847333,3.8404949,0.54966915,13.228079,14.723715,9.28543,14.283933,5.23807,1.2247244,-0.26441452,3.8234506,1.6948794,-1.2725215,0.51396704,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.071646184,0,0.015826084598119277
571,0.9341973,-0.5062247,-0.69851863,1.713234,0.030291805,-0.6078518,1.6524489,-0.97814906,-0.61739844,-0.7160551,0.11528777,-0.31727704,0.17031428,-0.6540749,-0.85590583,-0.24015363,-0.65407497,-0.24115022,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,1.2991964,-0.37803608,-0.08231767,-0.37803608,1.782621,-0.22702442,3.5995624,4.7847333,3.8404949,0.54966915,0.43375725,-0.043007117,-0.18565427,0.21629705,0.7497013,0.48432678,-0.26441452,3.8234506,0.0696986,-1.2725215,0.51396704,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,2.4159102,0,1.6992367280652956e-05
572,0.9341973,-0.27104548,-0.69851863,1.713234,3.227541,-0.07572129,1.6524489,-0.56254745,-0.61739844,-0.7160551,-0.03452872,-0.31727704,0.17031428,-0.6540749,-0.85590583,-0.24015363,-0.65407497,-0.24115022,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,1.2991964,-0.37803608,-0.08231767,-0.37803608,1.782621,-0.22702442,3.5995624,4.7847333,3.8404949,0.54966915,0.43375725,-0.043007117,-0.18565427,0.21629705,0.7497013,0.48432678,-0.26441452,3.8234506,0.0696986,-1.2725215,0.51396704,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,2.4159102,0,1.214906235264128e-05
573,0.9341973,-0.5650195,-0.69851863,1.713234,-1.5683329,-0.3949996,1.6524489,0.7023268,-0.61739844,-0.7160551,1.0141867,0.004059224,0.17031428,-0.6540749,-0.18125731,-0.24015363,-0.65407497,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.0762255,-1.5111411,-1.6568172,-1.5111411,1.782621,-0.22702442,3.5995624,4.7847333,3.8404949,0.54966915,0.43375725,-0.043007117,-0.18565427,0.21629705,0.7497013,0.48432678,-0.26441452,3.8234506,0.0696986,-1.2725215,0.51396704,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,1.2437781,0,8.584983908757697e-05
574,1.1528645,3.433027,-0.43683407,1.713234,-1.5683329,5.3520103,1.6524489,1.1798842,-0.10616053,-0.9485875,1.0141867,-0.31727704,0.17031428,-0.6123146,0.9367317,1.1384125,-0.61231464,1.1382965,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,1.2482549,-1.4113352,-1.2833622,-1.4113352,1.782621,1.9046161,3.5995624,4.7847333,3.8404949,0.54966915,1.2965615,4.279916,3.4388566,2.7492228,-2.6046128,0.9715244,0.21199754,3.8234506,0.065923505,-1.2725215,0.51396704,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,3.1973317,0,6.109336020845423e-07
575,1.1528645,3.433027,-0.43683407,1.713234,-1.5683329,5.3520103,1.6524489,1.0622449,-0.10616053,-0.9485875,1.0141867,-0.31727704,0.17031428,-0.6123146,0.9367317,1.1384125,-0.61231464,1.1382965,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.12716705,-1.6966051,-2.5068636,-1.6966051,1.782621,1.9046161,3.5995624,4.7847333,3.8404949,0.54966915,1.2965615,4.279916,3.4388566,2.7492228,-2.6046128,0.9715244,0.21199754,3.8234506,0.065923505,-1.2725215,0.51396704,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,1.2437781,0,1.3166532039712524e-06
576,1.1528645,7.57806,-0.43683407,1.713234,-1.5683329,11.311872,1.6524489,0.974964,-0.10616053,-0.9485875,1.0141867,-0.31727704,-4.8052955,-0.6123146,-1.4534516,1.1384125,-0.61231464,1.1382965,-0.54470265,-0.31713596,-0.19168533,-0.18336852,-0.2809779,1.0568893,-0.76285934,-2.0821548,-0.2809779,-0.2469495,-0.23607753,5.1707544,-0.96683913,-0.877469,-0.96683913,1.782621,1.9046161,3.5995624,4.7847333,3.8404949,0.54966915,1.2965615,4.279916,3.4388566,2.7492228,-2.6046128,0.9715244,0.21199754,3.8234506,0.065923505,-1.2725215,0.51396704,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,3.978753,0,9.707866876728513e-08
577,1.1528645,-0.7120065,-0.43683407,1.713234,1.6289165,-0.6078518,1.6524489,1.5821352,-0.10616053,-0.9485875,1.0141867,-0.31727704,0.17031428,-0.6123146,-1.492003,-0.9294366,-0.61231464,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,-1.5618594,0.65025586,-0.7392696,-0.2469495,-0.23607753,5.323579,-0.9614372,-0.8749737,-0.9614372,1.782621,1.9046161,3.5995624,4.7847333,3.8404949,0.54966915,1.2965615,4.279916,3.4388566,2.7492228,-2.6046128,0.9715244,0.21199754,3.8234506,0.065923505,-1.2725215,0.51396704,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,12.157404,-0.54060996,-0.42494717,8.988882,-0.08185595,3.978753,0,9.896275416988662e-06
578,1.0922699,-0.6238143,-0.6549045,1.713234,0.030291805,-0.6078518,1.6524489,1.3305421,-0.68141437,-0.51752836,-0.03452872,-0.31727704,0.17031428,-0.69583523,-1.3956246,-0.24015363,-0.69583523,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.48991087,-0.96517974,0.29061127,-1.5618594,-2.0821548,-0.96517974,-0.2469495,-0.23607753,1.1973133,-0.7991241,-0.6736907,-0.7991241,1.782621,-0.22702442,3.5995624,4.7847333,3.8404949,0.54966915,0.4514861,-0.1910226,-0.058158897,0.18045376,0.941103,0.33679208,-0.26441452,3.8234506,2.1743171,-1.2725215,0.51396704,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.85306746,0,9.129279709502138e-05
579,1.0922699,-0.59441686,-0.6549045,1.713234,0.030291805,-0.6078518,1.6524489,1.4935066,-0.68141437,-0.51752836,-0.5588865,-0.21016496,0.17031428,-0.69583523,-1.376349,-0.24015363,-0.69583523,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.48991087,-0.96517974,0.18114287,-1.5618594,-2.0821548,-0.96517974,-0.2469495,-0.23607753,1.1973133,-0.7991241,-0.6736907,-0.7991241,1.782621,-0.22702442,3.5995624,4.7847333,3.8404949,0.54966915,0.4514861,-0.1910226,-0.058158897,0.18045376,0.941103,0.33679208,-0.26441452,3.8234506,2.1743171,-1.2725215,0.51396704,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,6.0262346,-0.54060996,-0.42494717,8.988882,-0.08185595,0.85306746,0,4.096511067134714e-05
580,1.0659245,-0.6238143,0.39183375,1.713234,0.030291805,-0.6078518,1.6524489,1.2741054,-0.51070535,-0.9134381,-0.03452872,-0.31727704,0.17031428,-0.69583523,-1.3956246,-0.24015363,-0.69583523,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.48991087,-0.96517974,0.29061127,-1.5618594,-2.0821548,-0.96517974,-0.2469495,-0.23607753,0.84072244,-1.1836853,-0.9681295,-1.1836853,1.782621,-0.22702442,3.5995624,4.7847333,3.8404949,0.54966915,0.5549044,0.23996368,-0.11279977,0.40404758,0.6348603,0.7845269,-0.26441452,3.8234506,0.0696986,-1.2725215,0.51396704,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.85306746,0,6.319727274494035e-05
581,1.0659245,-0.6238143,0.39183375,1.713234,0.030291805,-0.6078518,1.6524489,1.3255427,-0.51070535,-0.9134381,-0.03452872,-0.21016496,5.1459236,-0.69583523,-1.376349,-0.24015363,-0.69583523,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.48991087,-0.96517974,0.18114287,-1.5618594,-2.0821548,-0.96517974,-0.2469495,-0.23607753,0.84072244,-1.1836853,-0.9681295,-1.1836853,1.782621,-0.22702442,3.5995624,4.7847333,3.8404949,0.54966915,0.5549044,0.23996368,-0.11279977,0.40404758,0.6348603,0.7845269,-0.26441452,3.8234506,0.0696986,-1.2725215,0.51396704,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.11124854,-0.08185595,0.85306746,0,1.4693282294624247e-05
582,0.96054274,-0.5062247,-0.9165891,1.713234,0.030291805,-0.3949996,1.6524489,1.3821745,-0.686749,-0.29336217,-0.78361124,-0.31727704,0.17031428,-0.69583523,-0.18125731,-0.24015363,-0.69583523,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.27999172,-1.3012401,-1.0571266,-1.3012401,1.782621,-0.22477253,3.5995624,4.7847333,3.8404949,0.54966915,-0.36995074,-0.2867973,-0.18565427,-0.34354094,-0.2838676,-0.5408831,0.21199754,3.8234506,0.0696986,-1.2725215,0.51396704,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.071646184,0,5.941971431988129e-05
583,0.96054274,-0.44742987,-0.9165891,1.713234,0.030291805,-0.3949996,1.6524489,0.7261216,-0.686749,-0.29336217,-1.0832442,0.4325076,0.17031428,-0.69583523,-0.18125731,-0.24015363,-0.69583523,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.27999172,-1.3012401,-1.0571266,-1.3012401,1.782621,-0.22477253,3.5995624,4.7847333,3.8404949,0.54966915,-0.36995074,-0.2867973,-0.18565427,-0.34354094,-0.2838676,-0.5408831,0.21199754,3.8234506,0.0696986,-1.2725215,0.51396704,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.071646184,0,5.244009300096166e-05
584,1.7869115,-0.7120065,-0.8293609,-1.0766872,-0.7690205,-0.6078518,-0.637785,-0.65213484,-0.6991965,0.33492982,1.0141867,-0.31727704,0.17031428,-0.7793559,-1.3570733,-0.9294366,-0.77935594,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,1.248459,0.03614055,-1.1713514,1.9777333,3.645553,2.7760584,0.7388394,0.72574455,0.5015696,0.72574455,-0.20899068,-0.22702442,-0.55645245,-0.25175604,-0.393447,-0.1649268,-0.05969581,0.017940436,-0.2038679,-0.046553716,-0.11639116,0.052424483,-0.26441452,-0.3405002,0.441546,-1.2664572,0.62098426,-0.42068797,-0.11675073,9.483597,-0.39209396,-0.26468047,11.6332855,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,9.483597,2.0251994,0,0.014876650056943528
585,1.300399,0.6990687,-0.8293609,1.713234,-1.5683329,0.45640925,1.6524489,0.25550961,-0.5249311,-0.67313427,1.0141867,-0.31727704,0.17031428,-0.6123146,0.9367317,-0.24015363,-0.61231464,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.89166397,-0.72761375,-0.5023505,-0.72761375,1.782621,-0.22702442,3.5995624,4.7847333,3.8404949,0.54966915,3.5510807,1.0192218,-0.07637253,2.4437013,4.63037,1.049097,-0.26441452,3.8234506,0.4151203,-1.2725215,0.51396704,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,2.4159102,0,0.00016450420293643062
