,F25,F62,F65,F64,F34,F69,F68,F101,F102,F104,F105,F107,F108,F95,F109,F79,F112,F113,F116,F117,F118,F119,F120,F110,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F44,F46,F126,F127,F128,F129,F130,F131,F37,F134,F74,F84,F146,F16,F7,F12,F2,F6,F13,F18,F14,F1,F5,F9,F15,F4,F8,F11,F71,category,1
628,0.6593264,-0.30044287,-1.0910455,-1.0921072,1.6289165,-0.2885735,-0.7093549,0.77692854,-0.7160896,1.4381251,-0.4240516,1.1822923,0.17031428,-0.73759556,-1.4727273,-0.24015363,-0.73759556,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.48991087,-0.96517974,-0.47566697,-2.0821548,-0.96517974,-0.2469495,-0.23607753,-0.1781086,-1.3604034,-1.1544412,-1.3604034,-0.20899068,-0.2210303,-0.46199757,-0.25175604,-0.36341906,-0.17004783,-0.36699593,-0.2867973,-0.16744065,-0.3401273,-0.27908257,-0.53409225,0.68840957,-0.36185378,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.396234,-0.03498556,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.46235687,0,0.0006639396063340847
629,0.9341973,-0.6238143,-0.21876356,-0.41197434,0.030291805,-0.6078518,0.1852678,0.35294545,-0.55071527,-0.35800016,-0.03452872,-0.31727704,0.17031428,-0.6123146,-1.3956246,-0.24015363,-0.61231464,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.48991087,-0.96517974,0.29061127,-2.0821548,-0.96517974,0.79105115,-0.23607753,-0.0762255,-1.3225904,-1.0787522,-1.3225904,-0.20899068,-0.22702442,1.2381903,-0.25175604,0.1770842,-0.15424894,0.36284184,0.9582742,-0.2038679,0.5661958,-0.46569917,1.364666,-0.26441452,-0.14475891,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.46235687,0,0.0003115019795531144
630,0.9341973,-0.6238143,-0.21876356,-0.41197434,0.030291805,-0.6078518,0.1852678,0.4037828,-0.55071527,-0.35800016,-0.03452872,-0.31727704,0.17031428,-0.6123146,-1.376349,-0.24015363,-0.61231464,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.48991087,-0.96517974,0.18114287,-2.0821548,-0.96517974,0.79105115,-0.23607753,-0.0762255,-1.3225904,-1.0787522,-1.3225904,-0.20899068,-0.22702442,1.2381903,-0.25175604,0.1770842,-0.15424894,0.36284184,0.9582742,-0.2038679,0.5661958,-0.46569917,1.364666,-0.26441452,-0.14475891,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,6.0262346,-0.54060996,-0.42494717,8.988882,-0.08185595,0.46235687,0,0.00013560262568580267
631,0.9341973,-0.7120065,-0.21876356,-0.41197434,-0.1695363,-0.6078518,0.1852678,-0.9383221,-0.55071527,-0.35800016,1.0141867,-0.31727704,0.17031428,-0.6123146,0.1464292,-0.9294366,-0.61231464,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,-1.1713514,1.9777333,0.79105115,-0.23607753,0.07659916,-1.3092144,-1.0646124,-1.3092144,-0.20899068,-0.22702442,1.2381903,-0.25175604,0.1770842,-0.15424894,0.36284184,0.9582742,-0.2038679,0.5661958,-0.46569917,1.364666,-0.26441452,-0.14475891,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,0.85306746,0,0.0008992005503262611
632,-0.68956035,0.40509474,-0.8293609,-0.41197434,0.030291805,0.7756876,0.1852678,0.42189658,-0.61828756,-0.533633,-0.14491996,5.4667764,0.17031428,-0.73759556,-0.18125731,-0.24015363,-0.73759556,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,0.79105115,-0.23607753,0.28036535,-1.2271575,-1.0038948,-1.2271575,-0.20899068,-0.10262268,1.2381903,-0.25175604,0.1770842,-0.15424894,0.4603505,-0.25197017,-0.021731652,0.16509236,1.0224488,1.2370349,4.4997063,-0.14475891,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,1.2437781,0,8.218256982215079e-05
633,1.1423262,-0.59441686,0.30460557,-0.41197434,0.030291805,-0.5014257,0.1852678,-1.089663,-0.5462697,-0.58208156,-0.16561823,-0.31727704,0.17031428,-0.40351295,-1.2992463,-0.24015363,-0.40351298,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,-1.1713514,1.9777333,0.79105115,1.1026495,0.28036535,-1.0180283,-0.88745,-1.0180283,-0.20899068,-0.22702442,1.2381903,-0.25175604,0.1770842,-0.15424894,1.1044989,-0.24326336,-0.2038679,0.52352524,2.0560176,0.5396036,-0.26441452,-0.14475891,1.6948794,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,6.0262346,-0.54060996,-0.42494717,8.988882,-0.08185595,1.2437781,0,0.0011171382170787516
636,1.1423262,-0.6238143,0.30460557,-0.41197434,0.030291805,-0.6078518,0.1852678,0.86957246,-0.5462697,-0.58208156,-0.03452872,-0.31727704,0.17031428,-0.40351295,-0.18125731,-0.24015363,-0.40351298,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,0.79105115,1.1026495,0.28036535,-1.0180283,-0.88745,-1.0180283,-0.20899068,-0.22702442,1.2381903,-0.25175604,0.1770842,-0.15424894,1.1044989,-0.24326336,-0.2038679,0.52352524,2.0560176,0.5396036,-0.26441452,-0.14475891,1.6948794,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.11124854,-0.08185595,1.2437781,0,0.01294863687690923
637,1.1423262,-0.6238143,0.30460557,-0.41197434,0.030291805,-0.6078518,0.1852678,0.24261706,-0.5462697,-0.58208156,-0.03452872,-0.31727704,0.17031428,-0.40351295,-0.18125731,-0.24015363,-0.40351298,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,0.79105115,1.1026495,0.28036535,-1.0180283,-0.88745,-1.0180283,-0.20899068,-0.22702442,1.2381903,-0.25175604,0.1770842,-0.15424894,1.1044989,-0.24326336,-0.2038679,0.52352524,2.0560176,0.5396036,-0.26441452,-0.14475891,1.6948794,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.11124854,-0.08185595,1.2437781,0,0.013687240467343889
638,1.1423262,-0.6238143,0.30460557,-0.41197434,0.030291805,-0.6078518,0.1852678,-0.070860565,-0.5462697,-0.58208156,-0.03452872,-0.31727704,0.17031428,-0.40351295,-0.18125731,-0.24015363,-0.40351298,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,0.79105115,1.1026495,0.28036535,-1.0180283,-0.88745,-1.0180283,-0.20899068,-0.22702442,1.2381903,-0.25175604,0.1770842,-0.15424894,1.1044989,-0.24326336,-0.2038679,0.52352524,2.0560176,0.5396036,-0.26441452,-0.14475891,1.6948794,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.11124854,-0.08185595,1.2437781,0,0.014071970931648718
639,1.1423262,-0.7120065,0.30460557,-0.41197434,0.030291805,-0.6078518,0.1852678,0.38955986,-0.5462697,-0.58208156,1.0141867,-0.31727704,0.17031428,-0.40351295,-1.4149003,-0.9294366,-0.40351298,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.18336852,-0.2809779,-0.47566697,-2.0821548,-0.2809779,0.79105115,1.1026495,0.28036535,-1.0180283,-0.88745,-1.0180283,-0.20899068,-0.22702442,1.2381903,-0.25175604,0.1770842,-0.15424894,1.1044989,-0.24326336,-0.2038679,0.52352524,2.0560176,0.5396036,-0.26441452,-0.14475891,1.6948794,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,1.2437781,0,0.02925778313231721
640,1.0466045,-0.32984027,0.47906193,-0.7154183,0.030291805,-0.1821474,-0.24415107,0.94670546,-0.49381226,-0.58958876,-0.36087725,-0.10305287,0.17031428,-0.7793559,-1.376349,0.4491294,-0.77935594,0.4485731,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,2.7760584,0.84072244,-1.1975758,-0.97561526,-1.1975758,-0.16267413,-0.22702442,0.48255122,-0.15848772,-0.00308356,-0.07644096,-0.23698434,1.1672373,-0.021731652,0.31870642,-1.6667447,0.8095588,-0.26441452,-0.15543571,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,1.6344888,0,0.0013130885655742944
646,0.6689864,-0.30044287,-0.69851863,-0.14652982,0.82960415,-0.6078518,0.2926225,1.0426382,-0.64673907,-0.66341925,-1.2330607,0.32539552,0.17031428,-0.73759556,-0.85590583,-0.24015363,-0.73759556,-0.24115022,3.515131,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,-1.1713514,1.9777333,7.538056,5.7881947,-0.0762255,-1.4262546,-1.3332671,-1.4262546,2.7321103,-0.22702442,-0.27308783,3.9453185,2.9546702,1.0295635,-0.34926707,-0.15619543,-0.16744065,-0.27868167,-0.39392355,2.0527594,-0.26441452,0.26095936,0.8152809,-1.2668754,0.60187405,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.071646184,1,0.9956311468941547
647,0.72167724,-0.41803247,-0.43683407,-0.29191852,0.82960415,-0.1821474,0.0063432707,-0.4622157,-0.43690923,-0.90381885,-0.5588865,-0.31727704,0.17031428,-0.73759556,-0.85590583,-0.24015363,-0.73759556,-0.24115022,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,-1.1713514,1.9777333,-0.2469495,-0.23607753,0.025657604,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.22702442,0.104731694,-0.25175604,-0.18325129,-0.1620786,-0.24289396,-0.15184203,0.16040456,-0.18480638,-0.2264471,1.1072717,-0.26441452,-0.091374926,0.4188954,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,0.85306746,0,6.80481009525856e-05
648,-0.68956035,-0.21225066,-0.7421327,-0.29191852,0.030291805,-0.2885735,0.0063432707,-0.80279833,-0.6031727,-0.83297056,0.08884957,-0.31727704,0.17031428,-0.27823198,-0.85590583,1.1384125,-0.27823195,1.1382965,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.1781086,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.15575571,0.104731694,-0.25175604,-0.18325129,-0.1620786,-0.33449304,-0.25197017,-0.09458615,-0.30087036,-0.26472744,-0.30128312,2.5940578,-0.091374926,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.396234,-0.03498556,0.96500033,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.46235687,0,0.00029326515521622775
649,-0.68956035,0.28750515,-0.7421327,-0.29191852,0.030291805,0.030704815,0.0063432707,-0.9045153,-0.6031727,-0.83297056,-1.4379568,-0.31727704,-4.8052955,-0.27823198,-0.85590583,1.1384125,-0.27823195,1.1382965,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.1781086,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.15575571,0.104731694,-0.25175604,-0.18325129,-0.1620786,-0.33449304,-0.25197017,-0.09458615,-0.30087036,-0.26472744,-0.30128312,2.5940578,-0.091374926,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,2.5504093,3.404957,-0.085960224,-0.396234,-0.03498556,4.097422,2.8986719,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,0.46235687,0,0.0008500937033865267
650,-0.68956035,-0.21225066,-0.7421327,-0.29191852,0.030291805,-0.2885735,0.0063432707,-0.8173293,-0.6031727,-0.83297056,-0.096217856,-0.31727704,0.17031428,-0.27823198,-0.85590583,1.1384125,-0.27823195,1.1382965,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.1781086,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.15575571,0.104731694,-0.25175604,-0.18325129,-0.1620786,-0.33449304,-0.25197017,-0.09458615,-0.30087036,-0.26472744,-0.30128312,2.5940578,-0.091374926,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.396234,-0.03498556,0.96500033,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.46235687,0,0.00030176442742932424
651,-0.68956035,-0.24164808,-0.7421327,-0.29191852,0.030291805,-0.1821474,0.0063432707,0.83920425,-0.6031727,-0.83297056,0.22765008,-0.31727704,0.17031428,-0.27823198,-0.85590583,1.1384125,-0.27823195,1.1382965,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.1781086,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.15575571,0.104731694,-0.25175604,-0.18325129,-0.1620786,-0.33449304,-0.25197017,-0.09458615,-0.30087036,-0.26472744,-0.30128312,2.5940578,-0.091374926,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.396234,-0.03498556,0.96500033,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.46235687,0,0.00024481477445153745
652,-0.68956035,0.22871034,-0.7421327,-0.29191852,0.030291805,0.24355705,0.0063432707,0.74475276,-0.6031727,-0.83297056,-1.3454231,-0.31727704,-4.8052955,-0.27823198,-0.85590583,1.1384125,-0.27823195,1.1382965,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.1781086,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.15575571,0.104731694,-0.25175604,-0.18325129,-0.1620786,-0.33449304,-0.25197017,-0.09458615,-0.30087036,-0.26472744,-0.30128312,2.5940578,-0.091374926,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,2.5312111,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,0.46235687,0,5.574334299895493e-05
653,-0.68956035,-0.24164808,-0.7421327,-0.29191852,0.030291805,-0.1821474,0.0063432707,0.82467324,-0.6031727,-0.83297056,0.031015936,-0.31727704,0.17031428,-0.27823198,-0.85590583,1.1384125,-0.27823195,1.1382965,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.1781086,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.15575571,0.104731694,-0.25175604,-0.18325129,-0.1620786,-0.33449304,-0.25197017,-0.09458615,-0.30087036,-0.26472744,-0.30128312,2.5940578,-0.091374926,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,0.46235687,0,2.3145734351642917e-05
697,0.6689864,-0.15345587,-0.7857468,-0.5760874,-1.5683329,-0.3949996,0.0063432707,0.8781364,-0.64140445,-0.7038336,1.0141867,2.7889738,0.17031428,-0.69583523,-0.18125731,0.4491294,-0.69583523,0.4485731,1.4852144,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.003668065,2.7760584,-0.025283948,-1.2881213,-1.0438187,-1.2881213,-0.20899068,-0.22702442,-0.55645245,-0.25175604,-0.393447,-0.1656666,-0.13652083,-0.13007505,0.014695594,-0.12848122,-0.07811082,-0.032054543,-0.26441452,-0.09493386,0.1414255,0.7968752,-0.55238366,-0.42068797,8.565258,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.396234,-0.03498556,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.85306746,1,0.11433770164379806
764,1.0913918,0.49328694,-1.0474313,-0.94947207,-1.5683329,0.45640925,-0.13679636,0.75201833,-0.6680777,-0.5182812,1.0141867,2.146301,0.17031428,-0.73759556,0.9367317,-0.24015363,-0.73759556,-0.24115022,3.515131,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,3.645553,5.7881947,0.07659916,-1.0694745,-0.90990716,-1.0694745,0.6247072,3.037491,-0.1314055,1.1472688,0.73260134,0.44707406,0.0762254,-0.26938376,-0.2038679,-0.08069018,0.4195335,0.79663104,-0.26441452,-0.24440901,0.020622298,-1.2718941,0.5216111,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.85306746,1,0.9191161750466108
654,-0.68956035,0.16991554,-0.7421327,-0.29191852,0.030291805,0.030704815,0.0063432707,-0.4685854,-0.6031727,-0.83297056,-1.3454231,-0.31727704,-4.8052955,-0.27823198,-0.85590583,-0.24015363,-0.27823195,-0.24115022,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.1781086,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.15575571,0.104731694,-0.25175604,-0.18325129,-0.1620786,-0.33449304,-0.25197017,-0.09458615,-0.30087036,-0.26472744,-0.30128312,2.5940578,-0.091374926,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,2.5504093,3.404957,-0.085960224,-0.396234,-0.03498556,4.097422,2.8986719,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,0.46235687,0,0.0016494041179550506
655,-0.68956035,0.111120746,-0.7421327,-0.29191852,0.030291805,0.24355705,0.0063432707,1.1370897,-0.6031727,-0.83297056,-1.2330607,-0.31727704,-4.8052955,-0.27823198,-0.85590583,-0.24015363,-0.27823195,-0.24115022,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.1781086,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.15575571,0.104731694,-0.25175604,-0.18325129,-0.1620786,-0.33449304,-0.25197017,-0.09458615,-0.30087036,-0.26472744,-0.30128312,2.5940578,-0.091374926,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,2.5504093,3.404957,-0.085960224,-0.396234,-0.03498556,4.097422,2.8986719,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,0.46235687,0,0.0016399882712576554
656,-0.68956035,0.16991554,-0.7421327,-0.29191852,0.030291805,0.030704815,0.0063432707,0.3451504,-0.6031727,-0.83297056,-1.3454231,-0.31727704,-4.8052955,-0.27823198,-0.85590583,-0.24015363,-0.27823195,-0.24115022,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.1781086,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.15575571,0.104731694,-0.25175604,-0.18325129,-0.1620786,-0.33449304,-0.25197017,-0.09458615,-0.30087036,-0.26472744,-0.30128312,2.5940578,-0.091374926,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,2.5312111,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,0.46235687,0,5.246963130464502e-05
657,-0.68956035,-0.21225066,-0.7421327,-0.29191852,0.030291805,-0.2885735,0.0063432707,0.010937614,-0.6031727,-0.83297056,0.08884957,1.6107407,0.17031428,-0.27823198,-0.85590583,1.1384125,-0.27823195,1.1382965,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.1781086,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.15575571,0.104731694,-0.25175604,-0.18325129,-0.1620786,-0.33449304,-0.25197017,-0.09458615,-0.30087036,-0.26472744,-0.30128312,2.5940578,-0.091374926,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.396234,-0.03498556,0.96500033,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.46235687,0,0.0005103976121505511
658,-0.68956035,0.28750515,-0.7421327,-0.29191852,0.030291805,0.030704815,0.0063432707,-0.090779476,-0.6031727,-0.83297056,-1.4379568,1.6107407,-4.8052955,-0.27823198,-0.85590583,1.1384125,-0.27823195,1.1382965,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.1781086,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.15575571,0.104731694,-0.25175604,-0.18325129,-0.1620786,-0.33449304,-0.25197017,-0.09458615,-0.30087036,-0.26472744,-0.30128312,2.5940578,-0.091374926,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,2.5504093,3.404957,-0.085960224,-0.396234,-0.03498556,4.097422,2.8986719,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,0.46235687,0,0.0015889738699708487
659,-0.68956035,-0.21225066,-0.7421327,-0.29191852,0.030291805,-0.2885735,0.0063432707,-0.0035933685,-0.6031727,-0.83297056,-0.096217856,1.6107407,0.17031428,-0.27823198,-0.85590583,1.1384125,-0.27823195,1.1382965,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.1781086,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.15575571,0.104731694,-0.25175604,-0.18325129,-0.1620786,-0.33449304,-0.25197017,-0.09458615,-0.30087036,-0.26472744,-0.30128312,2.5940578,-0.091374926,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.396234,-0.03498556,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.11124854,-0.08185595,0.46235687,0,2.136055424955174e-05
660,0.72167724,2.845079,-0.30599177,-0.29191852,4.8261657,1.7335227,0.0063432707,-0.26856416,-0.17817838,-0.8052315,-1.299921,-0.31727704,0.17031428,-0.6540749,-0.85590583,-0.24015363,-0.65407497,-0.24115022,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,-1.1713514,1.9777333,-0.2469495,-0.23607753,1.0444887,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.20545149,0.104731694,-0.25175604,-0.18325129,-0.1620786,-0.0892439,0.039707422,-0.14922702,-0.049967363,-0.18816677,1.0898561,0.21199754,-0.091374926,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,1.6344888,0,4.7394749598516345e-06
661,0.72167724,0.34629995,-0.30599177,-0.29191852,-1.5683329,0.13713092,0.0063432707,1.2919463,-0.17817838,-0.8052315,1.0141867,-0.31727704,0.17031428,-0.6540749,-0.85590583,-0.24015363,-0.65407497,-0.24115022,-0.54470265,-0.028049037,-0.11077906,-0.21291478,1.9777333,-0.20521584,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.27999172,-1.663165,-2.357149,-1.663165,-0.20899068,-0.20545149,0.104731694,-0.25175604,-0.18325129,-0.1620786,-0.0892439,0.039707422,-0.14922702,-0.049967363,-0.18816677,1.0898561,0.21199754,-0.091374926,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.071646184,0,3.6384971090379275e-05
662,0.72167724,1.2576194,-0.30599177,-0.29191852,1.6289165,0.34998316,0.0063432707,0.68412316,-0.17817838,-0.8052315,-0.7232374,2.4676375,0.17031428,-0.6540749,-1.434176,-0.24015363,-0.65407497,-0.24115022,-0.54470265,2.140103,0.60542524,-0.0007475293,-0.7392696,1.8231676,0.65025586,-0.7392696,-0.2469495,-0.23607753,1.0444887,-1.2019488,-0.9814375,-1.2019488,-0.20899068,-0.20545149,0.104731694,-0.25175604,-0.18325129,-0.1620786,-0.0892439,0.039707422,-0.14922702,-0.049967363,-0.18816677,1.0898561,0.21199754,-0.091374926,0.0696986,-1.2664572,0.62098426,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,1.6344888,0,0.00035039315717388524
