,F62,F64,F34,F69,F68,F104,F105,F107,F108,F109,F79,F113,F116,F117,F118,F119,F120,F110,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F44,F126,F128,F130,F37,F134,F74,F84,F16,F7,F12,F2,F6,F13,F1,F5,F9,F15,F4,F11,F71,category,1
740,2.404118,-0.648231,0.82960415,3.0106359,-0.7093549,-0.3354959,-1.953876,-0.31727704,0.17031428,1.2836937,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.08185595,-0.70977515,0,1.672623184469401e-06
741,-0.18285327,-0.648231,0.82960415,-0.1821474,-0.7093549,-0.3354959,-1.0832442,0.86095595,0.17031428,1.2836937,1.1384125,1.1382965,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.08185595,-0.70977515,0,5.8469091555824945e-06
742,-0.32984027,-0.648231,1.6289165,-0.3949996,-0.7093549,-0.3354959,-1.1639146,-0.31727704,0.17031428,-1.1257653,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.24578345,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,2.0752052476598107e-05
743,-0.32984027,-0.648231,1.6289165,-0.3949996,-0.7093549,-0.3354959,-1.1639146,-0.31727704,0.17031428,-1.1257653,0.4491294,0.4485731,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.24578345,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,1.8378827667679113e-05
744,-0.6238143,-0.648231,0.030291805,-0.6078518,-0.7093549,-0.3354959,-0.03452872,-0.31727704,0.17031428,0.6090452,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.08185595,-0.70977515,0,1.372103875252819e-05
745,-0.6238143,-0.648231,0.030291805,-0.6078518,-0.7093549,-0.3354959,-0.03452872,-0.31727704,0.17031428,0.6090452,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.08185595,-0.70977515,0,2.0409622154317638e-05
746,-0.32984027,-0.648231,0.82960415,-0.3949996,-0.7093549,-0.3354959,-0.1600161,-0.31727704,0.17031428,0.6090452,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.08185595,-0.70977515,0,1.1434569833089427e-05
747,-0.53562206,-0.648231,0.030291805,-0.5014257,-0.7093549,-0.3354959,-0.13940036,-0.31727704,0.17031428,0.6090452,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,2.3770583,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,1.8497626,2.269679,-0.08185595,-0.70977515,0,1.3473775308906968e-05
748,-0.32984027,-0.648231,0.82960415,-0.3949996,-0.7093549,-0.3354959,-0.1600161,-0.31727704,0.17031428,0.6090452,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.08185595,-0.70977515,0,1.1434569833089427e-05
749,-0.32984027,-0.648231,0.82960415,-0.3949996,-0.7093549,-0.3354959,-0.1600161,-0.31727704,0.17031428,0.6090452,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.08185595,-0.70977515,0,1.1434569833089427e-05
750,-0.32984027,-0.648231,0.82960415,-0.3949996,-0.7093549,-0.3354959,-0.1600161,-0.31727704,0.17031428,0.6090452,0.4491294,0.4485731,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.08185595,-0.70977515,0,1.0126890567478067e-05
751,-0.47682726,-0.648231,0.42994797,-0.2885735,-0.7093549,-0.3354959,-0.12629142,-0.31727704,0.17031428,0.6090452,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,3.380442265009384e-05
752,-0.32984027,-0.648231,0.82960415,-0.3949996,-0.7093549,-0.3354959,-0.1600161,-0.31727704,0.17031428,0.6090452,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,2.5504093,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.08185595,-0.70977515,0,1.1434569833089427e-05
753,-0.035866264,-0.648231,0.42994797,0.34998316,-0.7093549,-0.3354959,-0.27450943,-0.31727704,0.17031428,0.6090452,0.4491294,0.4485731,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,2.8986719,-0.10493443,1.8497626,-0.42494717,-0.08185595,-0.70977515,0,2.7134002714622707e-05
754,0.22871034,-0.648231,0.62977606,0.34998316,-0.7093549,-0.3354959,-0.30645075,-0.31727704,0.17031428,0.6090452,0.4491294,0.4485731,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,2.8986719,-0.10493443,1.8497626,-0.42494717,-0.08185595,-0.70977515,0,1.4929762350129202e-05
755,-0.18285327,-0.648231,0.42994797,-0.1821474,-0.7093549,-0.3354959,-0.30216974,0.86095595,0.17031428,0.6090452,1.1384125,1.1382965,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5312111,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,8.979665684198421e-06
756,0.31690255,-0.648231,-1.5683329,0.24355705,-0.7093549,-0.39149916,1.0141867,-0.31727704,0.17031428,0.9367317,1.1384125,1.1382965,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,5.374719106767485e-06
757,0.31690255,-0.648231,-1.5683329,0.24355705,-0.7093549,-0.39149916,1.0141867,-0.31727704,0.17031428,0.9367317,1.1384125,1.1382965,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,7.994761508025686e-06
758,0.31690255,-0.648231,-1.5683329,0.24355705,-0.7093549,-0.39149916,1.0141867,-0.31727704,0.17031428,0.9367317,1.1384125,1.1382965,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,7.994761508025686e-06
759,1.2576194,-0.648231,-1.5683329,1.0949659,-0.7093549,-0.39149916,1.0141867,-0.31727704,0.17031428,0.9367317,-0.24015363,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,6.70968479104784e-06
760,-0.5062247,-0.648231,0.030291805,-0.3949996,-0.7093549,-0.39149916,-0.25925353,-0.31727704,0.17031428,0.6090452,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,7.895615639810015e-06
761,-0.24164808,-0.648231,0.030291805,-0.1821474,-0.7093549,-0.39149916,-0.3556978,-0.31727704,0.17031428,0.6090452,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,7.121771509945075e-06
762,-0.59441686,-0.648231,0.030291805,-0.6078518,-0.7093549,-0.39149916,-0.16561823,0.32539552,0.17031428,0.6090452,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.08185595,-0.70977515,0,1.1221775047481284e-05
763,0.8166584,-0.98636997,-1.5683329,0.9885398,-0.6020001,-0.6174542,1.0141867,6.002337,0.17031428,0.9367317,-0.24015363,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.17848226,-1.2557101,-1.0221932,-1.2557101,-0.20899068,-0.22702442,-0.509225,-0.25175604,-0.37843302,0.28897163,-0.0035180298,-0.22166206,-0.26441452,-0.32626447,1.604277,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.071646184,0,1.5489493699318257e-05
767,4.461936,-1.0359343,0.82960415,-0.6078518,-0.7093549,-0.75739664,-1.7789121,-0.31727704,-4.8052955,-1.434176,-0.24015363,-0.24115022,3.515131,9.51182,-0.19168533,9.089539,-0.13858283,8.719671,-1.6267531,-0.13858283,5.5918045,5.7881947,-0.33093327,-1.7112672,-2.6241403,-1.7112672,4.7237225,7.0345926,-0.6036799,-0.25175604,2.7895164,0.034858074,-0.2038679,0.3716831,-0.26441452,-0.37253058,0.06781105,-1.2666663,-0.42068797,8.565258,-0.08185595,2.5504093,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.08185595,-0.3190645,1,0.9999999599614611
768,3.050861,-1.0359343,0.82960415,-0.6078518,-0.7093549,-0.75739664,-1.757126,3.5387585,-4.8052955,-1.434176,-0.24015363,-0.24115022,3.515131,9.51182,-0.19168533,9.089539,-0.13858283,8.719671,-1.6267531,-0.13858283,5.5918045,5.7881947,-0.33093327,-1.7112672,-2.6241403,-1.7112672,4.7237225,7.0345926,-0.6036799,-0.25175604,2.7895164,0.034858074,-0.2038679,0.3716831,-0.26441452,-0.37253058,0.06781105,-1.2666663,-0.42068797,8.565258,-0.08185595,2.5504093,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.08185595,-0.3190645,1,0.9999999491207298
769,-0.7120065,-1.0552093,-0.56919247,-0.6078518,-0.6735699,1.1019319,1.0141867,-0.31727704,0.17031428,-1.0293869,-0.9294366,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,0.0002952958401013747
770,-0.7120065,-1.0552093,-0.56919247,-0.6078518,-0.6735699,1.1019319,1.0141867,-0.31727704,0.17031428,0.1464292,-0.9294366,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,7.82217256245095e-05
771,-0.53562206,-1.0552093,-1.5683329,-0.5014257,-0.6735699,2.3897247,1.0141867,-0.31727704,0.17031428,0.9367317,-0.24015363,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,1.247813335323379e-05
772,-0.7120065,-1.0552093,-0.56919247,-0.6078518,-0.6735699,2.3897247,1.0141867,-0.31727704,0.17031428,-1.0293869,-0.9294366,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,0.00026799129469823254
773,-0.7120065,-1.0552093,-0.56919247,-0.6078518,-0.6735699,2.3897247,1.0141867,-0.31727704,0.17031428,0.1464292,-0.9294366,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,7.098752437994564e-05
774,-0.7120065,-1.0552093,-0.1695363,-0.6078518,-0.6735699,-0.06313548,1.0141867,-0.31727704,0.17031428,0.1464292,-0.9294366,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,8.232310785942796e-05
775,0.16991554,-0.9632399,0.030291805,0.24355705,-0.7093549,0.22599167,-0.5588865,-0.31727704,0.17031428,1.2836937,1.1384125,1.1382965,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,5.369203989162637e-06
776,-0.18285327,-0.9632399,0.030291805,-0.1821474,-0.7093549,0.22599167,0.14025709,0.86095595,0.17031428,1.2836937,1.1384125,1.1382965,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,4.8474654697369955e-06
777,0.16991554,-0.9632399,0.82960415,0.24355705,-0.7093549,0.22599167,-1.5027305,-0.31727704,0.17031428,1.2836937,1.1384125,1.1382965,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.08185595,-0.70977515,0,6.2170721344320555e-06
778,0.25810775,-0.9632399,0.82960415,0.34998316,-0.7093549,0.22599167,-1.5599331,-0.31727704,0.17031428,1.2836937,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5312111,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,3.0604022826363813e-06
779,-0.18285327,-0.9632399,0.82960415,-0.1821474,-0.7093549,0.22599167,-1.0832442,0.86095595,0.17031428,1.2836937,1.1384125,1.1382965,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.08185595,-0.70977515,0,5.781577705601183e-06
780,-0.32984027,-0.9632399,1.6289165,-0.3949996,-0.7093549,0.22599167,-1.1639146,-0.31727704,0.17031428,-1.1257653,0.4491294,0.4485731,-0.54470265,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.24578345,0.65025586,-0.7392696,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,-0.6036799,-0.25175604,-0.40846097,-0.36995074,-0.2038679,-0.2838676,-0.26441452,-0.37253058,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,-0.70977515,0,1.817347120509146e-05
