,F62,F64,F34,F69,F68,F104,F105,F107,F108,F109,F79,F113,F116,F117,F118,F119,F120,F110,F122,F123,F114,F115,F61,F77,F88,F70,F41,F43,F42,F44,F126,F128,F130,F37,F134,F74,F84,F16,F7,F12,F2,F6,F13,F1,F5,F9,F15,F4,F11,F71,category,1
577,-0.7120065,1.713234,1.6289165,-0.6078518,1.6524489,-0.9485875,1.0141867,-0.31727704,0.17031428,-1.492003,-0.9294366,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.0007475293,-0.7392696,-0.47566697,0.65025586,-0.7392696,-0.2469495,-0.23607753,5.323579,-0.9614372,-0.8749737,-0.9614372,1.782621,3.5995624,4.7847333,3.8404949,1.2965615,3.4388566,-2.6046128,0.21199754,3.8234506,0.065923505,-1.2725215,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,12.157404,-0.54060996,-0.42494717,-0.08185595,3.978753,0,1.7946031571885782e-05
578,-0.6238143,1.713234,0.030291805,-0.6078518,1.6524489,-0.51752836,-0.03452872,-0.31727704,0.17031428,-1.3956246,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.48991087,-0.96517974,0.29061127,-2.0821548,-0.96517974,-0.2469495,-0.23607753,1.1973133,-0.7991241,-0.6736907,-0.7991241,1.782621,3.5995624,4.7847333,3.8404949,0.4514861,-0.058158897,0.941103,-0.26441452,3.8234506,2.1743171,-1.2725215,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.85306746,0,8.417322250079961e-05
579,-0.59441686,1.713234,0.030291805,-0.6078518,1.6524489,-0.51752836,-0.5588865,-0.21016496,0.17031428,-1.376349,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.48991087,-0.96517974,0.18114287,-2.0821548,-0.96517974,-0.2469495,-0.23607753,1.1973133,-0.7991241,-0.6736907,-0.7991241,1.782621,3.5995624,4.7847333,3.8404949,0.4514861,-0.058158897,0.941103,-0.26441452,3.8234506,2.1743171,-1.2725215,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,6.0262346,-0.54060996,-0.42494717,-0.08185595,0.85306746,0,5.33018138237874e-05
580,-0.6238143,1.713234,0.030291805,-0.6078518,1.6524489,-0.9134381,-0.03452872,-0.31727704,0.17031428,-1.3956246,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.48991087,-0.96517974,0.29061127,-2.0821548,-0.96517974,-0.2469495,-0.23607753,0.84072244,-1.1836853,-0.9681295,-1.1836853,1.782621,3.5995624,4.7847333,3.8404949,0.5549044,-0.11279977,0.6348603,-0.26441452,3.8234506,0.0696986,-1.2725215,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.85306746,0,4.9545310021599397e-05
581,-0.6238143,1.713234,0.030291805,-0.6078518,1.6524489,-0.9134381,-0.03452872,-0.21016496,5.1459236,-1.376349,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.48991087,-0.96517974,0.18114287,-2.0821548,-0.96517974,-0.2469495,-0.23607753,0.84072244,-1.1836853,-0.9681295,-1.1836853,1.782621,3.5995624,4.7847333,3.8404949,0.5549044,-0.11279977,0.6348603,-0.26441452,3.8234506,0.0696986,-1.2725215,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.08185595,0.85306746,0,1.0380346176808328e-05
582,-0.5062247,1.713234,0.030291805,-0.3949996,1.6524489,-0.29336217,-0.78361124,-0.31727704,0.17031428,-0.18125731,-0.24015363,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.27999172,-1.3012401,-1.0571266,-1.3012401,1.782621,3.5995624,4.7847333,3.8404949,-0.36995074,-0.18565427,-0.2838676,0.21199754,3.8234506,0.0696986,-1.2725215,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.071646184,0,5.6566331023774106e-05
583,-0.44742987,1.713234,0.030291805,-0.3949996,1.6524489,-0.29336217,-1.0832442,0.4325076,0.17031428,-0.18125731,-0.24015363,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.27999172,-1.3012401,-1.0571266,-1.3012401,1.782621,3.5995624,4.7847333,3.8404949,-0.36995074,-0.18565427,-0.2838676,0.21199754,3.8234506,0.0696986,-1.2725215,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.071646184,0,4.641925022621571e-05
584,-0.7120065,-1.0766872,-0.7690205,-0.6078518,-0.637785,0.33492982,1.0141867,-0.31727704,0.17031428,-1.3570733,-0.9294366,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,1.248459,-1.1713514,1.9777333,3.645553,2.7760584,0.7388394,0.72574455,0.5015696,0.72574455,-0.20899068,-0.55645245,-0.25175604,-0.393447,-0.05969581,-0.2038679,-0.11639116,-0.26441452,-0.3405002,0.441546,-1.2664572,-0.42068797,-0.11675073,9.483597,-0.39209396,-0.26468047,11.6332855,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,9.483597,2.0251994,0,0.009275624621381342
585,0.6990687,1.713234,-1.5683329,0.45640925,1.6524489,-0.67313427,1.0141867,-0.31727704,0.17031428,0.9367317,-0.24015363,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.89166397,-0.72761375,-0.5023505,-0.72761375,1.782621,3.5995624,4.7847333,3.8404949,3.5510807,-0.07637253,4.63037,-0.26441452,3.8234506,0.4151203,-1.2725215,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,2.4159102,0,0.000125430616569226
586,-0.035866264,1.713234,-1.5683329,-0.07572129,1.6524489,-0.67313427,1.0141867,-0.31727704,0.17031428,0.9367317,0.4491294,0.4485731,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.89166397,-0.72761375,-0.5023505,-0.72761375,1.782621,3.5995624,4.7847333,3.8404949,3.5510807,-0.07637253,4.63037,-0.26441452,3.8234506,0.4151203,-1.2725215,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,2.4159102,0,0.00015478191392095814
587,-0.035866264,1.713234,-1.5683329,-0.07572129,1.6524489,-0.67313427,1.0141867,-0.31727704,0.17031428,0.9367317,0.4491294,0.4485731,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,2.1652026,0.15083203,0.18550527,0.15083203,1.782621,3.5995624,4.7847333,3.8404949,3.5510807,-0.07637253,4.63037,-0.26441452,3.8234506,0.4151203,-1.2725215,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,2.8066208,0,7.962586296909469e-05
588,0.37569734,1.713234,-1.5683329,0.34998316,1.6524489,-0.67313427,1.0141867,1.8249649,0.17031428,0.9367317,-0.24015363,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.89166397,-0.72761375,-0.5023505,-0.72761375,1.782621,3.5995624,4.7847333,3.8404949,3.5510807,-0.07637253,4.63037,-0.26441452,3.8234506,0.4151203,-1.2725215,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,2.4159102,0,5.573866520927955e-05
589,-0.15345587,1.713234,0.030291805,-0.3949996,1.6524489,-0.90812176,0.84860015,-0.31727704,0.17031428,-0.18125731,0.4491294,0.4485731,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.7388394,-1.2518517,-1.019698,-1.2518517,1.782621,3.5995624,4.7847333,3.8404949,4.925067,0.45182255,7.2190776,11.169475,3.8234506,0.0696986,-1.2725215,-0.42068797,-0.11675073,-0.08185595,-0.39209396,7.074595,-0.085960224,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.08185595,1.2437781,0,0.01751281738510009
590,-0.15345587,1.713234,0.030291805,-0.3949996,1.6524489,-0.90812176,-0.6416798,-0.31727704,0.17031428,-0.18125731,0.4491294,0.4485731,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,1.0444887,-1.1975758,-0.97561526,-1.1975758,1.782621,3.5995624,4.7847333,3.8404949,4.925067,0.45182255,7.2190776,11.169475,3.8234506,0.0696986,-1.2725215,-0.42068797,8.565258,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.08185595,1.6344888,0,0.003280659803498544
591,0.78726095,1.713234,-1.5683329,1.4142442,1.6524489,-0.5926696,1.0141867,-0.31727704,0.17031428,0.9367317,-0.24015363,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.12716705,-1.3213042,-1.0779203,-1.3213042,1.782621,3.5995624,4.7847333,3.8404949,0.69969004,-0.07637253,0.80233675,-0.26441452,3.8234506,0.41323274,-1.2725215,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.85306746,0,2.6610372272600287e-05
592,0.02292854,-0.6642018,0.2301199,0.24355705,-0.35150582,-0.9385534,-0.39915916,0.86095595,0.17031428,-1.376349,1.1384125,1.1382965,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.47566697,0.65025586,-0.3642403,1.0505514,2.7760584,3.6425078,0.7270307,0.5015696,0.7270307,-0.20899068,-0.41477013,-0.25175604,-0.34840506,2.0648117,0.34254083,0.9745982,-0.26441452,-0.14475891,1.7873694,-1.2664572,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.08185595,2.0251994,0,0.0023509257059026846
593,-0.24164808,-0.6091303,0.030291805,0.24355705,-0.10101145,-0.12525855,-1.7386914,1.6107407,0.17031428,-0.18125731,-0.24015363,-0.24115022,-0.54470265,0.11020995,-0.09346264,-0.15263934,-0.3642403,0.19066201,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.1781086,-1.1960324,-0.97561526,-1.1960324,-0.20899068,-0.509225,-0.25175604,-0.37843302,-0.36404112,-0.2038679,-0.2838676,-0.26441452,0.43890595,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.46235687,0,9.803615529523476e-05
594,-0.38863507,-0.6091303,0.82960415,-0.2885735,-0.10101145,-0.92836994,-1.2739197,0.11117132,0.17031428,-1.434176,-0.24015363,-0.24115022,-0.54470265,2.140103,0.2511539,-0.15263934,-0.3642403,1.8231676,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.3313069,-1.363233,-1.1561047,-1.363233,-0.20899068,-0.509225,-0.25175604,-0.37843302,3.299922,3.6756337,1.5105228,0.21199754,0.43890595,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,1.2437781,0,0.004703611690072021
595,-0.7120065,-0.6091303,0.030291805,-0.6078518,-0.10101145,-0.59441036,1.0141867,-0.31727704,0.17031428,-1.3570733,-0.9294366,-0.9308735,1.4852144,0.91148347,0.27329582,-0.0007475293,-0.7392696,0.6737503,0.65025586,-0.7392696,-0.2469495,-0.23607753,0.025657604,-1.0206006,-0.8882817,-1.0206006,-0.20899068,-0.509225,-0.25175604,-0.37843302,0.108728305,-0.16744065,0.20899168,-0.26441452,0.43890595,3.172831,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.071646184,0,0.01589063864216859
596,0.02292854,-0.6642018,0.2301199,0.24355705,-0.35150582,-0.9385534,-0.39915916,0.86095595,0.17031428,-1.376349,1.1384125,1.1382965,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.47566697,0.65025586,-0.3642403,1.0505514,2.7760584,3.6425078,0.7270307,0.5015696,0.7270307,-0.20899068,-0.41477013,-0.25175604,-0.34840506,2.0648117,0.34254083,0.9745982,-0.26441452,-0.14475891,1.7873694,-1.2664572,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.08185595,2.0251994,0,0.0023509257059026846
597,0.02292854,-0.6642018,0.2301199,0.24355705,-0.35150582,-0.9385534,-0.39915916,0.86095595,0.17031428,-1.376349,1.1384125,1.1382965,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.47566697,0.65025586,-0.3642403,1.0505514,2.7760584,3.6425078,0.7270307,0.5015696,0.7270307,-0.20899068,-0.41477013,-0.25175604,-0.34840506,2.0648117,0.34254083,0.9745982,-0.26441452,-0.14475891,1.7873694,-1.2664572,2.3770583,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,1.8497626,-0.42494717,-0.08185595,2.0251994,0,0.0023509257059026846
598,-0.53562206,-0.6091303,0.030291805,-0.2885735,-0.10101145,-0.34173635,-1.0832442,-0.31727704,0.17031428,-1.4534516,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.47566697,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.4841316,0.11456238,0.1705338,0.11456238,-0.20899068,-0.509225,-0.25175604,-0.37843302,0.1766889,-0.14922702,-0.0398305,-0.26441452,0.43890595,1.6948794,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,1.6344888,0,0.0001472438689209575
599,0.61087656,-0.926342,-1.5683329,0.66926146,-0.6735699,-0.85264105,1.0141867,-0.31727704,0.17031428,0.9367317,0.4491294,0.4485731,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.53507316,-0.7281282,-0.5031823,-0.7281282,-0.20899068,-0.6036799,-0.25175604,-0.40846097,4.3016024,6.37125,3.8934736,-0.26441452,0.9122441,0.4528713,-1.2240069,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,2.0251994,0,0.00046858553247940084
600,0.61087656,-0.926342,-1.5683329,0.66926146,-0.6735699,-0.85264105,1.0141867,-0.31727704,0.17031428,0.9367317,0.4491294,0.4485731,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.53507316,-0.7281282,-0.5031823,-0.7281282,-0.20899068,-0.6036799,-0.25175604,-0.40846097,4.3016024,6.37125,3.8934736,-0.26441452,0.9122441,0.4528713,-1.2240069,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,2.0251994,0,0.00046858553247940084
601,0.22871034,-0.926342,-1.5683329,0.24355705,-0.6735699,-0.85264105,1.0141867,-0.31727704,-4.8052955,0.9367317,-0.24015363,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,1.7067287,0.15083203,0.18550527,0.15083203,-0.20899068,-0.6036799,-0.25175604,-0.40846097,4.3016024,6.37125,3.8934736,-0.26441452,0.9122441,0.4528713,-1.2240069,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,2.8066208,0,0.0010508473116504495
602,0.40509474,-0.926342,-1.5683329,0.34998316,-0.6735699,-0.85264105,1.0141867,-0.31727704,0.17031428,0.9367317,-0.24015363,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.28036535,-0.82021713,-0.73524004,-0.82021713,-0.20899068,-0.6036799,-0.25175604,-0.40846097,4.3016024,6.37125,3.8934736,-0.26441452,0.9122441,0.4528713,-1.2240069,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,1.6344888,0,0.0006816327773726364
603,0.22871034,-0.926342,-1.5683329,0.24355705,-0.6735699,-0.85264105,1.0141867,-0.31727704,0.17031428,0.9367317,-0.24015363,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.28036535,-0.82021713,-0.73524004,-0.82021713,-0.20899068,-0.6036799,-0.25175604,-0.40846097,4.3016024,6.37125,3.8934736,-0.26441452,0.9122441,0.4528713,-1.2240069,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,1.6344888,0,0.0005615190526506992
604,-0.12405846,-0.926342,-1.5683329,-0.1821474,-0.6735699,-0.85264105,1.0141867,0.86095595,0.17031428,0.9367317,0.4491294,0.4485731,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.28036535,-0.82021713,-0.73524004,-0.82021713,-0.20899068,-0.6036799,-0.25175604,-0.40846097,4.3016024,6.37125,3.8934736,-0.26441452,0.9122441,0.4528713,-1.2240069,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,2.269679,-0.08185595,1.6344888,0,0.0006694414372972007
605,-0.12405846,-0.926342,-1.5683329,-0.1821474,-0.6735699,-0.85264105,1.0141867,0.86095595,0.17031428,0.9367317,0.4491294,0.4485731,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.28036535,-0.82021713,-0.73524004,-0.82021713,-0.20899068,-0.6036799,-0.25175604,-0.40846097,4.3016024,6.37125,3.8934736,-0.26441452,0.9122441,0.4528713,-1.2240069,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,1.6344888,0,0.0005541975066835085
606,0.84605575,-1.075035,0.030291805,0.7756876,-0.7451398,0.55957216,-1.4789859,4.1814313,0.17031428,1.2836937,2.5169785,2.5177433,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.4841316,-0.34202364,2.540555e-05,-0.34202364,-0.20899068,-0.6036799,-0.25175604,-0.40846097,0.6790064,-0.2038679,1.299981,-0.26441452,-0.37253058,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.08185595,1.6344888,0,0.00013893683996345698
607,0.84605575,-1.075035,0.030291805,0.7756876,-0.7451398,0.55957216,-1.4196247,4.1814313,0.17031428,1.2836937,2.5169785,2.5177433,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.4841316,-0.34202364,2.540555e-05,-0.34202364,-0.20899068,-0.6036799,-0.25175604,-0.40846097,0.6790064,-0.2038679,1.299981,-0.26441452,-0.37253058,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,1.6344888,0,6.963355453006108e-06
608,0.84605575,-1.075035,0.030291805,0.7756876,-0.7451398,0.55957216,-1.3602635,4.1814313,0.17031428,1.2836937,2.5169785,2.5177433,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.4841316,-0.34202364,2.540555e-05,-0.34202364,-0.20899068,-0.6036799,-0.25175604,-0.40846097,0.6790064,-0.2038679,1.299981,-0.26441452,-0.37253058,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,2.5504093,3.404957,-0.085960224,-0.6012105,2.8986719,-0.10493443,-0.54060996,2.269679,-0.08185595,1.6344888,0,0.00020091987084452342
609,0.84605575,-1.075035,0.030291805,0.7756876,-0.7451398,0.55957216,-1.3009021,4.1814313,0.17031428,1.2836937,2.5169785,2.5177433,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.4841316,-0.34202364,2.540555e-05,-0.34202364,-0.20899068,-0.6036799,-0.25175604,-0.40846097,0.6790064,-0.2038679,1.299981,-0.26441452,-0.37253058,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,1.6344888,0,6.831411103172468e-06
610,0.84605575,-1.075035,0.030291805,0.7756876,-0.7451398,0.55957216,-1.1821797,4.1814313,0.17031428,1.2836937,2.5169785,2.5177433,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.4841316,-0.34202364,2.540555e-05,-0.34202364,-0.20899068,-0.6036799,-0.25175604,-0.40846097,0.6790064,-0.2038679,1.299981,-0.26441452,-0.37253058,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,1.6344888,0,6.701966997843832e-06
611,-0.44742987,-1.0998172,0.030291805,-0.6078518,-0.7451398,3.2807536,-0.03452872,0.21828343,0.17031428,1.2836937,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.2294238,-0.34202364,2.540555e-05,-0.34202364,-0.20899068,-0.6036799,-0.25175604,-0.40846097,-0.065605424,-0.2038679,0.19942158,-0.26441452,-0.37253058,1.6948794,-1.0864096,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.46235687,0,4.8124049745545596e-05
612,-0.18285327,-1.0937593,0.030291805,0.13713092,-0.7451398,1.1626447,-1.0832442,1.6107407,0.17031428,1.2836937,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.28036535,-0.61674696,-0.29275,-0.61674696,-0.20899068,-0.6036799,-0.25175604,-0.40846097,0.21510142,-0.2038679,0.6252902,-0.26441452,-0.37253058,0.62275076,-1.2051866,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.08185595,1.2437781,0,0.000627378662914038
613,-0.21225066,-1.09431,0.030291805,0.13713092,-0.7451398,0.99496114,-1.0215551,1.3965164,0.17031428,1.2836937,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.17848226,-0.61674696,-0.29275,-0.61674696,-0.20899068,-0.6036799,-0.25175604,-0.40846097,0.15009563,-0.2038679,0.52480435,-0.26441452,-0.37253058,0.62275076,-1.2051866,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.08185595,1.2437781,0,0.0006598762172598006
614,-0.15345587,-1.0932087,0.030291805,0.13713092,-0.7451398,0.9358727,-1.1384398,1.9320769,0.17031428,1.2836937,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.2294238,-0.61674696,-0.29275,-0.61674696,-0.20899068,-0.6036799,-0.25175604,-0.40846097,-0.0005996308,-0.2038679,0.26641217,-0.26441452,-0.37253058,1.6948794,-1.0864096,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.85306746,0,0.0007040451675966301
615,-0.12405846,-1.0926579,0.030291805,0.13713092,-0.7451398,0.88006675,-1.1881157,2.2534132,0.17031428,1.2836937,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.2294238,-0.61674696,-0.29275,-0.61674696,-0.20899068,-0.6036799,-0.25175604,-0.40846097,0.008264796,-0.2038679,0.27598226,-0.26441452,-0.37253058,1.6948794,-1.0864096,-0.42068797,-0.11675073,-0.08185595,-0.39209396,3.404957,-0.085960224,-0.6012105,2.8986719,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.85306746,0,0.0006439717045012248
616,-0.21225066,-1.0860493,0.030291805,-0.2885735,-0.7451398,1.4789841,-1.0215551,-0.31727704,0.17031428,1.2836937,-0.24015363,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.41225082,0.65025586,-0.3642403,-0.2469495,-0.23607753,0.28036535,-0.61674696,-0.29275,-0.61674696,-0.20899068,-0.6036799,-0.25175604,-0.40846097,0.47216976,-0.2038679,1.0702991,-0.26441452,-0.37253058,1.6948794,-1.0864096,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.08185595,0.85306746,0,0.00014082369046841098
