,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F10-NA,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F73,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F15,F4,F8,F11,F71,category,1
712,1.0112346,0.98726386,-0.44055477,-0.95594573,-1.4433469,-0.7559623,-1.3931115,-1.5401255,-0.25872412,-2.0128465,0.6364402,-1.0126927,-0.35897064,2.5386572,1.2187127,-0.18854019,0.3199755,0.0,-1.567284,-0.72088003,-0.8911,0.17488791,-0.9660078,-0.5854212,-1.5672839,-0.7208801,-0.5862196,1.4555937,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,-0.80664015,-0.3213848,-0.72465825,0.64405185,0.61868346,0.64405185,-1.0132989,-0.7801437,-0.9226285,-1.1318065,-0.9600987,-0.95560896,-1.3001099,-0.9083598,-0.41827467,-0.25397083,-0.69386613,-0.3046085,-0.83139265,-0.61993825,-1.5694796,-0.3260638,-1.3517449,-0.24984567,-1.4163224,-0.9487333,-0.6117761,-1.3241711,-1.285686,-2.1299362,-0.10178552,-0.089110635,0.0,1.7257034,1.7801324,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,2.0106981922000026e-05
713,1.0112346,0.98726386,-0.44055477,-0.95594573,-1.4433469,-0.7559623,-1.3931115,-1.5401255,-0.25872412,-2.0128465,0.5276828,-1.0126927,-0.35897064,2.5386572,1.2187127,-0.18854019,0.3199755,0.0,-1.567284,-0.72088003,-0.8911,0.17488791,-0.9660078,-0.5854212,-1.5672839,-0.7208801,-0.5862196,1.4555937,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,-0.80664015,-0.3213848,-0.72465825,0.64405185,0.61868346,0.64405185,-1.0132989,-0.7801437,-0.9226285,-1.1318065,-0.9600987,-0.95560896,-1.3001099,-0.9083598,-0.41827467,-0.25397083,-0.69386613,-0.3046085,-0.83139265,-0.61993825,-1.5694796,-0.3260638,-1.3517449,-0.24984567,-1.4163224,-0.9487333,-0.6117761,-1.3241711,-1.285686,-2.1299362,-0.10178552,-0.089110635,0.0,1.7257034,1.7801324,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.8289416,0,2.032950911613411e-05
716,-1.6469713,-1.6355922,-0.44055477,-0.90657175,-1.4438248,-0.7559623,-1.3931115,-1.5425621,-0.25872412,-2.278924,0.35713172,-0.9776028,-0.3598396,-0.0718023,1.2187127,-0.18854019,0.3199755,0.0,-1.5887487,-0.77571696,-0.8911,0.17488791,-0.9660078,-0.5854212,-1.5887488,-0.77571696,-0.5862196,1.4555937,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,9.340819,-0.3213848,-0.9843853,-2.501479,-2.4897676,-2.501479,-0.8615647,4.7095156,-0.9226285,-1.2283002,-0.7825868,-0.92514867,11.928733,-0.8925302,-0.41977218,-0.25397083,-0.6859711,-0.33423263,-0.81109476,-0.41301355,5.4528627,-0.29464906,-1.3664676,-0.24984567,-1.4185457,-0.9487333,-0.39238247,-1.3334655,-1.3129511,7.56791,-0.34227678,-0.36012042,0.0,0.5565166,0.5139024,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.7539982,0,0.06574545520128984
717,-0.7549387,-0.88354737,-0.44055477,-0.9460709,-0.72312105,-0.4560197,0.38398176,-0.77867556,-0.25872412,-1.103748,-0.31806538,-0.9837054,-0.35549483,0.22225618,1.2187127,-0.18854019,0.3199755,0.0,-1.273932,-0.757438,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.273932,-0.75743806,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.6133467,0.64405185,0.61868346,0.64405185,-0.91120607,-0.7833262,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.8531591,-0.40704322,-0.25397083,-0.66164577,-0.33423263,-0.7714891,-0.61993825,-1.5217757,-0.3265705,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.6083481,-0.80883265,-0.76597464,-0.99477726,3.7260337,3.7150636,0.0,-0.66138643,-0.6585327,3.4172237,-0.56463736,-0.3223858,4.263007,4.7768383,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.5205895,0,0.0014279518600866744
718,-0.7549387,-0.88354737,-0.44055477,-0.9460709,-0.72312105,-0.4560197,0.38398176,-0.77867556,-0.25872412,-1.103748,0.23723692,-0.9837054,-0.35549483,0.22225618,1.2187127,-0.18854019,0.3199755,0.0,-1.273932,-0.757438,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.273932,-0.75743806,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.6133467,0.64405185,0.61868346,0.64405185,-0.91120607,-0.7833262,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.8531591,-0.40704322,-0.25397083,-0.66164577,-0.33423263,-0.7714891,-0.61993825,-1.5217757,-0.3265705,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.6083481,-0.80883265,-0.76597464,-0.99477726,3.7260337,3.7150636,0.0,-0.66138643,-0.6585327,3.4172237,-0.56463736,-0.3223858,4.263007,4.7768383,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.5205895,0,0.0013500219817046302
719,0.27383813,0.3455012,0.27974796,-0.8078238,-0.72312105,0.29383692,0.97634614,-0.77867556,1.6939511,-1.103748,-0.882792,-0.8120703,-0.23557964,0.485546,0.5244148,-0.18854019,0.3199755,0.0,-1.273932,-0.739159,-0.8911,0.6133628,0.6739104,-0.3175859,-1.273932,-0.73915905,-0.3183049,-0.54905343,1.9553461,9.051437,3.3889503,-1.2842175,1.9553461,-0.81379324,-1.6000998,-1.2842175,-0.80664015,-0.3213848,-0.20520419,0.64405185,0.61868346,0.64405185,-0.91120607,-0.78024215,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.7565579,-0.3733489,-0.25397083,-0.6012593,-0.3046085,-0.67594033,-0.61993825,-1.1383173,-0.3260638,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.6117761,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,3.757879,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,2.7639687,-0.061898444,-0.30526212,3.6464417,-0.050507616,-0.21834165,0.09611485,0,1.7153461196107677e-06
720,0.27383813,0.3455012,-0.44055477,-0.8078238,-0.72312105,0.29383692,-2.57784,-0.77867556,-0.25872412,-1.103748,1.0328202,-0.8120703,-0.23557964,0.485546,1.2187127,-0.18854019,0.3199755,0.0,-1.273932,-0.739159,-0.8911,0.6133628,0.6739104,-0.049750574,-1.273932,-0.73915905,-0.05039022,-0.54905343,1.9553461,9.051437,3.3889503,-1.2842175,1.9553461,-0.81379324,-1.6000998,-1.2842175,-0.80664015,-0.3213848,-0.20520419,0.64405185,0.61868346,0.64405185,-0.91120607,-0.78024215,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.7565579,-0.3733489,-0.25397083,-0.6012593,-0.3046085,-0.67594033,-0.61993825,-1.1383173,-0.3260638,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.6117761,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,0.09611485,0,8.442204798919101e-07
721,0.27383813,0.3455012,-0.44055477,-0.8078238,-0.72312105,0.29383692,-2.57784,-0.77867556,-0.25872412,-1.103748,1.1303424,-0.8120703,-0.23557964,0.485546,1.2187127,-0.18854019,0.3199755,0.0,-1.273932,-0.739159,-0.8911,0.6133628,0.6739104,-0.049750574,-1.273932,-0.73915905,-0.05039022,-0.54905343,1.9553461,9.051437,3.3889503,-1.2842175,1.9553461,-0.81379324,-1.6000998,-1.2842175,-0.80664015,-0.3213848,-0.20520419,0.64405185,0.61868346,0.64405185,-0.91120607,-0.78024215,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.7565579,-0.3733489,-0.25397083,-0.6012593,-0.3046085,-0.67594033,-0.61993825,-1.1383173,-0.3260638,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.6117761,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,0.09611485,0,8.359293983008156e-07
722,-0.56451917,-0.5261267,-0.44055477,-0.4622059,-0.72312105,1.0436935,0.97634614,-0.77867556,-0.25872412,-1.103748,-0.28309053,-0.10798504,-0.2573034,-0.43361297,1.2187127,-0.18854019,0.3199755,0.0,-1.273932,-0.59292716,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.273932,-0.5929273,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.27941194,0.64405185,0.61868346,0.64405185,-0.91120607,-0.77360487,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.3608178,-0.32542807,-0.25397083,-0.3795576,-0.3046085,-0.22493048,-0.61993825,-0.9786464,-0.3260638,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.6117761,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,3.4172237,-0.56463736,-0.3223858,4.263007,4.7768383,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.2122373,0,0.0036365811738387887
723,-0.56451917,-0.5261267,-0.44055477,-0.4622059,-0.72312105,1.0436935,0.97634614,-0.77867556,-0.25872412,-1.103748,-0.23273864,-0.10798504,-0.2573034,-0.43361297,1.2187127,-0.18854019,0.3199755,0.0,-1.273932,-0.59292716,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.273932,-0.5929273,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.27941194,0.64405185,0.61868346,0.64405185,-0.91120607,-0.77360487,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.3608178,-0.32542807,-0.25397083,-0.3795576,-0.3046085,-0.22493048,-0.61993825,-0.9786464,-0.3260638,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.6117761,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,3.4172237,-0.56463736,-0.3223858,4.263007,4.7768383,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.2122373,0,0.003618164015826591
724,-0.56451917,-0.5261267,-0.44055477,-0.4622059,-0.72312105,1.0436935,0.97634614,-0.77867556,-0.25872412,-1.103748,-0.18238679,-0.10798504,-0.2573034,-0.43361297,1.2187127,-0.18854019,0.3199755,0.0,-1.273932,-0.59292716,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.273932,-0.5929273,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.27941194,0.64405185,0.61868346,0.64405185,-0.91120607,-0.77360487,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.3608178,-0.32542807,-0.25397083,-0.3795576,-0.3046085,-0.22493048,-0.61993825,-0.9786464,-0.3260638,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.6117761,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,3.4172237,-0.56463736,-0.3223858,4.263007,4.7768383,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.2122373,0,0.003599839803782724
725,-0.56451917,-0.5261267,-0.44055477,-0.4622059,-0.72312105,1.0436935,0.97634614,-0.77867556,-0.25872412,-1.103748,-0.7152775,-0.10798504,-0.2573034,-0.43361297,1.2187127,-0.18854019,0.3199755,0.0,-1.273932,-0.59292716,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.273932,-0.5929273,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.27941194,0.64405185,0.61868346,0.64405185,-0.91120607,-0.77360487,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.3608178,-0.32542807,-0.25397083,-0.3795576,-0.3046085,-0.22493048,-0.61993825,-0.9786464,-0.3260638,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.6117761,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,3.4172237,-0.56463736,-0.3223858,4.263007,4.7768383,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.2122373,0,0.0037985525571820646
726,-0.56451917,-0.5261267,-0.44055477,-0.4622059,-0.72312105,1.0436935,0.97634614,-0.77867556,-0.25872412,-1.103748,-0.6355537,-0.10798504,-0.2573034,-0.43361297,1.2187127,-0.18854019,0.3199755,0.0,-1.273932,-0.59292716,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.273932,-0.5929273,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.27941194,0.64405185,0.61868346,0.64405185,-0.91120607,-0.77360487,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.3608178,-0.32542807,-0.25397083,-0.3795576,-0.3046085,-0.22493048,-0.61993825,-0.9786464,-0.3260638,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.6117761,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,3.4172237,-0.56463736,-0.3223858,4.263007,4.7768383,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.2122373,0,0.0037681430472416735
727,-0.56451917,-0.5261267,-0.44055477,-0.4622059,-0.72312105,1.0436935,0.97634614,-0.77867556,-0.25872412,-1.103748,-0.58520186,-0.10798504,-0.2573034,-0.43361297,1.2187127,-0.18854019,0.3199755,0.0,-1.273932,-0.59292716,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.273932,-0.5929273,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.27941194,0.64405185,0.61868346,0.64405185,-0.91120607,-0.77360487,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.3608178,-0.32542807,-0.25397083,-0.3795576,-0.3046085,-0.22493048,-0.61993825,-0.9786464,-0.3260638,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.6117761,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,3.4172237,-0.56463736,-0.3223858,4.263007,4.7768383,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.2122373,0,0.003749062123562752
728,-0.56451917,-0.5261267,-0.44055477,-0.4622059,-0.72312105,1.0436935,0.97634614,-0.77867556,-0.25872412,-1.103748,-0.53485,-0.10798504,-0.2573034,-0.43361297,1.2187127,-0.18854019,0.3199755,0.0,-1.273932,-0.59292716,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.273932,-0.5929273,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.27941194,0.64405185,0.61868346,0.64405185,-0.91120607,-0.77360487,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.3608178,-0.32542807,-0.25397083,-0.3795576,-0.3046085,-0.22493048,-0.61993825,-0.9786464,-0.3260638,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.6117761,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,3.4172237,-0.56463736,-0.3223858,4.263007,4.7768383,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.2122373,0,0.0037300774590901466
729,-0.56451917,-0.5261267,-0.44055477,-0.4622059,-0.72312105,1.0436935,0.97634614,-0.77867556,-0.25872412,-1.103748,-0.4844981,-0.10798504,-0.2573034,-0.43361297,1.2187127,-0.18854019,0.3199755,0.0,-1.273932,-0.59292716,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.273932,-0.5929273,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.27941194,0.64405185,0.61868346,0.64405185,-0.91120607,-0.77360487,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.3608178,-0.32542807,-0.25397083,-0.3795576,-0.3046085,-0.22493048,-0.61993825,-0.9786464,-0.3260638,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.6117761,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,3.4172237,-0.56463736,-0.3223858,4.263007,4.7768383,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.2122373,0,0.0037111885607195626
730,-0.56451917,-0.5261267,-0.44055477,-0.4622059,-0.72312105,1.0436935,0.97634614,-0.77867556,-0.25872412,-1.103748,-0.43414626,-0.10798504,-0.2573034,-0.43361297,1.2187127,-0.18854019,0.3199755,0.0,-1.273932,-0.59292716,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.273932,-0.5929273,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.27941194,0.64405185,0.61868346,0.64405185,-0.91120607,-0.77360487,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.3608178,-0.32542807,-0.25397083,-0.3795576,-0.3046085,-0.22493048,-0.61993825,-0.9786464,-0.3260638,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.6117761,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,3.4172237,-0.56463736,-0.3223858,4.263007,4.7768383,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.2122373,0,0.003692394971234302
731,-0.56451917,-0.5261267,-0.44055477,-0.4622059,-0.72312105,1.0436935,0.97634614,-0.77867556,-0.25872412,-1.103748,-0.38379437,-0.10798504,-0.2573034,-0.43361297,1.2187127,-0.18854019,0.3199755,0.0,-1.273932,-0.59292716,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.273932,-0.5929273,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.27941194,0.64405185,0.61868346,0.64405185,-0.91120607,-0.77360487,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.3608178,-0.32542807,-0.25397083,-0.3795576,-0.3046085,-0.22493048,-0.61993825,-0.9786464,-0.3260638,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.6117761,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,3.4172237,-0.56463736,-0.3223858,4.263007,4.7768383,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.2122373,0,0.003673696191174956
732,-0.56451917,-0.5261267,-0.44055477,-0.4622059,-0.72312105,1.0436935,0.97634614,-0.77867556,-0.25872412,-1.103748,-0.3334424,-0.10798504,-0.2573034,-0.43361297,1.2187127,-0.18854019,0.3199755,0.0,-1.273932,-0.59292716,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.273932,-0.5929273,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.27941194,0.64405185,0.61868346,0.64405185,-0.91120607,-0.77360487,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.3608178,-0.32542807,-0.25397083,-0.3795576,-0.3046085,-0.22493048,-0.61993825,-0.9786464,-0.3260638,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.6117761,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,3.4172237,-0.56463736,-0.3223858,4.263007,4.7768383,-0.24441491,-0.3367336,4.564355,-0.061898455,4.564355,-0.62333846,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,3.9674275,-0.2122373,0,0.0036550917238829216
733,-0.56451917,-0.5261267,-0.08040343,-0.06721402,-0.72312105,-0.4560197,-0.20838265,-0.77867556,-0.25872412,-1.103748,0.20667253,0.1773106,-0.2946683,-0.53938884,-1.0377555,-0.18854019,0.3199755,0.0,-1.273932,-0.41013747,-0.9727894,-0.044349544,-0.9660078,-0.049750574,-1.273932,-0.41013741,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,1.977916434592264e-05
734,-0.56451917,-0.5261267,-0.23204611,-0.06721402,-0.72312105,-0.4560197,-0.20838265,-0.77867556,-0.25872412,-1.103748,-1.0746572,0.1773106,-0.2946683,-0.53938884,-1.179771,-0.18854019,0.3199755,0.0,-1.273932,-0.41013747,-0.68104166,-3.113674,-0.9660078,-0.3175859,-1.273932,-0.41013741,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.255264,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,8.254537364266294e-06
735,-0.56451917,-0.5261267,0.09019458,-0.06721402,-0.72312105,-0.4560197,-0.20838265,-0.77867556,-0.25872412,-1.103748,-1.0494342,0.1773106,-0.2946683,-0.53938884,-1.7258544,-0.18854019,0.3199755,0.0,-1.273932,-0.41013747,-0.68104166,-3.113674,-0.9660078,-0.049750574,-1.273932,-0.41013741,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-1.255264,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.24984567,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,0.0,-0.66138643,-0.6585327,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,5.904857476206163e-06
