,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F15,F4,F8,F11,F71,category,1
734,-0.56451917,-0.5261267,-0.23204611,-0.06721402,-0.72312105,-0.4560197,-0.20838265,-0.77867556,-0.25872412,-1.103748,-1.0746572,0.1773106,-0.2946683,-0.53938884,-1.179771,0.3199755,-1.273932,-0.41013747,-0.68104166,-3.113674,-0.9660078,-0.3175859,-1.273932,-0.41013741,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.255264,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,8.247459346237431e-06
735,-0.56451917,-0.5261267,0.09019458,-0.06721402,-0.72312105,-0.4560197,-0.20838265,-0.77867556,-0.25872412,-1.103748,-1.0494342,0.1773106,-0.2946683,-0.53938884,-1.7258544,0.3199755,-1.273932,-0.41013747,-0.68104166,-3.113674,-0.9660078,-0.049750574,-1.273932,-0.41013741,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-1.255264,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,5.899632269779809e-06
736,-0.56451917,-0.5261267,-0.3457781,-0.06721402,-0.72312105,-0.4560197,-0.20838265,-0.77867556,-0.25872412,-1.103748,1.2542688,0.1773106,-0.2946683,-0.53938884,0.55912966,0.3199755,-1.273932,-0.41013747,1.5595809,0.39412537,0.6739104,-0.3175859,-1.273932,-0.41013741,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,-0.80664015,-0.3213848,-0.9472815,-2.4545984,-2.486618,-2.4545984,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,2.7639687,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.7539982,0,0.0002693320949202269
737,-0.56451917,-0.5261267,0.92422926,-0.06721402,-0.72312105,-0.4560197,0.97634614,-0.77867556,-0.25872412,-1.103748,1.0558475,0.1773106,-0.2946683,-0.53938884,-0.24702731,0.3199755,-1.273932,-0.41013747,-0.93777966,-2.2367241,-0.9660078,1.8250965,-1.273932,-0.41013741,1.8250126,-0.54905343,-0.5315504,-0.37150404,-1.255264,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,1.6733859454791397e-06
738,-0.56451917,-0.5261267,0.92422926,-0.06721402,-0.72312105,-0.4560197,0.97634614,-0.77867556,-0.25872412,-1.103748,1.0625737,0.1773106,-0.2946683,-0.53938884,0.027798895,0.3199755,-1.273932,-0.41013747,-0.93777966,-2.2367241,-0.9660078,1.8250965,-1.273932,-0.41013741,1.8250126,-0.54905343,-0.5315504,-0.37150404,-1.255264,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,1.8230533467051542e-06
739,-0.56451917,-0.5261267,0.92422926,-0.06721402,-0.72312105,-0.4560197,0.97634614,-0.77867556,-0.25872412,-1.103748,1.0692999,0.1773106,-0.2946683,-0.53938884,0.3026251,0.3199755,-1.273932,-0.41013747,-0.93777966,-2.2367241,-0.9660078,1.8250965,-1.273932,-0.41013741,1.8250126,-0.54905343,-0.5315504,-0.37150404,-1.255264,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,3.757879,-0.3367336,-0.21908905,-0.061898455,-0.21908905,3.0193682,-0.3440133,-0.061898444,-0.30526212,3.6464417,-0.050507616,-0.21834165,-0.2122373,0,3.5713806414032552e-06
740,-0.56451917,-0.5261267,0.92422926,-0.06721402,-0.72312105,-0.4560197,0.97634614,-0.77867556,-0.25872412,-1.103748,1.0760261,0.1773106,-0.2946683,-0.53938884,0.57745147,0.3199755,-1.273932,-0.41013747,-0.93777966,-2.2367241,-0.9660078,1.8250965,-1.273932,-0.41013741,1.8250126,-0.54905343,-0.5315504,-0.37150404,-1.255264,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,3.757879,-0.3367336,-0.21908905,-0.061898455,-0.21908905,3.0193682,-0.3440133,-0.061898444,-0.30526212,3.6464417,-0.050507616,-0.21834165,-0.2122373,0,3.8908039721255156e-06
741,-0.56451917,-0.5261267,0.92422926,-0.06721402,-0.72312105,-0.4560197,0.97634614,-0.77867556,-0.25872412,-1.103748,1.0491215,0.1773106,-0.2946683,-0.53938884,-0.5218537,0.3199755,-1.273932,-0.41013747,-0.9494496,-2.2367241,-0.9660078,1.8250965,-1.273932,-0.41013741,1.8250126,-0.54905343,-0.5315504,-0.37150404,-1.255264,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,1.5425384287271504e-06
742,-0.56451917,-0.5261267,0.92422926,-0.06721402,-0.72312105,-0.4560197,0.97634614,-0.77867556,-0.25872412,-1.103748,1.0625737,0.1773106,-0.2946683,-0.53938884,0.027798895,0.3199755,-1.273932,-0.41013747,-0.9494496,-2.2367241,-0.9660078,1.8250965,-1.273932,-0.41013741,1.8250126,-0.54905343,-0.5315504,-0.37150404,-1.255264,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,1.8308069255795543e-06
743,-0.56451917,-0.5261267,0.92422926,-0.06721402,-0.72312105,-0.4560197,0.97634614,-0.77867556,-0.25872412,-1.103748,1.0760261,0.1773106,-0.2946683,-0.53938884,0.57745147,0.3199755,-1.273932,-0.41013747,-0.9494496,-2.2367241,-0.9660078,1.8250965,-1.273932,-0.41013741,1.8250126,-0.54905343,-0.5315504,-0.37150404,-1.255264,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,3.757879,-0.3367336,-0.21908905,-0.061898455,-0.21908905,3.0193682,-0.3440133,-0.061898444,-0.30526212,3.6464417,-0.050507616,-0.21834165,-0.2122373,0,3.907351810888784e-06
744,-0.56451917,-0.5261267,6.3833656,-0.06721402,-0.72312105,-0.4560197,0.97634614,-0.77867556,-0.25872412,-1.103748,1.0625737,0.1773106,-0.2946683,-0.53938884,-1.6578022,-3.1252398,-1.273932,-0.41013747,-0.9727894,-0.26358697,-0.9660078,1.8250965,-1.273932,-0.41013741,1.8250126,-0.54905343,-0.5315504,-0.37150404,-0.51749504,0.32973,-0.5315504,-0.08734065,-1.7468706,0.32973,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,4.3728059982125975e-06
745,-0.56451917,-0.5261267,1.9099067,-0.06721402,-0.72312105,-0.4560197,0.97634614,-0.77867556,-0.25872412,-1.103748,-1.1822754,0.1773106,-0.2946683,-0.53938884,-1.680261,-3.1252398,-1.273932,-0.41013747,-0.6460319,-0.044349544,-0.9660078,-0.3175859,-1.273932,-0.41013741,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,1.0913514,3.101874,-0.22256665,-0.20934352,-0.24441491,2.8909814,-0.21908905,-0.061898455,-0.21908905,1.1980149,2.7639687,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,4.0436805799539735e-05
746,-0.56451917,-0.5261267,1.9099067,-0.06721402,-0.72312105,-0.4560197,0.97634614,-0.77867556,-0.25872412,-1.103748,0.16295262,0.1773106,-0.2946683,-0.53938884,-1.7334532,-3.1252398,-1.273932,-0.41013747,-0.6460319,-0.044349544,-0.9660078,-0.3175859,-1.273932,-0.41013741,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,1.0913514,3.101874,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,1.575730733617027e-05
747,-0.56451917,-0.5261267,0.27974796,-0.06721402,-0.72312105,-0.4560197,0.97634614,-0.77867556,-0.25872412,-1.103748,0.21423934,0.1773106,-0.2946683,-0.53938884,-1.1245427,-3.1252398,-1.273932,-0.41013747,-0.6460319,-0.044349544,-0.9660078,-0.049750574,-1.273932,-0.41013741,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,1.0913514,3.101874,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,2.351371398467828e-05
748,-0.56451917,-0.5261267,0.31765863,-0.06721402,-0.72312105,-0.4560197,0.97634614,-0.77867556,-0.25872412,-1.103748,0.25291467,0.1773106,-0.2946683,-0.53938884,-1.0898278,-3.1252398,-1.273932,-0.41013747,-0.6460319,-0.044349544,-0.9660078,-0.3175859,-1.273932,-0.41013741,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,1.0913514,3.101874,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,2.871582459999766e-05
749,-0.56451917,-0.5261267,0.6209439,-0.06721402,-0.72312105,-0.4560197,0.97634614,-0.77867556,-0.25872412,-1.103748,-1.0124404,0.1773106,-0.2946683,-0.53938884,-0.90137553,-3.1252398,-1.273932,-0.41013747,-0.6460319,-0.044349544,-0.9660078,-0.049750574,-1.273932,-0.41013741,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-0.33675015,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,1.0913514,3.101874,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,2.9437079142700687e-05
750,-0.56451917,-0.5261267,-0.25100142,-0.06721402,-0.72312105,-0.4560197,0.97634614,-0.77867556,0.02022947,-1.103748,-1.6480606,0.1773106,-0.2946683,-0.53938884,0.55912966,0.3199755,-1.273932,-0.41013747,-0.93777966,0.17488791,-0.9660078,-0.3175859,-1.273932,-0.41013741,-0.3183049,-0.54905343,-0.5315504,-0.37150404,1.4745483,-1.2152728,-0.5315504,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.798866,-1.9555478,-1.896107,-1.9555478,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,1.0913514,3.101874,-0.22256665,-0.20934352,3.757879,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,3.6464417,-0.050507616,-0.21834165,-1.1372938,0,0.0015706271090716807
751,-0.56451917,-0.5261267,-0.25100142,-0.06721402,-0.72312105,-0.4560197,0.97634614,-0.77867556,0.02022947,-1.103748,-1.6127484,0.1773106,-0.2946683,-0.53938884,0.55912966,0.3199755,-1.273932,-0.41013747,-0.93777966,0.17488791,-0.9660078,-0.3175859,-1.273932,-0.41013741,-0.3183049,-0.54905343,-0.5315504,-0.37150404,1.4745483,-1.2152728,-0.5315504,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.798866,-1.9555478,-1.896107,-1.9555478,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.1372938,0,0.0012802926453320815
752,-0.56451917,-0.5261267,-0.25100142,-0.06721402,-0.72312105,-0.4560197,0.97634614,-0.77867556,0.02022947,-1.103748,-1.6833729,0.1773106,-0.2946683,-0.53938884,0.55912966,0.3199755,-1.273932,-0.41013747,-0.93777966,0.17488791,-0.9660078,-0.3175859,-1.273932,-0.41013741,-0.3183049,-0.54905343,-0.5315504,-0.37150404,1.4745483,-1.2152728,-0.5315504,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.798866,-1.9555478,-1.896107,-1.9555478,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-1.1372938,0,0.0012894728855044725
753,-0.56451917,-0.5261267,0.92422926,-0.06721402,-0.72312105,-0.4560197,-0.20838265,-0.77867556,-0.25872412,-1.103748,1.0911598,0.1773106,-0.2946683,-0.53938884,0.98969084,0.3199755,-1.273932,-0.41013747,-0.9727894,-0.26358697,-0.9660078,1.8250965,-1.273932,-0.41013741,1.8250126,-0.54905343,-0.5315504,-0.37150404,-0.51749504,0.32973,-0.5315504,-0.08734065,-1.7468706,0.32973,-0.80664015,-0.3213848,-0.31651577,0.64405185,0.61868346,0.64405185,-0.91120607,-0.23265986,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,0.36044395,-0.3186892,-0.25397083,0.0015387571,-0.3046085,0.65035534,-0.6002312,-1.2147739,-0.32302368,-0.7836914,-0.8006413,-0.94193774,-0.5912079,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,3.143131041488409e-06
754,0.9383896,0.955375,-0.32682276,-0.90657175,-0.72312105,-0.7559623,-0.20838265,-0.77867556,-0.25872412,-1.103748,1.3611766,-0.9661605,-0.34854323,0.1592187,-0.43024486,0.3199755,-1.273932,-0.77571696,1.5595809,0.39412537,0.6739104,-0.3175859,-1.273932,-0.77571696,-0.3183049,-0.54905343,-0.39465702,-0.31219319,-0.33675015,0.8670261,-0.39465705,-0.45056695,0.74823207,0.8670261,-0.80664015,-0.3213848,-0.5391389,0.64405185,0.61868346,0.64405185,-0.91120607,0.24169987,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.8450414,-0.39281672,-0.25285497,-0.65289724,-0.03799127,-0.770994,-0.50826466,-1.0410349,-0.3032628,-0.7836914,-0.8006413,-0.94193774,-0.5260755,-0.80883265,-0.76597464,-0.99477726,-0.5927885,-0.6110554,-0.66138643,-0.6585327,-0.2926352,1.0913514,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,8.225089551544928e-06
755,-0.56451917,-0.5261267,-0.44055477,-0.5313295,-0.72312105,-0.605991,1.5687106,-0.77867556,-0.25872412,-1.103748,0.027699163,-0.64730066,-0.2381865,-0.028566618,1.2187127,0.3199755,-1.273932,-0.77571696,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.273932,-0.77571696,-0.5862196,1.4555937,0.57373697,0.530955,1.4745483,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.80664015,-0.3213848,-0.24230805,0.64405185,0.61868346,0.64405185,-0.91120607,-0.77411824,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.5231727,-0.3733489,-0.25285497,-0.4781391,-0.3046085,-0.39127436,-0.61993825,-0.6754775,-0.3260638,-0.7836914,-0.8006413,-0.94193774,-0.6117761,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,3.4172237,1.0913514,-0.3223858,-0.22256665,4.7768383,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,3.0193682,-0.3440133,-0.061898444,3.2758727,-0.2530184,-0.050507616,-0.21834165,0.09611485,0,0.022815047703076623
756,-0.75749475,-0.88354737,-0.2889121,-0.33383355,-0.72312105,-0.7559623,0.97634614,-0.77867556,-0.25872412,-1.103748,1.3944193,-0.6923072,0.13893816,2.0214221,-0.2241252,0.3199755,-1.273932,-0.77571696,-0.9727894,-0.7020619,-2.605926,-0.3175859,-1.273932,-0.77571696,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.51749504,0.32973,-0.5315504,-0.08734065,-1.7468706,0.32973,-0.80664015,-0.3213848,-0.4278274,0.64405185,0.61868346,0.64405185,-0.91120607,-0.7759647,-0.91997975,-0.7136669,-0.9019482,-0.92088425,0.8456936,-0.8864419,0.39413324,-0.25229704,-0.45018634,-0.3046085,-1.3418111,-0.61993825,-1.125051,-0.3260638,-0.7836914,-0.8006413,-0.94193774,-0.6117761,-0.80883265,-0.76597464,-0.99477726,-0.10178552,-0.089110635,-0.66138643,-0.6585327,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.24441491,-0.3367336,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.3440133,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,-0.2122373,0,1.1676918889700088e-07
