,F72,F25,F62,F65,F67,F34,F66,F68,F102,F103,F104,F105,F108,F94,F109,F23,F22,F79,F111,F113,F116,F117,F118,F120,F110,F121,F122,F123,F115,F61,F77,F88,F70,F40,F46,F127,F130,F16,F3,F12,F17,F13,F18,F14,F1,F9,F4,F71,category,1
644,0.28789595,0.3494873,-0.36473343,-0.87694734,-0.7559623,-1.3931115,-1.2136158,-2.0128465,-0.95166683,-0.35462588,-0.16056247,1.2187127,0.3199755,-1.5315093,-0.9727894,0.6133628,0.6739104,-0.049750574,-1.5315093,-0.05039022,-0.54905343,-0.5315504,-0.37150404,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,-0.3213848,-0.6133467,0.64405185,0.61868346,0.64405185,-0.779876,-1.28027,-0.40554568,-0.7398045,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.5205895,0,1.4327283361863864e-06
645,-0.56579715,-0.5261267,-0.36473343,-0.79794896,-0.7559623,-0.20838265,-1.2136158,-2.0128465,-0.91886544,-0.35549483,-0.33334514,0.39423388,0.3199755,-1.5315093,-0.6460319,-0.044349544,-0.9660078,-0.3175859,-1.5315093,-0.3183049,-0.54905343,-0.5315504,-0.37150404,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,-0.3213848,-0.5762428,0.64405185,0.61868346,0.64405185,-0.77989304,-1.28027,-0.4032994,-0.7739644,-0.2926352,1.0913514,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,-0.2530184,-0.5205895,0,2.2082379310117534e-06
646,-0.56579715,-0.5261267,-0.36473343,-0.7880742,-0.7559623,-0.20838265,-1.2136158,-2.0128465,-0.91200006,-0.35549483,-0.3535031,0.39423388,0.3199755,-1.5315093,-0.6460319,-0.044349544,-0.9660078,-0.3175859,-1.5315093,-0.3183049,-0.54905343,-0.5315504,-0.37150404,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,-0.3213848,-0.5762428,0.64405185,0.61868346,0.64405185,-0.77990985,-1.28027,-0.39356548,-0.77000386,-0.2926352,1.0913514,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,-0.2530184,-0.5205895,0,2.247207642360129e-06
647,-0.56579715,-0.5261267,-0.36473343,-0.7880742,-0.7559623,-0.20838265,-1.2136158,-2.0128465,-0.91200006,-0.35549483,-0.3535031,0.39423388,0.3199755,-1.5315093,-0.6460319,-0.044349544,-0.9660078,-0.3175859,-1.5315093,-0.3183049,-0.54905343,-0.5315504,-0.37150404,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,-0.3213848,-0.5391389,0.64405185,0.61868346,0.64405185,-0.7799265,-1.28027,-0.3890729,-0.6982185,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.5205895,0,7.973910407998187e-07
648,-0.56579715,-0.5261267,-0.36473343,-0.7880742,-0.7559623,-0.20838265,-1.2136158,-2.0128465,-0.916577,-0.34941217,-0.24068059,0.39423388,0.3199755,-1.5315093,-0.6460319,-0.044349544,-0.9660078,-0.3175859,-1.5315093,-0.3183049,-0.54905343,-0.5315504,-0.37150404,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,-0.3213848,-0.5762428,0.64405185,0.61868346,0.64405185,-0.779943,-1.28027,-0.395063,-0.7690137,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.5205895,0,7.095655828228762e-07
649,-0.56579715,-0.5261267,-0.36473343,-0.79794896,-0.7559623,-0.20838265,-1.2136158,-2.0128465,-0.91581416,-0.35549483,-0.34262884,0.39423388,0.3199755,-1.5315093,-0.6460319,-0.044349544,-0.9660078,-0.3175859,-1.5315093,-0.3183049,-0.54905343,-0.5315504,-0.37150404,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,-0.3213848,-0.5762428,0.64405185,0.61868346,0.64405185,-0.7799593,-1.28027,-0.39581177,-0.77198416,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.5205895,0,7.631112098083536e-07
650,-0.56579715,-0.5261267,-0.30786744,-0.91644657,-0.7559623,-0.20838265,-1.2136158,-2.0128465,-0.9753143,-0.35549483,0.06167652,-0.19467944,0.3199755,-1.5315093,-0.8677602,-2.4559617,0.6739104,-0.3175859,-1.5315093,-0.3183049,3.460241,0.46320823,0.5330983,-1.3235173,0.4632082,-1.1770196,-1.6000998,-1.3235173,5.693103,-0.5762428,0.64405185,0.61868346,0.64405185,-0.7799755,-1.28027,-0.41228455,-0.8051539,-0.2926352,1.0913514,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,3.6464417,-0.5205895,1,0.9986466814633236
651,-0.56579715,-0.5261267,-0.21309078,-0.82757336,-0.7559623,0.97634614,-1.2136158,-2.0128465,-0.9203911,-0.35549483,-0.32849228,-0.15541871,0.3199755,-1.5315093,-0.6460319,-0.044349544,-0.9660078,-0.3175859,-1.5315093,-0.3183049,-0.54905343,-0.5315504,-0.37150404,0.8670261,-0.5315504,-0.45056695,0.74823207,0.8670261,-0.3213848,-0.6133467,0.64405185,0.61868346,0.64405185,-0.7799915,-1.28027,-0.4092895,-0.701684,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.5205895,0,8.406266452406811e-07
652,0.28789595,0.3494873,-0.44055477,-0.7189506,2.0934927,-1.3931115,-1.2209257,-1.0150555,-0.5107554,-0.31639206,-0.45825696,1.2187127,0.3199755,-1.1522982,-0.8794301,0.17488791,-0.9660078,-0.5854212,-1.1522982,-0.5862196,1.4555937,0.57373697,0.530955,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.3213848,-0.01968486,0.30076557,0.2801237,0.30076554,-0.78005403,-0.8706603,-0.34639344,-0.5219732,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,16.155497,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.5205895,0,4.179776438632704e-06
653,1.0112346,0.98726386,-0.08040343,-0.62020266,-0.7559623,3.345804,-1.2209257,-1.0150555,-0.8364806,0.108524896,3.8284714,-0.6906066,0.3199755,-1.1522982,-0.9261098,0.6133628,0.6739104,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3373142,-0.5315504,-1.1770196,-1.7468706,-1.3373142,-0.3213848,0.38845766,0.64405185,0.61868346,0.64405185,-0.7745892,-0.8706603,0.18897216,-1.0992262,-0.2926352,1.0913514,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,3.6464417,0.40446702,0,2.9415425333865737e-07
654,1.0112346,0.98726386,0.14706059,-0.62020266,-0.7559623,4.530533,-1.2209257,-1.0150555,-0.8364806,0.108524896,3.8284714,-1.1217431,0.3199755,-1.1522982,-0.9261098,0.6133628,0.6739104,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3373142,-0.5315504,-1.1770196,-1.7468706,-1.3373142,-0.3213848,0.38845766,0.64405185,0.61868346,0.64405185,-0.7745892,-0.8706603,0.18897216,-1.0992262,-0.2926352,1.0913514,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,3.6464417,0.40446702,0,5.476060077177753e-07
655,1.0112346,0.98726386,-0.25100142,-0.62020266,-0.7559623,0.97634614,-1.2209257,-1.0150555,-0.8364806,0.108524896,3.8284714,-0.7600364,0.3199755,-1.1522982,-0.9261098,0.6133628,0.6739104,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3373142,-0.5315504,-1.1770196,-1.7468706,-1.3373142,-0.3213848,0.38845766,0.64405185,0.61868346,0.64405185,-0.7745892,-0.8706603,0.18897216,-1.0992262,-0.2926352,1.0913514,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,3.6464417,0.40446702,0,1.771642870824915e-07
656,1.0112346,0.98726386,0.4693013,-0.62020266,-0.7559623,3.9381683,-1.2209257,-1.0150555,-0.8364806,0.108524896,3.8284714,-1.2890769,-3.1252398,-1.1522982,-0.9261098,0.6133628,0.6739104,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3373142,-0.5315504,-1.1770196,-1.7468706,-1.3373142,-0.3213848,-0.35361964,-1.5215249,-1.6677759,-1.521525,-0.7745892,-0.8706603,0.18897216,-1.0992262,-0.2926352,2.74734,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,1.1980149,-0.061898444,7.545902,-0.2122373,0,5.427757483048154e-06
657,1.0112346,0.98726386,-0.25100142,-0.62020266,-0.7559623,0.97634614,-1.2209257,-1.0150555,-0.8364806,0.108524896,3.8284714,-0.7600364,0.3199755,-1.1522982,-0.9261098,0.6133628,0.6739104,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3373142,-0.5315504,-1.1770196,-1.7468706,-1.3373142,-0.3213848,0.38845766,0.64405185,0.61868346,0.64405185,-0.7745892,-0.8706603,0.18897216,-1.0992262,3.4172237,-0.56463736,-0.22256665,4.7768383,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,0.40446702,0,1.3930465443428756e-07
658,-1.28019,-1.2489402,-0.2889121,-0.32395872,-0.7559623,-0.20838265,-1.2209257,-1.0150555,-0.17129932,-0.26164815,-0.42597613,-1.2547235,0.3199755,-1.1522982,-0.59935224,0.39412537,0.6739104,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,0.32973,-0.5315504,-0.08734065,-1.7468706,0.32973,-0.3213848,0.054522865,-0.00017702588,-0.04111439,-0.00017705196,-0.014842393,-0.8706603,-0.25055176,-0.31552848,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,0.09611485,0,3.791046004177449e-06
659,-1.28019,-1.2489402,-0.38368878,-0.32395872,-0.7559623,-0.20838265,-1.2209257,-1.0150555,-0.17129932,-0.26164815,-0.42597613,0.11940769,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.01968486,-0.45839617,-0.27889356,-0.45839614,-0.014842393,-0.8706603,-0.25055176,-0.31552848,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,0.09611485,0,3.2789426611324333e-06
660,-1.28019,-1.2489402,-0.38368878,-0.32395872,-0.7559623,-0.20838265,-1.2209257,-1.0150555,-0.17129932,-0.26164815,-0.42597613,0.11940769,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.01968486,-0.45839617,-0.27889356,-0.45839614,-0.014842393,-0.8706603,-0.25055176,-0.31552848,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,0.09611485,0,3.2789426611324333e-06
661,-1.28019,-1.2489402,-0.38368878,-0.32395872,-0.7559623,-0.20838265,-1.2209257,-1.0150555,-0.17129932,-0.26164815,-0.42597613,0.11940769,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.01968486,-0.45839617,-0.27889356,-0.45839614,-0.014842393,-0.8706603,-0.25055176,-0.31552848,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,0.09611485,0,3.2789426611324333e-06
662,-1.28019,-1.2489402,-0.38368878,-0.32395872,-0.7559623,-0.20838265,-1.2209257,-1.0150555,-0.17129932,-0.26164815,-0.42597613,0.11940769,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.01968486,-0.45839617,-0.27889356,-0.45839614,-0.014842393,-0.8706603,-0.25055176,-0.31552848,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,0.09611485,0,3.2789426611324333e-06
663,-1.28019,-1.2489402,1.0379612,-0.32395872,-0.7559623,0.97634614,-1.2209257,-1.0150555,-0.17129932,-0.26164815,-0.42597613,-1.9523594,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.049750574,-1.1522982,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.01968486,-0.45839617,-0.27889356,-0.45839614,-0.014842393,-0.8706603,-0.25055176,-0.31552848,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,0.09611485,0,2.3587938019290685e-06
664,-1.28019,-1.2489402,1.0379612,-0.32395872,-0.7559623,0.97634614,-1.2209257,-1.0150555,-0.17129932,-0.26164815,-0.42597613,-1.1913021,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.049750574,-1.1522982,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.5391389,-1.5124513,-1.6378567,-1.5124514,-0.014842393,-0.8706603,-0.25055176,-0.31552848,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.5205895,0,7.547195964795654e-06
665,-1.28019,-1.2489402,0.6588546,-0.32395872,-0.7559623,0.97634614,-1.2209257,-1.0150555,-0.17129932,-0.26164815,-0.42597613,-1.9086206,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.049750574,-1.1522982,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.01968486,-0.45839617,-0.27889356,-0.45839614,-0.014842393,-0.8706603,-0.25055176,-0.31552848,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,0.09611485,0,2.2692391084475e-06
666,-1.28019,-1.2489402,0.6588546,-0.32395872,-0.7559623,0.97634614,-1.2209257,-1.0150555,-0.17129932,-0.26164815,-0.42597613,-0.88512975,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.049750574,-1.1522982,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.5391389,-1.5124513,-1.6378567,-1.5124514,-0.014842393,-0.8706603,-0.25055176,-0.31552848,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.5205895,0,7.815528448191285e-06
667,-1.28019,-1.2489402,0.014373246,-0.32395872,-0.7559623,0.97634614,-1.2209257,-1.0150555,-0.17129932,-0.26164815,-0.42597613,0.531647,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.5391389,-1.5124513,-1.6378567,-1.5124514,-0.014842393,-0.8706603,-0.25055176,-0.31552848,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.5205895,0,1.2660529881450132e-05
668,-1.28019,-1.2489402,0.09019458,-0.32395872,-0.7559623,0.97634614,-1.2209257,-1.0150555,-0.17129932,-0.26164815,-0.42597613,0.6297993,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.5391389,-1.5124513,-1.6378567,-1.5124514,-0.014842393,-0.8706603,-0.25055176,-0.31552848,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-0.5205895,0,1.3147448007856764e-05
669,-1.28019,-1.2489402,0.8484079,-0.32395872,-0.7559623,0.97634614,-1.2209257,-1.0150555,-0.17129932,-0.26164815,-0.42597613,-0.91523236,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.35361964,-1.2523401,-1.2378838,-1.2523402,-0.014842393,-0.8706603,-0.25055176,-0.31552848,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,0.09611485,0,8.33873629616593e-06
670,-1.28019,-1.2489402,0.27974796,-0.32395872,-0.7559623,0.97634614,-1.2209257,-1.0150555,-0.17129932,-0.26164815,-0.42597613,0.7847765,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.35361964,-1.2523401,-1.2378838,-1.2523402,-0.014842393,-0.8706603,-0.25055176,-0.31552848,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,0.09611485,0,1.2447070595779208e-05
671,-1.28019,-1.2489402,-0.38368878,-0.32395872,-0.7559623,-0.20838265,-1.2209257,-1.0150555,-0.17129932,-0.26164815,-0.42597613,0.11940769,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.01968486,-0.45839617,-0.27889356,-0.45839614,-0.014842393,-0.8706603,-0.25055176,-0.31552848,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,0.09611485,0,3.2789426611324333e-06
672,-1.28019,-1.2489402,-0.38368878,-0.32395872,-0.7559623,-0.20838265,-1.2209257,-1.0150555,-0.17129932,-0.26164815,-0.42597613,0.11940769,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.01968486,-0.45839617,-0.27889356,-0.45839614,-0.014842393,-0.8706603,-0.25055176,-0.31552848,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,0.09611485,0,3.2789426611324333e-06
673,0.28789595,0.3494873,-0.38368878,-0.699201,0.74375093,-0.20838265,-1.2209257,-1.0150555,-0.67552507,-0.3563638,-0.5631965,0.11940769,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.8730737,-2.067456,-2.0315309,-2.067456,-0.78003865,-0.8706603,-0.38083652,-0.67742556,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-1.1372938,0,5.94968390377866e-06
674,0.28789595,0.3494873,-0.38368878,-0.699201,0.74375093,-0.20838265,-1.2209257,-1.0150555,-0.67552507,-0.3563638,-0.5631965,0.11940769,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.8730737,-2.067456,-2.0315309,-2.067456,-0.78003865,-0.8706603,-0.38083652,-0.67742556,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-1.1372938,0,5.94968390377866e-06
675,0.28789595,0.3494873,-0.38368878,-0.699201,0.74375093,-0.20838265,-1.2209257,-1.0150555,-0.67552507,-0.3563638,-0.5631965,0.11940769,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.8730737,-2.067456,-2.0315309,-2.067456,-0.78003865,-0.8706603,-0.38083652,-0.67742556,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-1.1372938,0,5.94968390377866e-06
676,0.28789595,0.3494873,-0.38368878,-0.699201,0.74375093,-0.20838265,-1.2209257,-1.0150555,-0.67552507,-0.3563638,-0.5631965,0.11940769,0.3199755,-1.1522982,-0.59935224,-2.4559617,-2.605926,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.3235173,-0.5315504,-1.1770196,-1.6000998,-1.3235173,-0.3213848,-0.8730737,-2.067456,-2.0315309,-2.067456,-0.78003865,-0.8706603,-0.38083652,-0.67742556,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-1.1372938,0,5.94968390377866e-06
677,0.28789595,0.3494873,-0.44055477,-0.699201,0.74375093,-2.57784,-1.2209257,-1.0150555,-0.67552507,-0.3563638,-0.5631965,1.2187127,0.3199755,-1.1522982,-0.9727894,0.6133628,0.6739104,-0.3175859,-1.1522982,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-1.2152728,-0.5315504,1.7287908,0.16114898,-1.2152728,-0.3213848,-0.05678873,0.64405185,0.61868346,0.64405185,-0.78003865,-0.8706603,-0.38083652,-0.67742556,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,0.09611485,0,1.6892604232325256e-05
678,-0.7038194,-0.84634376,-0.44055477,-0.9263213,0.89372224,-0.20838265,-1.2209257,-1.0150555,-0.99667335,-0.36070853,0.32178906,1.2187127,0.3199755,-1.1522982,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.1522982,-0.5862196,1.4555937,0.57373697,0.530955,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.3213848,-0.9843853,-1.3854202,-1.5543978,-1.3854203,-0.7833262,-0.8706603,-0.41977218,-0.82297647,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-1.7539982,0,0.0025051494304408894
679,-0.7038194,-0.84634376,-0.44055477,-0.9263213,0.89372224,-0.20838265,-1.2209257,-1.0150555,-0.99667335,-0.36070853,0.32178906,1.2187127,0.3199755,-1.1522982,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.1522982,-0.5862196,1.4555937,0.57373697,0.530955,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.3213848,-0.9843853,-1.3854202,-1.5543978,-1.3854203,-0.7833262,-0.8706603,-0.41977218,-0.82297647,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-1.7539982,0,0.0025051494304408894
680,-0.7038194,-0.84634376,-0.44055477,-0.9263213,0.89372224,-0.20838265,-1.2209257,-1.0150555,-0.99667335,-0.36070853,0.32178906,1.2187127,0.3199755,-1.1522982,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.1522982,-0.5862196,1.4555937,0.57373697,0.530955,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.3213848,-0.9843853,-1.3854202,-1.5543978,-1.3854203,-0.7833262,-0.8706603,-0.41977218,-0.82297647,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-1.7539982,0,0.0025051494304408894
681,-0.7038194,-0.84634376,-0.44055477,-0.9263213,0.89372224,0.97634614,-1.2209257,-1.0150555,-0.99667335,-0.36070853,0.32178906,1.2187127,0.3199755,-1.1522982,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.1522982,-0.5862196,1.4555937,0.57373697,0.530955,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.3213848,-0.9843853,-1.3854202,-1.5543978,-1.3854203,-0.7833262,-0.8706603,-0.41977218,-0.82297647,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-1.7539982,0,0.0031581771762805863
682,-0.7038194,-0.84634376,-0.44055477,-0.9263213,0.89372224,-0.20838265,-1.2209257,-1.0150555,-0.99667335,-0.36070853,0.32178906,1.2187127,0.3199755,-1.1522982,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.1522982,-0.5862196,1.4555937,0.57373697,0.530955,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.3213848,-0.9843853,-1.3854202,-1.5543978,-1.3854203,-0.7833262,-0.8706603,-0.41977218,-0.82297647,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-1.7539982,0,0.0025051494304408894
683,-0.7038194,-0.84634376,-0.44055477,-0.9263213,0.89372224,-0.20838265,-1.2209257,-1.0150555,-0.99667335,-0.36070853,0.32178906,1.2187127,0.3199755,-1.1522982,-0.039196655,0.6133628,0.6739104,-0.5854212,-1.1522982,-0.5862196,1.4555937,0.57373697,0.530955,-1.2152728,0.5737369,1.7287908,0.16114898,-1.2152728,-0.3213848,-0.9843853,-1.3854202,-1.5543978,-1.3854203,-0.7833262,-0.8706603,-0.41977218,-0.82297647,-0.2926352,-0.56463736,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.2530184,-1.7539982,0,0.0025051494304408894
