,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F88,F41,F40,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F84,F146,F16,F3,F7,F12,F2,F13,F18,F14,F1,F5,F9,F19,F15,F4,F8,F11,F71,category,1
1295,0.6897882,0.7639582,-0.24030565,-0.18450753,-0.5275336,-0.4892179,-1.0586799,-0.6725184,-0.26503903,-0.76573575,-0.2754663,0.5233875,0.64997756,0.7670511,-0.28275108,0.024615882,-0.58451027,-0.3621016,0.5542898,0.44771042,0.9631263,0.3253728,-0.58451015,-0.3621016,0.32103813,-0.80678064,0.70585907,-0.08868238,-0.0778478,1.7533792,0.7058591,-0.24871136,-0.07623963,1.7533792,-0.085475706,-0.16879705,-0.27653134,0.8693493,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.7507615,0.35136002,-0.46360114,-0.48050934,-0.2566705,-1.1560949,-0.20393133,-0.48446342,-0.2588163,-0.7921979,-0.17184673,-0.32368618,-0.11774014,-0.14385693,-0.5278354,-0.793179,-0.7412041,-0.0039678393,0.4147652,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,0.34530103,0,0.0013548876186479258
1296,0.6897882,0.7639582,-0.17220724,-0.18450753,-0.5275336,-0.4892179,-1.0586799,-0.6725184,-0.26503903,-0.76573575,-0.2754663,0.5233875,0.64997756,0.7670511,0.06383305,0.024615882,-0.58451027,-0.3621016,0.5542898,0.44771042,0.9631263,0.3253728,-0.58451015,-0.3621016,0.32103813,-0.80678064,0.70585907,-0.08868238,-0.0778478,1.7533792,0.7058591,-0.24871136,-0.07623963,1.7533792,-0.085475706,-0.16879705,-0.27653134,0.8693493,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.7507615,0.35136002,-0.46360114,-0.48050934,-0.2566705,-1.1560949,-0.20393133,-0.48446342,-0.2588163,-0.7921979,-0.17184673,-0.32368618,-0.11774014,-0.14385693,-0.5278354,-0.793179,-0.7412041,-0.0039678393,0.4147652,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,0.34530103,0,0.0013223274894837752
1297,0.6897882,0.7639582,0.18190452,-0.18450753,-0.5275336,-0.4892179,-1.0586799,-0.6725184,0.3383121,-0.76573575,-0.2754663,0.5233875,0.64997756,0.7670511,-0.28275108,0.024615882,-0.58451027,-0.3621016,-0.81238943,0.44771042,0.9631263,-0.27190387,-0.58451015,-0.3621016,-0.2785937,-0.80678064,-0.6276288,-0.35371023,-0.13499214,-0.25211012,-0.6276288,-0.13783385,1.2926496,-0.25211012,-0.085475706,-0.16879705,-0.27653134,0.8693493,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.7507615,0.35136002,-0.46360114,-0.48050934,-0.2566705,-1.1560949,-0.20393133,-0.48446342,-0.2588163,-0.7921979,-0.17184673,-0.32368618,-0.11774014,-0.14385693,-0.5278354,-0.793179,-0.7412041,-0.0039678393,0.4147652,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,0.34530103,0,4.368463591801286e-05
1299,0.6897882,0.7639582,-0.24030565,-0.18450753,-0.5275336,-0.4892179,-1.0586799,-0.6725184,-0.26503903,-0.76573575,-0.2754663,0.5233875,0.64997756,0.7670511,-0.28275108,0.024615882,-0.58451027,-0.3621016,1.514659,0.8951104,0.9631263,0.3253728,-0.58451015,-0.3621016,0.32103813,-0.80678064,-0.28713745,-0.23385027,-0.13499214,-0.25211012,-0.28713742,-0.13783385,1.2926496,-0.25211012,-0.085475706,-0.16879705,-0.27653134,0.8693493,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.7507615,0.35136002,-0.46360114,-0.48050934,-0.2566705,-1.1560949,-0.20393133,-0.48446342,-0.2588163,-0.7921979,-0.17184673,-0.32368618,-0.11774014,-0.14385693,-0.5278354,-0.793179,-0.7412041,-0.0039678393,0.4147652,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,0.34530103,0,0.0005302218183327068
1300,0.6897882,0.7639582,-0.17220724,-0.18450753,-0.5275336,-0.4892179,-1.0586799,-0.6725184,-0.26503903,-0.76573575,-0.2754663,0.5233875,0.64997756,0.7670511,0.06383305,0.024615882,-0.58451027,-0.3621016,1.514659,0.8951104,0.9631263,0.3253728,-0.58451015,-0.3621016,0.32103813,-0.80678064,-0.28713745,-0.23385027,-0.13499214,-0.25211012,-0.28713742,-0.13783385,1.2926496,-0.25211012,-0.085475706,-0.16879705,-0.27653134,0.8693493,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.7507615,0.35136002,-0.46360114,-0.48050934,-0.2566705,-1.1560949,-0.20393133,-0.48446342,-0.2588163,-0.7921979,-0.17184673,-0.32368618,-0.11774014,-0.14385693,-0.5278354,-0.793179,-0.7412041,-0.0039678393,0.4147652,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,0.34530103,0,0.0005174694658917449
1301,0.6897882,0.7639582,0.1955242,-0.22522663,-0.5275336,-0.4892179,-1.0586799,-0.6725184,0.036636516,-0.76573575,-0.40455145,-0.36990476,-0.29710802,0.7670511,-0.28275108,0.024615882,-0.58451027,-0.56517166,0.5542898,0.44771042,0.9631263,-0.27190387,-0.58451015,-0.5651716,-0.2785937,-0.80678064,0.70585907,-0.08868238,-0.0778478,1.7533792,0.7058591,-0.24871136,-0.07623963,1.7533792,-0.085475706,-0.6877364,-0.259668,0.8693493,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.18545459,-0.299049,0.39587563,-0.0040021087,-0.2566705,-0.012829802,-0.20393133,-0.4008372,-0.2588163,-0.7921979,-0.17184673,-0.32368618,-0.11774014,-0.14385693,-0.5278354,-0.793179,-0.7412041,-0.0039678393,0.4147652,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,0.34530103,0,0.0002319560353232631
1302,0.6897882,0.7639582,-0.3628828,-0.22522663,-0.5275336,-0.4892179,0.1311867,-0.6725184,-0.32537416,-0.76573575,-0.40455145,-0.36990476,-0.29710802,-0.3976418,-0.28275108,0.024615882,-0.58451027,-0.56517166,1.4038471,0.00031047114,-0.6413419,-0.27190387,-0.58451015,-0.5651716,-0.2785937,-0.80678064,-0.407619,-0.043326043,-0.623246,-0.88383424,-0.407619,-0.58134377,-0.45825526,-0.88383424,-0.085475706,-0.6877364,-0.66438913,-1.6248719,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.18545459,-0.299049,0.39587563,-0.0040021087,-0.2566705,-0.012829802,-0.20393133,-0.4008372,-0.2588163,-0.7921979,-0.17184673,-0.32368618,-0.11774014,-0.14385693,-0.5278354,-0.793179,-0.7412041,-0.0039678393,0.4147652,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-1.4021223,0,0.00030962555703688646
1303,0.6897882,0.7639582,-0.02239072,-0.22522663,-0.5275336,-0.4892179,-1.0586799,-0.6725184,-0.14436881,-0.76573575,-0.40455145,-0.36990476,-0.29710802,0.7670511,-0.28275108,0.024615882,-0.58451027,-0.56517166,1.1822237,0.00031047114,-0.6413419,-0.27190387,-0.58451015,-0.5651716,-0.2785937,-0.80678064,0.9045822,-0.033851344,-0.13499214,-0.25211012,0.9045822,-0.13783385,1.2926496,-0.25211012,-0.085475706,-0.6877364,-0.27653134,0.8019599,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.18545459,-0.299049,0.39587563,-0.0040021087,-0.2566705,-0.012829802,-0.20393133,-0.4008372,-0.2588163,-0.7921979,-0.17184673,-0.32368618,-0.11774014,-0.14385693,-0.5278354,-0.793179,-0.7412041,-0.0039678393,0.4147652,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,0,0.0003897981881637575
1304,0.6897882,0.7639582,0.0048486465,-0.22522663,-0.5275336,-0.4892179,-1.0586799,-0.6725184,-0.14436881,-0.76573575,-0.40455145,-0.36990476,-0.29710802,0.7670511,0.27178356,0.024615882,-0.58451027,-0.56517166,1.1822237,0.00031047114,-0.6413419,-0.27190387,-0.58451015,-0.5651716,-0.2785937,-0.80678064,0.9045822,-0.033851344,-0.13499214,-0.25211012,0.9045822,-0.13783385,1.2926496,-0.25211012,-0.085475706,-0.6877364,-0.27653134,0.8019599,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.18545459,-0.299049,0.39587563,-0.0040021087,-0.2566705,-0.012829802,-0.20393133,-0.4008372,-0.2588163,-0.7921979,-0.17184673,-0.32368618,-0.11774014,-0.14385693,-0.5278354,-0.793179,-0.7412041,-0.0039678393,0.4147652,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,0,0.00037532570317547225
1305,0.6897882,0.7639582,-0.267545,-0.5509794,-0.5275336,-0.4892179,0.1311867,-0.6725184,-0.14436881,-0.76573575,-0.81356275,-0.644764,0.3937973,0.4176431,0.20246671,0.024615882,-0.58451027,-0.8697766,-0.44301668,0.8951104,0.9631263,-0.27190387,-0.58451015,-0.86977667,-0.2785937,-0.80678064,-0.30659407,-0.23994851,-0.13499214,-0.25211012,-0.3065941,-0.13783385,1.2926496,-0.25211012,-0.085475706,-0.6877364,-0.5463455,0.8019599,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.57446736,-0.5781517,-0.3031655,-0.5930586,-0.2566705,-0.28587466,-0.20393133,-1.4186487,-0.2588163,-0.7921979,-0.17184673,-0.32368618,-0.11774014,-0.14385693,-0.5278354,-0.793179,-0.7412041,-0.0039678393,0.4147652,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.5284107,0,2.0211457736100085e-05
1306,0.6897882,0.7639582,-0.32202375,-0.73421526,-0.5275336,-0.4892179,0.1311867,-0.6725184,-0.32537416,-0.76573575,-0.9165408,-0.7417731,3.6234949,0.18470454,-0.28275108,0.024615882,-0.58451027,-0.8697766,-0.44301668,0.8951104,0.9631263,-0.27190387,-0.58451015,-0.86977667,-0.2785937,-0.80678064,-0.30659407,-0.23994851,-0.13499214,-0.25211012,-0.3065941,-0.13783385,1.2926496,-0.25211012,-0.085475706,-0.6877364,-0.5463455,0.8019599,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.6866545,-0.5706758,-0.43904465,-0.7078004,-0.2566705,-0.42680103,-0.20393133,-1.4435866,-0.2588163,-0.7921979,-0.17184673,-0.32368618,-0.11774014,-0.14385693,-0.5278354,-0.793179,-0.7412041,-0.0039678393,0.4147652,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,0,4.489045249685562e-05
1307,0.6897882,0.7639582,0.18190452,-0.28630528,-0.5275336,-0.4892179,0.72612,-0.6725184,0.15730675,-0.76573575,-0.3320317,0.066636264,0.19712909,-0.28929844,-0.28275108,0.024615882,-0.58451027,-0.26056662,-0.036706623,0.8951104,0.9631263,0.3253728,-0.58451015,-0.26056662,0.32103813,-0.80678064,-0.6433438,-0.35991523,-0.13499214,-0.25211012,-0.6433438,-0.13783385,1.2926496,-0.25211012,-0.085475706,0.6466792,-0.19221446,0.0866575,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.64148825,0.14701697,0.96722317,0.15312834,-0.2566705,-0.87952703,-0.20393133,0.626249,-0.2588163,-0.7921979,-0.17184673,-0.32368618,-0.11774014,-0.14385693,-0.5278354,-0.793179,-0.7412041,-0.0039678393,0.4147652,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.37271273,-0.13818385,-0.075915545,-1.4021223,0,0.00021069312314181169
1311,0.6897882,0.7639582,-0.40374184,-0.28630528,-0.5275336,-0.4892179,0.5773867,-0.6725184,-0.38570926,-0.76573575,-0.3320317,0.066636264,0.19712909,0.7670511,-0.28275108,0.024615882,-0.58451027,-0.26056662,0.73897624,-0.4470895,-0.6413419,-0.8691805,-0.58451015,-0.26056662,-0.8782255,0.512324,-0.52548134,-0.1640348,-0.80763054,-0.27031335,-0.52548134,-0.76613957,-1.0631133,-0.27031335,-0.085475706,0.6466792,-0.040444024,0.8693493,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.64148825,0.14701697,0.96722317,0.15312834,-0.2566705,-0.87952703,-0.20393133,0.626249,-0.2588163,-0.7921979,-0.17184673,-0.32368618,-0.11774014,-0.14385693,-0.5278354,-0.793179,-0.7412041,-0.0039678393,0.4147652,-0.33448875,2.1080782,-0.18578252,-0.07990816,2.8913887,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,0.34530103,0,0.1444857587890597
1312,0.6897882,0.7639582,4.2814293,-0.28630528,-0.5275336,-0.4892179,0.4286534,-0.6725184,3.9584188,-0.76573575,-0.3320317,0.066636264,0.19712909,-2.4564767,-0.28275108,-0.8849096,-0.58451027,-0.26056662,-1.292574,0.8951104,-0.6413419,0.3253728,-0.58451015,-0.26056662,0.32103813,-0.80678064,-0.8319236,-0.43900594,-0.99210584,-1.6865133,-0.8319236,-0.7291804,-1.4769635,-1.6865133,-0.085475706,0.6466792,-0.040444024,0.8693493,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.64148825,0.14701697,0.96722317,0.15312834,-0.2566705,-0.87952703,-0.20393133,0.626249,-0.2588163,-0.7921979,-0.17184673,-0.32368618,-0.11774014,-0.14385693,-0.5278354,-0.793179,-0.7412041,-0.0039678393,0.4147652,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.37271273,-0.13818385,-0.075915545,0.34530103,0,0.0002677756787512268
1313,0.6897882,0.7639582,-0.036010403,-0.28630528,-0.5275336,-0.4892179,0.1311867,-0.6725184,0.036636516,-0.76573575,-0.3320317,0.066636264,0.19712909,-0.5270522,0.41041723,0.024615882,-0.58451027,-0.26056662,-1.4403232,0.8951104,0.9631263,-0.27190387,-0.58451015,-0.26056662,-0.2785937,-0.80678064,-0.8319236,-0.43900594,-0.13499214,-0.25211012,-0.8319236,-0.13783385,1.2926496,-0.25211012,-0.085475706,0.6466792,-0.040444024,0.8693493,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.64148825,0.14701697,0.96722317,0.15312834,-0.2566705,-0.87952703,-0.20393133,0.626249,-0.2588163,-0.7921979,-0.17184673,-0.32368618,-0.11774014,-0.14385693,-0.5278354,-0.793179,-0.7412041,-0.0039678393,0.4147652,-0.33448875,2.1080782,-0.18578252,-0.07990816,2.8913887,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,2.1253293,-0.13818385,-0.075915545,0.34530103,0,0.0003367903663692537
1314,0.6897882,0.7639582,-0.036010403,-0.67313665,-0.8804656,-0.4892179,1.3210534,-1.1009852,-0.20470393,-1.0230044,-0.7395927,-0.79027766,-0.7396579,-1.5623348,0.3411004,0.024615882,-1.2329161,-0.8697766,-0.77545214,0.8951104,0.9631263,-0.27190387,-1.2329162,-0.86977667,-0.2785937,-0.80678064,-0.6383811,-0.35794935,-0.13499214,-0.25211012,-0.6383811,-0.13783385,1.2926496,-0.25211012,-0.9299314,-0.6877364,-0.4788919,-0.7569284,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.7565894,-0.49591607,-0.036318403,-0.541169,-0.2566705,-0.5642043,-0.20393133,-0.26142523,-0.2588163,-1.0227938,-0.17184673,-0.6792386,-0.7966216,-0.14385693,-0.9653412,-0.8382314,-0.077771656,0.17257199,0.93173015,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.96526647,0,2.236710632905342e-05
1315,0.6897882,0.7639582,0.46791786,-0.5713389,-0.8804656,-0.4892179,-1.0586799,-1.1009852,0.51931745,-1.0230044,-0.55104136,-0.555839,-0.4008689,0.7670511,2.8365061,0.024615882,-1.2329161,-0.8697766,1.514659,0.8951104,0.9631263,-0.27190387,-1.2329162,-0.86977667,-0.2785937,-0.80678064,-0.28713745,-0.23385027,-0.13499214,-0.25211012,-0.28713742,-0.13783385,1.2926496,-0.25211012,-0.9299314,-0.6877364,-0.31025812,0.8693493,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.7682452,-0.36384067,-0.5045286,-0.71730125,-0.2566705,-0.67166066,-0.20393133,-0.66902,-0.2588163,-1.0227938,-0.17184673,-0.6792386,-0.7966216,-0.14385693,-0.9653412,-0.8382314,-0.077771656,0.17257199,0.93173015,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,0,2.5265320934258047e-05
1316,-1.0647326,-1.1967169,0.33172104,1.0574249,-0.083455995,0.53817534,-1.0586799,0.9877904,0.51931745,1.9355849,-0.11157168,0.31320113,0.10581232,0.7670511,1.8660706,0.024615882,1.5313406,-0.8697766,1.514659,-0.4470895,-0.6413419,-0.27190387,1.5313404,-0.86977667,-0.2785937,-0.80678064,-0.28713745,-0.23385027,-0.13499214,-0.25211012,-0.28713742,-0.13783385,1.2926496,-0.25211012,0.13835594,-0.6877364,1.6964843,-0.14068036,3.1401262,0.6909122,3.920708,2.0965934,3.665239,1.6245201,0.0826291,-0.07975399,-0.44723016,-0.18159607,1.8057581,0.15628186,0.05712979,0.26196167,0.36060405,1.140677,-0.17184673,1.499093,1.6203938,-0.43528247,1.5223801,0.4075269,0.53039426,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,1.6558685,0,0.0008329920627037496
1317,-2.0286493,-1.8497207,-0.1994466,-0.062350236,-0.083455995,1.3943363,0.72612,0.9877904,-0.26503903,1.9355849,1.8218045,1.7279176,-0.29004064,-2.028212,-0.28275108,0.024615882,1.5313406,1.5670636,-1.0340132,0.8951104,0.9631263,-0.27190387,1.5313404,1.5670636,-0.2785937,-0.80678064,0.7002874,-0.043886103,-0.13499214,-0.25211012,0.7002874,-0.13783385,1.2926496,-0.25211012,0.13835594,-0.06500918,5.3895645,0.87097317,3.1401262,1.717083,3.920708,2.0965934,3.665239,1.6245201,2.374453,3.2196388,3.0839918,3.512066,4.4619164,0.59491515,1.1421651,0.6792225,3.8622253,1.140677,7.2910705,1.499093,1.6203938,-0.023858182,1.5223801,0.4075269,0.53039426,-0.3612887,-0.6315842,-0.33448875,4.501885,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,2.0927243,0,0.042810595177857395
1318,-2.0286493,-1.8497207,0.18190452,-0.062350236,-0.083455995,1.3943363,0.72612,0.9877904,0.277977,1.9355849,1.8218045,1.7279176,-0.29004064,-2.158224,-0.28275108,0.024615882,1.5313406,1.5670636,-1.0340132,0.8951104,0.9631263,-0.27190387,1.5313404,1.5670636,-0.2785937,-0.80678064,0.7002874,-0.043886103,-0.13499214,-0.25211012,0.7002874,-0.13783385,1.2926496,-0.25211012,0.13835594,-0.06500918,4.6307125,-0.14068036,3.1401262,1.717083,3.920708,2.0965934,3.665239,1.6245201,2.374453,3.2196388,3.0839918,3.512066,4.4619164,0.59491515,1.1421651,0.6792225,3.8622253,1.140677,7.2910705,1.499093,1.6203938,-0.023858182,1.5223801,0.4075269,0.53039426,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,2.0927243,0,0.04733741888614836
1319,-2.0286493,-1.8497207,-0.40374184,-0.062350236,-0.083455995,1.3943363,-1.0586799,0.9877904,-0.38570926,1.9355849,1.8218045,1.7279176,-0.29004064,0.7670511,-0.28275108,-0.8849096,1.5313406,1.5670636,-0.44301668,0.8951104,0.9631263,-0.27190387,1.5313404,1.5670636,-0.2785937,-0.80678064,-0.30659407,-0.23994851,-0.13499214,-0.25211012,-0.3065941,-0.13783385,1.2926496,-0.25211012,0.13835594,-0.06500918,0.7521349,-1.74666,3.1401262,1.717083,3.920708,2.0965934,3.665239,1.6245201,2.374453,3.2196388,3.0839918,3.512066,4.4619164,0.59491515,1.1421651,0.6792225,3.8622253,1.140677,7.2910705,1.499093,1.6203938,-0.023858182,1.5223801,0.4075269,0.53039426,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.5284107,0,0.06943148649329398
1320,-2.0286493,-1.8497207,-0.40374184,-0.062350236,-0.083455995,1.3943363,-1.0586799,0.9877904,-0.38570926,1.9355849,1.8218045,1.7279176,-0.29004064,0.7670511,-0.28275108,0.024615882,1.5313406,1.5670636,-1.292574,-1.7892894,-0.6413419,3.9090328,1.5313404,1.5670636,3.918829,-0.1472283,-0.09646228,0.13693362,-0.80763054,-0.27031335,-0.09646234,-0.76613957,-1.0631133,-0.27031335,0.13835594,-0.06500918,5.2546577,0.81982213,3.1401262,1.717083,3.920708,2.0965934,3.665239,1.6245201,2.374453,3.2196388,3.0839918,3.512066,4.4619164,0.59491515,1.1421651,0.6792225,3.8622253,1.140677,7.2910705,1.499093,1.6203938,-0.023858182,1.5223801,0.4075269,0.53039426,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,2.0927243,0,0.010426979428890608
1321,-2.0286493,-1.8497207,-0.40374184,-0.062350236,-0.083455995,1.3943363,-1.0586799,0.9877904,-0.38570926,1.9355849,1.8218045,1.7279176,-0.29004064,0.7670511,-0.28275108,0.024615882,1.5313406,1.5670636,-1.0340132,-0.4470895,0.9631263,0.9226495,1.5313404,1.5670636,0.9206699,0.07262246,-0.8319236,-0.43900594,-0.80763054,-0.27031335,-0.8319236,-0.76613957,-1.0631133,-0.27031335,0.13835594,-0.06500918,5.3895645,0.87097317,3.1401262,1.717083,3.920708,2.0965934,3.665239,1.6245201,2.374453,3.2196388,3.0839918,3.512066,4.4619164,0.59491515,1.1421651,0.6792225,3.8622253,1.140677,7.2910705,1.499093,1.6203938,-0.023858182,1.5223801,0.4075269,0.53039426,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,2.0927243,0,0.011198502566149555
1322,-2.0286493,-1.8497207,-0.40374184,-0.062350236,-0.083455995,1.3943363,-1.0586799,0.9877904,-0.38570926,1.9355849,1.8218045,1.7279176,-0.29004064,0.7670511,-0.28275108,0.024615882,1.5313406,1.5670636,-1.0340132,-0.4470895,0.9631263,-0.27190387,1.5313404,1.5670636,-0.2785937,-0.80678064,-0.8319236,-0.43900594,-0.80763054,-0.27031335,-0.8319236,-0.76613957,-1.0631133,-0.27031335,0.13835594,-0.06500918,5.3895645,0.87097317,3.1401262,1.717083,3.920708,2.0965934,3.665239,1.6245201,2.374453,3.2196388,3.0839918,3.512066,4.4619164,0.59491515,1.1421651,0.6792225,3.8622253,1.140677,7.2910705,1.499093,1.6203938,-0.023858182,1.5223801,0.4075269,0.53039426,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,2.0927243,0,0.00022935255718203835
1323,-2.0286493,-1.8497207,-0.40374184,-0.062350236,-0.083455995,1.3943363,-1.0586799,0.9877904,-0.38570926,1.9355849,1.8218045,1.7279176,-0.29004064,0.7670511,-0.28275108,0.024615882,1.5313406,1.5670636,-1.0340132,-0.4470895,0.9631263,2.1172028,1.5313404,1.5670636,2.1199336,-0.80678064,-0.8319236,-0.43900594,-0.80763054,-0.27031335,-0.8319236,-0.76613957,-1.0631133,-0.27031335,0.13835594,-0.06500918,5.3895645,0.87097317,3.1401262,1.717083,3.920708,2.0965934,3.665239,1.6245201,2.374453,3.2196388,3.0839918,3.512066,4.4619164,0.59491515,1.1421651,0.6792225,3.8622253,1.140677,7.2910705,1.499093,1.6203938,-0.023858182,1.5223801,0.4075269,0.53039426,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,2.0927243,0,0.0003144466676503424
