,F65,F64,F34,F69,F68,F102,F103,F105,F108,F94,F95,F109,F23,F22,F111,F116,F117,F120,F110,F121,F123,F114,F115,F61,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F136,F7,F12,F18,F1,F5,F11,category,1
1307,-0.28630528,-0.5275336,0.72612,0.15730675,-0.76573575,-0.3320317,0.066636264,-0.28929844,0.024615882,-0.58451027,-0.26056662,-0.036706623,0.8951104,0.9631263,-0.58451015,-0.80678064,-0.6433438,-0.25211012,-0.6433438,-0.13783385,-0.25211012,-0.085475706,0.6466792,-0.19221446,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.14701697,-0.20393133,0.626249,-0.2588163,-0.17184673,-0.11774014,-0.14385693,-0.793179,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0004959920567360387
1311,-0.28630528,-0.5275336,0.5773867,-0.38570926,-0.76573575,-0.3320317,0.066636264,0.7670511,0.024615882,-0.58451027,-0.26056662,0.73897624,-0.4470895,-0.6413419,-0.58451015,0.512324,-0.52548134,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.085475706,0.6466792,-0.040444024,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.14701697,-0.20393133,0.626249,-0.2588163,-0.17184673,-0.11774014,-0.14385693,-0.793179,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.06681639654613925
1312,-0.28630528,-0.5275336,0.4286534,3.9584188,-0.76573575,-0.3320317,0.066636264,-2.4564767,-0.8849096,-0.58451027,-0.26056662,-1.292574,0.8951104,-0.6413419,-0.58451015,-0.80678064,-0.8319236,-1.6865133,-0.8319236,-0.7291804,-1.6865133,-0.085475706,0.6466792,-0.040444024,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.14701697,-0.20393133,0.626249,-0.2588163,-0.17184673,-0.11774014,-0.14385693,-0.793179,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,7.157424502386661e-05
1313,-0.28630528,-0.5275336,0.1311867,0.036636516,-0.76573575,-0.3320317,0.066636264,-0.5270522,0.024615882,-0.58451027,-0.26056662,-1.4403232,0.8951104,0.9631263,-0.58451015,-0.80678064,-0.8319236,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.085475706,0.6466792,-0.040444024,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.14701697,-0.20393133,0.626249,-0.2588163,-0.17184673,-0.11774014,-0.14385693,-0.793179,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00014134583269288168
1314,-0.67313665,-0.8804656,1.3210534,-0.20470393,-1.0230044,-0.7395927,-0.79027766,-1.5623348,0.024615882,-1.2329161,-0.8697766,-0.77545214,0.8951104,0.9631263,-1.2329162,-0.80678064,-0.6383811,-0.25211012,-0.6383811,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.4788919,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.49591607,-0.20393133,-0.26142523,-0.2588163,-0.17184673,-0.7966216,-0.14385693,-0.8382314,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,2.308634546881863e-05
1315,-0.5713389,-0.8804656,-1.0586799,0.51931745,-1.0230044,-0.55104136,-0.555839,0.7670511,0.024615882,-1.2329161,-0.8697766,1.514659,0.8951104,0.9631263,-1.2329162,-0.80678064,-0.28713745,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.31025812,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.36384067,-0.20393133,-0.66902,-0.2588163,-0.17184673,-0.7966216,-0.14385693,-0.8382314,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,4.673299411900012e-05
1316,1.0574249,-0.083455995,-1.0586799,0.51931745,1.9355849,-0.11157168,0.31320113,0.7670511,0.024615882,1.5313406,-0.8697766,1.514659,-0.4470895,-0.6413419,1.5313404,-0.80678064,-0.28713745,-0.25211012,-0.28713742,-0.13783385,-0.25211012,0.13835594,-0.6877364,1.6964843,0.6909122,3.920708,2.0965934,1.6245201,-0.07975399,0.05712979,0.26196167,0.36060405,-0.17184673,1.6203938,-0.43528247,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0005035332122993088
1317,-0.062350236,-0.083455995,0.72612,-0.26503903,1.9355849,1.8218045,1.7279176,-2.028212,0.024615882,1.5313406,1.5670636,-1.0340132,0.8951104,0.9631263,1.5313404,-0.80678064,0.7002874,-0.25211012,0.7002874,-0.13783385,-0.25211012,0.13835594,-0.06500918,5.3895645,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.024095274699699687
1318,-0.062350236,-0.083455995,0.72612,0.277977,1.9355849,1.8218045,1.7279176,-2.158224,0.024615882,1.5313406,1.5670636,-1.0340132,0.8951104,0.9631263,1.5313404,-0.80678064,0.7002874,-0.25211012,0.7002874,-0.13783385,-0.25211012,0.13835594,-0.06500918,4.6307125,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,0,0.13263447026057776
1319,-0.062350236,-0.083455995,-1.0586799,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,-0.8849096,1.5313406,1.5670636,-0.44301668,0.8951104,0.9631263,1.5313404,-0.80678064,-0.30659407,-0.25211012,-0.3065941,-0.13783385,-0.25211012,0.13835594,-0.06500918,0.7521349,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.07518520699385058
1320,-0.062350236,-0.083455995,-1.0586799,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.292574,-1.7892894,-0.6413419,1.5313404,-0.1472283,-0.09646228,-0.27031335,-0.09646234,-0.76613957,-0.27031335,0.13835594,-0.06500918,5.2546577,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.009686605273232757
1321,-0.062350236,-0.083455995,-1.0586799,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.0340132,-0.4470895,0.9631263,1.5313404,0.07262246,-0.8319236,-0.27031335,-0.8319236,-0.76613957,-0.27031335,0.13835594,-0.06500918,5.3895645,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.010528546098953989
1322,-0.062350236,-0.083455995,-1.0586799,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.0340132,-0.4470895,0.9631263,1.5313404,-0.80678064,-0.8319236,-0.27031335,-0.8319236,-0.76613957,-0.27031335,0.13835594,-0.06500918,5.3895645,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0002764315285424039
1323,-0.062350236,-0.083455995,-1.0586799,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.0340132,-0.4470895,0.9631263,1.5313404,-0.80678064,-0.8319236,-0.27031335,-0.8319236,-0.76613957,-0.27031335,0.13835594,-0.06500918,5.3895645,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0002764315285424039
1324,-0.062350236,-0.083455995,-1.0586799,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.292574,-0.4470895,0.9631263,1.5313404,-0.80678064,-0.09646228,-0.27031335,-0.09646234,-0.76613957,-0.27031335,0.13835594,-0.06500918,0.36427715,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.05956355848792647
1329,-0.062350236,-0.083455995,-1.0586799,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.292574,-1.7892894,-0.6413419,1.5313404,-0.1472283,-0.09646228,-0.27031335,-0.09646234,-0.76613957,-0.27031335,0.13835594,-0.06500918,5.2546577,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.009686605273232757
1330,-0.062350236,-0.083455995,-1.0586799,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.0340132,-0.4470895,0.9631263,1.5313404,0.07262246,-0.8319236,-0.27031335,-0.8319236,-0.76613957,-0.27031335,0.13835594,-0.06500918,5.3895645,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.010528546098953989
1331,-0.062350236,-0.083455995,-1.0586799,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.0340132,-0.4470895,0.9631263,1.5313404,-0.80678064,-0.8319236,-0.27031335,-0.8319236,-0.76613957,-0.27031335,0.13835594,-0.06500918,5.3895645,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0002764315285424039
1332,-0.062350236,-0.083455995,-1.0586799,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.3664485,-1.7892894,-0.6413419,1.5313404,-0.1472283,0.39384526,-0.27031335,0.39384523,-0.76613957,-0.27031335,0.13835594,-0.06500918,5.3895645,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.019754379952632947
1333,-0.062350236,-0.083455995,-1.0586799,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.3664485,-0.4470895,0.9631263,1.5313404,-0.80678064,0.39384526,-0.27031335,0.39384523,-0.76613957,-0.27031335,0.13835594,-0.06500918,5.2546577,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0022742485335700293
1334,-0.062350236,-0.083455995,-1.0586799,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.292574,-0.4470895,0.9631263,1.5313404,-0.80678064,-0.09646228,-0.27031335,-0.09646234,-0.76613957,-0.27031335,0.13835594,-0.06500918,5.2546577,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0009853801031906979
1335,-0.062350236,-0.083455995,0.72612,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-0.96013856,0.00031047114,-0.6413419,1.5313404,0.512324,-0.56925887,0.5683801,-0.56925887,2.5601852,0.5683801,0.13835594,-0.06500918,5.3895645,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.2209098276493175
1336,-0.062350236,-0.083455995,0.5773867,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-0.96013856,0.00031047114,-0.6413419,1.5313404,0.512324,-0.56925887,0.5683801,-0.56925887,2.5601852,0.5683801,0.13835594,-0.06500918,5.3895645,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.22048076590501847
1337,-0.062350236,-0.083455995,-1.0586799,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.3295113,-5.368489,-0.6413419,1.5313404,-0.1472283,0.08740303,-0.27031335,0.08740303,-0.76613957,-0.27031335,0.13835594,-0.06500918,5.3895645,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.013768710132340234
1338,-0.062350236,-0.083455995,-1.0586799,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.3295113,-5.368489,-0.6413419,1.5313404,-0.1472283,0.08740303,-0.27031335,0.08740303,-0.76613957,-0.27031335,0.13835594,-0.06500918,5.3895645,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.013768710132340234
1339,-0.062350236,-0.083455995,-1.0586799,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.3295113,-4.026289,0.9631263,1.5313404,-0.1472283,0.08740303,-0.27031335,0.08740303,-0.76613957,-0.27031335,0.13835594,-0.06500918,5.3895645,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.021288511653967068
1340,-0.6527771,-0.083455995,0.72612,0.3383121,1.9355849,-0.80486035,-0.7741095,-2.2611506,0.024615882,1.5313406,-0.8697766,0.59122705,0.8951104,0.9631263,1.5313404,-0.80678064,-0.109595545,-0.25211012,-0.109595545,-0.13783385,-0.25211012,0.13835594,-0.6877364,-0.6306624,-0.4870455,3.920708,2.0965934,1.6245201,-0.5781517,-0.20393133,0.068532035,-0.2588163,-0.17184673,1.6203938,-0.14385693,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00486048085032144
1341,-0.32702434,-0.083455995,-0.4637466,-0.38570926,1.9355849,-0.75264615,-0.6528481,0.7670511,0.024615882,1.5313406,-0.8697766,-1.1817622,-0.89448947,-2.24581,1.5313404,0.512324,2.8453827,-0.88383424,2.8453827,-0.58134377,-0.88383424,0.13835594,2.4259,-0.46202853,0.39422032,3.920708,2.0965934,1.6245201,-0.53578794,-0.14682421,-0.45374548,-0.20825136,-0.17184673,1.6203938,-0.09242889,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9996639216162816
1342,-0.26594573,-0.083455995,0.72612,-0.023698593,1.9355849,0.9718732,0.038341943,-0.6716871,0.024615882,1.5313406,0.4501784,-0.44301668,0.8951104,0.9631263,1.5313404,0.512324,-0.30659407,-0.25211012,-0.3065941,-0.13783385,-0.25211012,0.13835594,0.20187397,1.6458942,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.8937824,1.6203938,1.2275574,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.658376329490188
1343,-0.26594573,-0.083455995,-1.0586799,-0.023698593,1.9355849,0.9718732,0.038341943,0.7670511,0.024615882,1.5313406,0.4501784,1.514659,0.8951104,0.9631263,1.5313404,0.512324,-0.28713745,-0.25211012,-0.28713742,-0.13783385,-0.25211012,0.13835594,0.20187397,1.7808013,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.8937824,1.6203938,1.2275574,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.7483984659907038
1344,-0.26594573,-0.083455995,-1.0586799,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,0.024615882,1.5313406,0.4501784,-0.44301668,0.8951104,0.9631263,1.5313404,-0.80678064,-0.30659407,-0.25211012,-0.3065941,-0.13783385,-0.25211012,0.13835594,0.20187397,0.060736265,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.8937824,1.6203938,1.2275574,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.015542912899383116
1345,-0.26594573,-0.083455995,-1.0586799,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,0.024615882,1.5313406,0.4501784,-0.44301668,0.8951104,0.9631263,1.5313404,-0.80678064,-0.30659407,-0.25211012,-0.3065941,-0.13783385,-0.25211012,0.13835594,0.20187397,-0.5294821,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.8937824,1.6203938,1.2275574,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.025427903545361792
1346,-0.26594573,-0.083455995,-1.0586799,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,0.024615882,1.5313406,0.4501784,-0.73851484,0.8951104,0.9631263,1.5313404,-0.80678064,-0.464193,-0.25211012,-0.464193,-0.13783385,-0.25211012,0.13835594,0.20187397,1.1905829,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.8937824,1.6203938,1.2275574,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0037046986487753292
1347,-0.26594573,-0.083455995,-1.0586799,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,0.024615882,1.5313406,0.4501784,-0.73851484,0.8951104,0.9631263,1.5313404,-0.80678064,-0.464193,-0.25211012,-0.464193,-0.13783385,-0.25211012,0.13835594,0.20187397,1.1905829,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.8937824,1.6203938,1.2275574,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0037046986487753292
1348,-0.26594573,-0.083455995,0.8748534,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,0.024615882,1.5313406,0.4501784,-0.96013856,0.00031047114,-0.6413419,1.5313404,0.512324,-0.56925887,0.5683801,-0.56925887,2.5601852,0.5683801,0.13835594,0.20187397,1.7808013,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.8937824,1.6203938,1.2275574,0.4075269,-0.18578252,21.510279,11.9624405,-0.32707766,-0.25154018,25.663923,0,0.5898429966218862
1349,-0.26594573,-0.083455995,-1.0586799,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,-0.8849096,1.5313406,0.4501784,-0.81238943,0.8951104,0.9631263,1.5313404,1.8314286,1.0067296,-0.25211012,1.0067296,-0.13783385,-0.25211012,0.13835594,0.20187397,1.7808013,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.8937824,1.6203938,1.2275574,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9995143672664009
1350,-0.26594573,-0.083455995,-1.0586799,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,0.024615882,1.5313406,0.4501784,-0.81238943,0.8951104,0.9631263,1.5313404,1.8314286,1.0067296,-0.25211012,1.0067296,-0.13783385,-0.25211012,0.13835594,0.20187397,1.7808013,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.8937824,1.6203938,1.2275574,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9994283133804416
1351,-0.26594573,-0.083455995,-1.0586799,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,0.024615882,1.5313406,0.4501784,-0.036706623,0.8951104,0.9631263,1.5313404,0.512324,-0.6433438,-0.25211012,-0.6433438,-0.13783385,-0.25211012,0.13835594,0.20187397,1.7808013,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.8937824,1.6203938,1.2275574,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.3839310109620663
1352,-0.26594573,-0.083455995,-1.0586799,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,0.024615882,1.5313406,0.4501784,-1.3295113,-5.368489,-0.6413419,1.5313404,0.512324,0.08740303,-0.27031335,0.08740303,-0.76613957,-0.27031335,0.13835594,0.20187397,1.7808013,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.8937824,1.6203938,1.2275574,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.3713320917220731
1353,-0.67313665,-0.083455995,0.1311867,-0.38570926,1.9355849,-0.44951367,-0.6649742,-0.10646862,0.024615882,1.5313406,-0.3621016,-0.77545214,-0.4470895,-0.6413419,1.5313404,-0.80678064,-0.6383811,-0.25211012,-0.6383811,-0.13783385,-0.25211012,0.13835594,-0.6877364,0.043872885,-0.4870455,3.920708,2.0965934,1.6245201,-0.37380862,-0.20393133,0.15925668,-0.2588163,-0.17184673,1.6203938,-0.14385693,0.4075269,5.168469,-0.07990816,-0.08359497,-0.32707766,3.4471273,-0.075915545,0,7.373485003566007e-06
1354,-0.67313665,-0.083455995,1.3210534,-0.38570926,1.9355849,-0.44951367,-0.6649742,0.7670511,0.024615882,1.5313406,-0.3621016,0.29572892,0.8951104,0.9631263,1.5313404,0.512324,-0.6787025,0.5683801,-0.67870253,2.5601852,0.5683801,0.13835594,-0.6877364,0.26309684,-0.4870455,3.920708,2.0965934,1.6245201,-0.37380862,-0.20393133,0.15925668,-0.2588163,-0.17184673,1.6203938,-0.14385693,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.09476699139824434
1355,-0.67313665,-0.083455995,-1.0586799,-0.38570926,1.9355849,-0.44951367,-0.6649742,0.7670511,0.024615882,1.5313406,-0.3621016,-0.81238943,-0.89448947,-0.6413419,1.5313404,-0.80678064,-0.6276288,-0.25211012,-0.6276288,-0.13783385,-0.25211012,0.13835594,-0.6877364,-0.040444024,-0.4870455,3.920708,2.0965934,1.6245201,-0.37380862,-0.20393133,0.15925668,-0.2588163,-0.17184673,1.6203938,-0.14385693,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,5.9311077972816736e-05
1356,-0.67313665,-0.083455995,-1.0586799,-0.38570926,1.9355849,-0.44951367,-0.6649742,0.7670511,0.024615882,1.5313406,-0.3621016,0.5542898,0.44771042,0.9631263,1.5313404,-0.80678064,0.70585907,1.7533792,0.7058591,-0.24871136,1.7533792,0.13835594,-0.6877364,-0.14162432,-0.4870455,3.920708,2.0965934,1.6245201,-0.37380862,-0.20393133,0.15925668,-0.2588163,-0.17184673,1.6203938,-0.14385693,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0021357835915639216
1357,-0.67313665,-0.083455995,-1.0586799,-0.38570926,1.9355849,-0.44951367,-0.6649742,0.7670511,0.024615882,1.5313406,-0.3621016,-1.4403232,-0.89448947,-0.6413419,1.5313404,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,1.7533792,0.13835594,-0.6877364,-0.14162432,-0.4870455,3.920708,2.0965934,1.6245201,-0.37380862,-0.20393133,0.15925668,-0.2588163,-0.17184673,1.6203938,-0.14385693,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,2.2154564461935474e-05
1358,-0.67313665,-0.083455995,-1.0586799,-0.38570926,1.9355849,-0.44951367,-0.6649742,0.7670511,0.024615882,1.5313406,-0.3621016,-1.292574,0.00031047114,-0.6413419,1.5313404,-0.80678064,-0.8319236,-0.88383424,-0.8319236,-0.58134377,-0.88383424,0.13835594,-0.6877364,0.26309684,-0.4870455,3.920708,2.0965934,1.6245201,-0.37380862,-0.20393133,0.15925668,-0.2588163,-0.17184673,1.6203938,-0.14385693,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,1.9281507203358066e-05
1359,-0.28630528,-0.083455995,-0.4637466,-0.38570926,1.9355849,-0.78455484,-0.47499797,0.7670511,0.024615882,1.5313406,-0.8697766,-1.1817622,-0.89448947,-2.24581,1.5313404,0.512324,2.8453827,-0.88383424,2.8453827,-0.58134377,-0.88383424,0.13835594,2.4259,-0.040444024,0.36178344,3.920708,2.0965934,1.6245201,-0.5009001,-0.097875245,-0.72465384,-0.17664826,-0.17184673,1.6203938,-0.03242952,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9996163762979694
1360,-0.16414799,-0.083455995,0.1311867,-0.38570926,1.9355849,0.69049656,0.23236017,-0.3976418,0.024615882,1.5313406,0.14557344,-0.44301668,0.8951104,0.9631263,1.5313404,1.8314286,-0.30659407,-0.25211012,-0.3065941,-0.13783385,-0.25211012,0.13835594,0.444495,0.76899827,1.7189566,3.920708,2.0965934,1.6245201,4.961539,-0.040768128,0.40823674,1.3908645,1.2274504,1.6203938,-1.4981284,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9997328281489082
1361,-0.16414799,-0.083455995,1.3210534,-0.14436881,1.9355849,0.69049656,0.23236017,-0.54322845,0.024615882,1.5313406,0.14557344,-1.3664485,-4.473689,0.9631263,1.5313404,-0.80678064,-0.8319236,-0.40364048,-0.8319236,-0.6922213,-0.40364048,0.13835594,0.444495,2.118069,1.7189566,3.920708,2.0965934,1.6245201,4.961539,-0.040768128,0.40823674,1.3908645,1.2274504,1.6203938,-1.4981284,0.4075269,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.004393844758119578
