,F65,F64,F34,F69,F68,F102,F103,F105,F108,F94,F95,F109,F23,F22,F111,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F136,F146,F7,F12,F13,F18,F14,F1,F5,F19,F11,category,1
1165,0.20232387,-0.5391838,2.51092,-0.32537416,-0.76573575,0.07552924,-0.40224114,-1.3293961,0.024615882,-0.72101676,-0.46363667,-1.3664485,-0.4470895,0.9631263,-0.72101665,1.8314286,0.39384526,0.36091018,-0.27031335,0.39384523,-0.76613957,-0.27031335,3.5034614,2.4259,-0.46202853,3.703477,4.0802355,-0.31890777,5.689888,5.818748,-0.523328,6.249173,2.276665,4.740791,-0.17184673,-0.8805996,6.636072,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999968827549685
1148,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.01032548786169994
1149,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.01032548786169994
1150,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.01032548786169994
1151,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.01032548786169994
1152,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.01032548786169994
1153,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.01032548786169994
1154,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.01032548786169994
1155,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.01032548786169994
1156,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.01032548786169994
1157,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.01032548786169994
1158,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.01032548786169994
1159,-0.5509794,-0.22257291,-0.4637466,-0.38570926,-0.14829099,-0.7279895,-0.6205117,0.7670511,0.024615882,0.71230155,2.7854838,1.2560982,0.8951104,0.9631263,0.7123017,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.37771162,0.73967236,-0.4870455,-0.2906437,1.2841164,-0.0010630223,-0.49591607,-0.20393133,-0.0005241294,-0.2588163,-0.17184673,-0.14349811,-0.14385693,0.034955367,-0.50428355,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.01032548786169994
1160,-0.062350236,-0.083455995,0.1311867,-0.38570926,1.9355849,1.8218045,1.7279176,0.7670511,0.024615882,1.5313406,1.5670636,-1.4033859,0.8951104,0.9631263,1.5313404,0.512324,1.0067296,-0.03259699,-0.25211012,1.0067296,-0.13783385,-0.25211012,0.13835594,-0.06500918,4.8499365,3.1401262,1.717083,3.920708,2.0965934,1.6245201,3.2196388,1.1421651,0.6792225,3.8622253,7.2910705,1.6203938,-0.023858182,0.4075269,-0.6315842,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.5637437372158639
1166,0.20232387,-0.5391838,2.51092,-0.32537416,-0.76573575,0.07552924,-0.40224114,-1.3293961,0.024615882,-0.72101676,-0.46363667,-1.292574,-0.4470895,0.9631263,-0.72101665,1.8314286,-0.09646228,0.13693362,-0.27031335,-0.09646234,-0.76613957,-0.27031335,3.5034614,2.4259,-0.46202853,3.703477,4.0802355,-0.31890777,5.689888,5.818748,-0.523328,6.249173,2.276665,4.740791,-0.17184673,-0.8805996,6.636072,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999938100745424
1167,0.0394475,-0.5391838,0.1311867,-0.38570926,-0.76573575,0.3873641,0.16768743,-1.853508,0.024615882,-0.72101676,0.14557344,0.22185442,0.44771042,-2.24581,-0.72101665,1.8314286,-0.35227492,5.2768407,-1.6980649,-0.3522749,-0.7291804,-1.6980649,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999981368512941
1168,0.0394475,-0.5391838,0.1311867,-0.38570926,-0.76573575,0.3873641,0.16768743,-0.3976418,0.024615882,-0.72101676,0.14557344,0.48041534,0.00031047114,-0.6413419,-0.72101665,1.8314286,-0.41562474,-0.04983627,-0.88383424,-0.4156247,-0.58134377,-0.88383424,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999990190367043
1169,0.0394475,-0.5391838,0.1311867,-0.32537416,-0.76573575,0.3873641,0.16768743,0.18470454,0.024615882,-0.72101676,0.14557344,0.48041534,0.00031047114,-0.6413419,-0.72101665,1.8314286,-0.41562474,-0.04983627,-0.88383424,-0.4156247,-0.58134377,-0.88383424,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999987650038042
1170,0.0394475,-0.5391838,0.72612,-0.20470393,-0.76573575,0.3873641,0.16768743,0.2851091,0.024615882,-0.72101676,0.14557344,-0.77545214,0.8951104,0.9631263,-0.72101665,1.8314286,-0.6383811,-0.35794935,-0.25211012,-0.6383811,-0.13783385,-0.25211012,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999972324343154
1171,0.0394475,-0.5391838,3.1058533,0.6399877,-0.76573575,0.3873641,0.16768743,-1.6993574,0.024615882,-0.72101676,0.14557344,-0.88626397,0.8951104,0.9631263,-0.72101665,1.8314286,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999977171914455
1172,0.0394475,-0.5391838,-1.0586799,-0.38570926,-0.76573575,0.3873641,0.16768743,0.7670511,0.024615882,-0.72101676,0.14557344,-0.44301668,0.8951104,0.9631263,-0.72101665,1.8314286,-0.30659407,-0.23994851,-0.25211012,-0.3065941,-0.13783385,-0.25211012,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999988727687817
1173,0.0394475,-0.5391838,2.2134533,-0.38570926,-0.76573575,0.3873641,0.16768743,0.7670511,0.024615882,-0.72101676,0.14557344,0.29572892,0.8951104,0.9631263,-0.72101665,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9997738455252922
1174,0.0394475,-0.5391838,-1.0586799,-0.38570926,-0.76573575,0.3873641,0.16768743,0.7670511,0.024615882,-0.72101676,0.14557344,1.514659,-0.4470895,-0.6413419,-0.72101665,1.8314286,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999994996909222
1175,0.0394475,-0.5391838,0.72612,-0.38570926,-0.76573575,0.3873641,0.16768743,0.7670511,0.024615882,-0.72101676,0.14557344,0.73897624,-0.4470895,-0.6413419,-0.72101665,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.026352312,-0.075915545,1,0.9998931072357037
1176,0.0394475,-0.5391838,-1.0586799,-0.38570926,-0.76573575,0.3873641,0.16768743,0.7670511,0.024615882,-0.72101676,0.14557344,-1.292574,-1.7892894,-0.6413419,-0.72101665,1.8314286,-0.09646228,0.13693362,-0.27031335,-0.09646234,-0.76613957,-0.27031335,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999983392411761
1177,0.0394475,-0.5391838,-1.0586799,-0.38570926,-0.76573575,0.3873641,0.16768743,0.7670511,0.024615882,-0.72101676,0.14557344,-0.81238943,0.8951104,0.9631263,-0.72101665,1.8314286,1.0067296,-0.03259699,-0.25211012,1.0067296,-0.13783385,-0.25211012,3.5034614,2.4259,-0.36084825,3.703477,3.0907035,-0.31890777,5.689888,5.818748,-0.53578794,8.973999,0.6413547,6.8518763,-0.17184673,-0.8805996,9.498899,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999998982228236
1178,-0.69349617,-0.5391838,0.1311867,-0.38570926,-0.76573575,-0.89478487,-0.7094368,-0.3976418,0.024615882,-0.72101676,-0.8697766,0.22185442,0.44771042,-2.24581,-0.72101665,1.8314286,-0.35227492,5.2768407,-1.6980649,-0.3522749,-0.7291804,-1.6980649,3.5034614,2.4259,-0.61379904,3.703477,-0.29254648,-0.31890777,5.689888,5.818748,-0.57565975,0.31003278,-1.3900119,0.13938253,-0.17184673,-0.8805996,0.39613742,0.32216445,-0.44529054,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9985454066614008
1179,-0.5509794,-0.8756685,1.3210534,0.09697163,-0.9972775,-0.43355933,-0.6528481,-1.82533,0.024615882,-1.0964097,-0.3621016,0.5173526,0.00031047114,-0.6413419,-1.0964097,1.8314286,2.5048914,-0.17437322,0.5683801,2.5048914,2.5601852,0.5683801,1.2867649,0.86908174,-0.0067172595,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8298218,-0.20393133,1.4119647,-0.2588163,-0.17184673,-0.58526504,-0.14385693,-0.82963586,1.3244992,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999670398954954
1180,-0.5509794,-0.8756685,3.1058533,1.0623335,-0.9972775,-0.43355933,-0.6528481,-1.9807196,0.024615882,-1.0964097,-0.3621016,0.5173526,0.00031047114,-0.6413419,-1.0964097,1.8314286,2.5048914,-0.17437322,0.5683801,2.5048914,2.5601852,0.5683801,1.2867649,0.86908174,-0.0067172595,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8298218,-0.20393133,1.4119647,-0.2588163,-0.17184673,-0.58526504,-0.14385693,-0.82963586,1.3244992,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999474934878749
1181,-0.5509794,-0.8756685,3.7007866,1.0623335,-0.9972775,-0.43355933,-0.6528481,-1.7093347,0.024615882,-1.0964097,-0.3621016,0.5173526,0.00031047114,-0.6413419,-1.0964097,1.8314286,2.5048914,-0.17437322,0.5683801,2.5048914,2.5601852,0.5683801,1.2867649,0.86908174,-0.0067172595,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8298218,-0.20393133,1.4119647,-0.2588163,-0.17184673,-0.58526504,-0.14385693,-0.82963586,1.3244992,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9999401034561147
1182,-0.5509794,-0.8756685,-1.0586799,1.2433388,-0.9972775,-0.43355933,-0.6528481,0.7670511,-0.8849096,-1.0964097,-0.3621016,-1.4033859,-2.2366893,-0.6413419,-1.0964097,-0.80678064,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,1.2867649,0.86908174,-0.0067172595,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8298218,-0.20393133,1.4119647,-0.2588163,-0.17184673,-0.58526504,-0.14385693,-0.82963586,1.3244992,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.00011645844350308045
1183,-0.5509794,-0.8756685,-1.0586799,0.7003228,-0.9972775,-0.43355933,-0.6528481,0.7670511,-0.8849096,-1.0964097,-0.3621016,1.1822237,0.00031047114,-0.6413419,-1.0964097,-0.80678064,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,1.2867649,0.86908174,-0.0067172595,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8298218,-0.20393133,1.4119647,-0.2588163,-0.17184673,-0.58526504,-0.14385693,-0.82963586,1.3244992,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.0125523138923652
1184,-0.5509794,-0.8756685,-1.0586799,-0.32537416,-0.9972775,-0.43355933,-0.6528481,0.7670511,0.024615882,-1.0964097,-0.3621016,1.1822237,0.00031047114,-0.6413419,-1.0964097,-0.80678064,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,1.2867649,0.86908174,-0.0067172595,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8298218,-0.20393133,1.4119647,-0.2588163,-0.17184673,-0.58526504,-0.14385693,-0.82963586,1.3244992,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.014557358873294714
1185,-0.77493435,-0.87087137,-0.7612133,-0.38570926,-1.0487312,-0.89768565,-0.6690163,0.7670511,0.024615882,-1.2670428,-0.8697766,-1.2556367,-0.89448947,-2.24581,-1.2670428,0.512324,-0.21903916,0.09939911,-0.88383424,-0.21903922,-0.58134377,-0.88383424,3.5034614,2.4259,-0.42830178,-0.38495797,1.8202686,-0.3141971,-0.36536518,1.9575282,0.573147,-0.16314054,2.5600672,-0.2208926,-0.17184673,-0.89577216,-0.109571576,-0.5575431,-4.8682127,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.35841669197279596
1186,-0.73421526,-0.5693372,0.1311867,-0.38570926,-0.55992085,-0.9150904,-0.74581516,-0.3976418,0.024615882,-1.1646628,-0.8697766,1.4038471,0.00031047114,-0.6413419,-1.1646628,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.27653134,-0.21512426,0.6081985,0.21339954,-0.45734373,0.117705226,-0.49840808,-0.17129868,-1.0309519,-0.20193073,-0.17184673,-0.8760126,-0.15242827,-0.7015922,-0.13945846,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,9.550542231001498e-05
1187,-0.71385574,-0.5693372,0.1311867,-0.38570926,-0.55992085,-0.89043367,-0.79431975,-0.3976418,0.024615882,-1.1646628,-0.8697766,1.4038471,0.00031047114,-0.6413419,-1.1646628,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.5126187,-0.21512426,-0.4870455,0.21339954,-0.45734373,0.117705226,-0.4660122,-0.20393133,0.32511526,-0.2588163,-0.17184673,-0.8760126,-0.14385693,-0.7015922,-0.13945846,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,4.193082996909825e-05
1188,-0.6527771,-0.5693372,0.1311867,-0.38570926,-0.55992085,-0.8875329,-0.63263786,-0.3976418,0.024615882,-1.1646628,-0.76824164,1.4038471,0.00031047114,-0.6413419,-1.1646628,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.07417078,-0.21512426,-0.44963768,0.21339954,-0.45734373,0.117705226,1.1363364,-0.19577317,-0.5802953,-0.24617505,-0.17184673,-0.8760126,-0.14385693,-0.7015922,-0.13945846,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,7.335643405168359e-05
1189,-0.6527771,-0.5693372,0.1311867,-0.32537416,-0.55992085,-0.8875329,-0.63263786,0.18470454,0.024615882,-1.1646628,-0.76824164,0.59122705,0.8951104,0.9631263,-1.1646628,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.07417078,-0.21512426,-0.44963768,0.21339954,-0.45734373,0.117705226,1.1363364,-0.19577317,-0.5802953,-0.24617505,-0.17184673,-0.8760126,-0.14385693,-0.7015922,-0.13945846,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,0.00011152171500646874
1190,-0.69349617,0.21053985,-1.0586799,-0.38570926,-0.4055596,-0.8628762,-0.7094368,0.7670511,0.024615882,0.16627552,-0.8697766,-1.2556367,0.8951104,0.9631263,0.16627552,1.8314286,-0.21903916,0.09939911,-0.88383424,-0.21903922,-0.58134377,-0.88383424,-0.7237271,2.4259,-0.66438913,-0.31868142,2.8777876,-0.31890777,-0.2641888,0.16038983,-0.5781517,0.024497155,2.4468513,-0.08183904,-0.17184673,-0.40601775,0.09614056,-0.35036126,-0.34593394,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,1,0.9979680967250965
1191,0.22268341,0.21053985,-0.16627996,-0.38570926,-0.4055596,-0.29432142,0.09493059,0.7670511,0.024615882,0.16627552,-0.26056662,-1.4033859,-0.89448947,-0.6413419,0.16627552,0.512324,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.7237271,-0.6877364,-0.14162432,-0.31868142,-0.4870455,-0.31890777,-0.2641888,0.16038983,-0.3164929,-0.20393133,0.3714113,-0.2588163,-0.17184673,-0.40601775,-0.14385693,-0.35036126,-0.34593394,-0.18578252,14.31355,10.096987,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,12.794004,0,7.906036744617046e-07
1192,0.22268341,0.21053985,0.1311867,-0.38570926,-0.4055596,-0.29432142,0.09493059,-0.3976418,0.024615882,0.16627552,-0.26056662,1.4038471,0.00031047114,-0.6413419,0.16627552,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.7237271,-0.6877364,-0.24280462,-0.31868142,-0.4870455,-0.31890777,-0.2641888,0.16038983,-0.3164929,-0.20393133,0.3714113,-0.2588163,-0.17184673,-0.40601775,-0.14385693,-0.35036126,-0.34593394,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.026352312,-0.075915545,0,9.472146745331772e-05
