,F65,F64,F67,F34,F66,F69,F68,F102,F103,F105,F107,F108,F94,F95,F109,F23,F22,F111,F112,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F35,F131,F38,F132,F37,F134,F39,F135,F136,F84,F146,F16,F3,F7,F12,F2,F13,F18,F14,F1,F5,F9,F19,F15,F11,category,1
1341,-0.32702434,-0.083455995,-0.3179857,-0.4637466,0.9877904,-0.38570926,1.9355849,-0.75264615,-0.6528481,0.7670511,-0.28275108,0.024615882,1.5313406,-0.8697766,-1.1817622,-0.89448947,-2.24581,1.5313404,-0.86977667,0.512324,2.8453827,-0.43900594,-0.88383424,2.8453827,-0.58134377,-0.88383424,0.13835594,2.4259,-0.46202853,3.1401262,0.39422032,3.920708,2.0965934,1.6245201,-0.53578794,-0.14682421,-0.45374548,-0.20825136,1.140677,-0.17184673,1.6203938,-0.09242889,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9998611582271966
1342,-0.26594573,-0.083455995,2.764194,0.72612,0.9877904,-0.023698593,1.9355849,0.9718732,0.038341943,-0.6716871,-0.28275108,0.024615882,1.5313406,0.4501784,-0.44301668,0.8951104,0.9631263,1.5313404,0.45017847,0.512324,-0.30659407,-0.23994851,-0.25211012,-0.3065941,-0.13783385,-0.25211012,0.13835594,0.20187397,1.6458942,3.1401262,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.140677,1.8937824,1.6203938,1.2275574,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.6233760292109601
1343,-0.26594573,-0.083455995,2.764194,-1.0586799,0.9877904,-0.023698593,1.9355849,0.9718732,0.038341943,0.7670511,-0.28275108,0.024615882,1.5313406,0.4501784,1.514659,0.8951104,0.9631263,1.5313404,0.45017847,0.512324,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,0.13835594,0.20187397,1.7808013,3.1401262,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.140677,1.8937824,1.6203938,1.2275574,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.7251002951840846
1344,-0.26594573,-0.083455995,2.764194,-1.0586799,0.9877904,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,-0.28275108,0.024615882,1.5313406,0.4501784,-0.44301668,0.8951104,0.9631263,1.5313404,0.45017847,-0.80678064,-0.30659407,-0.23994851,-0.25211012,-0.3065941,-0.13783385,-0.25211012,0.13835594,0.20187397,0.060736265,3.1401262,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.140677,1.8937824,1.6203938,1.2275574,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.01640603692694744
1345,-0.26594573,-0.083455995,2.764194,-1.0586799,0.9877904,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,-0.28275108,0.024615882,1.5313406,0.4501784,-0.44301668,0.8951104,0.9631263,1.5313404,0.45017847,-0.80678064,-0.30659407,-0.23994851,-0.25211012,-0.3065941,-0.13783385,-0.25211012,0.13835594,0.20187397,-0.5294821,3.1401262,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.140677,1.8937824,1.6203938,1.2275574,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.02782013992593673
1346,-0.26594573,-0.083455995,2.764194,-1.0586799,0.9877904,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,-0.28275108,0.024615882,1.5313406,0.4501784,-0.73851484,0.8951104,0.9631263,1.5313404,0.45017847,-0.80678064,-0.464193,-0.29269874,-0.25211012,-0.464193,-0.13783385,-0.25211012,0.13835594,0.20187397,1.1905829,3.1401262,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.140677,1.8937824,1.6203938,1.2275574,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0037987733034421573
1347,-0.26594573,-0.083455995,2.764194,-1.0586799,0.9877904,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,-0.28275108,0.024615882,1.5313406,0.4501784,-0.73851484,0.8951104,0.9631263,1.5313404,0.45017847,-0.80678064,-0.464193,-0.29269874,-0.25211012,-0.464193,-0.13783385,-0.25211012,0.13835594,0.20187397,1.1905829,3.1401262,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.140677,1.8937824,1.6203938,1.2275574,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0037987733034421573
1348,-0.26594573,-0.083455995,2.764194,0.8748534,0.9877904,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,-0.28275108,0.024615882,1.5313406,0.4501784,-0.96013856,0.00031047114,-0.6413419,1.5313404,0.45017847,0.512324,-0.56925887,-0.23009932,0.5683801,-0.56925887,2.5601852,0.5683801,0.13835594,0.20187397,1.7808013,3.1401262,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.140677,1.8937824,1.6203938,1.2275574,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,21.510279,-0.32597896,10.096987,11.9624405,13.3837595,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,25.663923,0,0.606299224100217
1349,-0.26594573,-0.083455995,2.764194,-1.0586799,0.9877904,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,-0.28275108,-0.8849096,1.5313406,0.4501784,-0.81238943,0.8951104,0.9631263,1.5313404,0.45017847,1.8314286,1.0067296,-0.03259699,-0.25211012,1.0067296,-0.13783385,-0.25211012,0.13835594,0.20187397,1.7808013,3.1401262,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.140677,1.8937824,1.6203938,1.2275574,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9995188674439726
1350,-0.26594573,-0.083455995,2.764194,-1.0586799,0.9877904,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,-0.28275108,0.024615882,1.5313406,0.4501784,-0.81238943,0.8951104,0.9631263,1.5313404,0.45017847,1.8314286,1.0067296,-0.03259699,-0.25211012,1.0067296,-0.13783385,-0.25211012,0.13835594,0.20187397,1.7808013,3.1401262,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.140677,1.8937824,1.6203938,1.2275574,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9994113592307838
1351,-0.26594573,-0.083455995,2.764194,-1.0586799,0.9877904,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,-0.28275108,0.024615882,1.5313406,0.4501784,-0.036706623,0.8951104,0.9631263,1.5313404,0.45017847,0.512324,-0.6433438,-0.35991523,-0.25211012,-0.6433438,-0.13783385,-0.25211012,0.13835594,0.20187397,1.7808013,3.1401262,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.140677,1.8937824,1.6203938,1.2275574,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.3926565108534135
1352,-0.26594573,-0.083455995,2.764194,-1.0586799,0.9877904,-0.38570926,1.9355849,0.9718732,0.038341943,0.7670511,-0.28275108,0.024615882,1.5313406,0.4501784,-1.3295113,-5.368489,-0.6413419,1.5313404,0.45017847,0.512324,0.08740303,0.23592323,-0.27031335,0.08740303,-0.76613957,-0.27031335,0.13835594,0.20187397,1.7808013,3.1401262,2.1133025,3.920708,2.0965934,1.6245201,0.6379387,2.267991,0.6197962,3.1479957,1.140677,1.8937824,1.6203938,1.2275574,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.1264038952097956
1353,-0.67313665,-0.083455995,0.36694315,0.1311867,0.9877904,-0.38570926,1.9355849,-0.44951367,-0.6649742,-0.10646862,-0.28275108,0.024615882,1.5313406,-0.3621016,-0.77545214,-0.4470895,-0.6413419,1.5313404,-0.3621016,-0.80678064,-0.6383811,-0.35794935,-0.25211012,-0.6383811,-0.13783385,-0.25211012,0.13835594,-0.6877364,0.043872885,3.1401262,-0.4870455,3.920708,2.0965934,1.6245201,-0.37380862,-0.20393133,0.15925668,-0.2588163,1.140677,-0.17184673,1.6203938,-0.14385693,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,2.1080782,5.168469,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,3.1916028105527966e-05
1354,-0.67313665,-0.083455995,0.36694315,1.3210534,0.9877904,-0.38570926,1.9355849,-0.44951367,-0.6649742,0.7670511,-0.28275108,0.024615882,1.5313406,-0.3621016,0.29572892,0.8951104,0.9631263,1.5313404,-0.3621016,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,0.13835594,-0.6877364,0.26309684,3.1401262,-0.4870455,3.920708,2.0965934,1.6245201,-0.37380862,-0.20393133,0.15925668,-0.2588163,1.140677,-0.17184673,1.6203938,-0.14385693,1.5223801,0.4075269,-0.3612887,-0.6315842,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.13895591810322022
1355,-0.67313665,-0.083455995,0.36694315,-1.0586799,0.9877904,-0.38570926,1.9355849,-0.44951367,-0.6649742,0.7670511,-0.28275108,0.024615882,1.5313406,-0.3621016,-0.81238943,-0.89448947,-0.6413419,1.5313404,-0.3621016,-0.80678064,-0.6276288,-0.35371023,-0.25211012,-0.6276288,-0.13783385,-0.25211012,0.13835594,-0.6877364,-0.040444024,3.1401262,-0.4870455,3.920708,2.0965934,1.6245201,-0.37380862,-0.20393133,0.15925668,-0.2588163,1.140677,-0.17184673,1.6203938,-0.14385693,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,9.425461814886792e-05
1356,-0.67313665,-0.083455995,0.36694315,-1.0586799,0.9877904,-0.38570926,1.9355849,-0.44951367,-0.6649742,0.7670511,-0.28275108,0.024615882,1.5313406,-0.3621016,0.5542898,0.44771042,0.9631263,1.5313404,-0.3621016,-0.80678064,0.70585907,-0.08868238,1.7533792,0.7058591,-0.24871136,1.7533792,0.13835594,-0.6877364,-0.14162432,3.1401262,-0.4870455,3.920708,2.0965934,1.6245201,-0.37380862,-0.20393133,0.15925668,-0.2588163,1.140677,-0.17184673,1.6203938,-0.14385693,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.002230844837591251
1357,-0.67313665,-0.083455995,0.36694315,-1.0586799,0.9877904,-0.38570926,1.9355849,-0.44951367,-0.6649742,0.7670511,-0.28275108,0.024615882,1.5313406,-0.3621016,-1.4403232,-0.89448947,-0.6413419,1.5313404,-0.3621016,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,0.13835594,-0.6877364,-0.14162432,3.1401262,-0.4870455,3.920708,2.0965934,1.6245201,-0.37380862,-0.20393133,0.15925668,-0.2588163,1.140677,-0.17184673,1.6203938,-0.14385693,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,3.2463207898265034e-05
1358,-0.67313665,-0.083455995,0.36694315,-1.0586799,0.9877904,-0.38570926,1.9355849,-0.44951367,-0.6649742,0.7670511,-0.28275108,0.024615882,1.5313406,-0.3621016,-1.292574,0.00031047114,-0.6413419,1.5313404,-0.3621016,-0.80678064,-0.8319236,-0.43900594,-0.88383424,-0.8319236,-0.58134377,-0.88383424,0.13835594,-0.6877364,0.26309684,3.1401262,-0.4870455,3.920708,2.0965934,1.6245201,-0.37380862,-0.20393133,0.15925668,-0.2588163,1.140677,-0.17184673,1.6203938,-0.14385693,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,4.207570284644588e-05
1359,-0.28630528,-0.083455995,-0.4892179,-0.4637466,0.9877904,-0.38570926,1.9355849,-0.78455484,-0.47499797,0.7670511,-0.28275108,0.024615882,1.5313406,-0.8697766,-1.1817622,-0.89448947,-2.24581,1.5313404,-0.86977667,0.512324,2.8453827,-0.43900594,-0.88383424,2.8453827,-0.58134377,-0.88383424,0.13835594,2.4259,-0.040444024,3.1401262,0.36178344,3.920708,2.0965934,1.6245201,-0.5009001,-0.097875245,-0.72465384,-0.17664826,1.140677,-0.17184673,1.6203938,-0.03242952,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9998451508080018
1360,-0.16414799,-0.083455995,0.88063973,0.1311867,0.9877904,-0.38570926,1.9355849,0.69049656,0.23236017,-0.3976418,-0.28275108,0.024615882,1.5313406,0.14557344,-0.44301668,0.8951104,0.9631263,1.5313404,0.14557344,1.8314286,-0.30659407,-0.23994851,-0.25211012,-0.3065941,-0.13783385,-0.25211012,0.13835594,0.444495,0.76899827,3.1401262,1.7189566,3.920708,2.0965934,1.6245201,4.961539,-0.040768128,0.40823674,1.3908645,1.140677,1.2274504,1.6203938,-1.4981284,1.5223801,0.4075269,-0.3612887,-0.6315842,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,1,0.9997657937912718
1361,-0.16414799,-0.083455995,0.88063973,1.3210534,0.9877904,-0.14436881,1.9355849,0.69049656,0.23236017,-0.54322845,-0.28275108,0.024615882,1.5313406,0.14557344,-1.3664485,-4.473689,0.9631263,1.5313404,0.14557344,-0.80678064,-0.8319236,-0.43900594,-0.40364048,-0.8319236,-0.6922213,-0.40364048,0.13835594,0.444495,2.118069,3.1401262,1.7189566,3.920708,2.0965934,1.6245201,4.961539,-0.040768128,0.40823674,1.3908645,1.140677,1.2274504,1.6203938,-1.4981284,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0006574780792179786
1362,-0.16414799,-0.083455995,0.88063973,-1.0586799,0.9877904,-0.38570926,1.9355849,0.69049656,0.23236017,0.7670511,-0.28275108,0.024615882,1.5313406,0.14557344,-0.44301668,0.8951104,0.9631263,1.5313404,0.14557344,-0.80678064,-0.30659407,-0.23994851,-0.25211012,-0.3065941,-0.13783385,-0.25211012,0.13835594,0.444495,-0.14162432,3.1401262,1.7189566,3.920708,2.0965934,1.6245201,4.961539,-0.040768128,0.40823674,1.3908645,1.140677,1.2274504,1.6203938,-1.4981284,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.05916733162452126
1363,-0.16414799,-0.083455995,0.88063973,-1.0586799,0.9877904,-0.38570926,1.9355849,0.69049656,0.23236017,0.7670511,-0.28275108,0.024615882,1.5313406,0.14557344,-0.44301668,0.8951104,0.9631263,1.5313404,0.14557344,0.07262246,-0.30659407,-0.23994851,-0.25211012,-0.3065941,-0.13783385,-0.25211012,0.13835594,0.444495,0.09446303,3.1401262,1.7189566,3.920708,2.0965934,1.6245201,4.961539,-0.040768128,0.40823674,1.3908645,1.140677,1.2274504,1.6203938,-1.4981284,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.6703193340652821
1364,-0.16414799,-0.083455995,0.88063973,-1.0586799,0.9877904,-0.38570926,1.9355849,0.69049656,0.23236017,0.7670511,-0.28275108,0.024615882,1.5313406,0.14557344,-1.3664485,-5.815889,-0.6413419,1.5313404,0.14557344,-0.80678064,-0.8319236,-0.43900594,-0.40364048,-0.8319236,-0.6922213,-0.40364048,0.13835594,0.444495,4.4958053,3.1401262,1.7189566,3.920708,2.0965934,1.6245201,4.961539,-0.040768128,0.40823674,1.3908645,1.140677,1.2274504,1.6203938,-1.4981284,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,3.442649952923699e-05
1365,-0.16414799,-0.083455995,0.88063973,-1.0586799,0.9877904,-0.38570926,1.9355849,0.69049656,0.23236017,0.7670511,-0.28275108,0.024615882,1.5313406,0.14557344,0.5542898,0.44771042,0.9631263,1.5313404,0.14557344,0.07262246,0.70585907,-0.08868238,1.7533792,0.7058591,-0.24871136,1.7533792,0.13835594,0.444495,2.1349323,3.1401262,1.7189566,3.920708,2.0965934,1.6245201,4.961539,-0.040768128,0.40823674,1.3908645,1.140677,1.2274504,1.6203938,-1.4981284,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.6582333418964783
1366,-0.16414799,-0.083455995,0.88063973,-1.0586799,0.9877904,-0.38570926,1.9355849,0.69049656,0.23236017,0.7670511,-0.28275108,0.024615882,1.5313406,0.14557344,-0.81238943,0.44771042,0.9631263,1.5313404,0.14557344,0.07262246,-0.6276288,-0.35371023,-0.25211012,-0.6276288,-0.13783385,-0.25211012,0.13835594,0.444495,3.7706802,3.1401262,1.7189566,3.920708,2.0965934,1.6245201,4.961539,-0.040768128,0.40823674,1.3908645,1.140677,1.2274504,1.6203938,-1.4981284,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.029083831721227624
1367,-0.16414799,-0.083455995,0.88063973,-1.0586799,0.9877904,-0.38570926,1.9355849,0.69049656,0.23236017,0.7670511,-0.28275108,0.024615882,1.5313406,0.14557344,1.514659,0.8951104,0.9631263,1.5313404,0.14557344,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,0.13835594,0.444495,2.1349323,3.1401262,1.7189566,3.920708,2.0965934,1.6245201,4.961539,-0.040768128,0.40823674,1.3908645,1.140677,1.2274504,1.6203938,-1.4981284,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.026159060270546392
1368,-0.16414799,-0.083455995,0.88063973,-1.0586799,0.9877904,-0.38570926,1.9355849,0.69049656,0.23236017,0.7670511,-0.28275108,0.024615882,1.5313406,0.14557344,0.5542898,0.44771042,0.9631263,1.5313404,0.14557344,0.9520256,0.70585907,-0.08868238,1.7533792,0.7058591,-0.24871136,1.7533792,0.13835594,0.444495,4.6813025,3.1401262,1.7189566,3.920708,2.0965934,1.6245201,4.961539,-0.040768128,0.40823674,1.3908645,1.140677,1.2274504,1.6203938,-1.4981284,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.8827353073434833
1369,-0.16414799,-0.083455995,0.88063973,-1.0586799,0.9877904,-0.38570926,1.9355849,0.69049656,0.23236017,0.7670511,-0.28275108,0.024615882,1.5313406,0.14557344,-0.036706623,0.8951104,0.9631263,1.5313404,0.14557344,0.9520256,-0.6433438,-0.35991523,-0.25211012,-0.6433438,-0.13783385,-0.25211012,0.13835594,0.444495,2.9949648,3.1401262,1.7189566,3.920708,2.0965934,1.6245201,4.961539,-0.040768128,0.40823674,1.3908645,1.140677,1.2274504,1.6203938,-1.4981284,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.8086866360079129
1370,-0.16414799,-0.083455995,0.88063973,-1.0586799,0.9877904,-0.38570926,1.9355849,0.69049656,0.23236017,0.7670511,-0.28275108,-0.8849096,1.5313406,0.14557344,1.1822237,0.00031047114,-0.6413419,1.5313404,0.14557344,0.9520256,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.13835594,0.444495,1.6458942,3.1401262,1.7189566,3.920708,2.0965934,1.6245201,4.961539,-0.040768128,0.40823674,1.3908645,1.140677,1.2274504,1.6203938,-1.4981284,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9973918753715335
1371,0.5891553,-0.083455995,-0.14675352,-0.4637466,0.9877904,-0.38570926,1.9355849,-0.30592456,-0.5962594,0.7670511,-0.28275108,0.024615882,1.5313406,-0.76824164,-1.0709504,0.00031047114,-0.6413419,1.5313404,-0.7682417,0.512324,0.1709782,0.32988983,-0.88383424,0.17097814,-0.58134377,-0.88383424,0.13835594,0.86908174,-0.4957553,3.1401262,0.93249047,3.920708,2.0965934,1.6245201,-0.44856828,3.3611846,0.1478833,2.863568,1.140677,-0.060791418,1.6203938,3.1561086,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9703325511833354
1372,0.5891553,-0.083455995,-0.14675352,-1.0586799,0.9877904,-0.14436881,1.9355849,-0.30592456,-0.5962594,0.7670511,0.54905087,0.024615882,1.5313406,-0.76824164,-0.88626397,0.8951104,0.9631263,1.5313404,-0.7682417,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,0.13835594,0.86908174,-0.59693563,3.1401262,0.93249047,3.920708,2.0965934,1.6245201,-0.44856828,3.3611846,0.1478833,2.863568,1.140677,-0.060791418,1.6203938,3.1561086,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0656796198023322
1373,-0.67313665,-0.083455995,-0.3179857,-0.4637466,0.9877904,-0.38570926,1.9355849,-0.9078384,-0.5032923,0.7670511,-0.28275108,0.024615882,1.5313406,-0.76824164,-1.1817622,0.00031047114,-0.6413419,1.5313404,-0.7682417,0.512324,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,0.13835594,-0.6877364,-0.6475258,3.1401262,1.3155437,3.920708,2.0965934,1.6245201,-0.4660122,-0.17945684,0.35266802,-0.23985444,1.140677,-0.17184673,1.6203938,-0.11814291,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.13972007983908002
1374,-0.67313665,-0.083455995,-0.3179857,-0.31501326,0.9877904,-0.38570926,1.9355849,-0.9078384,-0.5032923,0.7670511,-0.28275108,0.024615882,1.5313406,-0.76824164,-1.1817622,0.00031047114,-0.6413419,1.5313404,-0.7682417,0.512324,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,0.13835594,-0.6877364,-0.66438913,3.1401262,1.3155437,3.920708,2.0965934,1.6245201,-0.4660122,-0.17945684,0.35266802,-0.23985444,1.140677,-0.17184673,1.6203938,-0.11814291,1.5223801,0.4075269,-0.3612887,-0.6315842,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.13857364217139936
