,F65,F64,F67,F34,F69,F68,F102,F103,F105,F107,F108,F94,F95,F109,F23,F22,F111,F112,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F135,F136,F84,F146,F16,F3,F7,F12,F13,F18,F14,F1,F5,F9,F19,F15,F11,category,1
1077,-0.59169847,-0.11977716,-0.4892179,-0.31501326,-0.38570926,-0.32837903,-0.8324179,-0.60434353,0.7670511,-0.28275108,0.024615882,0.029769016,-0.8697766,-1.4033859,-0.89448947,-0.6413419,0.02976908,-0.86977667,0.512324,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.5889012,-0.6877364,-0.1584877,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.6852865,-0.20393133,-0.054552358,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.0008224224671259295
1078,-0.6527771,-0.11977716,-0.4892179,-0.4637466,-0.38570926,-0.32837903,-0.31462693,-0.58817536,0.7670511,-0.28275108,0.024615882,0.029769016,-0.8697766,1.2560982,0.00031047114,-0.6413419,0.02976908,-0.86977667,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.5889012,-0.6877364,-0.5294821,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,1.6322422,-0.20393133,-0.053926278,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.017547642006746144
1079,2.0957618,-0.11977716,-0.4892179,0.1311867,-0.38570926,-0.32837903,0.024765419,0.911424,-0.3976418,-0.28275108,0.024615882,0.029769016,-0.56517166,-0.73851484,0.8951104,0.9631263,0.02976908,-0.5651716,-0.80678064,-0.464193,-0.29269874,-0.25211012,-0.464193,-0.13783385,-0.25211012,-0.5889012,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,2.4197106,-0.20393133,-0.07608641,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00019897408192165247
1080,2.0957618,-0.11977716,-0.4892179,0.1311867,-0.38570926,-0.32837903,0.024765419,0.911424,-0.3976418,-0.28275108,0.024615882,0.029769016,-0.56517166,-0.73851484,0.8951104,0.9631263,0.02976908,-0.5651716,-0.80678064,-0.464193,-0.29269874,-0.25211012,-0.464193,-0.13783385,-0.25211012,-0.5889012,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,2.4197106,-0.20393133,-0.07608641,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00019897408192165247
1081,2.0957618,-0.11977716,-0.4892179,-1.0586799,-0.26503903,-0.32837903,0.024765419,0.911424,0.7670511,-0.28275108,0.024615882,0.029769016,-0.56517166,0.5542898,0.44771042,0.9631263,0.02976908,-0.5651716,-0.80678064,0.70585907,-0.08868238,1.7533792,0.7058591,-0.24871136,1.7533792,-0.5889012,-0.6877364,0.39800394,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,2.4197106,-0.20393133,-0.07608641,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0005550153176719653
1082,2.0957618,-0.11977716,-0.4892179,-1.0586799,-0.26503903,-0.32837903,0.024765419,0.911424,0.7670511,-0.28275108,0.024615882,0.029769016,-0.56517166,0.5542898,0.44771042,0.9631263,0.02976908,-0.5651716,-0.80678064,0.70585907,-0.08868238,1.7533792,0.7058591,-0.24871136,1.7533792,-0.5889012,-0.6877364,0.39800394,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,2.4197106,-0.20393133,-0.07608641,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0005550153176719653
1083,-0.22522663,-0.11977716,0.024478696,-1.0586799,-0.38570926,-0.32837903,-0.47707117,-0.11525584,0.7670511,-0.28275108,0.024615882,0.029769016,-0.56517166,-0.627703,0.44771042,0.9631263,0.02976908,-0.5651716,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.5889012,-0.6877364,-0.10789755,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.60803485,-0.20393133,-0.56654537,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.2872973277309508e-05
1084,-0.22522663,-0.11977716,0.024478696,-1.0586799,-0.38570926,-0.32837903,-0.47707117,-0.11525584,0.7670511,-0.28275108,0.024615882,0.029769016,-0.56517166,-0.627703,0.44771042,0.9631263,0.02976908,-0.5651716,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.5889012,-0.6877364,-0.10789755,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.60803485,-0.20393133,-0.56654537,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.2872973277309508e-05
1085,-0.22522663,-0.11977716,0.024478696,0.1311867,0.036636516,-0.32837903,-0.47707117,-0.11525584,-1.853508,-0.28275108,0.024615882,0.029769016,-0.56517166,-1.4033859,-1.7892894,-0.6413419,0.02976908,-0.5651716,-0.80678064,-0.8319236,-0.43900594,-0.27031335,-0.8319236,-0.76613957,-0.27031335,-0.5889012,-0.6877364,-0.10789755,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.60803485,-0.20393133,-0.56654537,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,4.090203794409907e-05
1086,-0.22522663,-0.11977716,0.024478696,0.1311867,-0.38570926,-0.32837903,-0.47707117,-0.11525584,0.7670511,-0.28275108,0.024615882,0.029769016,-0.56517166,-1.1817622,0.00031047114,-0.6413419,0.02976908,-0.5651716,0.512324,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,-0.5889012,-0.6877364,-0.22594123,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.60803485,-0.20393133,-0.56654537,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0049598805865638685
1087,-0.48990074,-0.11977716,-0.4892179,0.72612,-0.26503903,-0.32837903,-0.84257066,-0.2688536,-0.10646862,-0.28275108,0.024615882,0.029769016,-0.8697766,-1.2186995,-1.7892894,-2.24581,0.02976908,-0.86977667,-0.80678064,-0.30659407,-0.26269794,1.7533792,-0.3065941,-0.24871136,1.7533792,-0.5889012,-0.6877364,-0.17535108,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.03238549,-0.20393133,-0.4088777,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,9.764948150196135e-06
1088,-0.18450753,-0.11977716,0.024478696,-1.0586799,-0.38570926,-0.32837903,-0.45531526,-0.16780245,0.7670511,-0.28275108,0.024615882,0.029769016,-0.56517166,-0.627703,0.44771042,0.9631263,0.02976908,-0.5651716,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.5889012,-0.6877364,-0.46202853,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.62547874,-0.20393133,0.75601494,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.0185992631463418e-05
1089,-0.18450753,-0.11977716,0.024478696,-1.0586799,-0.38570926,-0.32837903,-0.45531526,-0.16780245,0.7670511,-0.28275108,0.024615882,0.029769016,-0.56517166,-0.627703,0.44771042,0.9631263,0.02976908,-0.5651716,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.5889012,-0.6877364,-0.46202853,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.62547874,-0.20393133,0.75601494,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.0185992631463418e-05
1090,-0.18450753,-0.11977716,0.024478696,1.3210534,0.09697163,-0.32837903,-0.45531526,-0.16780245,-2.1547217,-0.28275108,-0.8849096,0.029769016,-0.56517166,-1.4033859,-1.7892894,-0.6413419,0.02976908,-0.5651716,-0.80678064,-0.8319236,-0.43900594,-0.27031335,-0.8319236,-0.76613957,-0.27031335,-0.5889012,-0.6877364,-0.46202853,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.62547874,-0.20393133,0.75601494,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,6.744488,-0.026352312,-0.33832303,-0.075915545,0,2.2688427033460588e-05
1091,-0.18450753,-0.11977716,0.024478696,0.1311867,-0.38570926,-0.32837903,-0.45531526,-0.16780245,0.7670511,-0.28275108,0.024615882,0.029769016,-0.56517166,-1.1817622,0.00031047114,-0.6413419,0.02976908,-0.5651716,0.512324,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,-0.5889012,-0.6877364,-0.46202853,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.62547874,-0.20393133,0.75601494,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0037023025353245176
1092,1.4442563,-0.11977716,-0.14675352,1.3210534,-0.26503903,-0.32837903,0.14949937,0.48700914,-1.2711616,-0.28275108,0.024615882,0.029769016,-0.3621016,0.22185442,0.44771042,-2.24581,0.02976908,-0.3621016,-0.80678064,-0.35227492,5.2768407,-1.6980649,-0.3522749,-0.7291804,-1.6980649,-0.5889012,-0.16879705,0.24623346,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,2.7237332,-0.20393133,-0.010147604,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,9.483937391178403e-05
1093,1.4442563,-0.11977716,-0.14675352,0.1311867,0.036636516,-0.32837903,0.14949937,0.48700914,0.66117007,-0.28275108,0.024615882,0.029769016,-0.3621016,1.4038471,0.00031047114,-0.6413419,0.02976908,-0.3621016,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.5889012,-0.16879705,0.54977435,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,2.7237332,-0.20393133,-0.010147604,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0002481262324778452
1094,1.4442563,-0.11977716,-0.14675352,-0.4637466,-0.38570926,-0.32837903,0.14949937,0.48700914,0.7670511,-0.28275108,0.024615882,0.029769016,-0.3621016,-1.1817622,-0.89448947,-2.24581,0.02976908,-0.3621016,0.512324,2.8453827,-0.43900594,-0.88383424,2.8453827,-0.58134377,-0.88383424,-0.5889012,-0.16879705,0.5835011,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,2.7237332,-0.20393133,-0.010147604,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.7573996072740414
1095,1.4442563,-0.11977716,-0.14675352,-1.0586799,-0.14436881,-0.32837903,0.14949937,0.48700914,0.7670511,0.89563507,0.024615882,0.029769016,-0.3621016,1.514659,0.8951104,0.9631263,0.02976908,-0.3621016,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.5889012,-0.16879705,0.70154476,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,2.7237332,-0.20393133,-0.010147604,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0004891632847061968
1096,0.019087952,-0.11977716,-0.4892179,-1.0586799,0.39864722,-0.32837903,-0.34073406,0.12322492,0.7670511,-0.28275108,0.024615882,0.029769016,-0.46363667,0.5542898,0.44771042,0.9631263,0.02976908,-0.4636366,-0.80678064,0.70585907,-0.08868238,1.7533792,0.7058591,-0.24871136,1.7533792,-0.5889012,-0.06500918,0.0101461215,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,1.5749264,-0.20393133,-0.29792204,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0009196370309314091
1097,0.019087952,-0.11977716,-0.4892179,0.72612,-0.26503903,-0.32837903,-0.34073406,0.12322492,-0.10646862,-0.28275108,0.024615882,0.029769016,-0.46363667,-1.0340132,0.8951104,0.9631263,0.02976908,-0.4636366,1.8314286,0.7002874,-0.043886103,-0.25211012,0.7002874,-0.13783385,-0.25211012,-0.5889012,-0.06500918,0.48232085,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,1.5749264,-0.20393133,-0.29792204,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9757055588446819
1098,0.019087952,-0.11977716,-0.4892179,-1.0586799,0.820993,-0.32837903,-0.34073406,0.12322492,0.7670511,-0.28275108,0.024615882,0.029769016,-0.46363667,1.514659,0.8951104,0.9631263,0.02976908,-0.4636366,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.5889012,-0.06500918,0.48232085,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,1.5749264,-0.20393133,-0.29792204,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00044496476229551095
1099,0.019087952,-0.11977716,-0.4892179,0.72612,0.39864722,-0.32837903,-0.34073406,0.12322492,-0.3976418,-0.28275108,0.024615882,0.029769016,-0.46363667,-0.96013856,-1.3418894,0.9631263,0.02976908,-0.4636366,-0.80678064,-0.56925887,0.6751629,-1.6958528,-0.56925887,-0.7291804,-1.6958528,-0.5889012,-0.06500918,-0.0067172595,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,1.5749264,-0.20393133,-0.29792204,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0014325870331381887
1100,0.019087952,-0.11977716,-0.4892179,0.1311867,0.21764186,-0.32837903,-0.34073406,0.12322492,-1.3035141,2.8365061,0.9341414,0.029769016,-0.46363667,-0.88626397,0.8951104,0.9631263,0.02976908,-0.4636366,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.5889012,-0.06500918,-0.057307404,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,1.5749264,-0.20393133,-0.29792204,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00012178765385933093
1101,-0.69349617,-0.11977716,-0.4892179,0.27992004,-0.38570926,-0.32837903,-0.87447935,-0.7579413,0.7670511,-0.28275108,0.024615882,0.029769016,-0.8697766,-1.4403232,-0.89448947,-0.6413419,0.02976908,-0.86977667,0.512324,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.5889012,-0.6877364,-0.5632089,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.57316774,-0.20393133,1.0953039,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.0004989801980630343
1102,-0.73421526,-0.11977716,-0.4892179,-0.4637466,-0.38570926,-0.32837903,-0.92524314,-0.7741095,0.7670511,-0.28275108,0.024615882,0.029769016,-0.8697766,-1.4033859,-0.89448947,-0.6413419,0.02976908,-0.86977667,0.512324,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.5889012,-0.6877364,-0.61379904,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,0.31753036,-0.2588163,-0.17184673,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.00027335796,0.4271848,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.0007541073171443074
1103,-0.612058,-0.66116804,-0.4892179,-0.4637466,-0.38570926,-0.55992085,-0.8527234,-0.60838556,0.7670511,-0.28275108,0.024615882,-0.3797505,-0.76824164,1.2560982,0.00031047114,-0.6413419,-0.37975046,-0.7682417,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.27313247,-0.6877364,-0.5800722,-0.36838883,-0.4870455,-0.30006504,-0.35003543,-0.019549983,-0.2716371,-0.20393133,-0.38825357,-0.2588163,-0.17184673,-0.8227324,-0.14385693,-0.63750106,-1.142335,-0.35757765,-0.62071705,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.012317845356993607
1104,-0.612058,-0.66116804,-0.4892179,-0.4637466,-0.38570926,-0.55992085,-0.8527234,-0.60838556,0.7670511,-0.28275108,0.024615882,-0.3797505,-0.76824164,1.2560982,0.00031047114,-0.6413419,-0.37975046,-0.7682417,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.27313247,-0.6877364,-0.5800722,-0.36838883,-0.4870455,-0.30006504,-0.35003543,-0.019549983,-0.2716371,-0.20393133,-0.38825357,-0.2588163,-0.17184673,-0.8227324,-0.14385693,-0.63750106,-1.142335,-0.35757765,-0.62071705,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.012317845356993607
1105,-0.5713389,-0.66116804,-0.3179857,-0.4637466,-0.38570926,-0.55992085,-0.7439438,-0.41840932,0.7670511,-0.28275108,0.024615882,-0.3797505,-0.8697766,1.2560982,0.00031047114,-0.6413419,-0.37975046,-0.86977667,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.27313247,-0.6877364,-0.39457503,-0.36838883,-0.4870455,-0.30006504,-0.35003543,-0.019549983,0.03238549,-0.20393133,-0.89858484,-0.2588163,-0.17184673,-0.8227324,-0.14385693,-0.63750106,-1.142335,-0.35757765,-0.62071705,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.014851887374606689
1106,-0.71385574,-0.66116804,-0.4892179,0.72612,0.51931745,-0.55992085,-0.7671501,-0.74581516,-1.18859,-0.0054837815,0.024615882,-0.3797505,-0.8697766,-0.77545214,0.44771042,-0.6413419,-0.37975046,-0.86977667,-0.80678064,-0.4448387,-0.28589898,-0.25211012,-0.44483873,-0.13783385,-0.25211012,-0.27313247,-0.6877364,-0.3271215,-0.36838883,-0.4870455,-0.30006504,-0.35003543,-0.019549983,-0.08722996,-0.20393133,-0.8522677,-0.2588163,-0.17184673,-0.8227324,-0.14385693,-0.63750106,-1.142335,-0.35757765,-0.62071705,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,2.501793739532731e-05
1107,-0.388103,-0.66116804,0.024478696,-0.4637466,-0.38570926,-0.55992085,-0.41180342,-0.58817536,0.7670511,-0.28275108,0.024615882,-0.3797505,-0.1590316,-1.1817622,-0.89448947,-2.24581,-0.37975046,-0.15903154,0.512324,2.8453827,-0.43900594,-0.88383424,2.8453827,-0.58134377,-0.88383424,-0.27313247,0.09067267,0.09446303,-0.36838883,1.4415828,-0.30006504,-0.35003543,-0.019549983,0.99927706,-0.11419157,-0.17857689,-0.17664826,-0.17184673,-0.8227324,-0.06671488,-0.63750106,-1.142335,-0.35757765,-0.62071705,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.711218611172171
1108,-0.388103,-0.66116804,0.024478696,-1.0586799,-0.38570926,-0.55992085,-0.41180342,-0.58817536,0.7670511,-0.28275108,0.024615882,-0.3797505,-0.1590316,-1.3664485,0.00031047114,-0.6413419,-0.37975046,-0.15903154,-0.80678064,-0.8319236,-0.43900594,-0.88383424,-0.8319236,-0.58134377,-0.88383424,-0.27313247,0.09067267,-0.02358064,-0.36838883,1.4415828,-0.30006504,-0.35003543,-0.019549983,0.99927706,-0.11419157,-0.17857689,-0.17664826,-0.17184673,-0.8227324,-0.06671488,-0.63750106,-1.142335,-0.35757765,-0.62071705,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,3.466973144709425e-05
1109,-0.388103,-0.66116804,0.024478696,-1.0586799,-0.38570926,-0.55992085,-0.41180342,-0.58817536,0.7670511,-0.28275108,0.024615882,-0.3797505,-0.1590316,-1.3664485,0.00031047114,-0.6413419,-0.37975046,-0.15903154,-0.80678064,-0.8319236,-0.43900594,-0.88383424,-0.8319236,-0.58134377,-0.88383424,-0.27313247,0.09067267,-0.02358064,-0.36838883,1.4415828,-0.30006504,-0.35003543,-0.019549983,0.99927706,-0.11419157,-0.17857689,-0.17664826,-0.17184673,-0.8227324,-0.06671488,-0.63750106,-1.142335,-0.35757765,-0.62071705,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,3.466973144709425e-05
1110,-0.388103,-0.66116804,0.024478696,-1.0586799,-0.38570926,-0.55992085,-0.41180342,-0.58817536,0.7670511,-0.28275108,0.024615882,-0.3797505,-0.1590316,-1.3664485,0.00031047114,-0.6413419,-0.37975046,-0.15903154,-0.80678064,-0.8319236,-0.43900594,-0.88383424,-0.8319236,-0.58134377,-0.88383424,-0.27313247,0.09067267,-0.02358064,-0.36838883,1.4415828,-0.30006504,-0.35003543,-0.019549983,0.99927706,-0.11419157,-0.17857689,-0.17664826,-0.17184673,-0.8227324,-0.06671488,-0.63750106,-1.142335,-0.35757765,-0.62071705,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,3.466973144709425e-05
