,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F17,F2,F13,F18,F14,F1,F5,F9,F19,F15,F4,F8,F11,F71,category,1
1076,0.03871452,-0.34656417,-0.40374184,0.14124523,-0.11977716,0.19571091,-1.0586799,0.8413976,-0.38570926,-0.32837903,0.44895655,0.2814853,0.7335739,0.012092573,0.7670511,-0.28275108,0.024615882,0.029769016,0.14557344,-1.3664485,-5.815889,-0.6413419,-0.27190387,0.02976908,0.14557344,-0.2785937,-0.80678064,-0.8319236,-0.43900594,-0.06481316,-0.40364048,-0.8319236,-0.6922213,-1.3814596,-0.40364048,-0.5889012,-0.40467855,0.9376321,0.08016214,0.39152557,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,0.66250575,4.034519,-0.37683493,1.3473198,-0.2566705,-2.0509777,-0.20393133,1.0839382,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.51022273,0.5318034,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,0,2.43364439063479e-05
1077,0.32996857,-0.017150793,-0.40374184,-0.59169847,-0.11977716,-0.4892179,-0.31501326,0.8413976,-0.38570926,-0.32837903,-0.59587646,-0.8324179,-0.60434353,0.96154714,0.7670511,-0.28275108,0.024615882,0.029769016,-0.8697766,-1.4033859,-0.89448947,-0.6413419,-0.8691805,0.02976908,-0.86977667,-0.8782255,0.512324,-0.8319236,-0.43900594,-0.0778478,1.7533792,-0.8319236,-0.24871136,-0.07623963,1.7533792,-0.5889012,-0.6877364,-0.1584877,0.106955536,0.42582467,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.65314406,0.6852865,-0.48652053,-0.3438424,-0.2566705,-1.2741208,-0.20393133,-0.054552358,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.22368607,0.23780985,0.00027335796,0.4271848,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.37271273,-0.13818385,-0.075915545,0.34530103,0,0.0007275194605225088
1078,0.32996857,-0.017150793,-0.40374184,-0.6527771,-0.11977716,-0.4892179,-0.4637466,0.8413976,-0.38570926,-0.32837903,-0.6283445,-0.31462693,-0.58817536,-0.69037056,0.7670511,-0.28275108,0.024615882,0.029769016,-0.8697766,1.2560982,0.00031047114,-0.6413419,-0.8691805,0.02976908,-0.86977667,-0.8782255,0.512324,-0.43437696,-0.065229364,-0.623246,-0.88383424,-0.43437696,-0.58134377,-0.45825526,-0.88383424,-0.5889012,-0.6877364,-0.5294821,-0.85273504,-0.6998794,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.6283755,1.6322422,0.086463995,0.20209457,-0.2566705,-1.9135745,-0.20393133,-0.053926278,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,-0.55629414,-0.5624688,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.5284107,0,0.015548822739891813
1079,0.32996857,-0.017150793,-0.3628828,2.0957618,-0.11977716,-0.4892179,0.1311867,0.8413976,-0.38570926,-0.32837903,-0.7722413,0.024765419,0.911424,0.4461097,-0.3976418,-0.28275108,0.024615882,0.029769016,-0.56517166,-0.73851484,0.8951104,0.9631263,0.3253728,0.02976908,-0.5651716,0.32103813,-0.80678064,-0.464193,-0.29269874,-0.13499214,-0.25211012,-0.464193,-0.13783385,1.2926496,-0.25211012,-0.5889012,-0.6877364,-0.27653134,-0.6659932,-0.45670262,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.42876968,2.4197106,-0.4897947,0.27590936,-0.2566705,-2.228897,-0.20393133,-0.07608641,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,-0.55629414,-0.5624688,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,0,0.00014176529943281973
1080,0.32996857,-0.017150793,-0.3628828,2.0957618,-0.11977716,-0.4892179,0.1311867,0.8413976,-0.38570926,-0.32837903,-0.7604866,0.024765419,0.911424,0.4461097,-0.3976418,-0.28275108,0.024615882,0.029769016,-0.56517166,-0.73851484,0.8951104,0.9631263,0.3253728,0.02976908,-0.5651716,0.32103813,-0.80678064,-0.464193,-0.29269874,-0.13499214,-0.25211012,-0.464193,-0.13783385,1.2926496,-0.25211012,-0.5889012,-0.6877364,-0.27653134,-0.6659932,-0.45670262,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.42876968,2.4197106,-0.4897947,0.27590936,-0.2566705,-2.228897,-0.20393133,-0.07608641,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,-0.55629414,-0.5624688,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,0,0.00014168388685834114
1081,0.32996857,-0.017150793,-0.21306628,2.0957618,-0.11977716,-0.4892179,-1.0586799,0.8413976,-0.26503903,-0.32837903,-0.80633,0.024765419,0.911424,0.4461097,0.7670511,-0.28275108,0.024615882,0.029769016,-0.56517166,0.5542898,0.44771042,0.9631263,0.3253728,0.02976908,-0.5651716,0.32103813,-0.80678064,0.70585907,-0.08868238,-0.0778478,1.7533792,0.7058591,-0.24871136,-0.07623963,1.7533792,-0.5889012,-0.6877364,0.39800394,0.106955536,0.42582467,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.42876968,2.4197106,-0.4897947,0.27590936,-0.2566705,-2.228897,-0.20393133,-0.07608641,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,-0.55629414,-0.5624688,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,0.34530103,0,0.00044499618392527596
1082,0.32996857,-0.017150793,-0.21306628,2.0957618,-0.11977716,-0.4892179,-1.0586799,0.8413976,-0.26503903,-0.32837903,-0.786347,0.024765419,0.911424,0.4461097,0.7670511,-0.28275108,0.024615882,0.029769016,-0.56517166,0.5542898,0.44771042,0.9631263,0.3253728,0.02976908,-0.5651716,0.32103813,-0.80678064,0.70585907,-0.08868238,-0.0778478,1.7533792,0.7058591,-0.24871136,-0.07623963,1.7533792,-0.5889012,-0.6877364,0.39800394,0.106955536,0.42582467,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.42876968,2.4197106,-0.4897947,0.27590936,-0.2566705,-2.228897,-0.20393133,-0.07608641,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,-0.55629414,-0.5624688,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,0.34530103,0,0.0004445619642029105
1083,-1.9844714,-1.8305881,-0.3628828,-0.22522663,-0.11977716,0.024478696,-1.0586799,0.8413976,-0.38570926,-0.32837903,-0.016893242,-0.47707117,-0.11525584,0.27016765,0.7670511,-0.28275108,0.024615882,0.029769016,-0.56517166,-0.627703,0.44771042,0.9631263,0.3253728,0.02976908,-0.5651716,0.32103813,-0.80678064,-0.8319236,-0.43900594,-0.0778478,1.7533792,-0.8319236,-0.24871136,-0.07623963,1.7533792,-0.5889012,-0.6877364,-0.10789755,0.10289592,0.4210074,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.47976387,0.60803485,-0.48652053,-0.27952853,-0.2566705,-1.0098839,-0.20393133,-0.56654537,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.22368607,0.23780985,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.5284107,0,1.798294904241164e-05
1084,-1.9844714,-1.8305881,-0.3628828,-0.22522663,-0.11977716,0.024478696,-1.0586799,0.8413976,-0.38570926,-0.32837903,-0.09390563,-0.47707117,-0.11525584,0.27016765,0.7670511,-0.28275108,0.024615882,0.029769016,-0.56517166,-0.627703,0.44771042,0.9631263,0.3253728,0.02976908,-0.5651716,0.32103813,-0.80678064,-0.8319236,-0.43900594,-0.0778478,1.7533792,-0.8319236,-0.24871136,-0.07623963,1.7533792,-0.5889012,-0.6877364,-0.10789755,0.10289592,0.4210074,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.47976387,0.60803485,-0.48652053,-0.27952853,-0.2566705,-1.0098839,-0.20393133,-0.56654537,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.22368607,0.23780985,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.5284107,0,1.8050764369951247e-05
1085,-1.9844714,-1.8305881,0.25000292,-0.22522663,-0.11977716,0.024478696,0.1311867,0.8413976,0.036636516,-0.32837903,-0.59305984,-0.47707117,-0.11525584,0.27016765,-1.853508,-0.28275108,0.024615882,0.029769016,-0.56517166,-1.4033859,-1.7892894,-0.6413419,-0.27190387,0.02976908,-0.5651716,-0.2785937,-0.80678064,-0.8319236,-0.43900594,-0.80763054,-0.27031335,-0.8319236,-0.76613957,-1.0631133,-0.27031335,-0.5889012,-0.6877364,-0.10789755,0.10289592,0.4210074,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.47976387,0.60803485,-0.48652053,-0.27952853,-0.2566705,-1.0098839,-0.20393133,-0.56654537,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.22368607,0.23780985,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.5284107,0,6.328043571780959e-05
1086,-1.9844714,-1.8305881,-0.40374184,-0.22522663,-0.11977716,0.024478696,0.1311867,0.8413976,-0.38570926,-0.32837903,0.2768946,-0.47707117,-0.11525584,0.27016765,0.7670511,-0.28275108,0.024615882,0.029769016,-0.56517166,-1.1817622,0.00031047114,-0.6413419,-0.8691805,0.02976908,-0.5651716,-0.8782255,0.512324,-0.3722603,-0.26120204,-0.13499214,-0.25211012,-0.37226027,-0.13783385,1.2926496,-0.25211012,-0.5889012,-0.6877364,-0.22594123,0.08016214,0.39229634,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.47976387,0.60803485,-0.48652053,-0.27952853,-0.2566705,-1.0098839,-0.20393133,-0.56654537,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.22368607,0.23780985,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.5284107,0,0.0045340003520513055
1087,0.32996857,-0.017150793,-0.29478437,-0.48990074,-0.11977716,-0.4892179,0.72612,0.8413976,-0.26503903,-0.32837903,-0.06483354,-0.84257066,-0.2688536,4.0212464,-0.10646862,-0.28275108,0.024615882,0.029769016,-0.8697766,-1.2186995,-1.7892894,-2.24581,-0.27190387,0.02976908,-0.86977667,-0.2785937,-0.80678064,-0.30659407,-0.26269794,-0.0778478,1.7533792,-0.3065941,-0.24871136,-0.07623963,1.7533792,-0.5889012,-0.6877364,-0.17535108,0.08097406,0.39460862,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.7318208,0.03238549,-0.43740755,-0.5528624,-0.2566705,-0.9077123,-0.20393133,-0.4088777,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.22368607,0.23780985,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.5284107,0,1.2665265585385767e-05
1088,0.15085831,-0.2367597,-0.3628828,-0.18450753,-0.11977716,0.024478696,-1.0586799,0.8413976,-0.38570926,-0.32837903,-0.03396155,-0.45531526,-0.16780245,0.12219423,0.7670511,-0.28275108,0.024615882,0.029769016,-0.56517166,-0.627703,0.44771042,0.9631263,0.3253728,0.02976908,-0.5651716,0.32103813,-0.80678064,-0.8319236,-0.43900594,-0.0778478,1.7533792,-0.8319236,-0.24871136,-0.07623963,1.7533792,-0.5889012,-0.6877364,-0.46202853,-0.1073916,0.25317302,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.10240693,0.62547874,-0.4963431,-0.089510314,-0.2566705,-0.5659659,-0.20393133,0.75601494,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.22368607,0.23780985,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.96526647,0,1.1802091950442892e-05
1089,0.15085831,-0.2367597,-0.3628828,-0.18450753,-0.11977716,0.024478696,-1.0586799,0.8413976,-0.38570926,-0.32837903,-0.110289946,-0.45531526,-0.16780245,0.12219423,0.7670511,-0.28275108,0.024615882,0.029769016,-0.56517166,-0.627703,0.44771042,0.9631263,0.3253728,0.02976908,-0.5651716,0.32103813,-0.80678064,-0.8319236,-0.43900594,-0.0778478,1.7533792,-0.8319236,-0.24871136,-0.07623963,1.7533792,-0.5889012,-0.6877364,-0.46202853,-0.1073916,0.25317302,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.10240693,0.62547874,-0.4963431,-0.089510314,-0.2566705,-0.5659659,-0.20393133,0.75601494,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.22368607,0.23780985,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.96526647,0,1.1846202953688101e-05
1090,0.15085831,-0.2367597,0.38619977,-0.18450753,-0.11977716,0.024478696,1.3210534,0.8413976,0.09697163,-0.32837903,-0.5442311,-0.45531526,-0.16780245,0.12219423,-2.1547217,-0.28275108,-0.8849096,0.029769016,-0.56517166,-1.4033859,-1.7892894,-0.6413419,-0.27190387,0.02976908,-0.5651716,-0.2785937,-0.80678064,-0.8319236,-0.43900594,-0.80763054,-0.27031335,-0.8319236,-0.76613957,-1.0631133,-0.27031335,-0.5889012,-0.6877364,-0.46202853,-0.1073916,0.25317302,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.10240693,0.62547874,-0.4963431,-0.089510314,-0.2566705,-0.5659659,-0.20393133,0.75601494,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.22368607,0.23780985,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,6.744488,-0.026352312,-0.33832303,2.1253293,-0.13818385,-0.075915545,-0.96526647,0,1.452474506037857e-05
1091,0.15085831,-0.2367597,-0.40374184,-0.18450753,-0.11977716,0.024478696,0.1311867,0.8413976,-0.38570926,-0.32837903,0.2572173,-0.45531526,-0.16780245,0.12219423,0.7670511,-0.28275108,0.024615882,0.029769016,-0.56517166,-1.1817622,0.00031047114,-0.6413419,-0.8691805,0.02976908,-0.5651716,-0.8782255,0.512324,-0.3722603,-0.26120204,-0.13499214,-0.25211012,-0.37226027,-0.13783385,1.2926496,-0.25211012,-0.5889012,-0.6877364,-0.46202853,-0.1073916,0.25317302,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.10240693,0.62547874,-0.4963431,-0.089510314,-0.2566705,-0.5659659,-0.20393133,0.75601494,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.22368607,0.23780985,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.96526647,0,0.002810351720446019
1092,0.32996857,-0.017150793,-0.24030565,1.4442563,-0.11977716,-0.14675352,1.3210534,0.8413976,-0.26503903,-0.32837903,0.45127252,0.14949937,0.48700914,-0.042676777,-1.2711616,-0.28275108,0.024615882,0.029769016,-0.3621016,0.22185442,0.44771042,-2.24581,-0.27190387,0.02976908,-0.3621016,-0.2785937,-0.80678064,-0.35227492,5.2768407,-0.7023269,-1.6980649,-0.3522749,-0.7291804,-1.3177904,-1.6980649,-0.5889012,-0.16879705,0.24623346,-0.106579676,0.2558707,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,0.16567676,2.7237332,-0.35391554,0.7239139,-0.2566705,-1.7250851,-0.20393133,-0.010147604,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.5043484,0.5257762,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,0,7.148620365591422e-05
1093,0.32996857,-0.017150793,0.045707695,1.4442563,-0.11977716,-0.14675352,0.1311867,0.8413976,0.036636516,-0.32837903,-0.38091493,0.14949937,0.48700914,-0.042676777,0.66117007,-0.28275108,0.024615882,0.029769016,-0.3621016,1.4038471,0.00031047114,-0.6413419,-0.27190387,0.02976908,-0.3621016,-0.2785937,-0.80678064,-0.407619,-0.043326043,-0.623246,-0.88383424,-0.407619,-0.58134377,-0.45825526,-0.88383424,-0.5889012,-0.16879705,0.54977435,0.0866575,0.40308708,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,0.16567676,2.7237332,-0.35391554,0.7239139,-0.2566705,-1.7250851,-0.20393133,-0.010147604,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.5043484,0.5257762,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,0,0.00022503720662086555
1094,0.32996857,-0.017150793,-0.40374184,1.4442563,-0.11977716,-0.14675352,-0.4637466,0.8413976,-0.38570926,-0.32837903,-0.9353022,0.14949937,0.48700914,-0.042676777,0.7670511,-0.28275108,0.024615882,0.029769016,-0.3621016,-1.1817622,-0.89448947,-2.24581,-0.8691805,0.02976908,-0.3621016,-0.8782255,0.512324,2.8453827,-0.43900594,-0.623246,-0.88383424,2.8453827,-0.58134377,-0.45825526,-0.88383424,-0.5889012,-0.16879705,0.5835011,0.08909327,0.4098313,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,0.16567676,2.7237332,-0.35391554,0.7239139,-0.2566705,-1.7250851,-0.20393133,-0.010147604,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.5043484,0.5257762,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,1,0.7127051659572738
1095,0.32996857,-0.017150793,0.045707695,1.4442563,-0.11977716,-0.14675352,-1.0586799,0.8413976,-0.14436881,-0.32837903,0.04245735,0.14949937,0.48700914,-0.042676777,0.7670511,0.89563507,0.024615882,0.029769016,-0.3621016,1.514659,0.8951104,0.9631263,-0.27190387,0.02976908,-0.3621016,-0.2785937,-0.80678064,-0.28713745,-0.23385027,-0.13499214,-0.25211012,-0.28713742,-0.13783385,1.2926496,-0.25211012,-0.5889012,-0.16879705,0.70154476,0.106955536,0.42582467,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,0.16567676,2.7237332,-0.35391554,0.7239139,-0.2566705,-1.7250851,-0.20393133,-0.010147604,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.5043484,0.5257762,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,0.34530103,0,0.00032327749094057987
1096,0.32996857,-0.017150793,0.37258008,0.019087952,-0.11977716,-0.4892179,-1.0586799,0.8413976,0.39864722,-0.32837903,0.12920319,-0.34073406,0.12322492,0.29224285,0.7670511,-0.28275108,0.024615882,0.029769016,-0.46363667,0.5542898,0.44771042,0.9631263,0.3253728,0.02976908,-0.4636366,0.32103813,-0.80678064,0.70585907,-0.08868238,-0.0778478,1.7533792,0.7058591,-0.24871136,-0.07623963,1.7533792,-0.5889012,-0.06500918,0.0101461215,-0.12038234,0.23775771,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,0.003952363,1.5749264,-0.067423284,0.4337707,-0.2566705,-1.1085323,-0.20393133,-0.29792204,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.22303337,0.23714016,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,-0.09155482,0,0.0009568936518694584
1097,0.32996857,-0.017150793,-0.29478437,0.019087952,-0.11977716,-0.4892179,0.72612,0.8413976,-0.26503903,-0.32837903,-0.111159205,-0.34073406,0.12322492,0.29224285,-0.10646862,-0.28275108,0.024615882,0.029769016,-0.46363667,-1.0340132,0.8951104,0.9631263,-0.27190387,0.02976908,-0.4636366,-0.2785937,1.8314286,0.7002874,-0.043886103,-0.13499214,-0.25211012,0.7002874,-0.13783385,1.2926496,-0.25211012,-0.5889012,-0.06500918,0.48232085,0.106955536,0.42582467,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,0.003952363,1.5749264,-0.067423284,0.4337707,-0.2566705,-1.1085323,-0.20393133,-0.29792204,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.22303337,0.23714016,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,0.34530103,1,0.9721513833370464
1098,0.32996857,-0.017150793,0.54963595,0.019087952,-0.11977716,-0.4892179,-1.0586799,0.8413976,0.820993,-0.32837903,-0.3861684,-0.34073406,0.12322492,0.29224285,0.7670511,-0.28275108,0.024615882,0.029769016,-0.46363667,1.514659,0.8951104,0.9631263,-0.27190387,0.02976908,-0.4636366,-0.2785937,-0.80678064,-0.28713745,-0.23385027,-0.13499214,-0.25211012,-0.28713742,-0.13783385,1.2926496,-0.25211012,-0.5889012,-0.06500918,0.48232085,0.106955536,0.42582467,-0.39531368,-0.4870455,-0.29021287,-0.31890777,-0.37762898,-0.37649673,-0.7817181,0.003952363,1.5749264,-0.067423284,0.4337707,-0.2566705,-1.1085323,-0.20393133,-0.29792204,-0.2588163,-0.14767681,-0.17184673,2.9363084,-0.5436289,-0.14385693,0.56222725,-2.2787228,0.7561692,0.22303337,0.23714016,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.09904941,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.13818385,-0.075915545,0.34530103,0,0.0003741939019762969
