,F62,F67,F34,F69,F68,F101,F102,F103,F104,F105,F108,F95,F109,F23,F22,F79,F112,F113,F116,F117,F118,F120,F110,F121,F123,F114,F115,F77,F88,F70,F41,F40,F42,F45,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F2,F6,F18,F1,F5,F9,F15,F4,F8,F71,category,1
2134,0.2816498,-0.40547568,-0.76470554,0.09636597,-0.16624732,-0.36620933,-0.39571813,-0.27172303,0.09373995,0.6729433,0.35824183,-0.41283336,-1.0395505,0.7945597,0.9860403,0.9255693,-0.41283336,0.9250165,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,0.099932685,-0.6238786,-0.43724874,-0.4364192,-0.273645,-0.21844353,-0.3228495,-0.35295174,-0.17151433,-0.23482138,-0.13284402,-0.4925424,-0.14970353,-0.8267637,-0.71079016,-0.5696272,-0.116486765,-0.8389056,-0.79656035,-0.75395346,-0.55943924,-0.5145794,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,1.2427948801873184e-05
2135,-0.22712708,0.10126782,-0.76470554,-0.25972196,-0.16624732,1.1893148,-0.39962113,-0.46597573,-0.81603664,0.6729433,0.35824183,-0.06095125,-0.91639286,0.029597672,-0.691031,2.2072055,-0.060951248,2.2087824,-0.4835828,4.0129266,2.4394157,1.8609667,4.0129266,0.17816447,1.8609667,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.46392006,-0.28272593,-0.20892847,-0.44455022,-0.17151433,-0.45859098,-0.14691742,-0.5912219,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,0.03623832737180231
2136,-0.2357504,0.10126782,-0.76470554,-0.25972196,-0.16624732,1.0247742,-0.39962113,-0.46597573,-0.81603664,0.6729433,0.35824183,-0.06095125,1.7383393,0.029597672,-0.691031,2.2072055,-0.060951248,2.2087824,-0.4835828,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.46392006,-0.28272593,-0.20892847,-0.44455022,-0.17151433,-0.45859098,-0.14691742,-0.5912219,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,0.013903632088108587
2137,-0.32198378,0.10126782,-0.4642406,-0.25972196,-0.16624732,-1.7004278,-0.39962113,-0.46597573,-0.81603664,0.6729433,0.35824183,-0.06095125,-0.61534077,0.4120787,0.9860403,-0.996885,-0.060951248,-1.0006325,1.4697074,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.46392006,-0.28272593,-0.20892847,-0.44455022,-0.17151433,-0.45859098,-0.14691742,-0.5912219,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,0.6062291,0,0.00031171459849378463
2138,-0.2529971,0.10126782,1.0380844,-0.25972196,-0.16624732,-0.7903131,-0.39962113,-0.46597573,-0.81603664,-0.1858276,0.35824183,-0.06095125,0.9857089,0.4120787,0.9860403,-0.35606685,-0.060951248,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.46392006,-0.28272593,-0.20892847,-0.44455022,-0.17151433,-0.45859098,-0.14691742,-0.5912219,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,0.6062291,0,4.348703243177216e-05
2139,-0.12364703,0.10126782,-0.76470554,-0.13023545,-0.16624732,0.18664612,-0.39962113,-0.46597573,-0.81603664,0.6729433,0.35824183,-0.06095125,0.9857089,0.4120787,0.9860403,-0.35606685,-0.060951248,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.46392006,-0.28272593,-0.20892847,-0.44455022,-0.17151433,-0.45859098,-0.14691742,-0.5912219,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,2.5313683,3.3428848,-0.11189366,-0.40217903,1.6189138,-0.13519551,0.6062291,0,1.3798713389463148e-05
2140,-0.2529971,0.10126782,1.0380844,-0.25972196,-0.16624732,-0.72861046,-0.39962113,-0.46597573,-0.81603664,-0.1858276,0.35824183,-0.06095125,0.9857089,0.4120787,0.9860403,-0.35606685,-0.060951248,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.46392006,-0.28272593,-0.20892847,-0.44455022,-0.17151433,-0.45859098,-0.14691742,-0.5912219,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,0.6062291,0,4.4178618359274046e-05
2141,-0.2529971,0.10126782,1.0380844,-0.22735034,-0.16624732,-0.6669077,-0.39962113,-0.46597573,-0.81603664,-0.1858276,0.35824183,-0.06095125,0.9857089,0.4120787,0.9860403,-0.35606685,-0.060951248,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.46392006,-0.28272593,-0.20892847,-0.44455022,-0.17151433,-0.45859098,-0.14691742,-0.5912219,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,0.6062291,0,4.4640937757181206e-05
2142,-0.2529971,0.10126782,1.0380844,-0.25972196,-0.16624732,-0.6052051,-0.39962113,-0.46597573,-0.81603664,-0.1858276,0.35824183,-0.06095125,0.9857089,0.4120787,0.9860403,-0.35606685,-0.060951248,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.46392006,-0.28272593,-0.20892847,-0.44455022,-0.17151433,-0.45859098,-0.14691742,-0.5912219,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,0.6062291,0,4.5594959042396995e-05
2143,-0.19263373,0.10126782,1.0380844,-0.22735034,-0.16624732,-0.5537862,-0.39962113,-0.46597573,-0.81603664,-1.1591012,0.35824183,-0.06095125,0.9857089,0.4120787,0.9860403,-0.35606685,-0.060951248,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.46392006,-0.28272593,-0.20892847,-0.44455022,-0.17151433,-0.45859098,-0.14691742,-0.5912219,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,1.4219556,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,2.253161292437162e-05
2144,-0.2529971,0.10126782,1.0380844,-0.25972196,-0.16624732,-0.42009702,-0.39962113,-0.46597573,-0.81603664,-0.1858276,0.35824183,-0.06095125,0.9857089,0.4120787,0.9860403,-0.35606685,-0.060951248,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.46392006,-0.28272593,-0.20892847,-0.44455022,-0.17151433,-0.45859098,-0.14691742,-0.5912219,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,0.6062291,0,4.7805058403192554e-05
2145,-0.2529971,0.10126782,1.0380844,-0.25972196,-0.16624732,-0.35839432,-0.39962113,-0.46597573,-0.81603664,-0.1858276,0.35824183,-0.06095125,0.9857089,0.4120787,0.9860403,-0.35606685,-0.060951248,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.46392006,-0.28272593,-0.20892847,-0.44455022,-0.17151433,-0.45859098,-0.14691742,-0.5912219,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,0.6062291,0,4.856531208951888e-05
2146,-0.22712708,0.10126782,-0.76470554,-0.25972196,-0.16624732,1.1995986,-0.39962113,-0.46597573,-0.81603664,0.6729433,0.35824183,-0.06095125,-0.7384985,-0.35288337,-0.691031,2.2072055,-0.060951248,2.2087824,-0.4835828,-0.07341976,-0.28378692,-0.18798219,-0.07341979,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.46392006,-0.28272593,-0.20892847,-0.44455022,-0.17151433,-0.45859098,-0.14691742,-0.5912219,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,8.125514523084347e-05
2147,-0.2357504,0.10126782,-0.76470554,-0.25972196,-0.16624732,1.035058,-0.39962113,-0.46597573,-0.81603664,0.6729433,0.35824183,-0.06095125,-0.7384985,0.7945597,0.9860403,2.2072055,-0.060951248,2.2087824,-0.4835828,-0.07341976,-0.28378692,-0.18798219,-0.07341979,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.46392006,-0.28272593,-0.20892847,-0.44455022,-0.17151433,-0.45859098,-0.14691742,-0.5912219,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,7.184668789066937e-05
2148,-0.22712708,0.10126782,-0.76470554,-0.25972196,-0.16624732,1.1173284,-0.39962113,-0.46597573,-0.81603664,0.6729433,0.35824183,-0.06095125,-0.7384985,0.7945597,0.9860403,2.2072055,-0.060951248,2.2087824,-0.4835828,-0.07341976,-0.28378692,-0.18798219,-0.07341979,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.46392006,-0.28272593,-0.20892847,-0.44455022,-0.17151433,-0.45859098,-0.14691742,-0.5912219,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,7.329560076723778e-05
2149,-0.26162043,-0.40547568,-0.76470554,-0.25972196,-0.90103316,0.7125864,-0.37880513,-0.40908745,-0.6226277,0.6729433,0.35824183,-0.41283336,-0.779551,-0.73536444,-0.691031,0.28475124,-0.41283336,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,1.1808759,1.6040393,-1.7324413,-1.8608925,-1.7324413,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.31161472,-0.320224,-0.35449424,-0.039923918,-0.17151433,0.6602571,-0.14691742,4.488411,-0.16339336,-0.9132233,-0.8283624,-0.76972425,-0.13071524,-0.9722631,-0.8633606,4.1667542,-0.18722807,0.2910171,0.38876474,0.38933668,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,2.962964807541239e-05
2150,-0.17538705,-0.40547568,-0.76470554,-0.097863816,-0.90103316,1.1001046,-0.37880513,-0.40908745,-0.6226277,0.6729433,0.35824183,-0.41283336,1.7383393,0.029597672,-0.691031,0.28475124,-0.41283336,0.28313348,3.4229977,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,1.1808759,1.6040393,-1.7324413,-1.8608925,-1.7324413,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.31161472,-0.320224,-0.35449424,-0.039923918,-0.17151433,0.6602571,-0.14691742,4.488411,-0.16339336,-0.9132233,-0.8283624,-0.76972425,-0.13071524,-0.9722631,-0.8633606,4.1667542,-0.18722807,0.2910171,0.38876474,0.38933668,-0.39276016,-0.3739349,-0.3550638,4.1278877,-0.10627735,-0.31826815,3.3428848,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.1760241,1,0.9996886613372227
2151,-0.17538705,-0.40547568,-0.76470554,-0.097863816,-0.90103316,1.1039414,-0.37880513,-0.40908745,-0.6226277,0.6729433,0.35824183,-0.41283336,1.7383393,0.029597672,-0.691031,0.28475124,-0.41283336,0.28313348,3.4229977,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,1.1808759,1.6040393,-1.7324413,-1.8608925,-1.7324413,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.31161472,-0.320224,-0.35449424,-0.039923918,-0.17151433,0.6602571,-0.14691742,4.488411,-0.16339336,-0.9132233,-0.8283624,-0.76972425,-0.13071524,-0.9722631,-0.8633606,4.1667542,-0.18722807,0.2910171,0.38876474,0.38933668,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,3.3428848,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.1760241,1,0.9988370099211017
2152,-0.15814038,-0.40547568,0.43715435,-0.19497871,-0.90103316,0.7931596,-0.37880513,-0.40908745,-0.6226277,0.4921495,0.35824183,-0.41283336,-0.5469199,-3.0302505,-2.3681023,-0.35606685,-0.41283336,-0.35874954,-0.4835828,-0.20097572,1.715579,-0.8840736,-0.20097569,-1.2633326,-0.8840736,1.1808759,1.6040393,-1.7324413,-1.8608925,-1.7324413,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.31161472,-0.320224,-0.35449424,-0.039923918,-0.17151433,0.6602571,-0.14691742,4.488411,-0.16339336,-0.9132233,-0.8283624,-0.76972425,-0.13071524,-0.9722631,-0.8633606,4.1667542,-0.18722807,0.2910171,0.38876474,0.38933668,-0.39276016,3.217846,-0.3550638,4.1278877,-0.10627735,-0.31826815,3.3428848,-0.11189366,-0.40217903,1.6189138,-0.13519551,-1.1760241,0,0.00028448673564381943
2153,-0.21850374,-0.40547568,-0.76470554,-0.22735034,-0.90103316,1.3840289,-0.37880513,-0.40908745,-0.6226277,0.6729433,0.35824183,-0.41283336,-0.5469199,-1.1178455,0.9860403,-0.35606685,-0.41283336,-0.35874954,-0.4835828,-0.20097572,1.715579,-0.8840736,-0.20097569,-1.2633326,-0.8840736,1.1808759,1.6040393,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.31161472,-0.320224,-0.35449424,-0.039923918,-0.17151433,0.6602571,-0.14691742,4.488411,-0.16339336,-0.9132233,-0.8283624,-0.76972425,-0.13071524,-0.9722631,-0.8633606,4.1667542,-0.18722807,0.2910171,0.38876474,0.38933668,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-1.1760241,0,1.9970592724689085e-06
2154,-0.28749046,-0.40547568,-0.76470554,-0.25972196,-0.90103316,1.4415811,-0.37880513,-0.40908745,-0.6226277,0.6729433,0.35824183,-0.41283336,-0.5469199,-1.1178455,0.9860403,-0.35606685,-0.41283336,-0.35874954,-0.4835828,-0.20097572,1.715579,-0.8840736,-0.20097569,-1.2633326,-0.8840736,1.1808759,1.6040393,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.31161472,-0.320224,-0.35449424,-0.039923918,-0.17151433,0.6602571,-0.14691742,4.488411,-0.16339336,-0.9132233,-0.8283624,-0.76972425,-0.13071524,-0.9722631,-0.8633606,4.1667542,-0.18722807,0.2910171,0.38876474,0.38933668,-0.39276016,1.4219556,2.2101955,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,-1.1760241,0,2.9703494110255265e-05
2155,-0.26162043,-0.40547568,1.0380844,-0.25972196,-0.90103316,0.7087496,-0.37880513,-0.40908745,-0.6226277,-1.2899616,0.35824183,-0.41283336,-0.5469199,-1.1178455,0.9860403,0.28475124,-0.41283336,0.28313348,-0.4835828,-0.20097572,1.715579,-0.8840736,-0.20097569,-1.2633326,-0.8840736,1.1808759,1.6040393,-1.7324413,-1.8608925,-1.7324413,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.31161472,-0.320224,-0.35449424,-0.039923918,-0.17151433,0.6602571,-0.14691742,4.488411,-0.16339336,-0.9132233,-0.8283624,-0.76972425,-0.13071524,-0.9722631,-0.8633606,4.1667542,-0.18722807,0.2910171,0.38876474,0.38933668,-0.39276016,3.217846,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,-1.1760241,0,0.0005185265443977678
2156,-0.06328367,-0.40547568,0.43715435,-0.13023545,-0.90103316,-0.010896368,-0.47941583,-0.4076999,0.011060749,-1.9033693,-2.1859856,-0.4568186,-0.16376267,0.7945597,-0.691031,0.28475124,-0.45681864,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8578452,-0.4287542,-1.2633326,-0.8578452,1.1808759,-0.31939963,-1.7359492,-1.8658978,-1.7359492,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.53871787,-0.320224,-0.35449424,-0.5560614,-0.17151433,-0.53811234,-0.14691742,-0.6560855,-0.16339336,-0.9132233,-0.8283624,-0.76972425,-0.13071524,-0.9722631,-0.8633606,4.1667542,-0.43192247,-0.23797576,0.38876474,0.38933668,-0.39276016,-0.3739349,4.7754545,-0.22758977,-0.10627735,5.381005,-0.27725005,-0.11189366,-0.40217903,3.683317,-0.13519551,-1.1760241,0,0.000706105470033772
2157,0.43686986,-0.40547568,0.43715435,0.38771066,-0.90103316,-0.22764704,-0.47941583,-0.4076999,0.011060749,-1.1031511,-2.1859856,-0.4568186,-0.5469199,-2.2652886,-0.691031,-0.35606685,-0.45681864,-0.35874954,-0.4835828,-0.20097572,1.715579,-0.8840736,-0.20097569,-1.2633326,-0.8840736,1.1808759,-0.31939963,-1.7359492,-1.8658978,-1.7359492,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.53871787,-0.320224,-0.35449424,-0.5560614,-0.17151433,-0.53811234,-0.14691742,-0.6560855,-0.16339336,-0.9132233,-0.8283624,-0.76972425,-0.13071524,-0.9722631,-0.8633606,4.1667542,-0.43192247,-0.23797576,0.38876474,0.38933668,2.5118113,3.217846,-0.3550638,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.11189366,2.4540896,3.683317,-0.13519551,-1.1760241,0,0.00016651789035052871
2158,-0.19263373,-0.40547568,-0.76470554,-0.19497871,-0.90103316,0.04667778,-0.47941583,-0.4076999,0.011060749,0.6729433,0.35824183,-0.4568186,-0.5469199,-1.1178455,0.9860403,0.28475124,-0.45681864,0.28313348,-0.4835828,-0.20097572,1.715579,-0.8840736,-0.20097569,-1.2633326,-0.8840736,1.1808759,-0.31939963,-1.7359492,-1.8658978,-1.7359492,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.53871787,-0.320224,-0.35449424,-0.5560614,-0.17151433,-0.53811234,-0.14691742,-0.6560855,-0.16339336,-0.9132233,-0.8283624,-0.76972425,-0.13071524,-0.9722631,-0.8633606,4.1667542,-0.43192247,-0.23797576,0.38876474,0.38933668,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,7.825114925112623e-06
2159,-0.18401039,-0.40547568,-0.76470554,-0.19497871,-0.90103316,1.0423753,-0.47941583,-0.4076999,0.011060749,0.6729433,0.35824183,-0.4568186,-0.5469199,-1.1178455,0.9860403,-0.35606685,-0.45681864,-0.35874954,-0.4835828,-0.20097572,1.715579,-0.8840736,-0.20097569,-1.2633326,-0.8840736,1.1808759,-0.31939963,-1.7359492,-1.8658978,-1.7359492,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.53871787,-0.320224,-0.35449424,-0.5560614,-0.17151433,-0.53811234,-0.14691742,-0.6560855,-0.16339336,-0.9132233,-0.8283624,-0.76972425,-0.13071524,-0.9722631,-0.8633606,4.1667542,-0.43192247,-0.23797576,0.38876474,0.38933668,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,7.396794150370562e-06
2160,-0.27886713,-0.40547568,0.43715435,-0.25972196,-0.90103316,1.367501,-0.47941583,-0.4076999,0.011060749,-1.3881068,0.35824183,-0.4568186,-0.5469199,-1.1178455,0.9860403,-0.35606685,-0.45681864,-0.35874954,-0.4835828,-0.20097572,1.715579,-0.8840736,-0.20097569,-1.2633326,-0.8840736,1.1808759,-0.31939963,-1.7359492,-1.8658978,-1.7359492,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.53871787,-0.320224,-0.35449424,-0.5560614,-0.17151433,-0.53811234,-0.14691742,-0.6560855,-0.16339336,-0.9132233,-0.8283624,-0.76972425,-0.13071524,-0.9722631,-0.8633606,4.1667542,-0.43192247,-0.23797576,0.38876474,0.38933668,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-1.1760241,0,6.623338800984892e-06
2161,-0.2961138,-0.40547568,0.43715435,-0.25972196,-0.90103316,1.428462,-0.47941583,-0.4076999,0.011060749,-0.4720845,0.35824183,-0.4568186,-0.5469199,-1.1178455,0.9860403,-0.35606685,-0.45681864,-0.35874954,-0.4835828,-0.20097572,1.715579,-0.8840736,-0.20097569,-1.2633326,-0.8840736,1.1808759,-0.31939963,-1.7359492,-1.8658978,-1.7359492,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.53871787,-0.320224,-0.35449424,-0.5560614,-0.17151433,-0.53811234,-0.14691742,-0.6560855,-0.16339336,-0.9132233,-0.8283624,-0.76972425,-0.13071524,-0.9722631,-0.8633606,4.1667542,-0.43192247,-0.23797576,0.38876474,0.38933668,-0.39276016,1.4219556,2.2101955,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,-1.1760241,0,7.378712522929878e-05
2162,-0.24437375,-0.40547568,-0.76470554,-0.22735034,-0.8722181,1.443574,-0.4499265,-0.4118625,-0.2780583,0.6729433,0.35824183,0.114989795,-0.779551,-0.73536444,-0.691031,-0.35606685,0.11498981,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,-1.2455602,-1.1309747,-1.2455602,-0.48590383,-0.3004012,-0.37049317,-0.48938376,-0.122228794,-0.3366326,-0.028274735,-0.33550742,-0.3394111,-0.17151433,-0.4548923,-0.14691742,1.6828426,-0.16339336,-0.9760609,-0.7499809,-0.7654586,-0.13071524,-0.997479,-0.9744286,0.715471,-0.38367286,-0.1336673,-0.297045,-0.29680893,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,2.3580590897638187e-05
