,F109,F116,F117,F110,F114,F115,F77,F46,F83,F74,F84,F146,F4,category,1
2087,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.4454895,0,0.0024003692036628633
2088,-0.3142887,1.4697074,-0.27012277,-0.2701228,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.4454895,0,0.001766751683388113
2089,1.7383393,-0.4835828,2.5467408,2.5467408,-0.495448,-0.31939963,0.7149429,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.4454895,0,0.005070685954153881
2090,-0.61534077,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.4454895,0,0.0026165757282408703
2091,-0.61534077,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,1.6945064,4.374879,-0.31609526,-0.3158026,-0.4454895,0,0.00010289523849831579
2092,-0.61534077,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.4454895,0,0.0026165757282408703
2093,1.7383393,-0.4835828,2.5467408,2.5467408,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,1.6189138,0,0.009768774725544133
2094,-0.61534077,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.4454895,0,0.0011273682664829311
2095,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,1.6189138,0,2.8169830056430834e-05
2096,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.4454895,0,6.2622028580594405e-06
2097,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.4454895,0,6.2622028580594405e-06
2098,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.4454895,0,6.2622028580594405e-06
2099,-0.23218362,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,1.6189138,0,1.4822829873939834e-05
2100,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.4454895,0,2.3306342386342935e-06
2101,-1.0669188,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.4454895,0,0.0008887353137443201
2102,-1.0395505,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.4454895,0,0.000901640279642897
2103,-1.0395505,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.4454895,0,0.000901640279642897
2104,-0.61534077,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.4454895,0,0.0011273682664829311
2105,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,1.6189138,0,2.8169830056430834e-05
2106,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,1.6189138,0,2.8169830056430834e-05
2107,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.4454895,0,6.2622028580594405e-06
2108,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.4454895,0,6.2622028580594405e-06
2109,-0.27323616,-0.4835828,0.1735076,0.1735077,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,1.6189138,0,4.381517159489342e-05
2110,-0.27323616,-0.4835828,0.1735076,0.1735077,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.4454895,0,9.740308366983109e-06
2111,-0.3142887,1.4697074,-0.27012277,-0.2701228,-0.495448,-0.31939963,0.7149429,-0.4364192,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.4454895,0,0.001766751683388113
2112,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,0.7200368,2.2561138,-0.31609526,-0.3158026,-0.4454895,0,1.0494151406701116e-06
2113,-0.61534077,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,0.7200368,2.2561138,-0.31609526,-0.3158026,-0.4454895,0,0.0004935813804281403
2114,-1.0669188,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,0.7200368,2.2561138,-0.31609526,-0.3158026,-0.4454895,0,9.282868471240487e-07
2115,-0.8069194,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,0.7200368,2.2561138,-0.31609526,-0.3158026,-0.4454895,0,1.0646670087977186e-06
2116,-0.7932352,-0.4835828,-0.005736988,-0.0057369797,-0.495448,-0.31939963,0.7149429,-0.4364192,0.7200368,2.2561138,-0.31609526,-0.3158026,-0.4454895,0,2.3311143750968787e-06
2117,-0.998498,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,2.0878267,5.225179,-0.31609526,-0.3158026,-0.4454895,0,1.0677385970226127e-07
2118,-0.61534077,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,2.0878267,5.225179,-0.31609526,-0.3158026,-0.4454895,0,5.478549224322703e-05
2119,-0.47849894,-0.4835828,-0.22685963,-0.22685952,-0.495448,-0.31939963,0.7149429,-0.4364192,2.0878267,5.225179,-0.31609526,-0.3158026,3.683317,0,4.117222192661572e-06
2120,-0.61534077,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,2.0878267,5.225179,-0.31609526,-0.3158026,-0.4454895,0,5.478549224322703e-05
2121,-0.61534077,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,2.0878267,5.225179,-0.31609526,-0.3158026,-0.4454895,0,5.478549224322703e-05
2122,-0.10902593,-0.4835828,-0.30363646,-0.3036363,-0.495448,-0.31939963,0.7149429,-0.4364192,-0.55943924,-0.5145794,-0.31609526,-0.3158026,-0.4454895,0,1.507905814944608e-05
2123,-0.61534077,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,-0.55943924,-0.5145794,-0.31609526,-0.3158026,-0.4454895,0,0.0038329750575774686
2124,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,-0.55943924,-0.5145794,-0.31609526,-0.3158026,-0.4454895,0,2.134856654672346e-05
2125,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,-0.55943924,-0.5145794,-0.31609526,-0.3158026,1.6189138,0,9.602910776982968e-05
2126,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,-0.55943924,-0.5145794,-0.31609526,-0.3158026,-0.4454895,0,2.134856654672346e-05
2127,-0.3416571,-0.4835828,-0.2642475,-0.26424757,-0.495448,-0.31939963,0.7149429,-0.4364192,-0.55943924,-0.5145794,-0.31609526,-0.3158026,1.6189138,0,6.449912545360286e-05
2128,-0.61534077,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,-0.55943924,-0.5145794,-0.31609526,-0.3158026,-0.4454895,0,0.0038329750575774686
2129,-0.90270865,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,-0.55943924,-0.5145794,-0.31609526,-0.3158026,-0.4454895,0,7.886944274214973e-06
2130,-0.9711296,-0.4835828,0.68166596,0.6816661,-0.495448,-0.31939963,0.7149429,-0.4364192,-0.55943924,-0.5145794,-0.31609526,-0.3158026,-0.4454895,0,5.840034989381167e-05
2131,-0.3416571,-0.4835828,-0.2642475,-0.26424757,-0.495448,-0.31939963,0.7149429,-0.4364192,-0.55943924,-0.5145794,-0.31609526,-0.3158026,-0.4454895,0,1.4338674363975598e-05
2132,-0.7932352,-0.4835828,-0.005736988,-0.0057369797,-0.495448,-0.31939963,0.073368356,-0.4364192,-0.55943924,-0.5145794,-0.31609526,-0.3158026,-0.4454895,0,2.521021458438461e-05
2133,-1.0121821,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,-0.55943924,-0.5145794,-0.31609526,-0.3158026,-0.4454895,0,7.444627973944645e-06
2134,-1.0395505,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.4364192,-0.55943924,-0.5145794,-0.31609526,-0.3158026,-0.4454895,0,7.337980298986477e-06
2135,-0.91639286,-0.4835828,4.0129266,4.0129266,-0.495448,-0.31939963,0.7149429,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.4454895,0,0.018207293037033764
2136,1.7383393,-0.4835828,2.5467408,2.5467408,-0.495448,-0.31939963,0.7149429,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.4454895,0,0.005070685954153881
2137,-0.61534077,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.4454895,0,0.0026165757282408703
2138,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,1.6189138,0,6.547620419640669e-05
2139,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,1.6189138,0,6.547620419640669e-05
2140,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,1.6189138,0,6.547620419640669e-05
2141,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,1.6189138,0,6.547620419640669e-05
2142,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,1.6189138,0,6.547620419640669e-05
2143,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.4454895,0,1.4555897888533595e-05
2144,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,1.6189138,0,6.547620419640669e-05
2145,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,1.6189138,0,6.547620419640669e-05
2146,-0.7384985,-0.4835828,-0.07341976,-0.07341979,-0.495448,-0.31939963,0.7149429,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.4454895,0,1.1257342951889483e-05
2147,-0.7384985,-0.4835828,-0.07341976,-0.07341979,-0.495448,-0.31939963,0.7149429,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.4454895,0,1.1257342951889483e-05
2148,-0.7384985,-0.4835828,-0.07341976,-0.07341979,-0.495448,-0.31939963,0.7149429,-0.4364192,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.4454895,0,1.1257342951889483e-05
2149,-0.779551,-0.4835828,-0.4287542,-0.4287542,1.1808759,1.6040393,-1.7324413,-0.5445867,-0.18722807,0.2910171,0.38876474,0.38933668,-0.4454895,0,1.1248214717144744e-05
2150,1.7383393,3.4229977,2.5467408,2.5467408,1.1808759,1.6040393,-1.7324413,-0.5445867,-0.18722807,0.2910171,0.38876474,0.38933668,-0.4454895,1,0.9994307055218835
2151,1.7383393,3.4229977,2.5467408,2.5467408,1.1808759,1.6040393,-1.7324413,-0.5445867,-0.18722807,0.2910171,0.38876474,0.38933668,-0.4454895,1,0.9994307055218835
2152,-0.5469199,-0.4835828,-0.20097572,-0.20097569,1.1808759,1.6040393,-1.7324413,-0.5445867,-0.18722807,0.2910171,0.38876474,0.38933668,1.6189138,0,8.688823370986462e-05
2153,-0.5469199,-0.4835828,-0.20097572,-0.20097569,1.1808759,1.6040393,0.7149429,-0.5445867,-0.18722807,0.2910171,0.38876474,0.38933668,-0.4454895,0,5.530350829204518e-06
2154,-0.5469199,-0.4835828,-0.20097572,-0.20097569,1.1808759,1.6040393,0.7149429,-0.5445867,-0.18722807,0.2910171,0.38876474,0.38933668,1.6189138,0,2.487773798024138e-05
2155,-0.5469199,-0.4835828,-0.20097572,-0.20097569,1.1808759,1.6040393,-1.7324413,-0.5445867,-0.18722807,0.2910171,0.38876474,0.38933668,1.6189138,0,8.688823370986462e-05
2156,-0.16376267,-0.4835828,-0.4287542,-0.4287542,1.1808759,-0.31939963,-1.7359492,-0.5445867,-0.43192247,-0.23797576,0.38876474,0.38933668,3.683317,0,8.026940656551042e-05
2157,-0.5469199,-0.4835828,-0.20097572,-0.20097569,1.1808759,-0.31939963,-1.7359492,-0.5445867,-0.43192247,-0.23797576,0.38876474,0.38933668,3.683317,0,9.962978249345762e-05
2158,-0.5469199,-0.4835828,-0.20097572,-0.20097569,1.1808759,-0.31939963,-1.7359492,-0.5445867,-0.43192247,-0.23797576,0.38876474,0.38933668,-0.4454895,0,4.923762813917088e-06
2159,-0.5469199,-0.4835828,-0.20097572,-0.20097569,1.1808759,-0.31939963,-1.7359492,-0.5445867,-0.43192247,-0.23797576,0.38876474,0.38933668,-0.4454895,0,4.923762813917088e-06
2160,-0.5469199,-0.4835828,-0.20097572,-0.20097569,1.1808759,-0.31939963,-1.7359492,-0.5445867,-0.43192247,-0.23797576,0.38876474,0.38933668,-0.4454895,0,4.923762813917088e-06
2161,-0.5469199,-0.4835828,-0.20097572,-0.20097569,1.1808759,-0.31939963,-1.7359492,-0.5445867,-0.43192247,-0.23797576,0.38876474,0.38933668,1.6189138,0,2.21491085982541e-05
2162,-0.779551,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.2455602,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,-0.4454895,0,2.0042748672179145e-05
2163,-0.36902544,-0.4835828,-0.25792032,-0.25792018,-0.495448,-0.31939963,-1.2455602,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,1.6189138,0,0.00015316070126665526
2164,-0.16376267,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.2455602,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,3.683317,0,0.0005608563029565604
2165,-0.16376267,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.2455602,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,5.7477202,0,0.002518064834605739
2166,-0.16376267,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.2455602,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,3.683317,0,0.0005608563029565604
2167,-0.16376267,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.2455602,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,3.683317,0,0.0005608563029565604
2168,-0.16376267,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.3171191,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,1.6189138,0,0.0001293762042448154
2169,-0.16376267,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.2455602,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,3.683317,0,0.0005608563029565604
2170,-0.16376267,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.2455602,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,3.683317,0,0.0005608563029565604
2171,-0.16376267,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.2455602,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,3.683317,0,0.0005608563029565604
2172,-0.16376267,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.2455602,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,3.683317,0,0.0005608563029565604
2173,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.3171191,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,1.6189138,0,8.826940665238645e-05
2174,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.3171191,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,-0.4454895,0,1.96233618422301e-05
2175,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.3171191,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,-0.4454895,0,1.96233618422301e-05
2176,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.3171191,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,-0.4454895,0,1.96233618422301e-05
2177,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.3171191,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,-0.4454895,0,1.96233618422301e-05
2178,-0.47849894,-0.4835828,-0.22685963,-0.22685952,-0.495448,-0.31939963,-1.2455602,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,-0.4454895,0,3.402727559270203e-05
2179,-0.23218362,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.2455602,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,1.6189138,0,0.0001203123417875525
2180,-0.5469199,-0.4835828,-0.20097572,-0.20097569,-0.495448,-0.31939963,-1.3171191,-0.122228794,-0.38367286,-0.1336673,-0.297045,-0.29680893,1.6189138,0,0.00016057886760942184
2181,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.2455602,-0.122228794,0.40856835,1.5799716,-0.297045,-0.29680893,1.6189138,0,2.4596117707525557e-05
2182,-1.0121821,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.2455602,-0.122228794,0.40856835,1.5799716,-0.297045,-0.29680893,-0.4454895,0,4.978245091622382e-06
2183,-0.410078,-0.4835828,-0.24746113,-0.24746117,-0.495448,-0.31939963,0.7145921,1.7361462,-0.50558925,-0.39816374,-0.01843477,-0.019026782,-0.4454895,0,3.130691206580527e-05
2184,-0.410078,-0.4835828,-0.24746113,-0.24746117,-0.495448,-0.31939963,0.7149429,1.7361462,-0.50558925,-0.39816374,-0.01843477,-0.019026782,-0.4454895,0,3.130130069190958e-05
2185,-1.0258664,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.28313413,1.7361462,-0.50558925,-0.39816374,-0.01843477,-0.019026782,-0.4454895,0,2.022488068850776e-05
2186,-0.8069194,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,1.7361462,-0.50558925,-0.39816374,-0.01843477,-0.019026782,-0.4454895,0,1.8207914302259086e-05
2187,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,1.7361462,-0.50558925,-0.39816374,-0.01843477,-0.019026782,-0.4454895,0,2.649631018401469e-05
2188,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,1.7361462,-0.50558925,-0.39816374,-0.01843477,-0.019026782,-0.4454895,0,2.649631018401469e-05
2189,-0.3416571,-0.4835828,-0.2642475,-0.26424757,-0.495448,-0.31939963,0.7145921,1.7361462,-0.50558925,-0.39816374,-0.01843477,-0.019026782,-0.4454895,0,3.1472030208670193e-05
2190,-0.27323616,-0.4835828,0.1735076,0.1735077,-0.495448,-0.31939963,0.7145921,1.7361462,-0.50558925,-0.39816374,-0.01843477,-0.019026782,-0.4454895,0,7.286832320281019e-05
2191,-0.27323616,-0.4835828,0.1735076,0.1735077,-0.495448,-0.31939963,0.7145921,1.7361462,-0.50558925,-0.39816374,-0.01843477,-0.019026782,1.6189138,0,0.0003277137663207341
2192,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.495448,-0.31939963,0.7145921,1.7361462,-0.50558925,-0.39816374,-0.01843477,-0.019026782,-0.4454895,0,0.01768343862512258
2193,-1.0258664,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.30979332,1.7361462,-0.50558925,-0.39816374,-0.01843477,-0.019026782,-0.4454895,0,1.9951212605789296e-05
2194,-1.0258664,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.28313413,1.7361462,-0.50558925,-0.39816374,-0.01843477,-0.019026782,-0.4454895,0,2.022488068850776e-05
2195,-0.10902593,-0.4835828,-0.30363646,-0.3036363,-0.33035564,-0.31939963,-1.8492507,0.76161027,-0.3789341,-0.123422734,-0.28990114,-0.2896863,-0.4454895,0,6.672412899117277e-05
2196,-0.9437612,-0.4835828,-0.4287542,-0.4287542,-0.33035564,-0.31939963,-1.5254818,0.76161027,-0.3789341,-0.123422734,-0.28990114,-0.2896863,1.6189138,0,0.0001301954420011471
2197,-1.0532347,-0.4835828,-0.4287542,-0.4287542,-0.33035564,-0.31939963,-1.3700867,0.76161027,-0.3789341,-0.123422734,-0.28990114,-0.2896863,-0.4454895,0,2.5235975878626377e-05
2198,-0.779551,-0.4835828,-0.4287542,-0.4287542,-0.33035564,-0.31939963,-2.028148,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,5.411035373675549e-05
2199,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.33035564,-0.31939963,-2.028148,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,0.04110898141316256
2200,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.33035564,-0.31939963,-2.028148,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,0.04110898141316256
2201,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.33035564,-0.31939963,-2.028148,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,0.04110898141316256
2202,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.33035564,-0.31939963,-2.028148,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,0.04110898141316256
2203,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.33035564,-0.31939963,-2.028148,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,0.04110898141316256
2204,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.33035564,-0.31939963,-2.028148,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,0.04110898141316256
2205,-0.36902544,-0.4835828,-0.25792032,-0.25792018,-0.33035564,-0.31939963,-2.028148,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,9.192745176113772e-05
2206,-0.36902544,-0.4835828,-0.25792032,-0.25792018,-0.33035564,-0.31939963,-2.028148,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,9.192745176113772e-05
2207,-0.36902544,-0.4835828,-0.25792032,-0.25792018,-0.33035564,-0.31939963,-2.028148,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,9.192745176113772e-05
2208,-0.36902544,-0.4835828,-0.25792032,-0.25792018,-0.33035564,-0.31939963,-2.028148,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,9.192745176113772e-05
2209,-0.47849894,-0.4835828,-0.22685963,-0.22685952,-0.33035564,-0.31939963,-2.028148,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,9.186285688729019e-05
2210,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.33035564,-0.31939963,-1.7450694,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,4.648613763311204e-05
2211,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.33035564,-0.31939963,-1.7450694,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,4.648613763311204e-05
2212,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.33035564,-0.31939963,-1.7450694,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,4.648613763311204e-05
2213,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.33035564,-0.31939963,-1.7450694,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,4.648613763311204e-05
2214,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.33035564,-0.31939963,-1.7450694,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,4.648613763311204e-05
2215,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.33035564,-0.31939963,-1.7450694,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,4.648613763311204e-05
2216,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.33035564,-0.31939963,-1.7450694,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,4.648613763311204e-05
2217,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.33035564,-0.31939963,-1.7450694,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,4.648613763311204e-05
2218,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.33035564,-0.31939963,-1.7450694,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,4.648613763311204e-05
2219,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.33035564,-0.31939963,-1.7450694,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,4.648613763311204e-05
2220,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.33035564,-0.31939963,-1.7450694,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,4.648613763311204e-05
2221,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.33035564,-0.31939963,-1.7450694,0.76161027,-0.55470043,-0.5043348,-0.28990114,-0.2896863,-0.4454895,0,4.648613763311204e-05
