,F62,F67,F34,F69,F101,F104,F105,F108,F109,F23,F22,F79,F113,F116,F117,F120,F110,F121,F123,F114,F115,F77,F88,F70,F41,F40,F42,F45,F46,F126,F127,F128,F130,F35,F131,F38,F132,F133,F134,F39,F136,F137,F83,F74,F84,F146,F16,F3,F6,F18,F1,F5,F15,F4,F8,F71,category,1
1903,1.2302169,-0.40547568,-0.76470554,0.90565675,-0.86417323,-0.69822794,0.6729433,-2.1859856,-0.8342877,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.8843534,-0.4287542,-1.0574044,-0.8843534,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.47441798,-0.30951026,-0.35449424,-0.4548923,-0.14691742,-0.34278372,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,-0.14845607,0.3748364,-0.054154027,-0.054639872,-0.39276016,1.4219556,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.2848975,0,3.7584369059062874e-06
1904,0.22128646,-0.40547568,-0.76470554,-0.16260709,-1.6270778,-0.69822794,0.6729433,-2.1859856,-0.16376267,0.7945597,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,-1.1389234,-0.9532917,-1.1389234,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.47441798,-0.30951026,-0.35449424,-0.4548923,-0.14691742,-0.34278372,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,-0.14845607,0.3748364,-0.054154027,-0.054639872,2.5118113,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.9532425,0,8.399093818605461e-07
1905,0.40237653,-0.40547568,-0.76470554,0.031622704,-0.5647153,-0.69822794,0.6729433,-2.1859856,-0.16376267,0.7945597,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,-0.9235452,-0.55955315,-0.9235452,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.47441798,-0.30951026,-0.35449424,-0.4548923,-0.14691742,-0.34278372,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,-0.14845607,0.3748364,-0.054154027,-0.054639872,2.5118113,-0.3739349,-0.22758977,-0.10627735,2.5313683,-0.27725005,2.4540896,1.6189138,-0.13519551,-0.7304608,0,1.2470932052833506e-06
1906,0.40237653,-0.40547568,-0.76470554,0.32296738,-0.60501033,-0.48208052,0.6729433,-2.1859856,-0.16376267,0.7945597,-0.691031,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.5334689,-0.30951026,-0.35449424,-0.53811234,-0.14691742,-0.2593346,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,2.0839496,5.2167974,-0.054154027,-0.054639872,-0.39276016,1.4219556,-0.22758977,-0.10627735,5.381005,-0.27725005,-0.40217903,3.683317,-0.13519551,-0.7304608,0,3.0117527225418414e-06
1907,0.64382994,-0.40547568,-0.76470554,0.5171972,-0.6316936,-0.48208052,0.6729433,-2.1859856,-0.16376267,0.7945597,-0.691031,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.5334689,-0.30951026,-0.35449424,-0.53811234,-0.14691742,-0.2593346,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,2.0839496,5.2167974,-0.054154027,-0.054639872,2.5118113,1.4219556,-0.22758977,-0.10627735,2.5313683,-0.27725005,2.4540896,1.6189138,-0.13519551,-0.7304608,0,2.54645053167963e-07
1908,-0.011543645,-0.40547568,0.43715435,-0.06549219,1.3118432,-1.1046373,-2.5235927,-2.1859856,-0.16376267,0.7945597,-0.691031,2.2072055,2.2087824,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,-1.5910774,-1.6198112,-1.5910774,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.517722,-0.30683184,-0.35449424,-0.51776963,-0.14691742,-0.398833,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,-0.07608166,0.53129905,-0.054154027,-0.054639872,2.5118113,-0.3739349,4.1278877,-0.10627735,-0.31826815,3.3428848,2.4540896,-0.4454895,-0.13519551,-0.9532425,0,6.4461820301822e-05
1909,0.0919364,-0.40547568,0.43715435,-0.00074892753,1.3637207,-1.1046373,-2.2969725,-2.1859856,-0.16376267,0.7945597,-0.691031,2.2072055,2.2087824,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,-1.5910774,-1.6198112,-1.5910774,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.517722,-0.30683184,-0.35449424,-0.51776963,-0.14691742,-0.398833,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,-0.07608166,0.53129905,-0.054154027,-0.054639872,2.5118113,-0.3739349,4.1278877,-0.10627735,-0.31826815,3.3428848,2.4540896,1.6189138,-0.13519551,-0.9532425,0,5.5539588595986585e-05
1910,2.0839272,-0.40547568,-0.76470554,0.1287376,-1.101816,-1.1046373,0.6729433,-2.1859856,-0.16376267,0.7945597,-0.691031,0.9255693,0.9250165,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.517722,-0.30683184,-0.35449424,-0.51776963,-0.14691742,-0.398833,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,-0.07608166,0.53129905,-0.054154027,-0.054639872,-0.39276016,-0.3739349,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,3.683317,-0.13519551,-0.2848975,0,4.366531048862939e-06
1911,2.8858976,-0.40547568,-0.76470554,0.25822413,-1.1181984,-1.1046373,0.6729433,-2.1859856,-0.16376267,0.7945597,-0.691031,0.9255693,0.9250165,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.517722,-0.30683184,-0.35449424,-0.51776963,-0.14691742,-0.398833,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,-0.07608166,0.53129905,-0.054154027,-0.054639872,-0.39276016,1.4219556,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,3.683317,-0.13519551,-0.2848975,0,5.819867126800233e-06
1912,-0.21850374,-0.40547568,0.43715435,-0.19497871,1.2900002,-1.1046373,-2.1896262,0.35824183,-0.91639286,0.4120787,0.9860403,2.2072055,2.2087824,-0.4835828,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,-1.5910774,-1.6198112,-1.5910774,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.517722,-0.30683184,-0.35449424,-0.51776963,-0.14691742,-0.398833,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,-0.07608166,0.53129905,-0.054154027,-0.054639872,2.5118113,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.9532425,0,9.438859508972213e-06
1913,-0.21850374,-0.40547568,0.43715435,-0.19497871,1.3063824,-1.1046373,-1.9033693,0.35824183,-0.91639286,0.4120787,0.9860403,2.2072055,2.2087824,-0.4835828,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,-1.5910774,-1.6198112,-1.5910774,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.517722,-0.30683184,-0.35449424,-0.51776963,-0.14691742,-0.398833,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,-0.07608166,0.53129905,-0.054154027,-0.054639872,2.5118113,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.9532425,0,7.812668607308874e-06
1914,-0.21850374,-0.40547568,1.0380844,-0.19497871,1.388294,-1.1046373,-0.7583416,0.35824183,-1.0258664,0.4120787,0.9860403,2.2072055,2.2087824,-0.4835828,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,-1.5910774,-1.6198112,-1.5910774,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.517722,-0.30683184,-0.35449424,-0.51776963,-0.14691742,-0.398833,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,-0.07608166,0.53129905,-0.054154027,-0.054639872,-0.39276016,-0.3739349,4.1278877,-0.10627735,-0.31826815,3.3428848,-0.40217903,1.6189138,-0.13519551,-0.9532425,0,4.158849660534153e-05
1915,1.2819569,-0.40547568,2.2399445,-0.00074892753,0.04494515,-1.1046373,-1.8387307,-2.1859856,-1.0121821,-0.73536444,-0.691031,0.9255693,0.9250165,-0.4835828,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,-1.5910774,-1.6198112,-1.5910774,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.517722,-0.30683184,-0.35449424,-0.51776963,-0.14691742,-0.398833,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,-0.07608166,0.53129905,-0.054154027,-0.054639872,-0.39276016,1.4219556,4.1278877,-0.10627735,2.5313683,3.3428848,-0.40217903,3.683317,-0.13519551,-0.9532425,0,0.00020700384231836876
1916,-0.09777702,-0.40547568,-0.76470554,-0.25972196,-1.2199078,-0.29814705,0.6729433,-2.1859856,-0.16376267,0.7945597,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.5334689,-0.30951026,-0.35449424,-0.53811234,-0.14691742,-0.44114894,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,2.0839496,5.2167974,-0.054154027,-0.054639872,-0.39276016,1.4219556,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,3.683317,-0.13519551,-0.7304608,0,1.774536481662546e-06
1917,0.4196232,-0.40547568,-0.76470554,0.1287376,0.80762905,-0.29814705,0.6729433,-2.1859856,-0.16376267,0.7945597,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.5334689,-0.30951026,-0.35449424,-0.53811234,-0.14691742,-0.44114894,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,2.0839496,5.2167974,-0.054154027,-0.054639872,-0.39276016,-0.3739349,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.7304608,0,2.4382266953676006e-06
1918,-0.16676371,-0.40547568,-0.76470554,-0.19497871,0.70247114,-0.28099698,0.6729433,0.35824183,2.0530756,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,-0.9235452,-0.55955315,-0.9235452,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.5400301,-0.31754556,-0.35449424,-0.54181105,-0.14691742,0.5158557,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,0.80188876,2.4330657,-0.054154027,-0.054639872,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.9532425,0,2.1774551662836213e-05
1919,-0.13227035,-0.40547568,0.43715435,-0.25972196,-1.0886451,-0.28099698,-2.4498596,-2.1859856,-0.16376267,0.7945597,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,-0.9235452,-0.55955315,-0.9235452,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.5400301,-0.31754556,-0.35449424,-0.54181105,-0.14691742,0.5158557,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,0.80188876,2.4330657,-0.054154027,-0.054639872,2.5118113,1.4219556,-0.22758977,-0.10627735,2.5313683,-0.27725005,2.4540896,1.6189138,-0.13519551,-0.9532425,0,8.26404449343023e-06
1920,0.22128646,-0.40547568,-0.76470554,0.1287376,0.21708941,-0.5807255,0.6729433,-2.1859856,-0.16376267,0.7945597,-0.691031,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.5334689,-0.30951026,-0.35449424,-0.53811234,-0.14691742,-0.49359536,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,2.0839496,5.2167974,-0.054154027,-0.054639872,-0.39276016,1.4219556,-0.22758977,-0.10627735,5.381005,-0.27725005,-0.40217903,3.683317,-0.13519551,-0.7304608,0,4.077256488745583e-06
1921,0.40237653,-0.40547568,-0.76470554,0.25822413,0.18214692,-0.5807255,0.6729433,-2.1859856,-0.16376267,0.7945597,-0.691031,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.5334689,-0.30951026,-0.35449424,-0.53811234,-0.14691742,-0.49359536,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,2.0839496,5.2167974,-0.054154027,-0.054639872,-0.39276016,1.4219556,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,3.683317,-0.13519551,-0.7304608,0,3.1997813348399125e-06
1922,0.45411655,-0.40547568,0.43715435,-0.06549219,-0.42949727,-0.066746846,-2.6476374,-2.1859856,-0.16376267,0.7945597,-0.691031,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.26156813,-0.6098016,-0.4399927,-0.53262246,-0.5374056,-0.31754556,-0.35449424,-0.53811234,-0.12580732,-0.7778859,-0.1360137,-0.982391,-0.80380285,-0.76972425,-0.116486765,-0.9620655,-0.31288224,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.39276016,1.4219556,-0.22758977,-0.10627735,5.381005,-0.27725005,-0.40217903,3.683317,-0.13519551,-1.1760241,0,0.00014920644874484717
1923,0.71281666,-0.40547568,0.43715435,-0.00074892753,-0.4659589,-0.066746846,-2.676263,-2.1859856,-0.16376267,0.7945597,-0.691031,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,-1.1389234,-0.9532917,-1.1389234,-0.48352975,-0.26156813,-0.6098016,-0.4399927,-0.53262246,-0.5374056,-0.31754556,-0.35449424,-0.53811234,-0.12580732,-0.7778859,-0.1360137,-0.982391,-0.80380285,-0.76972425,-0.116486765,-0.9620655,-0.31288224,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.39276016,1.4219556,-0.22758977,-0.10627735,5.381005,-0.27725005,-0.40217903,3.683317,-0.13519551,-1.1760241,0,0.0004403077822655013
1924,-0.15814038,-0.40547568,-0.76470554,-0.19497871,1.1796768,-0.5391142,0.6729433,0.35824183,2.0530756,-0.35288337,-0.691031,0.28475124,0.28313348,-0.4835828,-0.27358633,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.53215665,-0.30951026,-0.35449424,-0.536263,-0.14691742,-0.62604684,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,0.20652315,1.1431799,-0.054154027,-0.054639872,-0.39276016,-0.3739349,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.062115837,0,2.1911340765689904e-05
1925,0.16954644,-0.40547568,-0.76470554,-0.06549219,1.230723,-0.5391142,0.6729433,-2.1859856,-0.7658669,0.7945597,-0.691031,0.28475124,0.28313348,-0.4835828,0.72994506,-0.8578452,0.7299452,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.53215665,-0.30951026,-0.35449424,-0.536263,-0.14691742,-0.62604684,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,0.20652315,1.1431799,-0.054154027,-0.054639872,-0.39276016,-0.3739349,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.062115837,0,3.0259267319336798e-05
1926,0.27302647,-0.40547568,-0.76470554,0.1287376,0.44801307,-0.5391142,0.6729433,-2.1859856,-0.16376267,0.7945597,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.53215665,-0.30951026,-0.35449424,-0.536263,-0.14691742,-0.62604684,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,0.20652315,1.1431799,-0.054154027,-0.054639872,-0.39276016,-0.3739349,4.1278877,-0.10627735,2.5313683,3.3428848,-0.40217903,1.6189138,-0.13519551,-0.062115837,0,6.291884188335855e-06
1927,0.31614316,-0.40547568,-0.76470554,0.06399434,-0.2921583,-0.5391142,0.6729433,-2.1859856,-0.16376267,0.7945597,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.53215665,-0.30951026,-0.35449424,-0.536263,-0.14691742,-0.62604684,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,0.20652315,1.1431799,-0.054154027,-0.054639872,-0.39276016,-0.3739349,-0.22758977,-0.10627735,5.381005,-0.27725005,-0.40217903,3.683317,-0.13519551,-0.062115837,0,5.246147911758569e-06
1928,0.47998655,-0.40547568,-0.76470554,0.2258525,-0.22218673,-0.5455059,0.6729433,-2.1859856,-0.16376267,0.7945597,-0.691031,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.5334689,-0.30951026,-0.35449424,-0.53811234,-0.14691742,-0.58856595,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,2.0839496,5.2167974,-0.054154027,-0.054639872,-0.39276016,1.4219556,-0.22758977,-0.10627735,5.381005,-0.27725005,-0.40217903,3.683317,-0.13519551,-0.7304608,0,3.5572867021512048e-06
1929,0.74731,-0.40547568,-0.76470554,0.38771066,-0.25812748,-0.5455059,0.6729433,-2.1859856,-0.16376267,0.7945597,-0.691031,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.5334689,-0.30951026,-0.35449424,-0.53811234,-0.14691742,-0.58856595,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,2.0839496,5.2167974,-0.054154027,-0.054639872,-0.39276016,1.4219556,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,3.683317,-0.13519551,-0.7304608,0,2.7798502814837666e-06
1930,-0.080530345,-0.40547568,-0.76470554,-0.25972196,-1.2522955,1.018175,0.6729433,-2.1859856,-0.410078,0.4120787,-2.3681023,-0.35606685,-0.35874954,-0.4835828,-0.24746113,-0.8843534,-0.24746117,-1.0574044,-0.8843534,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.53262246,-0.517722,-0.30951026,-0.35449424,-0.51592034,-0.14691742,-0.6655101,-0.16339336,-0.982391,-0.80380285,-0.76972425,-0.13071524,-0.9620655,-0.31288224,2.0839496,5.2167974,-0.054154027,-0.054639872,2.5118113,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.7304608,0,1.8532718096183592e-07
1931,-0.17538705,-0.40547568,-0.76470554,-0.22735034,1.2641773,-1.0779495,0.6729433,0.35824183,-0.46481472,0.7945597,0.9860403,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.5255954,-0.30951026,-0.35449424,-0.52701634,-0.14691742,0.2251897,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.79656035,-0.75395346,2.0878267,5.225179,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,2.0709847639096368e-06
1932,-0.17538705,-0.40547568,-0.76470554,-0.22735034,0.54779863,-1.0779495,0.6729433,0.35824183,-0.8342877,-1.1178455,0.9860403,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.8840736,-0.4287542,-1.2633326,-0.8840736,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.5255954,-0.30951026,-0.35449424,-0.52701634,-0.14691742,0.2251897,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.79656035,-0.75395346,2.0878267,5.225179,-0.31609526,-0.3158026,-0.39276016,1.4219556,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.50767916,0,4.254742946139985e-07
1933,-0.06328367,0.10126782,-0.76470554,-0.16260709,1.0407816,-1.1911429,0.6729433,0.35824183,-0.7384985,0.7945597,0.9860403,0.28475124,0.28313348,-0.4835828,-0.07341976,-0.18798219,-0.07341979,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.4809792,-0.28808278,-0.35449424,-0.47893363,-0.14691742,-0.47127733,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,1.218297762120803e-05
1934,-0.06328367,0.10126782,-0.76470554,-0.16260709,1.0885942,-1.1911429,0.6729433,0.35824183,-1.0121821,-0.35288337,-0.691031,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.4809792,-0.28808278,-0.35449424,-0.47893363,-0.14691742,-0.47127733,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,7.075096777344918e-06
1935,-0.32198378,0.10126782,1.1883168,-0.25972196,-0.91953516,-1.1911429,0.6729433,0.35824183,-0.49218312,0.7945597,0.9860403,-0.996885,-1.0006325,1.4697074,-0.2221644,1.8609667,-0.22216427,0.17816447,1.8609667,-0.495448,-0.31939963,-0.2574161,-0.10742109,-0.2574161,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.4809792,-0.28808278,-0.35449424,-0.47893363,-0.14691742,-0.47127733,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,2.5118113,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.9532425,0,0.0004244145043427959
1936,0.44549322,0.6080113,-0.76470554,0.1287376,-0.7312582,-0.021464277,0.6729433,0.35824183,2.0530756,-0.35288337,-0.691031,1.5663875,1.5668995,-0.4835828,-0.27358633,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.5072241,-0.29343966,-0.24690215,-0.51222163,-0.14691742,-0.49783546,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,2.5749385040352233e-05
1937,1.9804472,0.6080113,2.8408744,0.90565675,-0.3063167,-0.021464277,-2.247521,-2.1859856,-0.8342877,-3.795213,-0.691031,1.5663875,1.5668995,-0.4835828,-0.4287542,-0.8779136,-0.4287542,-1.0574044,-0.8779136,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.4364192,-0.5072241,-0.29343966,-0.24690215,-0.51222163,-0.14691742,-0.49783546,-0.16339336,-0.8267637,-0.71079016,-0.5696272,-0.13071524,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,1.4219556,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,6.372673390492584e-05
