,F72,F25,F62,F67,F34,F69,F68,F101,F102,F103,F104,F105,F107,F108,F95,F109,F23,F22,F79,F112,F113,F116,F117,F118,F120,F110,F121,F123,F114,F115,F77,F88,F70,F41,F40,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F2,F6,F18,F1,F5,F9,F15,F4,F8,F71,category,1
1928,1.3226905,1.2149336,0.47998655,-0.40547568,-0.76470554,0.2258525,-0.74254996,-0.22218673,-0.59043455,-0.57836485,-0.5455059,0.6729433,2.1413767,-2.1859856,-0.6327597,-0.16376267,0.7945597,-0.691031,0.28475124,-0.6327597,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.5082742,-0.53262246,-0.5334689,-0.30951026,-0.35449424,-0.5496893,-0.17151433,-0.53811234,-0.14691742,-0.58856595,-0.16339336,-0.982391,-0.10695323,-0.80380285,-0.76972425,-0.13071524,-1.0133672,-0.9620655,-0.31288224,2.0839496,5.2167974,-0.054154027,-0.054639872,-0.39276016,1.4219556,-0.18086517,-0.098452196,4.7754545,-0.22758977,-0.10627735,5.381005,-0.27725005,-0.11189366,-0.40217903,3.683317,-0.13519551,-0.7304608,0,7.13232765509708e-07
1929,1.3226905,1.2149336,0.74731,-0.40547568,-0.76470554,0.38771066,-0.74254996,-0.25812748,-0.59043455,-0.57836485,-0.5455059,0.6729433,2.1413767,-2.1859856,-0.6327597,-0.16376267,0.7945597,-0.691031,0.28475124,-0.6327597,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.5082742,-0.53262246,-0.5334689,-0.30951026,-0.35449424,-0.5496893,-0.17151433,-0.53811234,-0.14691742,-0.58856595,-0.16339336,-0.982391,-0.10695323,-0.80380285,-0.76972425,-0.13071524,-1.0133672,-0.9620655,-0.31288224,2.0839496,5.2167974,-0.054154027,-0.054639872,-0.39276016,1.4219556,-0.18086517,-0.098452196,4.7754545,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.11189366,-0.40217903,3.683317,-0.13519551,-0.7304608,0,6.264360731723919e-07
1930,1.3226905,1.2149336,-0.080530345,-0.40547568,-0.76470554,-0.25972196,-0.74254996,-1.2522955,-0.5561749,-0.45903814,1.018175,0.6729433,-0.16393034,-2.1859856,-0.67674494,-0.410078,0.4120787,-2.3681023,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.24746113,1.2828349,-0.8843534,-0.24746117,-1.0574044,-0.8843534,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6098016,-0.4399927,-0.5082742,-0.53262246,-0.517722,-0.30951026,-0.35449424,-0.5401312,-0.17151433,-0.51592034,-0.14691742,-0.6655101,-0.16339336,-0.982391,-0.10695323,-0.80380285,-0.76972425,-0.13071524,-1.0133672,-0.9620655,-0.31288224,2.0839496,5.2167974,-0.054154027,-0.054639872,2.5118113,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-0.7304608,0,2.2435226651720267e-07
1931,1.3494945,1.2861978,-0.17538705,-0.40547568,-0.76470554,-0.22735034,-0.16624732,1.2641773,-0.59693956,-0.5936276,-1.0779495,0.6729433,-0.09407255,0.35824183,-0.6327597,-0.46481472,0.7945597,0.9860403,0.28475124,-0.6327597,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5255954,-0.30951026,-0.35449424,-0.54491025,-0.17151433,-0.52701634,-0.14691742,0.2251897,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,2.0878267,5.225179,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,1.0805058241982864e-06
1932,1.3494945,1.2861978,-0.17538705,-0.40547568,-0.76470554,-0.22735034,-0.16624732,0.54779863,-0.59693956,-0.5936276,-1.0779495,0.6729433,-0.09407255,0.35824183,-0.6327597,-0.8342877,-1.1178455,0.9860403,0.28475124,-0.6327597,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8840736,-0.4287542,-1.2633326,-0.8840736,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5255954,-0.30951026,-0.35449424,-0.54491025,-0.17151433,-0.52701634,-0.14691742,0.2251897,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,2.0878267,5.225179,-0.31609526,-0.3158026,-0.39276016,1.4219556,-0.18086517,-0.098452196,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,-0.50767916,0,9.976520294193982e-08
1933,1.3494945,1.2861978,-0.06328367,0.10126782,-0.76470554,-0.16260709,-0.16624732,1.0407816,-0.54186386,-0.58113986,-1.1911429,0.6729433,-0.30364594,0.35824183,-0.5887744,-0.7384985,0.7945597,0.9860403,0.28475124,-0.58877444,0.28313348,-0.4835828,-0.07341976,-0.28378692,-0.18798219,-0.07341979,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.4809792,-0.28808278,-0.35449424,-0.5114569,-0.17151433,-0.47893363,-0.14691742,-0.47127733,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,5.044527563926004e-06
1934,1.3494945,1.2861978,-0.06328367,0.10126782,-0.76470554,-0.16260709,-0.16624732,1.0885942,-0.54186386,-0.58113986,-1.1911429,0.6729433,-0.30364594,0.35824183,-0.5887744,-1.0121821,-0.35288337,-0.691031,0.28475124,-0.58877444,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.4809792,-0.28808278,-0.35449424,-0.5114569,-0.17151433,-0.47893363,-0.14691742,-0.47127733,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,2.70643037286559e-06
1935,1.3494945,1.2861978,-0.32198378,0.10126782,1.1883168,-0.25972196,-0.16624732,-0.91953516,-0.54186386,-0.58113986,-1.1911429,0.6729433,-0.30364594,0.35824183,-0.5887744,-0.49218312,0.7945597,0.9860403,-0.996885,-0.58877444,-1.0006325,1.4697074,-0.2221644,-0.18767752,1.8609667,-0.22216427,0.17816447,1.8609667,-0.495448,-0.31939963,-0.2574161,-0.10742109,-0.2574161,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.4809792,-0.28808278,-0.35449424,-0.5114569,-0.17151433,-0.47893363,-0.14691742,-0.47127733,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,2.5118113,-0.3739349,-0.18086517,-0.098452196,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-0.9532425,0,0.00011460445576708103
1936,0.8076015,0.7582614,0.44549322,0.6080113,-0.76470554,0.1287376,-0.16624732,-0.7312582,-0.5444659,-0.5020513,-0.021464277,0.6729433,2.9796703,0.35824183,-0.54478914,2.0530756,-0.35288337,-0.691031,1.5663875,-0.5447892,1.5668995,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5072241,-0.29343966,-0.24690215,-0.48835817,-0.17151433,-0.51222163,-0.14691742,-0.49783546,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,3.542891687146138e-05
1937,0.8076015,0.7582614,1.9804472,0.6080113,2.8408744,0.90565675,-0.16624732,-0.3063167,-0.5444659,-0.5020513,-0.021464277,-2.247521,2.9796703,-2.1859856,-0.54478914,-0.8342877,-3.795213,-0.691031,1.5663875,-0.5447892,1.5668995,-0.4835828,-0.4287542,-0.4502305,-0.8779136,-0.4287542,-1.0574044,-0.8779136,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5072241,-0.29343966,-0.24690215,-0.48835817,-0.17151433,-0.51222163,-0.14691742,-0.49783546,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,1.4219556,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,6.121084692401214e-05
1938,0.8076015,0.7582614,0.44549322,0.6080113,-0.76470554,0.1287376,-0.16624732,-0.573548,-0.5444659,-0.5020513,-0.021464277,0.6729433,2.9796703,0.35824183,-0.54478914,-0.3416571,0.029597672,-0.691031,1.5663875,-0.5447892,1.5668995,-0.4835828,-0.2642475,-0.37144902,-0.18798219,-0.26424757,1.0018771,-0.18798219,-0.495448,-0.31939963,0.27822325,0.18454608,0.27822325,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5072241,-0.29343966,-0.24690215,-0.48835817,-0.17151433,-0.51222163,-0.14691742,-0.49783546,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,2.9562538453974814e-05
1939,0.8076015,0.7582614,0.44549322,0.6080113,-0.76470554,0.1287376,-0.16624732,0.031007916,-0.5444659,-0.5020513,-0.021464277,0.6729433,2.9796703,0.35824183,-0.54478914,-0.3416571,0.029597672,-0.691031,1.5663875,-0.5447892,1.5668995,-0.4835828,-0.2642475,-0.37144902,-0.18798219,-0.26424757,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5072241,-0.29343966,-0.24690215,-0.48835817,-0.17151433,-0.51222163,-0.14691742,-0.49783546,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.32077608,0.0023062045,-0.31609526,-0.3158026,-0.39276016,1.4219556,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,2.9564417898130102e-05
1940,-0.97664094,-1.023342,-0.04603699,-0.40547568,0.43715435,-0.00074892753,-0.16624732,0.07461438,-0.5618126,-0.49650118,0.5521143,-1.4739839,0.6743631,0.35824183,-0.6327597,-0.47849894,0.029597672,-0.691031,-0.35606685,-0.6327597,-0.35874954,-0.4835828,-0.22685963,-0.19350576,1.8609667,-0.22685952,0.17816447,1.8609667,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.2854552,-0.29076123,-0.35449424,-0.39357367,-0.17151433,-0.20153333,-0.14691742,-0.5895786,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,-0.28501967,0.07960621,-0.31609526,-0.3158026,-0.39276016,-0.3739349,4.8572345,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,8.937056,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,9.12379187196241e-05
1941,-1.1842914,-1.3389403,-0.32198378,-0.40547568,-0.4642406,-0.25972196,-0.16624732,-1.6713539,-0.60734755,-0.52841413,7.665476,0.6729433,-0.30364594,0.35824183,-0.7207301,-1.0121821,0.4120787,0.9860403,-0.996885,-0.72073025,-1.0006325,1.4697074,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,3.0466185,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5413423,-0.320224,-0.35449424,-0.5576544,-0.17151433,-0.54181105,-0.14691742,-0.8130419,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.18086517,6.396802,-0.3550638,-0.22758977,9.409342,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.3988057,0,0.003394180914910075
1942,-1.1842914,-1.3389403,-0.2961138,-0.40547568,-0.013543103,-0.25972196,-0.16624732,0.4118118,-0.46250284,-0.57836485,-1.3146828,-0.4720845,-0.30364594,0.35824183,0.15897505,-0.410078,0.4120787,-2.3681023,0.28475124,0.15897508,0.28313348,-0.4835828,-0.24746113,1.2828349,-0.8843534,-0.24746117,-1.0574044,-0.8843534,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5413423,-0.320224,-0.35449424,-0.5576544,-0.17151433,-0.54181105,-0.14691742,-0.8130419,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.3988057,0,1.1302786162126666e-05
1943,-1.1842914,-1.3389403,-0.2961138,-0.40547568,-0.013543103,-0.25972196,-0.16624732,0.36367232,-0.46250284,-0.57836485,-1.3146828,-0.4720845,-0.30364594,0.35824183,0.15897505,-0.410078,0.4120787,-2.3681023,0.28475124,0.15897508,0.28313348,-0.4835828,-0.24746113,1.2828349,-0.8843534,-0.24746117,-1.0574044,-0.8843534,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5413423,-0.320224,-0.35449424,-0.5576544,-0.17151433,-0.54181105,-0.14691742,-0.8130419,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.3988057,0,1.1158988366546311e-05
1944,-1.1842914,-1.3389403,-0.2961138,-0.40547568,-0.013543103,-0.25972196,-0.16624732,0.6846013,-0.46250284,-0.57836485,-1.3146828,-0.4720845,-0.30364594,0.35824183,0.15897505,-0.410078,0.4120787,-2.3681023,6.052114,0.15897508,6.0600805,-0.4835828,-0.24746113,1.2828349,-0.8843534,-0.24746117,-1.0574044,-0.8843534,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5413423,-0.320224,-0.35449424,-0.5576544,-0.17151433,-0.54181105,-0.14691742,-0.8130419,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,2.8085554,-0.78745776,-0.31609526,-0.3158026,2.5118113,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-1.3988057,0,2.676670057332839e-06
1945,-1.1842914,-1.3389403,-0.2961138,-0.40547568,-0.013543103,-0.25972196,-0.16624732,0.63646203,-0.46250284,-0.57836485,-1.3146828,-0.4720845,-0.30364594,0.35824183,0.15897505,-0.410078,0.4120787,-2.3681023,6.052114,0.15897508,6.0600805,-0.4835828,-0.24746113,1.2828349,-0.8843534,-0.24746117,-1.0574044,-0.8843534,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5413423,-0.320224,-0.35449424,-0.5576544,-0.17151433,-0.54181105,-0.14691742,-0.8130419,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.39276016,1.4219556,-0.18086517,-0.098452196,-0.3550638,4.1278877,-0.10627735,2.5313683,3.3428848,-0.11189366,-0.40217903,1.6189138,-0.13519551,-1.3988057,0,3.1864258596173756e-05
1946,-1.1842914,-1.3389403,-0.27024376,-0.40547568,-0.013543103,-0.25972196,-0.16624732,-0.9521363,-0.46250284,-0.57836485,-1.3146828,-0.7583416,-0.30364594,0.35824183,0.15897505,0.9857089,0.4120787,0.9860403,-0.35606685,0.15897508,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5413423,-0.320224,-0.35449424,-0.5576544,-0.17151433,-0.54181105,-0.14691742,-0.8130419,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,-1.3988057,0,5.154266927171366e-06
1947,-1.1842914,-1.3389403,-0.27886713,-0.40547568,-0.1637756,-0.25972196,-0.16624732,1.0777394,-0.46250284,-0.57836485,-1.3146828,-0.35758182,-0.30364594,0.35824183,0.15897505,0.9857089,0.4120787,0.9860403,-0.35606685,0.15897508,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5413423,-0.320224,-0.35449424,-0.5576544,-0.17151433,-0.54181105,-0.14691742,-0.8130419,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.3988057,0,6.222811325871631e-06
1948,-1.1842914,-1.3389403,-0.02879032,-0.40547568,0.43715435,-0.19497871,-0.16624732,-1.7143426,-0.46250284,-0.57836485,-1.3146828,-0.76676077,-0.30364594,0.35824183,0.15897505,0.9857089,0.4120787,0.9860403,-0.35606685,0.15897508,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5413423,-0.320224,-0.35449424,-0.5576544,-0.17151433,-0.54181105,-0.14691742,-0.8130419,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.3988057,0,3.978669913938066e-06
1949,-1.1842914,-1.3389403,-0.06328367,-0.40547568,0.2869219,0.09636597,-0.16624732,-1.3131814,-0.46250284,-0.57836485,-1.3146828,-0.81559294,-0.30364594,0.35824183,0.15897505,0.9857089,0.4120787,0.9860403,-0.35606685,0.15897508,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5413423,-0.320224,-0.35449424,-0.5576544,-0.17151433,-0.54181105,-0.14691742,-0.8130419,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.3988057,0,4.502694588769558e-06
1950,-1.1842914,-1.3389403,-0.28749046,-0.40547568,-0.76470554,-0.19497871,-0.16624732,0.8771586,-0.46250284,-0.57836485,-1.3146828,0.6729433,-0.30364594,0.35824183,0.15897505,0.9857089,0.4120787,0.9860403,-0.35606685,0.15897508,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5413423,-0.320224,-0.35449424,-0.5576544,-0.17151433,-0.54181105,-0.14691742,-0.8130419,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,4.1278877,-0.10627735,-0.31826815,3.3428848,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.3988057,0,3.4011520590604023e-06
1951,-1.1842914,-1.3389403,-0.24437375,-0.40547568,-0.013543103,-0.19497871,-0.16624732,0.9493676,-0.46250284,-0.57836485,-1.3146828,-0.66292256,-0.30364594,0.35824183,0.15897505,0.9857089,0.4120787,0.9860403,-0.35606685,0.15897508,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5413423,-0.320224,-0.35449424,-0.5576544,-0.17151433,-0.54181105,-0.14691742,-0.8130419,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,2.8085554,-0.78745776,-0.31609526,-0.3158026,-0.39276016,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.3988057,0,7.321346868090644e-06
1952,-1.1842914,-1.3389403,-0.2961138,-0.40547568,-0.31400812,-0.25972196,-0.16624732,0.76483357,-0.46250284,-0.57836485,-1.3146828,0.10042929,-0.30364594,0.35824183,0.15897505,0.9857089,0.4120787,0.9860403,6.052114,0.15897508,6.0600805,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5413423,-0.320224,-0.35449424,-0.5576544,-0.17151433,-0.54181105,-0.14691742,-0.8130419,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,2.8085554,-0.78745776,-0.31609526,-0.3158026,2.5118113,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-1.3988057,0,1.0039338633987259e-06
1953,-1.1842914,-1.3389403,-0.2961138,-0.40547568,-0.31400812,-0.25972196,-0.16624732,0.84506583,-0.46250284,-0.57836485,-1.3146828,0.10042929,-0.30364594,0.35824183,0.15897505,0.9857089,0.4120787,0.9860403,6.052114,0.15897508,6.0600805,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.510219,-0.4364192,-0.5413423,-0.320224,-0.35449424,-0.5576544,-0.17151433,-0.54181105,-0.14691742,-0.8130419,-0.16339336,-0.8267637,-0.10695323,-0.71079016,-0.5696272,-0.13071524,-0.8389056,-0.79656035,-0.75395346,2.8085554,-0.78745776,-0.31609526,-0.3158026,2.5118113,-0.3739349,-0.18086517,-0.098452196,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-1.3988057,0,1.025588127824933e-06
