,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F73,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F10,F19,F15,F4,F8,F71,category,1
2644,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.81677604,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,-1.304367,-0.002020731,3.789843,-1.2311304,-3.6137547,-0.6650346,0.006339922,-0.0020207008,3.789843,0.0063064625,1.5166258,3.0283437,-1.0116447,-0.87404835,0.24080187,2.9042428,-1.2449422,-1.2860144,0.24080187,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.9999988883816158
2645,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,0.04276365,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,-0.14391369,0.06135756,-0.6650346,-0.25606793,-0.0020207008,3.789843,-0.2561036,0.24932778,-0.44223326,0.34301656,0.102778226,-0.9484738,-0.38439485,-0.8081353,-0.4658945,-0.9484738,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,2.4018617,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,4.196919,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,2.2594755,-0.3335561,-0.0857493,-0.58096445,1,0.08776922900310347
2646,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,0.04276365,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,-0.14391369,0.06135756,-0.6650346,-0.25606793,-0.0020207008,3.789843,-0.2561036,0.24932778,-0.44223326,0.34301656,0.102778226,-0.9484738,-0.38439485,-0.8081353,-0.4658945,-0.9484738,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,2.4018617,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,4.196919,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,2.2594755,-0.3335561,-0.0857493,-0.58096445,1,0.08776922900310347
2647,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.81677604,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,0.103180975,0.7295598,0.9469566,0.07194189,-0.0020207008,3.789843,0.07190897,1.5166258,-0.5241162,-0.4902581,0.6577267,1.0806812,-0.48311114,1.1210952,1.0918993,1.0806812,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.9968384207935472
2648,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.81677604,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,-0.8728431,-0.6068447,-0.6650346,0.039140906,-0.0020207008,3.789843,0.039107714,1.5166258,0.42170835,-0.09413683,-1.9872096,-0.82457906,0.44879487,-0.8809364,-1.129801,-0.82457906,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.9994544212462356
2649,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.81677604,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,1.820489,0.7295598,0.9469566,0.07194189,-0.0020207008,3.789843,0.07190897,1.5166258,0.03698576,-0.2763199,0.6577267,1.0806812,0.10743946,1.1210952,1.0918993,1.0806812,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.998660607536705
2650,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.12914428,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,-0.14391369,0.06135756,-0.6650346,-0.25606793,-0.0020207008,3.789843,-0.2561036,0.24932778,-0.44223326,0.34301656,0.102778226,-0.9484738,-0.38439485,-0.8081353,-0.4658945,-0.9484738,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,2.4018617,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,2.2594755,-0.3335561,-0.0857493,-0.58096445,1,0.25043852773131253
2651,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.12914428,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,-0.14391369,0.06135756,-0.6650346,-0.25606793,-0.0020207008,3.789843,-0.2561036,0.24932778,-0.44223326,0.34301656,0.102778226,-0.9484738,-0.38439485,-0.8081353,-0.4658945,-0.9484738,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,2.4018617,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,2.2594755,-0.3335561,-0.0857493,-0.58096445,1,0.25043852773131253
2652,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.81677604,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,0.103180975,0.7295598,0.9469566,0.07194189,-0.0020207008,3.789843,0.07190897,1.5166258,-0.5241162,-0.4902581,0.6577267,1.0806812,-0.48311114,1.1210952,1.0918993,1.0806812,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.9968384207935472
2653,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.81677604,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,-0.8728431,-0.6068447,-0.6650346,0.039140906,-0.0020207008,3.789843,0.039107714,1.5166258,0.42170835,-0.09413683,-1.9872096,-0.82457906,0.44879487,-0.8809364,-1.129801,-0.82457906,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.9994544212462356
2654,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.81677604,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,1.820489,0.7295598,0.9469566,0.07194189,-0.0020207008,3.789843,0.07190897,1.5166258,0.03698576,-0.2763199,0.6577267,1.0806812,0.10743946,1.1210952,1.0918993,1.0806812,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.998660607536705
2655,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.12914428,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,-0.14391369,0.06135756,-0.6650346,-0.25606793,-0.0020207008,3.789843,-0.2561036,0.24932778,-0.44223326,0.34301656,0.102778226,-0.9484738,-0.38439485,-0.8081353,-0.4658945,-0.9484738,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,2.4018617,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,2.2594755,-0.3335561,-0.0857493,-0.58096445,1,0.25043852773131253
2656,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.12914428,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,-0.14391369,0.06135756,-0.6650346,-0.25606793,-0.0020207008,3.789843,-0.2561036,0.24932778,-0.44223326,0.34301656,0.102778226,-0.9484738,-0.38439485,-0.8081353,-0.4658945,-0.9484738,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,2.4018617,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,2.2594755,-0.3335561,-0.0857493,-0.58096445,1,0.25043852773131253
2657,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.81677604,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,0.103180975,0.7295598,0.9469566,0.07194189,-0.0020207008,3.789843,0.07190897,1.5166258,-0.5241162,-0.4902581,0.6577267,1.0806812,-0.48311114,1.1210952,1.0918993,1.0806812,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.9968384207935472
2658,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.81677604,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,-0.8728431,-0.6068447,-0.6650346,0.039140906,-0.0020207008,3.789843,0.039107714,1.5166258,0.42170835,-0.09413683,-1.9872096,-0.82457906,0.44879487,-0.8809364,-1.129801,-0.82457906,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.9994544212462356
2659,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.81677604,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,1.820489,0.7295598,0.9469566,0.07194189,-0.0020207008,3.789843,0.07190897,1.5166258,0.03698576,-0.2763199,0.6577267,1.0806812,0.10743946,1.1210952,1.0918993,1.0806812,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.998660607536705
2660,-0.72194433,-0.7017166,0.9560044,-0.6554242,0.037563086,4.6696835,-0.81677604,-0.40093803,0.74423677,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,0.46146813,0.7295598,0.9469566,-0.22326696,-0.0020207008,3.789843,-0.22330233,1.5166258,-0.17642866,-0.34459257,0.6577267,1.0806812,-0.19724192,1.1210952,1.0918993,1.0806812,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.9981464459121782
2661,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.81677604,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,-1.304367,-0.002020731,3.789843,0.103180975,0.7295598,0.9469566,-0.12486401,-0.0020207008,3.789843,-0.12489857,1.5166258,-0.5241162,-0.4902581,0.6577267,1.0806812,-0.48311114,1.1210952,1.0918993,1.0806812,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.9990763189183379
2662,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.81677604,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,-0.8728431,-0.6068447,-0.6650346,0.039140906,-0.0020207008,3.789843,0.039107714,1.5166258,0.42170835,-0.09413683,-1.9872096,-0.82457906,0.44879487,-0.8809364,-1.129801,-0.82457906,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.9994544212462356
2663,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.81677604,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,-1.304367,-0.002020731,3.789843,-1.2311304,-3.6137547,-0.6650346,0.006339922,-0.0020207008,3.789843,0.0063064625,1.5166258,3.0283437,-1.0116447,-0.87404835,0.24080187,2.9042428,-1.2449422,-1.2860144,0.24080187,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.9999988883816158
2664,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.81677604,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,-1.304367,-0.002020731,3.789843,-1.2311304,-3.6137547,-0.6650346,0.006339922,-0.0020207008,3.789843,0.0063064625,1.5166258,3.0283437,-1.0116447,-0.87404835,0.24080187,2.9042428,-1.2449422,-1.2860144,0.24080187,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.9999988883816158
2665,-0.72194433,-0.7017166,-0.3007196,-0.6554242,0.037563086,4.6696835,-0.81677604,-0.40093803,-0.23482592,-0.21065275,0.40014416,-0.16689408,-0.8192303,0.73545384,-0.28951854,0.04003775,-0.002020731,3.789843,0.103180975,0.7295598,0.9469566,-0.12486401,-0.0020207008,3.789843,-0.12489857,1.5166258,-0.5241162,-0.4902581,0.6577267,1.0806812,-0.48311114,1.1210952,1.0918993,1.0806812,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,1.4594076,-0.13223949,-0.18960668,-0.099259324,-0.18747765,1.0846249,0.029482473,-0.11775378,-0.25685596,-0.047490947,-0.16616514,0.8555001,-0.22005668,1.5744894,-0.2636608,-0.4387724,-0.18068781,-0.3934443,-0.47368255,-0.14896463,-0.43233052,-0.44718465,1.027616,-0.6448017,-0.6448017,0.12364409,-0.56921625,-0.56921625,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.58096445,1,0.9963122503555839
