,F72,F62,F65,F64,F67,F34,F66,F69,F68,F104,F105,F108,F94,F95,F23,F79,F111,F112,F113,F116,F117,F118,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F43,F42,F45,F44,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F136,F137,F83,F74,F73,F16,F7,F17,F2,F18,F9,F19,F71,category,1
3159,1.1095879,-0.3007196,-0.9722844,-0.29548275,-0.6090709,0.21467158,0.13418694,-0.23482592,0.006758107,2.1178322,0.73545384,0.04003775,0.6982228,0.06915187,0.7295598,-0.25606793,0.6982228,0.069151916,-0.2561036,0.24932778,-0.23521633,-0.36622393,-0.09890646,1.1210952,1.0918993,1.0806812,-0.56049246,-0.23474766,-0.5304397,-1.1734434,-1.0629966,-1.1734434,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.20336539,-0.12131147,-0.20673831,-0.16635628,-0.18715642,-0.51396,-0.27243292,-0.6495162,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.10344634,-0.10344638,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.1809354,0,0.08895702360526586
3160,1.1095879,-0.3007196,-0.9722844,-0.29548275,-0.6090709,0.21467158,0.13418694,-0.23482592,0.006758107,2.1178322,0.73545384,0.04003775,0.6982228,0.06915187,0.7295598,-0.25606793,0.6982228,0.069151916,-0.2561036,0.24932778,-0.23521633,-0.36622393,-0.09890646,1.1210952,1.0918993,1.0806812,-0.56049246,-0.23474766,-0.5304397,-1.1734434,-1.0629966,-1.1734434,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.20336539,-0.12131147,-0.20673831,-0.16635628,-0.18715642,-0.51396,-0.27243292,-0.6495162,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.10344634,-0.10344638,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.1809354,0,0.08895702360526586
3161,1.1095879,-0.3007196,-0.9722844,-0.29548275,-0.6090709,-0.47296014,0.13418694,-0.23482592,0.006758107,2.1178322,0.73545384,0.04003775,0.6982228,0.06915187,0.7295598,-0.25606793,0.6982228,0.069151916,-0.2561036,0.24932778,-0.23521633,-0.36622393,-0.09890646,1.1210952,1.0918993,1.0806812,-0.56049246,-0.23474766,-0.22951186,2.0246365,3.8660376,2.0246365,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.20336539,-0.12131147,-0.20673831,-0.16635628,-0.18715642,-0.51396,-0.27243292,-0.6495162,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.10344634,-0.10344638,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.3189918,0,0.1767378956604732
3162,-0.95335704,-0.3007196,-0.6554242,-0.29548275,-0.44910866,-0.47296014,0.13418694,-0.23482592,0.006758107,0.7635388,0.73545384,0.04003775,0.6982228,-0.62847775,-0.6068447,-0.25606793,0.6982228,-0.6284777,-0.2561036,0.24932778,0.7822783,2.2375603,0.8152174,-0.8445359,-0.82605296,-1.2415072,-0.56049246,-0.2024719,-0.5577968,-1.3941754,-1.2468852,-1.3941754,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.2132781,-0.12089292,-0.22901282,-0.17158675,-0.18715642,-0.5755495,-0.22878605,0.6616765,-0.27836728,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.6062558,-0.6062558,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.1809354,0,0.6109439279957005
3164,0.5482663,-0.23971358,-0.2118199,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.23482592,0.006758107,-0.2839372,-0.76952374,0.04003775,0.6982228,-0.7447493,0.06135756,-0.22326696,0.6982228,-0.74474937,-0.22330233,-1.0179702,-0.52491176,0.9855387,-0.6580953,-0.8445359,-0.82605296,-1.2415072,-0.56049246,-0.23474766,-0.4757255,0.026988639,-0.10554358,0.026988639,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.2128735,-0.12068364,-0.2624246,-0.17189443,-0.18715642,-0.57434183,-0.27243292,-0.58729655,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,1.383996,1.3839959,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-0.8809499,0,0.00033940843966886314
3165,0.5482663,-0.044494316,-0.8455403,-0.29548275,-0.6090709,-0.81677604,0.13418694,-0.14969003,0.006758107,0.8911004,0.73545384,0.04003775,0.6982228,-0.7447493,-0.6068447,-0.22326696,0.6982228,-0.74474937,-0.22330233,-1.0179702,-0.74383783,-0.5546456,-0.7403843,-0.8809364,-1.129801,-0.82457906,-0.56049246,-0.23474766,-0.50308263,0.026988639,-0.10554358,0.026988639,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.19972397,-0.122985676,-0.2624246,-0.16635628,-0.18715642,-0.48256144,-0.27243292,-0.4976371,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.8658702,2.8658705,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-0.8809499,0,0.00012153470883072254
3166,-0.22275649,-0.3007196,-0.9722844,-0.29548275,-0.6090709,-0.47296014,0.13418694,-0.23482592,0.006758107,0.3672489,0.73545384,0.04003775,0.6982228,-0.62847775,-0.6068447,-0.25606793,0.6982228,-0.6284777,-0.2561036,0.24932778,0.7822783,2.2375603,0.8152174,-0.8445359,-0.82605296,-1.2415072,-0.56049246,-0.23474766,-0.5577968,-1.3887992,-1.2427759,-1.3887992,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.21550341,-0.123194955,-0.17889518,-0.17292002,-0.18715642,-0.5755495,-0.22878605,2.4522166,-0.16806851,-0.28204492,0.81149215,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.59126574,-0.59126574,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.1809354,0,0.7816937126622825
3167,-0.22275649,-0.3007196,-0.9722844,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.23482592,0.006758107,0.3672489,0.73545384,0.04003775,0.6982228,-0.62847775,-0.94094586,-0.25606793,0.6982228,-0.6284777,-0.2561036,0.24932778,-1.3555429,-1.0116447,-1.638336,-1.2449422,-1.2860144,0.24080187,-0.56049246,-0.23474766,-0.5577968,-1.3887992,-1.2427759,-1.3887992,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.21550341,-0.123194955,-0.17889518,-0.17292002,-0.18715642,-0.5755495,-0.22878605,2.4522166,-0.16806851,-0.28204492,0.81149215,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.59126574,-0.59126574,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.1809354,0,0.15968539568936826
3168,-0.96747833,-0.26411596,0.04166827,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.23482592,0.006758107,0.26244643,-0.5186941,0.04003775,0.6982228,-0.62847775,0.06135756,-0.22326696,0.6982228,-0.6284777,-0.22330233,-1.0179702,0.30178002,2.0461345,0.13437776,-0.8445359,-0.82605296,-1.2415072,-0.56049246,-0.23474766,-0.44836843,0.7332697,0.4974875,0.7332697,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.1718065,-0.12026509,-0.2624246,-0.15086994,-0.18715642,-0.33160684,-0.27243292,0.37291384,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.32144463,-0.32144466,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-0.28097907,0,0.004338950282984267
3169,-0.96747833,-0.17870755,0.04166827,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.19225797,0.006758107,0.26244643,0.3592093,1.3844424,0.6982228,-0.62847775,0.06135756,-0.22326696,0.6982228,-0.6284777,-0.22330233,-1.0179702,0.30178002,2.0461345,0.13437776,-0.8445359,-0.82605296,-1.2415072,-0.56049246,-0.23474766,-0.44836843,0.7332697,0.4974875,0.7332697,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.1718065,-0.12026509,-0.2624246,-0.15086994,-0.18715642,-0.33160684,-0.27243292,0.37291384,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.32144463,-0.32144466,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-0.28097907,0,0.0030162725094621556
3170,2.4179258,-0.23971358,0.5486446,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.19225797,0.006758107,-0.06794889,-0.76952374,0.04003775,0.6982228,0.76678145,0.3954587,-0.19046597,0.6982228,0.7667815,-0.19050106,-1.0179702,-1.2110192,-0.89030015,-1.4885807,-0.8809364,-1.129801,-0.82457906,-0.56049246,-0.23474766,-0.31158307,1.7337065,2.224396,1.7337065,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.18252844,-0.1219393,-0.2624246,-0.15712601,-0.18715642,-0.38595048,-0.27243292,-0.87694585,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,2.9737988,0.12364409,2.4018617,3.8975544,8.053905,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.3189918,0,0.000544803371431547
3171,2.4179258,-0.26411596,0.5486446,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.23482592,0.006758107,-0.06794889,-0.5186941,0.04003775,0.6982228,0.76678145,0.3954587,-0.19046597,0.6982228,0.7667815,-0.19050106,-1.0179702,-1.2110192,-0.89030015,-1.4885807,-0.8809364,-1.129801,-0.82457906,-0.56049246,-0.23474766,-0.44836843,0.79286885,0.592,0.79286885,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.18252844,-0.1219393,-0.2624246,-0.15712601,-0.18715642,-0.38595048,-0.27243292,-0.87694585,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,2.9737988,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.019006386,0,1.7691551293501146e-05
3172,2.4179258,-0.26411596,0.5486446,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.23482592,0.006758107,-0.06794889,-0.5186941,0.04003775,0.6982228,0.76678145,0.3954587,-0.22326696,0.6982228,0.7667815,-0.22330233,-1.0179702,-1.2110192,-0.89030015,-1.4885807,-0.8809364,-1.129801,-0.82457906,-0.56049246,-0.23474766,-0.31158307,1.7337065,2.224396,1.7337065,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.18252844,-0.1219393,-0.2624246,-0.15712601,-0.18715642,-0.38595048,-0.27243292,-0.87694585,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,2.9737988,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.3189918,0,2.225180977348879e-05
3173,2.4179258,-0.23971358,0.5486446,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.19225797,0.006758107,-0.06794889,-0.76952374,0.04003775,0.6982228,0.76678145,0.3954587,-0.19046597,0.6982228,0.7667815,-0.19050106,-1.0179702,-1.2110192,-0.89030015,-1.4885807,-0.8809364,-1.129801,-0.82457906,-0.56049246,-0.23474766,-0.31158307,1.7337065,2.224396,1.7337065,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.18252844,-0.1219393,-0.2624246,-0.15712601,-0.18715642,-0.38595048,-0.27243292,-0.87694585,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,2.9737988,0.12364409,2.4018617,3.8975544,8.053905,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.3189918,0,0.000544803371431547
3174,2.4179258,-0.26411596,0.5486446,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.23482592,0.006758107,-0.06794889,-0.5186941,0.04003775,0.6982228,0.76678145,0.3954587,-0.19046597,0.6982228,0.7667815,-0.19050106,-1.0179702,-1.2110192,-0.89030015,-1.4885807,-0.8809364,-1.129801,-0.82457906,-0.56049246,-0.23474766,-0.44836843,0.79286885,0.592,0.79286885,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.18252844,-0.1219393,-0.2624246,-0.15712601,-0.18715642,-0.38595048,-0.27243292,-0.87694585,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,2.9737988,0.12364409,2.4018617,-0.16982031,8.053905,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.019006386,0,0.0008424678779765362
3175,2.4179258,-0.26411596,0.5486446,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.23482592,0.006758107,-0.06794889,-0.5186941,0.04003775,0.6982228,0.76678145,0.3954587,-0.22326696,0.6982228,0.7667815,-0.22330233,-1.0179702,-1.2110192,-0.89030015,-1.4885807,-0.8809364,-1.129801,-0.82457906,-0.56049246,-0.23474766,-0.31158307,1.7337065,2.224396,1.7337065,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.18252844,-0.1219393,-0.2624246,-0.15712601,-0.18715642,-0.38595048,-0.27243292,-0.87694585,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,2.9737988,0.12364409,-0.41057464,-0.16982031,-0.124163374,3.7988195,-0.23827,-0.10830019,-0.04189153,0.3189918,0,5.50596700709641e-06
3176,2.4179258,-0.25191477,0.5486446,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.23482592,0.006758107,-0.06794889,-0.6754627,0.04003775,0.6982228,0.76678145,0.3954587,-0.12486401,0.6982228,0.7667815,-0.12489857,-1.0179702,-1.2110192,-0.89030015,-1.4885807,-0.8809364,-1.129801,-0.82457906,-0.56049246,-0.23474766,-0.31158307,1.7337065,2.224396,1.7337065,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.18252844,-0.1219393,-0.2624246,-0.15712601,-0.18715642,-0.38595048,-0.27243292,-0.87694585,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,2.9737988,0.12364409,2.4018617,-0.16982031,8.053905,3.7988195,-0.23827,-0.10830019,-0.04189153,0.3189918,0,0.00029462072205306344
3177,2.4179258,-0.21531117,0.5486446,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.23482592,0.006758107,-0.06794889,-0.8770221,0.04003775,0.6982228,0.76678145,0.3954587,-0.12486401,0.6982228,0.7667815,-0.12489857,-1.0179702,-1.2110192,-0.89030015,-1.4885807,-0.8809364,-1.129801,-0.82457906,-0.56049246,-0.23474766,-0.31158307,1.7337065,2.224396,1.7337065,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.18252844,-0.1219393,-0.2624246,-0.15712601,-0.18715642,-0.38595048,-0.27243292,-0.87694585,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,2.9737988,0.12364409,-0.41057464,3.8975544,-0.124163374,3.7988195,-0.23827,-0.10830019,-0.04189153,0.3189918,0,3.1172689460711355e-06
3178,2.4179258,-0.26411596,0.5486446,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.23482592,0.006758107,-0.06794889,-0.5186941,0.04003775,0.6982228,0.76678145,0.3954587,-0.12486401,0.6982228,0.7667815,-0.12489857,-1.0179702,-1.2110192,-0.89030015,-1.4885807,-0.8809364,-1.129801,-0.82457906,-0.56049246,-0.23474766,-0.44836843,0.79286885,0.592,0.79286885,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.18252844,-0.1219393,-0.2624246,-0.15712601,-0.18715642,-0.38595048,-0.27243292,-0.87694585,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,2.9737988,0.12364409,2.4018617,-0.16982031,8.053905,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.019006386,0,0.0008959068438133303
3179,2.4179258,-0.26411596,0.5486446,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.23482592,0.006758107,-0.06794889,-0.5186941,0.04003775,0.6982228,0.76678145,0.3954587,-0.12486401,0.6982228,0.7667815,-0.12489857,-1.0179702,-1.2110192,-0.89030015,-1.4885807,-0.8809364,-1.129801,-0.82457906,-0.56049246,-0.23474766,-0.44836843,0.79286885,0.592,0.79286885,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.18252844,-0.1219393,-0.2624246,-0.15712601,-0.18715642,-0.38595048,-0.27243292,-0.87694585,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,2.9737988,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.019006386,0,1.8814737342873248e-05
3180,2.4179258,-0.25191477,0.5486446,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.23482592,0.006758107,-0.06794889,-0.6754627,0.04003775,0.6982228,0.76678145,0.3954587,-0.12486401,0.6982228,0.7667815,-0.12489857,-1.0179702,-1.2110192,-0.89030015,-1.4885807,-0.8809364,-1.129801,-0.82457906,-0.56049246,-0.23474766,-0.31158307,1.7337065,2.224396,1.7337065,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.18252844,-0.1219393,-0.2624246,-0.15712601,-0.18715642,-0.38595048,-0.27243292,-0.87694585,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,2.9737988,0.12364409,2.4018617,-0.16982031,8.053905,3.7988195,-0.23827,-0.10830019,-0.04189153,0.3189918,0,0.00029462072205306344
3181,2.4179258,-0.19090876,0.5486446,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.23482592,0.006758107,-0.06794889,-0.93674344,0.04003775,0.6982228,0.76678145,0.3954587,-0.12486401,0.6982228,0.7667815,-0.12489857,-1.0179702,-1.2110192,-0.89030015,-1.4885807,-0.8809364,-1.129801,-0.82457906,-0.56049246,-0.23474766,-0.31158307,1.7337065,2.224396,1.7337065,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.18252844,-0.1219393,-0.2624246,-0.15712601,-0.18715642,-0.38595048,-0.27243292,-0.87694585,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,2.9737988,0.12364409,-0.41057464,3.8975544,-0.124163374,3.7988195,-0.23827,-0.10830019,-0.04189153,0.3189918,0,3.1784685292560888e-06
3182,2.4179258,-0.26411596,0.5486446,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.23482592,0.006758107,-0.06794889,-0.5186941,0.04003775,0.6982228,0.76678145,0.3954587,-0.12486401,0.6982228,0.7667815,-0.12489857,-1.0179702,-1.2110192,-0.89030015,-1.4885807,-0.8809364,-1.129801,-0.82457906,-0.56049246,-0.23474766,-0.44836843,0.79286885,0.592,0.79286885,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.18252844,-0.1219393,-0.2624246,-0.15712601,-0.18715642,-0.38595048,-0.27243292,-0.87694585,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,2.9737988,0.12364409,2.4018617,-0.16982031,8.053905,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.019006386,0,0.0008959068438133303
3183,2.4179258,-0.26411596,0.5486446,-0.29548275,-0.6090709,-0.12914428,0.13418694,-0.23482592,0.006758107,-0.06794889,-0.5186941,0.04003775,0.6982228,0.76678145,0.3954587,-0.12486401,0.6982228,0.7667815,-0.12489857,-1.0179702,-1.2110192,-0.89030015,-1.4885807,-0.8809364,-1.129801,-0.82457906,-0.56049246,-0.23474766,-0.44836843,0.79286885,0.592,0.79286885,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.18252844,-0.1219393,-0.2624246,-0.15712601,-0.18715642,-0.38595048,-0.27243292,-0.87694585,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,2.9737988,0.12364409,2.4018617,-0.16982031,8.053905,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.019006386,0,0.0008959068438133303
3184,-0.9994278,-0.3007196,-0.338564,-0.29548275,-0.12918413,-0.12914428,0.13418694,-0.23482592,0.006758107,-0.13534813,0.73545384,0.04003775,0.6982228,-0.7447493,0.06135756,-0.25606793,0.6982228,-0.74474937,-0.2561036,0.24932778,-0.44223326,0.34301656,-0.38439485,-0.8081353,-0.4658945,-0.9484738,-0.56049246,-0.23474766,-0.4757255,0.026988639,-0.10554358,0.026988639,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.21085049,-0.1167074,-0.25685596,-0.16881768,0.4215907,-0.58521056,-0.045469195,0.7050328,0.096648574,-0.28204492,-0.11454248,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.74544924,-0.74544924,0.12364409,2.4018617,-0.16982031,-0.124163374,3.7988195,4.196919,-0.10830019,-0.04189153,-0.8809499,0,0.062043108149601296
3186,0.30996943,-0.3007196,-0.9722844,-0.29548275,-0.44910866,0.7303954,0.13418694,-0.23482592,0.006758107,0.6824925,0.73545384,0.04003775,0.6982228,-0.62847775,0.7295598,-0.25606793,0.6982228,-0.6284777,-0.2561036,0.24932778,0.01541793,0.7536794,0.08784404,-0.8081353,-0.4658945,-0.9484738,-0.56049246,-0.23474766,-0.5304397,-0.18037966,-0.23087542,-0.18037966,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.2161103,-0.122776404,-0.2624246,-0.17456095,-0.18715642,-0.5815877,-0.27243292,-0.8598123,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.3313675,2.3313677,0.12364409,2.4018617,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.1809354,0,0.23208962323003227
3187,0.30996943,-0.3007196,-0.9722844,-0.29548275,-0.44910866,-0.81677604,0.13418694,-0.23482592,0.006758107,0.6824925,0.73545384,0.04003775,0.6982228,-0.62847775,0.7295598,-0.22326696,0.6982228,-0.6284777,-0.22330233,-1.0179702,1.1824967,-0.18465368,1.0513488,1.1210952,1.0918993,1.0806812,-0.56049246,-0.23474766,-0.5304397,-0.18037966,-0.23087542,-0.18037966,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.2161103,-0.122776404,-0.2624246,-0.17456095,-0.18715642,-0.5815877,-0.27243292,-0.8598123,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.3313675,2.3313677,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-1.1809354,0,0.0013563536311782002
3188,-0.49741572,-0.3007196,-0.5286801,-0.29548275,-0.2891464,-0.47296014,0.13418694,-0.23482592,0.006758107,-0.10619381,0.73545384,0.04003775,0.6982228,-0.7447493,-0.6068447,-0.25606793,0.6982228,-0.74474937,-0.2561036,0.24932778,0.7822783,2.2375603,0.8152174,-0.8445359,-0.82605296,-1.2415072,-0.56049246,-0.23474766,-0.50308263,-1.1734434,-1.0629966,-1.1734434,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.19770096,-0.12131147,-0.2624246,-0.16451022,-0.18715642,-0.48014614,-0.27243292,-0.3567895,-0.31513354,-0.28204492,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.25591666,-0.25591668,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,-0.58096445,0,0.5363778523566651
3192,-0.7115299,0.10192013,0.73876077,-0.29548275,1.7903628,-0.81677604,0.13418694,0.020581748,0.006758107,-0.7258197,0.73545384,-1.304367,0.6982228,0.18542348,-0.27274358,-0.19046597,0.6982228,0.18542351,-0.19050106,-1.0179702,-1.3555429,-1.0116447,-1.1141922,1.1210952,1.0918993,1.0806812,-0.56049246,-0.22040288,0.12613007,-1.0692984,-0.974648,-1.0692984,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.08906561,-0.087827325,-0.03411089,-0.08882204,0.19068661,-0.024867084,2.1368742,0.7671976,1.9937876,-0.28204492,1.1422188,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.6696423,-0.6696423,0.12364409,2.4018617,3.8975544,8.053905,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.9189627,0,0.00843610270654399
3193,-0.7115299,-0.16650635,0.73876077,-0.29548275,1.7903628,-0.12914428,0.13418694,-0.14969003,0.006758107,-0.7258197,0.05137303,0.04003775,0.6982228,0.18542348,-2.9455526,-0.19046597,0.6982228,0.18542351,-0.19050106,-1.0179702,1.5670482,0.07208426,1.3900499,-1.2449422,-1.2860144,0.24080187,-0.56049246,-0.22040288,0.12613007,-1.0692984,-0.974648,-1.0692984,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.08906561,-0.087827325,-0.03411089,-0.08882204,0.19068661,-0.024867084,2.1368742,0.7671976,1.9937876,-0.28204492,1.1422188,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.6696423,-0.6696423,0.12364409,-0.41057464,3.8975544,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.9189627,0,0.008321725885506403
3194,-0.7115299,-0.3007196,0.73876077,-0.29548275,1.7903628,0.5584875,0.13418694,-0.23482592,0.006758107,-0.7258197,0.73545384,0.04003775,0.6982228,0.18542348,0.06135756,-0.25606793,0.6982228,0.18542351,-0.2561036,0.24932778,0.83640033,2.2395425,0.6329534,-0.8445359,-0.82605296,-1.2415072,-0.56049246,-0.22040288,0.12613007,-1.0692984,-0.974648,-1.0692984,0.18330804,-0.032835454,-0.30659783,0.5319985,0.0023048755,-0.08906561,-0.087827325,-0.03411089,-0.08882204,0.19068661,-0.024867084,2.1368742,0.7671976,1.9937876,-0.28204492,1.1422188,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.6696423,-0.6696423,0.12364409,-0.41057464,-0.16982031,-0.124163374,-0.2481344,-0.23827,-0.10830019,-0.04189153,0.9189627,0,0.7028305755239469
