,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F104,F105,F108,F94,F95,F109,F23,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F135,F136,F137,F83,F74,F73,F146,F16,F7,F12,F17,F2,F13,F18,F14,F1,F9,F19,F15,F71,category,1
2759,-0.83809197,-0.81260175,0.10192013,-0.08507582,-0.40077233,-0.6090709,0.21467158,0.42078948,-0.021986196,0.28628632,-0.28021026,-2.2288961,0.04003775,0.09568767,-0.51220614,0.103180975,0.7295598,-0.19046597,0.0956877,-0.5122061,-0.19050106,-1.0179702,-0.5241162,-0.4902581,0.6577267,1.0806812,-0.48311114,1.1210952,1.0918993,1.0806812,-0.54269737,-0.23474766,-0.42101136,-0.56808156,-0.4692114,-0.56808156,-0.23423946,-0.44392776,-0.18194151,-0.32361472,-0.08511349,-0.27857327,-0.26742002,-0.19668946,-0.11168478,0.11624203,-0.15230575,-0.18715642,-0.5296593,-0.27243292,-0.741108,-0.31513354,-0.1562523,-0.18068781,-0.26966226,-0.004984335,-0.19616985,0.008316009,0.09308525,-0.4293731,-0.42937312,0.12364409,-0.59617734,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-0.58096445,0,0.0003391078630326862
2760,-0.83809197,-0.81260175,0.6631755,-0.08507582,-0.40077233,-0.6090709,-0.81677604,0.42078948,0.020581748,0.28628632,-0.28021026,0.73545384,0.04003775,0.09568767,-0.51220614,0.74562705,0.7295598,-0.22326696,0.0956877,-0.5122061,-0.22330233,-1.0179702,-0.31176043,-0.39621747,0.6577267,1.0806812,-0.043025505,1.1210952,1.0918993,1.0806812,-0.54269737,-0.23474766,-0.44836843,-0.59112245,-0.4907849,-0.59112245,-0.23423946,-0.44392776,-0.18194151,-0.32361472,-0.08511349,-0.27857327,-0.26742002,-0.19668946,-0.11168478,0.11624203,-0.15230575,-0.18715642,-0.5296593,-0.27243292,-0.741108,-0.31513354,-0.1562523,-0.18068781,-0.26966226,-0.004984335,-0.19616985,0.008316009,0.09308525,-0.4293731,-0.42937312,0.12364409,-0.59617734,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-0.58096445,0,0.00018669693698607779
2761,-0.83809197,-0.81260175,0.10192013,-0.08507582,-0.40077233,-0.6090709,-0.81677604,0.42078948,-0.021986196,0.28628632,-0.28021026,0.73545384,0.04003775,0.09568767,-0.51220614,0.74562705,0.7295598,-0.19046597,0.0956877,-0.5122061,-0.19050106,-1.0179702,-0.31176043,-0.39621747,0.6577267,1.0806812,-0.043025505,1.1210952,1.0918993,1.0806812,-0.54269737,-0.23474766,-0.42101136,-0.56808156,-0.4692114,-0.56808156,-0.23423946,-0.44392776,-0.18194151,-0.32361472,-0.08511349,-0.27857327,-0.26742002,-0.19668946,-0.11168478,0.11624203,-0.15230575,-0.18715642,-0.5296593,-0.27243292,-0.741108,-0.31513354,-0.1562523,-0.18068781,-0.26966226,-0.004984335,-0.19616985,0.008316009,0.09308525,-0.4293731,-0.42937312,0.12364409,-0.59617734,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-0.58096445,0,0.00015780791959300584
2763,0.086676426,0.09535146,0.3093406,-0.4653081,-0.40077233,-0.44910866,-0.81677604,0.42078948,-0.14969003,0.28628632,-0.2659326,0.73545384,-1.304367,0.09568767,-0.62847775,0.74562705,0.7295598,-0.22326696,0.0956877,-0.6284777,-0.22330233,-1.0179702,-0.31176043,-0.39621747,0.6577267,1.0806812,-0.043025505,1.1210952,1.0918993,1.0806812,-0.54269737,-0.2024719,-0.17479771,0.0535625,-0.091161236,0.0535625,-0.23423946,-0.44392776,-0.18194151,-0.32361472,-0.08511349,-0.27857327,-0.26742002,-0.16674899,-0.12005582,-0.2624246,-0.14820342,-0.18715642,-0.30262354,-0.27243292,0.5527115,-0.31513354,-0.1562523,-0.18068781,-0.26966226,-0.004984335,-0.19616985,0.008316009,0.09308525,0.6593335,0.6593335,0.12364409,-0.59617734,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.019006386,0,0.0007966100741204166
2764,0.99185157,0.7893617,-0.22751237,-0.4653081,-0.1345265,-0.2891464,-0.12914428,-0.2927105,-0.14969003,-0.09418264,-0.6596483,-0.8322313,0.04003775,-0.26257646,-0.8610209,0.659144,-0.27274358,-0.157665,-0.2625765,-0.8610209,-0.15769981,-1.0179702,2.83774,-0.870556,0.6577267,1.0806812,2.7067394,1.1210952,1.0918993,1.0806812,-0.6802668,-0.2024719,-0.31158307,0.41300088,0.19134906,0.41300088,-0.5254701,-0.44392776,-0.21034268,-0.45549563,-0.41577238,-0.498721,-0.5538599,-0.17828012,-0.1211022,-0.2624246,-0.15456204,-0.18715642,-0.36542067,-0.27243292,-0.9982655,-0.31513354,-0.46470764,-0.18068781,-0.55663204,-0.5219676,-0.51002735,-0.2926276,-1.2065551,0.1231177,0.12311767,0.12364409,-0.59617734,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.019006386,0,0.03103176670267429
2765,-0.44746163,-0.41863355,0.10192013,-0.338564,-0.40077233,0.03077812,-0.81677604,0.42078948,-0.021986196,0.28628632,-0.33158708,0.73545384,1.3844424,0.09568767,-0.62847775,0.74562705,0.7295598,-0.22326696,0.0956877,-0.6284777,-0.22330233,-1.0179702,-0.31176043,-0.39621747,0.6577267,1.0806812,-0.043025505,1.1210952,1.0918993,1.0806812,-0.54269737,-0.23474766,0.12613007,0.0123960525,-0.11273475,0.0123960525,-0.23423946,-0.43511903,-0.18194151,-0.32361472,-0.08511349,-0.27857327,-0.26742002,-0.19567797,-0.11398681,-0.22901282,-0.15927973,-0.16616514,-0.51033705,-0.26370353,-0.4954945,-0.30042705,-0.1562523,-0.18068781,-0.26966226,-0.004984335,-0.19616985,0.008316009,0.09308525,-0.49532932,-0.49532935,0.12364409,-0.59617734,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.9189627,0,0.0001343367862169079
2767,1.5485836,1.483372,-0.3007196,-0.6554242,-0.40077233,0.03077812,-0.12914428,0.42078948,-0.23482592,0.28628632,0.2808426,0.73545384,0.04003775,0.09568767,-0.7447493,-0.14391369,0.06135756,-0.25606793,0.0956877,-0.74474937,-0.2561036,0.24932778,-0.44223326,0.34301656,0.102778226,-0.9484738,-0.38439485,-0.8081353,-0.4658945,-0.9484738,-0.54269737,-0.23474766,0.5912003,1.504987,1.701495,1.504987,-0.23423946,-0.44392776,-0.18194151,-0.32361472,-0.08511349,-0.27857327,-0.26742002,-0.1681651,-0.06710901,-0.20116968,-0.12184588,-0.18715642,-0.6166091,-0.27243292,0.06337641,-0.31513354,-0.1562523,-0.18068781,-0.26966226,-0.004984335,-0.19616985,0.008316009,0.09308525,-0.32144463,-0.32144466,0.12364409,-0.59617734,2.4018617,-0.16982031,3.730483,-0.124163374,-0.2481344,4.689703,4.196919,7.0800815,-0.30696312,8.134548,-0.04189153,2.2594755,2.41889,0,0.00811839967742065
2768,-1.1071026,-1.0669851,-0.3007196,-0.78216827,-0.40077233,0.19074038,0.5584875,0.42078948,-0.23482592,0.28628632,-0.5416376,0.73545384,0.04003775,0.09568767,-0.7447493,2.0675838,0.7295598,-0.25606793,0.0956877,-0.74474937,-0.2561036,0.24932778,0.01541793,0.7536794,0.102778226,-0.9484738,0.08784404,-0.8081353,-0.4658945,-0.9484738,-0.54269737,-0.23474766,-0.5577968,-1.4135298,-1.2705133,-1.4135298,-0.23423946,4.257699,-0.18194151,-0.32361472,-0.08511349,-0.27857327,-0.26742002,-0.18050542,-0.123194955,-0.2624246,-0.15671578,-0.18715642,-0.3666283,1.2813957,3.9232183,0.9937453,-0.1562523,-0.18068781,-0.26966226,-0.004984335,-0.19616985,0.008316009,0.09308525,-0.66022,-0.66022,0.12364409,-0.59617734,2.4018617,-0.16982031,3.730483,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,2.2594755,-1.4809209,0,0.2994558246188071
2773,-0.82414716,-0.7943383,-0.3007196,0.29515642,0.6406719,0.19074038,-0.81677604,0.44884846,-0.23482592,1.7848682,-0.4714536,0.73545384,0.04003775,1.7892998,-0.7447493,-1.1817113,-1.2750471,-0.22326696,1.7893,-0.74474937,-0.22330233,-1.0179702,-1.3555429,-1.0116447,-1.9872096,-0.82457906,-1.4490618,-0.8809364,-1.129801,-0.82457906,-0.36784604,-0.23474766,0.5638432,2.0246365,3.8660376,2.0246365,-0.19564264,1.6691629,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,-0.117387675,-0.10854564,-0.19560106,-0.11630772,-0.12418258,-0.07438019,-0.22878605,-0.29534015,-0.25630754,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,-0.52659434,-0.52659434,0.12364409,-0.61333436,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,1.818919,0,0.000493056120892248
2774,-0.26459083,-0.20077696,-0.3007196,-0.90891236,0.6406719,-0.44910866,-0.47296014,0.44884846,-0.23482592,1.7848682,0.42942724,0.73545384,0.04003775,1.7892998,-0.27966294,0.6714987,-0.6068447,-0.25606793,1.7893,-0.2796629,-0.2561036,0.24932778,0.7822783,2.2375603,0.7079421,-1.2415072,0.8152174,-0.8445359,-0.82605296,-1.2415072,-0.36784604,-0.23474766,-0.038012363,1.4556794,1.5730813,1.4556794,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,-0.20053317,-0.122567125,-0.25685596,-0.16645883,-0.18715642,-0.48980725,-0.27243292,-0.8118438,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,0.879045,0.87904495,0.12364409,-0.61333436,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.6189773,0,0.6404646977068226
2775,-0.26459083,-0.20077696,-0.3007196,-0.90891236,0.6406719,-0.44910866,0.3865795,0.44884846,-0.23482592,1.7848682,0.42942724,0.73545384,0.04003775,1.7892998,-0.27966294,2.0675838,0.7295598,-0.25606793,1.7893,-0.2796629,-0.2561036,0.24932778,0.01541793,0.7536794,0.102778226,-0.9484738,0.08784404,-0.8081353,-0.4658945,-0.9484738,-0.36784604,-0.23474766,-0.038012363,1.4556794,1.5730813,1.4556794,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,-0.20053317,-0.122567125,-0.25685596,-0.16645883,-0.18715642,-0.48980725,-0.27243292,-0.8118438,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,0.879045,0.87904495,0.12364409,-0.61333436,-0.41057464,-0.16982031,7.6473765,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.6189773,0,0.1295684924599886
2776,-0.26459083,-0.20077696,-0.3007196,-0.90891236,0.6406719,-0.44910866,-0.81677604,0.44884846,-0.23482592,1.7848682,0.42942724,0.73545384,0.04003775,1.7892998,-0.27966294,1.820489,0.7295598,-0.22326696,1.7893,-0.2796629,-0.22330233,-1.0179702,0.03698576,-0.2763199,0.6577267,1.0806812,0.10743946,1.1210952,1.0918993,1.0806812,-0.36784604,-0.23474766,-0.065369435,1.449996,1.5515077,1.449996,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,-0.20053317,-0.122567125,-0.25685596,-0.16645883,-0.18715642,-0.48980725,-0.27243292,-0.8118438,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,0.879045,0.87904495,0.12364409,-0.61333436,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.6189773,0,0.0011452024363381155
2777,-0.26459083,-0.20077696,-0.3007196,-0.90891236,0.6406719,-0.44910866,-0.81677604,0.44884846,-0.23482592,1.7848682,0.42942724,0.73545384,0.04003775,1.7892998,-0.27966294,1.820489,0.7295598,-0.22326696,1.7893,-0.2796629,-0.22330233,-1.0179702,0.03698576,-0.2763199,0.6577267,1.0806812,0.10743946,1.1210952,1.0918993,1.0806812,-0.36784604,-0.23474766,-0.038012363,1.4556794,1.5730813,1.4556794,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,-0.20053317,-0.122567125,-0.25685596,-0.16645883,-0.18715642,-0.48980725,-0.27243292,-0.8118438,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,0.879045,0.87904495,0.12364409,-0.61333436,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.6189773,0,0.001156567096485358
2778,-0.26459083,-0.20077696,-0.3007196,-0.90891236,0.6406719,-0.44910866,-0.81677604,0.44884846,-0.23482592,1.7848682,0.42942724,0.73545384,0.04003775,1.7892998,-0.27966294,1.820489,0.7295598,-0.22326696,1.7893,-0.2796629,-0.22330233,-1.0179702,0.03698576,-0.2763199,0.6577267,1.0806812,0.10743946,1.1210952,1.0918993,1.0806812,-0.36784604,-0.23474766,-0.065369435,1.449996,1.5515077,1.449996,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,-0.20053317,-0.122567125,-0.25685596,-0.16645883,-0.18715642,-0.48980725,-0.27243292,-0.8118438,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,0.879045,0.87904495,0.12364409,-0.61333436,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.6189773,0,0.0011452024363381155
2779,-0.96747833,-0.9352276,-0.3007196,-0.90891236,0.6406719,4.189797,-0.81677604,0.44884846,-0.23482592,1.7848682,-0.85976094,0.73545384,0.04003775,1.7892998,2.394584,0.103180975,-0.27274358,-0.22326696,1.7893,2.394584,-0.22330233,-1.0179702,-0.5241162,-0.4902581,0.6577267,1.0806812,-0.48311114,1.1210952,1.0918993,1.0806812,-0.36784604,-0.19555566,0.15348715,-0.82598627,-0.7373393,-0.82598627,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,0.1729135,-0.0593658,0.52275175,0.06819507,-0.18715642,1.374784,-0.27243292,0.6809297,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,-0.35527936,-0.3552794,0.12364409,-0.61333436,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,0.9189627,0,0.0030150260808407678
2784,-0.96747833,-0.9352276,-0.3007196,-0.90891236,0.6406719,4.189797,-0.81677604,0.44884846,-0.23482592,1.7848682,-0.85976094,0.73545384,0.04003775,1.7892998,2.394584,0.46146813,-0.27274358,-0.22326696,1.7893,2.394584,-0.22330233,-1.0179702,-0.17642866,-0.34459257,0.6577267,1.0806812,-0.19724192,1.1210952,1.0918993,1.0806812,-0.36784604,-0.19555566,-0.4757255,-1.2809677,-1.1585366,-1.2809677,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,0.1729135,-0.0593658,0.52275175,0.06819507,-0.18715642,1.374784,-0.27243292,0.6809297,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,-0.35527936,-0.3552794,0.12364409,-0.61333436,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-0.58096445,0,0.004967769428111796
2786,-0.96747833,-0.9352276,-0.3007196,-0.90891236,0.6406719,4.189797,0.21467158,0.44884846,-0.23482592,1.7848682,-0.85976094,0.73545384,0.04003775,1.7892998,2.394584,-0.2180421,0.06135756,-0.25606793,1.7893,2.394584,-0.2561036,0.24932778,-0.23521633,-0.36622393,0.6577267,1.0806812,-0.09890646,1.1210952,1.0918993,1.0806812,-0.36784604,-0.19555566,-0.3936543,-1.2536258,-1.1379904,-1.2536258,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,0.1729135,-0.0593658,0.52275175,0.06819507,-0.18715642,1.374784,-0.27243292,0.6809297,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,-0.35527936,-0.3552794,0.12364409,-0.61333436,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-0.28097907,0,0.7480663251199167
2791,-0.96747833,-0.9352276,-0.3007196,-0.90891236,0.6406719,4.189797,-0.12914428,0.44884846,-0.23482592,1.7848682,-0.85976094,0.73545384,0.04003775,1.7892998,2.394584,-0.14391369,0.06135756,-0.25606793,1.7893,2.394584,-0.2561036,0.24932778,-0.44223326,0.34301656,0.102778226,-0.9484738,-0.38439485,-0.8081353,-0.4658945,-0.9484738,-0.36784604,-0.19555566,0.26291543,-0.7682304,-0.67981,-0.7682304,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,0.1729135,-0.0593658,0.52275175,0.06819507,-0.18715642,1.374784,-0.27243292,0.6809297,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,-0.35527936,-0.3552794,0.12364409,-0.61333436,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,4.196919,-0.12838434,-0.30696312,-0.10830019,-0.04189153,2.2594755,0.9189627,0,0.416184508649453
2792,-0.96747833,-0.9352276,-0.3007196,-0.90891236,0.6406719,4.189797,-0.12914428,0.44884846,-0.23482592,1.7848682,-0.85976094,0.73545384,0.04003775,1.7892998,2.394584,-0.14391369,0.06135756,-0.25606793,1.7893,2.394584,-0.2561036,0.24932778,-0.44223326,0.34301656,0.102778226,-0.9484738,-0.38439485,-0.8081353,-0.4658945,-0.9484738,-0.36784604,-0.19555566,0.26291543,-0.7682304,-0.67981,-0.7682304,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,0.1729135,-0.0593658,0.52275175,0.06819507,-0.18715642,1.374784,-0.27243292,0.6809297,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,-0.35527936,-0.3552794,0.12364409,-0.61333436,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,4.196919,-0.12838434,-0.30696312,-0.10830019,-0.04189153,2.2594755,0.9189627,0,0.416184508649453
2793,-0.96747833,-0.9352276,-0.3007196,-0.90891236,0.6406719,4.189797,-0.12914428,0.44884846,-0.23482592,1.7848682,-0.85976094,0.73545384,0.04003775,1.7892998,2.394584,-0.14391369,0.06135756,-0.25606793,1.7893,2.394584,-0.2561036,0.24932778,-0.44223326,0.34301656,0.102778226,-0.9484738,-0.38439485,-0.8081353,-0.4658945,-0.9484738,-0.36784604,-0.19555566,0.26291543,-0.7682304,-0.67981,-0.7682304,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,0.1729135,-0.0593658,0.52275175,0.06819507,-0.18715642,1.374784,-0.27243292,0.6809297,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,-0.35527936,-0.3552794,0.12364409,-0.61333436,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,4.196919,-0.12838434,-0.30696312,-0.10830019,-0.04189153,2.2594755,0.9189627,0,0.416184508649453
2794,-0.96747833,-0.9352276,-0.3007196,-0.90891236,0.6406719,4.189797,-0.12914428,0.44884846,-0.23482592,1.7848682,-0.85976094,0.73545384,0.04003775,1.7892998,2.394584,-0.14391369,0.06135756,-0.25606793,1.7893,2.394584,-0.2561036,0.24932778,-0.44223326,0.34301656,0.102778226,-0.9484738,-0.38439485,-0.8081353,-0.4658945,-0.9484738,-0.36784604,-0.19555566,0.26291543,-0.7682304,-0.67981,-0.7682304,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,0.1729135,-0.0593658,0.52275175,0.06819507,-0.18715642,1.374784,-0.27243292,0.6809297,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,-0.35527936,-0.3552794,0.12364409,-0.61333436,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,4.196919,-0.12838434,-0.30696312,-0.10830019,-0.04189153,2.2594755,0.9189627,0,0.416184508649453
2795,-0.96747833,-0.9352276,-0.3007196,-0.90891236,0.6406719,4.189797,-0.12914428,0.44884846,-0.23482592,1.7848682,-0.85976094,0.73545384,0.04003775,1.7892998,2.394584,-0.14391369,0.06135756,-0.25606793,1.7893,2.394584,-0.2561036,0.24932778,-0.44223326,0.34301656,0.102778226,-0.9484738,-0.38439485,-0.8081353,-0.4658945,-0.9484738,-0.36784604,-0.19555566,0.26291543,-0.7682304,-0.67981,-0.7682304,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,0.1729135,-0.0593658,0.52275175,0.06819507,-0.18715642,1.374784,-0.27243292,0.6809297,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,-0.35527936,-0.3552794,0.12364409,-0.61333436,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,4.196919,-0.12838434,-0.30696312,-0.10830019,-0.04189153,2.2594755,0.9189627,0,0.416184508649453
2796,-0.96747833,-0.9352276,-0.3007196,-0.90891236,0.6406719,4.189797,-0.12914428,0.44884846,-0.23482592,1.7848682,-0.85976094,0.73545384,0.04003775,1.7892998,2.394584,-0.14391369,0.06135756,-0.25606793,1.7893,2.394584,-0.2561036,0.24932778,-0.44223326,0.34301656,0.102778226,-0.9484738,-0.38439485,-0.8081353,-0.4658945,-0.9484738,-0.36784604,-0.19555566,0.26291543,-0.7682304,-0.67981,-0.7682304,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,0.1729135,-0.0593658,0.52275175,0.06819507,-0.18715642,1.374784,-0.27243292,0.6809297,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,-0.35527936,-0.3552794,0.12364409,-0.61333436,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,4.196919,-0.12838434,-0.30696312,-0.10830019,-0.04189153,2.2594755,0.9189627,0,0.416184508649453
2799,-0.96747833,-0.9352276,-0.3007196,-0.90891236,0.6406719,4.189797,0.5584875,0.44884846,-0.23482592,1.7848682,-0.85976094,0.73545384,0.04003775,1.7892998,2.394584,-0.2180421,0.06135756,-0.25606793,1.7893,2.394584,-0.2561036,0.24932778,-0.23521633,-0.36622393,0.6577267,1.0806812,-0.09890646,1.1210952,1.0918993,1.0806812,-0.36784604,-0.19555566,-0.3936543,-1.2536258,-1.1379904,-1.2536258,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,0.1729135,-0.0593658,0.52275175,0.06819507,-0.18715642,1.374784,-0.27243292,0.6809297,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,-0.35527936,-0.3552794,0.12364409,-0.61333436,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-0.28097907,0,0.7640578245147607
2806,-0.96747833,-0.9352276,-0.3007196,-0.90891236,0.6406719,4.189797,1.2461191,0.44884846,-0.23482592,1.7848682,-0.85976094,0.73545384,0.04003775,1.7892998,2.394584,-0.14391369,0.06135756,-0.25606793,1.7893,2.394584,-0.2561036,0.24932778,-0.44223326,0.34301656,0.102778226,-0.9484738,-0.38439485,-0.8081353,-0.4658945,-0.9484738,-0.36784604,-0.19555566,0.26291543,-0.7682304,-0.67981,-0.7682304,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,0.1729135,-0.0593658,0.52275175,0.06819507,-0.18715642,1.374784,-0.27243292,0.6809297,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,-0.35527936,-0.3552794,0.12364409,-0.61333436,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,8.134548,-0.04189153,-0.43881726,0.9189627,0,0.3658815705785518
2807,-0.78425455,-0.75389785,-0.27631718,-0.4653081,0.6406719,-0.6090709,-0.81677604,0.44884846,-0.23482592,1.7848682,0.73345584,0.73545384,2.728847,1.7892998,-0.7447493,0.74562705,0.7295598,-0.22326696,1.7893,-0.74474937,-0.22330233,-1.0179702,-0.31176043,-0.39621747,0.6577267,1.0806812,-0.043025505,1.1210952,1.0918993,1.0806812,-0.36784604,-0.23474766,-0.4757255,-0.838582,-0.7568582,-0.838582,-0.19564264,-0.44392776,-0.17839137,-0.20024224,-0.1293192,-0.21508239,-0.16298904,-0.21570571,-0.12235785,-0.2624246,-0.17415072,-0.18715642,-0.5815877,-0.27243292,-1.0156789,-0.31513354,0.13675797,-0.18068781,0.17214778,0.24892856,0.15632859,0.075332865,0.124451965,0.1231177,0.12311767,0.12364409,-0.61333436,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.10830019,-0.04189153,-0.43881726,-0.28097907,0,4.1160557215580526e-05
