,F67,F68,F108,F79,F112,F113,F116,F117,F110,F114,F115,F61,F77,F88,F70,F41,F127,F133,F134,F136,F73,category,1
2534,-0.6090709,-0.7308858,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.756238,-0.23474766,-0.36629722,-0.6012605,-0.5000307,-0.6012605,-0.41669717,-0.122567125,-0.5828774,-0.4437125,-0.7358727,0.12364409,0,4.802986904637099e-05
2535,-0.6090709,-0.7308858,0.04003775,-0.22326696,-0.6284777,-0.22330233,-1.0179702,0.42170835,0.44879487,-0.756238,-0.23474766,-0.44836843,0.017465057,-0.11068013,0.017465057,-0.41669717,-0.122985676,-0.5828774,-0.4437125,-0.7358727,0.12364409,0,0.0015394406563236734
2536,-0.6090709,-0.7308858,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,-1.3555429,-1.638336,-0.756238,-0.23474766,-0.44836843,0.017465057,-0.11068013,0.017465057,-0.41669717,-0.122985676,-0.5828774,-0.4437125,-0.7358727,0.12364409,0,0.02648926284031208
2537,-0.6090709,-0.76970917,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.95700777,-1.0188934,-0.756238,-0.23474766,-0.44836843,0.017465057,-0.11068013,0.017465057,-0.56640613,-0.122776404,-0.58325344,-0.36878738,-0.74861467,0.12364409,0,0.0001693870529957983
2538,-0.2891464,-0.560063,-1.304367,-0.22326696,-0.5122061,-0.22330233,-1.0179702,0.1057526,0.06513112,0.033862155,-0.23474766,-0.065369435,-0.8155411,-0.7209024,-0.8155411,-0.56640613,-0.119218715,-0.57024354,-0.5044851,-0.5040858,0.12364409,0,0.003797139924135946
2539,-0.2891464,-0.560063,0.04003775,-0.22326696,-0.5122061,-0.22330233,-1.0179702,-0.31176043,-0.043025505,0.033862155,-0.23474766,-0.065369435,-0.8155411,-0.7209024,-0.8155411,-0.56640613,-0.119218715,-0.57024354,-0.5044851,-0.5040858,0.12364409,0,0.0006698591086304363
2540,-0.2891464,-0.560063,0.04003775,-0.22326696,-0.5122061,-0.22330233,-1.0179702,-0.20188856,0.15478729,0.033862155,-0.23474766,-0.20215479,-0.82690793,-0.73836666,-0.82690793,-0.56640613,-0.119218715,-0.57024354,-0.5044851,-0.5040858,0.12364409,0,0.0008548425743897004
2542,-0.6090709,-0.560063,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,-1.1379031,-1.2195165,0.033862155,-0.23474766,-0.42101136,-0.8155411,-0.7209024,-0.8155411,-0.56640613,-0.122776404,-0.57024354,-0.5044851,-0.5040858,0.12364409,0,0.04284347344237908
2543,-0.44910866,-0.560063,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-1.3555429,-1.638336,0.033862155,-0.23474766,-0.44836843,-0.8155411,-0.7209024,-0.8155411,-0.56640613,-0.123194955,-0.57024354,-0.5044851,-0.5040858,0.12364409,0,5.803416008547219e-05
2544,-0.6090709,-0.560063,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,-1.1379031,-1.2195165,0.033862155,-0.23474766,-0.5577968,-1.2365755,-1.1256626,-1.2365755,-0.56640613,-0.123194955,-0.57024354,-0.5044851,-0.5040858,0.12364409,0,0.035783482149141135
2548,-0.6090709,-0.6765331,0.04003775,-0.22326696,-0.39593452,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.7103019,-0.21860978,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.123194955,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,5.643194533728118e-05
2550,-0.6090709,-0.6765331,0.04003775,-0.22326696,-0.39593452,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.7103019,-0.21860978,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.123194955,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,5.643194533728118e-05
2551,-0.6090709,-0.6765331,0.04003775,-0.22326696,-0.39593452,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.7103019,-0.21860978,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.123194955,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,5.643194533728118e-05
2552,-0.6090709,-0.6765331,0.04003775,-0.19046597,-0.5122061,-0.19050106,-1.0179702,-0.52491176,-0.6580953,-0.7103019,-0.23474766,-0.50308263,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.123194955,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.0002131787771233103
2553,-0.6090709,-0.6765331,0.04003775,-0.19046597,-0.5122061,-0.19050106,-1.0179702,-0.52491176,-0.6580953,-0.7103019,-0.23474766,-0.50308263,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.123194955,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.0002131787771233103
2554,-0.6090709,-0.6765331,0.04003775,-0.22326696,-0.5122061,-0.22330233,-1.0179702,-0.62489516,-0.5026912,-0.7103019,-0.23474766,-0.50308263,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.123194955,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.00024491725854755905
2555,0.03077812,-0.6765331,0.04003775,-0.22326696,0.18542351,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.7103019,-0.23474766,-0.3936543,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.12152075,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,5.7045591026575676e-05
2556,0.03077812,-0.6765331,0.04003775,-0.22326696,0.18542351,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.7103019,-0.23474766,-0.3936543,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.12152075,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,5.7045591026575676e-05
2557,0.03077812,-0.6765331,0.04003775,-0.22326696,0.18542351,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.7103019,-0.23474766,-0.3936543,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.12152075,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,5.7045591026575676e-05
2558,0.03077812,-0.6765331,0.04003775,-0.22326696,0.18542351,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.7103019,-0.23474766,-0.3936543,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.12152075,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,5.7045591026575676e-05
2559,0.03077812,-0.6765331,0.04003775,-0.19046597,0.18542351,-0.19050106,-1.0179702,-1.2110192,-1.4885807,-0.7103019,-0.23474766,-0.3936543,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.12152075,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,5.87021680510196e-05
2560,0.03077812,-0.6765331,0.04003775,-0.19046597,0.18542351,-0.19050106,-1.0179702,-1.2110192,-1.4885807,-0.7103019,-0.23474766,-0.3936543,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.12152075,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,5.87021680510196e-05
2561,0.03077812,-0.6765331,0.04003775,-0.22326696,0.18542351,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.7103019,-0.23474766,-0.3936543,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.12152075,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,5.7045591026575676e-05
2562,0.03077812,-0.6765331,0.04003775,-0.22326696,0.18542351,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.7103019,-0.23474766,-0.3936543,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.12152075,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,5.7045591026575676e-05
2563,0.03077812,-0.6765331,0.04003775,-0.22326696,0.18542351,-0.22330233,-1.0179702,1.063153,0.97756284,-0.7103019,-0.23474766,-0.3936543,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.12152075,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.0027060104236080584
2564,-0.6090709,-0.6765331,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,-1.3555429,-1.638336,-0.7103019,-0.23474766,-0.5304397,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.119637266,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.021442568375894935
2565,-0.6090709,-0.6765331,-1.304367,-0.19046597,1.1155965,-0.19050106,-1.0179702,1.1103933,1.0588201,-0.7103019,-0.23474766,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.007117537520538505
2566,-0.6090709,-0.6765331,-1.304367,-0.19046597,1.1155965,-0.19050106,-1.0179702,1.1103933,1.0588201,-0.7103019,-0.23474766,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.007117537520538505
2567,-0.6090709,-0.6765331,0.04003775,-0.092063025,1.1155965,-0.09209731,-1.0179702,-0.17642866,-0.19724192,-0.7103019,-0.23474766,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.0002413959270533263
2568,-0.6090709,-0.6765331,0.04003775,-0.092063025,1.1155965,-0.09209731,-1.0179702,-0.17642866,-0.19724192,-0.7103019,-0.23474766,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.0002413959270533263
2569,-0.6090709,-0.6765331,0.04003775,-0.092063025,1.1155965,-0.09209731,-1.0179702,-0.17642866,-0.19724192,-0.7103019,-0.23474766,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.0002413959270533263
2570,-0.6090709,-0.6765331,0.04003775,-0.092063025,1.1155965,-0.09209731,-1.0179702,-0.17642866,-0.19724192,-0.7103019,-0.23474766,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.0002413959270533263
2571,-0.6090709,-0.6765331,0.04003775,-0.092063025,1.1155965,-0.09209731,-1.0179702,-0.17642866,-0.19724192,-0.7103019,-0.23474766,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.0002413959270533263
2572,-0.6090709,-0.6765331,0.04003775,-0.25606793,1.1155965,-0.2561036,0.24932778,-0.22421743,-0.46605748,-0.7103019,-0.23474766,-0.44836843,2.0246365,3.8660376,2.0246365,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.05451534869206117
2573,-0.6090709,-0.6765331,0.04003775,-0.25606793,1.1155965,-0.2561036,0.24932778,-0.22421743,-0.46605748,-0.7103019,-0.23474766,-0.44836843,2.0246365,3.8660376,2.0246365,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.05451534869206117
2574,-0.6090709,-0.6765331,0.04003775,-0.25606793,1.1155965,-0.2561036,0.24932778,-0.22421743,-0.46605748,-0.7103019,-0.23474766,-0.44836843,2.0246365,3.8660376,2.0246365,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.05451534869206117
2575,-0.6090709,-0.6765331,0.04003775,-0.19046597,1.1155965,-0.19050106,-1.0179702,-1.2110192,-1.4885807,-0.7103019,-0.23474766,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,3.079193211872174e-05
2576,-0.6090709,-0.6765331,0.04003775,-0.19046597,1.1155965,-0.19050106,-1.0179702,-1.2110192,-1.4885807,-0.7103019,-0.23474766,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,3.079193211872174e-05
2577,-0.6090709,-0.6765331,0.04003775,-0.22326696,1.1155965,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.7103019,-0.23474766,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,2.9922959258560076e-05
2578,-0.6090709,-0.6765331,0.04003775,-0.22326696,1.1155965,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.7103019,-0.23474766,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,2.9922959258560076e-05
2579,-0.6090709,-0.6765331,0.04003775,-0.22326696,1.1155965,-0.22330233,-1.0179702,1.063153,0.97756284,-0.7103019,-0.23474766,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.0014212133452380564
2580,-0.6090709,-0.6765331,0.04003775,-0.22326696,1.1155965,-0.22330233,-1.0179702,1.6211703,1.5302528,-0.7103019,-0.23474766,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.003421630542120212
2581,-0.6090709,-0.6765331,0.04003775,-0.25606793,1.1155965,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.7103019,-0.23474766,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.07945629,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.09596639143180516
2582,-0.2891464,-0.6765331,0.04003775,-0.22326696,0.069151916,-0.22330233,-1.0179702,-0.990219,-1.0705136,-0.7103019,-0.23474766,0.07141592,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.115661025,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.00011215610258598173
2583,-0.2891464,-0.6765331,0.04003775,-0.19046597,0.069151916,-0.19050106,-1.0179702,-0.74383783,-0.7403843,-0.7103019,-0.23474766,0.07141592,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.115661025,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.0001900555764677829
2584,-0.2891464,-0.6765331,0.04003775,-0.22326696,0.069151916,-0.22330233,-1.0179702,-0.74383783,-0.7403843,-0.7103019,-0.23474766,0.07141592,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.115661025,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.00018469288679530128
2585,-0.2891464,-0.6765331,0.04003775,-0.19046597,0.069151916,-0.19050106,-1.0179702,0.31156883,0.40902352,-0.7103019,-0.23474766,0.07141592,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.115661025,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.00114704306225441
2586,-0.2891464,-0.6765331,0.04003775,-0.22326696,0.069151916,-0.22330233,-1.0179702,-0.5070488,-0.39279008,-0.7103019,-0.23474766,0.07141592,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.115661025,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.0003100630981099987
2587,-0.2891464,-0.6765331,0.04003775,-0.25606793,0.069151916,-0.2561036,0.24932778,0.01541793,0.08784404,-0.7103019,-0.23474766,0.07141592,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.115661025,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,0.23007365630043675
2588,-0.6090709,-0.6765331,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.7103019,-0.23474766,-0.4757255,-0.34658152,-0.33668837,-0.34658152,-0.5605581,-0.123194955,-0.5630994,-0.4403825,-0.7479338,0.12364409,0,6.391737698183761e-05
2589,0.3507026,-0.4513576,-1.304367,-0.22326696,-0.39593452,-0.22330233,-1.0179702,1.1103933,1.0588201,0.23138721,-0.2024719,-0.44836843,-1.0614645,-0.96026564,-1.0614645,-0.30675468,-0.12214857,-0.45841858,-0.42123497,-0.6765399,0.12364409,0,0.029381952279331085
2590,0.3507026,-0.4513576,0.04003775,-0.25606793,-0.39593452,-0.2561036,0.24932778,0.01541793,0.08784404,0.23138721,-0.2024719,-0.44836843,-1.0614645,-0.96026564,-1.0614645,-0.30675468,-0.12214857,-0.45841858,-0.42123497,-0.6765399,0.12364409,0,0.38774122186640464
2593,-0.6090709,-0.4513576,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,-1.3555429,-1.638336,0.23138721,-0.23474766,-0.14744064,1.7337065,2.224396,1.7337065,-0.30675468,-0.111475505,-0.45841858,-0.42123497,-0.6765399,0.12364409,0,0.07452213432378783
2594,0.5106649,-0.4513576,-1.304367,-0.22326696,-0.74474937,-0.22330233,-1.0179702,1.1103933,1.0588201,0.23138721,-0.23474766,-0.284226,-0.50110924,-0.42400974,-0.50110924,-0.30675468,-0.118590884,-0.45841858,-0.42123497,-0.6765399,0.12364409,0,0.04371073609577252
2596,0.3507026,-0.4513576,0.04003775,-0.25606793,-0.39593452,-0.2561036,0.24932778,0.01541793,0.08784404,0.23138721,-0.21860978,0.3997008,0.8177531,0.6279559,0.8177531,-0.30675468,-0.10645288,-0.45841858,-0.42123497,-0.6765399,0.12364409,0,0.632296181830769
2597,0.3507026,-0.4513576,0.04003775,-0.19046597,-0.39593452,-0.19050106,-1.0179702,0.03698576,0.10743946,0.23138721,-0.21860978,0.3997008,0.8177531,0.6279559,0.8177531,-0.30675468,-0.10645288,-0.45841858,-0.42123497,-0.6765399,0.12364409,0,0.004108289587985735
2598,0.3507026,-0.4513576,1.3844424,-0.19046597,-0.39593452,-0.19050106,-1.0179702,0.03698576,0.10743946,0.23138721,-0.21860978,-0.284226,-0.52875835,-0.4476379,-0.52875835,-0.30675468,-0.10645288,-0.45841858,-0.42123497,-0.6765399,0.12364409,0,0.0004316332003967595
2600,1.6304007,-0.4513576,0.04003775,-0.19046597,0.3016951,-0.19050106,0.24932778,-0.8075571,-1.0705136,0.23138721,-0.18310642,1.6854832,0.46722385,0.22730492,0.46722385,-0.30675468,0.090057194,-0.45841858,-0.42123497,-0.6765399,0.12364409,0,0.3194129042920501
2602,1.6304007,-0.4513576,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,0.01541793,0.08784404,0.23138721,-0.18310642,2.779766,1.0945513,0.90430236,1.0945513,-0.30675468,0.090057194,-0.45841858,-0.42123497,-0.6765399,0.12364409,0,0.8088749857368401
2605,1.6304007,-0.4513576,0.04003775,-0.059262045,0.3016951,-0.059296064,1.5166258,0.3305673,0.6329534,0.23138721,-0.18310642,2.2326248,0.7599971,0.5344707,0.7599971,-0.30675468,0.090057194,-0.45841858,-0.42123497,-0.6765399,0.12364409,1,0.9997440730689922
2606,1.6304007,-0.4513576,0.04003775,-0.059262045,0.3016951,-0.059296064,1.5166258,-0.58191586,-0.6362965,0.23138721,-0.18310642,2.2326248,0.7599971,0.5344707,0.7599971,-0.30675468,0.090057194,-0.45841858,-0.42123497,-0.6765399,0.12364409,1,0.9982791030020977
2607,1.6304007,-0.4513576,0.04003775,-0.059262045,0.3016951,-0.059296064,1.5166258,0.3305673,0.6329534,0.23138721,-0.18310642,1.5760549,0.39886913,0.18210328,0.39886913,-0.30675468,0.090057194,-0.45841858,-0.42123497,-0.6765399,0.12364409,1,0.9996455170937462
2608,1.6304007,-0.4513576,0.04003775,-0.059262045,0.3016951,-0.059296064,1.5166258,-0.58191586,-0.6362965,0.23138721,-0.18310642,1.5760549,0.39886913,0.18210328,0.39886913,-0.30675468,0.090057194,-0.45841858,-0.42123497,-0.6765399,0.12364409,1,0.9976177398591493
2609,-0.6090709,-0.4513576,-1.304367,-0.19046597,-0.6284777,-0.19050106,-1.0179702,0.30178002,0.13437776,0.23138721,-0.23474766,-0.284226,0.6354226,0.39372918,0.6354226,-0.30675468,-0.11294044,-0.45841858,-0.42123497,-0.6765399,0.12364409,0,0.012060093003419415
2610,-0.6090709,-0.4513576,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,-0.14838582,-0.3216464,0.23138721,-0.23474766,-0.31158307,0.49963474,0.25709692,0.49963474,-0.30675468,-0.11294044,-0.45841858,-0.42123497,-0.6765399,0.12364409,0,0.35745850601708923
2611,-0.6090709,-0.76970917,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,1.063153,0.97756284,-0.756238,-0.23474766,-0.5577968,-1.3302753,-1.2027109,-1.3302753,-0.5605581,-0.123194955,-0.5834038,-0.54694265,-0.73207927,0.12364409,0,0.0018585546853825258
2612,-0.6090709,-0.76970917,0.04003775,-0.157665,-0.39593452,-0.15769981,-1.0179702,-0.5070488,-0.39279008,-0.756238,-0.23474766,-0.50308263,-1.3302753,-1.2027109,-1.3302753,-0.5605581,-0.123194955,-0.5834038,-0.54694265,-0.73207927,0.12364409,0,0.00018588911792008438
2613,-0.6090709,-0.76970917,0.04003775,-0.157665,-0.39593452,-0.15769981,-1.0179702,-0.2595713,-0.124143004,-0.756238,-0.23474766,-0.50308263,-1.3302753,-1.2027109,-1.3302753,-0.5605581,-0.123194955,-0.5834038,-0.54694265,-0.73207927,0.12364409,0,0.0002830659172146669
2614,-0.6090709,-0.76970917,0.04003775,-0.22326696,-0.39593452,-0.22330233,-1.0179702,-0.31176043,-0.043025505,-0.756238,-0.23474766,-0.50308263,-1.3302753,-1.2027109,-1.3302753,-0.5605581,-0.123194955,-0.5834038,-0.54694265,-0.73207927,0.12364409,0,0.0002917276144954604
2615,-0.6090709,-0.76970917,0.04003775,-0.157665,-0.39593452,-0.15769981,-1.0179702,-0.030181924,-0.0008947598,-0.756238,-0.23474766,-0.50308263,-1.3302753,-1.2027109,-1.3302753,-0.5605581,-0.123194955,-0.5834038,-0.54694265,-0.73207927,0.12364409,0,0.0003559288262770902
2616,-0.6090709,-0.7930032,2.728847,-0.157665,-0.5122061,-0.15769981,-1.0179702,-1.004832,-1.002375,-0.756238,-0.23474766,-0.5577968,-1.3302753,-1.2027109,-1.3302753,-0.56640613,-0.123194955,-0.5834038,-0.54860765,-0.757855,0.12364409,0,4.137530715644377e-06
2617,-0.6090709,-0.7930032,2.728847,-0.157665,-0.5122061,-0.15769981,-1.0179702,-1.004832,-1.002375,-0.756238,-0.23474766,-0.5577968,-1.3302753,-1.2027109,-1.3302753,-0.56640613,-0.123194955,-0.5834038,-0.54860765,-0.757855,0.12364409,0,4.137530715644377e-06
2618,-0.6090709,-0.7930032,2.728847,-0.157665,-0.5122061,-0.15769981,-1.0179702,-1.004832,-1.002375,-0.756238,-0.23474766,-0.5577968,-1.3302753,-1.2027109,-1.3302753,-0.56640613,-0.123194955,-0.5834038,-0.54860765,-0.757855,0.12364409,0,4.137530715644377e-06
2619,0.19074038,-0.21065275,0.04003775,-0.22326696,-0.047119733,-0.22330233,-1.0179702,-0.22636008,-0.03810927,0.52186525,-0.23474766,-0.284226,0.2136201,-0.018222215,0.2136201,-0.16991141,-0.10875492,-0.3934443,-0.47368255,-0.44718465,0.12364409,0,0.0015001933683763597
2620,0.19074038,-0.21065275,0.04003775,-0.25606793,-0.047119733,-0.2561036,0.24932778,0.2727578,0.22195823,0.52186525,-0.23474766,-0.5304397,-0.9123129,-0.8236334,-0.9123129,-0.16991141,-0.10875492,-0.3934443,-0.47368255,-0.44718465,0.12364409,0,0.37191644628180126
2621,0.19074038,-0.21065275,-1.304367,-0.22326696,-0.047119733,-0.22330233,-1.0179702,0.03698576,0.10743946,0.52186525,-0.23474766,-0.12008358,0.76245487,0.5365253,0.76245487,-0.16991141,-0.10875492,-0.3934443,-0.47368255,-0.44718465,0.12364409,0,0.010599278509440075
2622,-0.6090709,-0.21065275,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,-1.3555429,-1.638336,0.52186525,-0.2024719,-0.5577968,-1.4474767,-1.2972234,-1.4474767,-0.16991141,-0.123194955,-0.3934443,-0.47368255,-0.44718465,0.12364409,0,0.025461106039326713
2623,-0.6090709,-0.21065275,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,0.2727578,0.22195823,0.52186525,-0.2024719,-0.5577968,-1.4474767,-1.2972234,-1.4474767,-0.16991141,-0.123194955,-0.3934443,-0.47368255,-0.44718465,0.12364409,1,0.3189160351514035
2624,-0.2891464,-0.21065275,0.04003775,-0.22326696,-0.2796629,-0.22330233,-1.0179702,-0.17642866,-0.19724192,0.52186525,-0.23474766,0.15348715,0.89762825,0.7378781,0.89762825,-0.16991141,0.024344563,-0.3934443,-0.47368255,-0.44718465,0.12364409,0,0.0014475081758111117
2625,-0.2891464,-0.21065275,0.04003775,-0.12486401,-0.2796629,-0.12489857,-1.0179702,-1.004832,-1.002375,0.52186525,-0.23474766,0.15348715,0.89762825,0.7378781,0.89762825,-0.16991141,0.024344563,-0.3934443,-0.47368255,-0.44718465,0.12364409,0,0.000435641885933522
2626,-0.2891464,-0.21065275,0.04003775,-0.12486401,-0.2796629,-0.12489857,-1.0179702,-1.004832,-1.002375,0.52186525,-0.23474766,0.15348715,0.89762825,0.7378781,0.89762825,-0.16991141,0.024344563,-0.3934443,-0.47368255,-0.44718465,0.12364409,0,0.000435641885933522
2627,-0.2891464,-0.21065275,0.04003775,-0.12486401,-0.2796629,-0.12489857,-1.0179702,-1.004832,-1.002375,0.52186525,-0.23474766,0.15348715,0.89762825,0.7378781,0.89762825,-0.16991141,0.024344563,-0.3934443,-0.47368255,-0.44718465,0.12364409,0,0.000435641885933522
2628,-0.2891464,-0.21065275,0.04003775,-0.12486401,-0.2796629,-0.12489857,-1.0179702,-1.004832,-1.002375,0.52186525,-0.23474766,0.15348715,0.89762825,0.7378781,0.89762825,-0.16991141,0.024344563,-0.3934443,-0.47368255,-0.44718465,0.12364409,0,0.000435641885933522
2630,-0.6090709,-0.21065275,0.04003775,-0.19046597,-0.6284777,-0.19050106,1.5166258,0.3305673,0.6329534,0.52186525,-0.17019612,-0.31158307,0.85538656,0.6721302,0.85538656,-0.16991141,-0.1106384,-0.3934443,-0.47368255,-0.44718465,-2.779713,1,0.9999701566204638
2631,-0.6090709,-0.21065275,0.04003775,-0.19046597,-0.6284777,-0.19050106,1.5166258,-0.58191586,-0.6362965,0.52186525,-0.17019612,-0.31158307,0.85538656,0.6721302,0.85538656,-0.16991141,-0.1106384,-0.3934443,-0.47368255,-0.44718465,-2.779713,1,0.9997990678474279
2636,4.6696835,-0.21065275,0.04003775,-0.25606793,3.789843,-0.2561036,0.24932778,-0.44223326,-0.38439485,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,-0.11775378,-0.3934443,-0.47368255,-0.44718465,0.12364409,1,0.20031969173493872
2637,4.6696835,-0.21065275,0.04003775,-0.25606793,3.789843,-0.2561036,0.24932778,-0.44223326,-0.38439485,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,-0.11775378,-0.3934443,-0.47368255,-0.44718465,0.12364409,1,0.20031969173493872
2638,4.6696835,-0.21065275,0.04003775,0.07194189,3.789843,0.07190897,1.5166258,-0.5241162,-0.48311114,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,-0.11775378,-0.3934443,-0.47368255,-0.44718465,0.12364409,1,0.992400060805221
2639,4.6696835,-0.21065275,0.04003775,0.039140906,3.789843,0.039107714,1.5166258,0.42170835,0.44879487,0.52186525,-0.17019612,-0.33894014,-1.0783612,-0.98286647,-1.0783612,-0.16991141,-0.11775378,-0.3934443,-0.47368255,-0.44718465,0.12364409,1,0.9982206434054224
