,F67,F68,F108,F79,F111,F112,F113,F116,F117,F110,F114,F115,F61,F77,F88,F70,F41,F43,F127,F128,F131,F38,F37,F133,F134,F136,F137,F83,F73,F17,F2,F71,category,1
3100,-0.12918413,0.3018157,0.04003775,-0.19046597,-0.29514596,0.7667815,-0.19050106,-1.0179702,-0.31176043,-0.043025505,-0.3216829,-0.22552602,-0.065369435,-1.1336594,-1.0249861,-1.1336594,-0.36406514,-0.06478675,-0.07296874,0.73435956,0.05704039,0.08194207,2.0682535,-0.50519407,-0.3221673,-0.33036715,0.242184,-0.6675009,0.12364409,-0.124163374,-0.2481344,1.218948,0,6.232341264003894e-05
3101,-0.12918413,0.3018157,0.04003775,-0.19046597,-0.29514596,0.7667815,-0.19050106,-1.0179702,-1.3555429,-1.638336,-0.3216829,-0.22552602,1.0836276,-0.573765,-0.47640255,-0.573765,-0.36406514,-0.06478675,-0.07296874,0.73435956,0.05704039,0.08194207,2.0682535,-0.50519407,-0.3221673,-0.33036715,0.242184,-0.6675009,0.12364409,-0.124163374,-0.2481344,2.1189044,0,1.2222484422512855e-05
3102,-0.12918413,0.3018157,0.04003775,-0.19046597,-0.29514596,0.7667815,-0.19050106,-1.0179702,-0.58191586,-0.6362965,-0.3216829,-0.22552602,0.098772995,-1.0009437,-0.8934905,-1.0009437,-0.36406514,-0.06478675,-0.07296874,0.73435956,0.05704039,0.08194207,2.0682535,-0.50519407,-0.3221673,-0.33036715,0.242184,-0.6675009,0.12364409,-0.124163374,-0.2481344,1.5189334,0,3.078240548724887e-05
3103,-0.12918413,0.3018157,0.04003775,-0.19046597,-0.29514596,0.7667815,-0.19050106,-1.0179702,-0.22636008,-0.03810927,-0.3216829,-0.22552602,0.098772995,-1.0009437,-0.8934905,-1.0009437,-0.36406514,-0.06478675,-0.07296874,0.73435956,0.05704039,0.08194207,2.0682535,-0.50519407,-0.3221673,-0.33036715,0.242184,-0.6675009,0.12364409,-0.124163374,-0.2481344,1.5189334,0,6.755767206200291e-05
3104,-0.44910866,0.3018157,0.04003775,-0.19046597,-0.29514596,-0.6284777,-0.19050106,-1.0179702,-0.17642866,-0.19724192,-0.3216829,-0.23474766,-0.4757255,-0.7737602,-0.68802845,-0.7737602,-0.36406514,-0.06478675,-0.11021985,-0.25685596,1.249511,-0.31513354,-0.18068781,-0.50519407,-0.3221673,-0.33036715,0.242184,-0.50261027,0.12364409,-0.124163374,-0.2481344,-0.8809499,0,0.00022062980683994467
3105,-0.44910866,0.3018157,0.04003775,-0.19046597,-0.29514596,-0.6284777,-0.19050106,-1.0179702,-0.22636008,-0.03810927,-0.3216829,-0.23474766,-0.4757255,-0.7737602,-0.68802845,-0.7737602,-0.36406514,-0.06478675,-0.11021985,-0.25685596,1.249511,-0.31513354,-0.18068781,-0.50519407,-0.3221673,-0.33036715,0.242184,-0.50261027,0.12364409,-0.124163374,-0.2481344,-0.8809499,0,0.0002511176375268082
3106,0.19074038,0.3018157,0.04003775,-0.22326696,-0.29514596,-0.5122061,-0.22330233,-1.0179702,-0.17642866,-0.19724192,-0.3216829,-0.23474766,-0.4757255,-0.94226617,-0.84417963,-0.94226617,-0.36406514,-0.06478675,-0.122567125,-0.2624246,0.6981374,-0.31513354,-0.18068781,-0.50519407,-0.3221673,-0.33036715,0.242184,0.29229122,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.00015111708099060768
3107,0.19074038,0.3018157,0.04003775,-0.22326696,-0.29514596,-0.5122061,-0.22330233,-1.0179702,-0.17642866,-0.19724192,-0.3216829,-0.23474766,-0.4757255,-0.94226617,-0.84417963,-0.94226617,-0.36406514,-0.06478675,-0.122567125,-0.2624246,0.6981374,-0.31513354,-0.18068781,-0.50519407,-0.3221673,-0.33036715,0.242184,0.29229122,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.00015111708099060768
3108,0.19074038,0.3018157,0.04003775,-0.25606793,-0.29514596,-0.5122061,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3216829,-0.23474766,-0.4757255,-0.94226617,-0.84417963,-0.94226617,-0.36406514,-0.06478675,-0.122567125,-0.2624246,0.6981374,-0.31513354,-0.18068781,-0.50519407,-0.3221673,-0.33036715,0.242184,0.29229122,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.11017744005083646
3111,-0.44910866,0.3018157,0.04003775,-0.25606793,-0.29514596,-0.74474937,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3216829,-0.23474766,-0.44836843,0.16031876,-0.04082304,0.16031876,-0.36406514,-0.06478675,-0.122567125,-0.2624246,-0.7514012,-0.31513354,-0.18068781,-0.50519407,-0.3221673,-0.33036715,0.242184,2.1069448,0.12364409,8.053905,-0.2481344,-0.58096445,0,0.6928522324840581
3114,-0.6090709,0.3018157,-1.304367,-0.22326696,-0.29514596,-0.6284777,-0.22330233,-1.0179702,0.1057526,0.25440523,-0.3216829,-0.23474766,-0.36629722,0.30532295,0.07834494,0.30532295,-0.36406514,-0.06478675,-0.122567125,-0.2624246,-0.8955169,-0.31513354,-0.18068781,-0.50519407,-0.3221673,-0.33036715,0.242184,-0.32144463,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.0006532462834057219
3115,-0.6090709,0.3018157,0.04003775,-0.22326696,-0.29514596,-0.6284777,-0.22330233,-1.0179702,-0.7292734,-0.82716113,-0.3216829,-0.23474766,-0.5304397,-0.9405765,-0.8431523,-0.9405765,-0.36406514,-0.06478675,-0.122567125,-0.2624246,-0.8955169,-0.31513354,-0.18068781,-0.50519407,-0.3221673,-0.33036715,0.242184,-0.32144463,0.12364409,-0.124163374,3.7988195,-0.8809499,0,8.006267317768547e-06
3116,-0.6090709,0.3018157,0.04003775,-0.22326696,-0.29514596,-0.6284777,-0.22330233,-1.0179702,-0.17642866,-0.19724192,-0.3216829,-0.23474766,-0.25686893,0.31500015,0.089645356,0.31500015,-0.36406514,-0.06478675,-0.115451746,-0.17332654,0.63006824,-0.31513354,-0.18068781,-0.50519407,-0.3221673,-0.33036715,0.242184,-0.094880596,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.00023064477101355602
3117,-0.6090709,0.3018157,0.04003775,-0.22326696,-0.29514596,-0.6284777,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.3216829,-0.23474766,-0.25686893,0.31500015,0.089645356,0.31500015,-0.36406514,-0.06478675,-0.115451746,-0.17332654,0.63006824,-0.31513354,-0.18068781,-0.50519407,-0.3221673,-0.33036715,0.242184,-0.094880596,0.12364409,-0.124163374,-0.2481344,0.019006386,0,2.9066265248309214e-05
3119,-0.2891464,0.3018157,0.04003775,-0.22326696,-0.29514596,-0.6284777,-0.22330233,-1.0179702,-0.22636008,-0.03810927,-0.3216829,-0.2024719,-0.4757255,-0.64503825,-0.5585874,-0.64503825,-0.36406514,-0.06478675,-0.122776404,-0.2624246,-0.96914166,-0.31513354,-0.18068781,-0.50519407,-0.3221673,-0.33036715,0.242184,0.6327797,0.12364409,-0.124163374,-0.2481344,-0.8809499,0,9.621571341871851e-05
3122,-0.44910866,0.3018157,0.04003775,-0.25606793,-0.29514596,-0.74474937,-0.2561036,0.24932778,0.2727578,0.22195823,-0.3216829,-0.23474766,-0.14744064,1.490548,1.6768396,1.490548,-0.36406514,-0.06478675,-0.10812709,-0.2624246,-0.8176695,-0.31513354,-0.18068781,-0.50519407,-0.3221673,-0.33036715,0.242184,-0.24221148,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.25064238663925664
3124,0.03077812,0.3018157,0.04003775,-0.22326696,-0.29514596,-0.6284777,-0.22330233,-1.0179702,-0.22636008,-0.03810927,-0.3216829,-0.2024719,-0.3936543,-0.11939802,-0.1990288,-0.11939802,-0.36406514,-0.06478675,-0.122567125,-0.2624246,0.68404853,-0.31513354,-0.18068781,-0.50519407,-0.3221673,-0.33036715,0.242184,-0.32144463,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00034877999113960937
3125,-0.6090709,0.3018157,-1.304367,-0.22326696,-0.29514596,-0.74474937,-0.22330233,-1.0179702,0.1057526,0.25440523,-0.3216829,-0.23474766,-0.44836843,0.30532295,0.07834494,0.30532295,-0.36406514,-0.06478675,-0.122985676,-0.2624246,-0.74190646,-0.31513354,-0.18068781,-0.50519407,-0.3221673,-0.33036715,0.242184,-0.32144463,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.0007885593177348044
3127,-0.6090709,0.3018157,0.04003775,-0.22326696,-0.29514596,-0.74474937,-0.22330233,-1.0179702,-1.004832,-1.002375,-0.3216829,-0.23474766,-0.42101136,0.08766306,-0.07472427,0.08766306,-0.36406514,-0.06478675,-0.12214857,-0.2624246,-0.26701155,-0.31513354,-0.18068781,-0.50519407,-0.3221673,-0.33036715,0.242184,-0.2576298,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,5.771162095220453e-05
3130,-0.44910866,0.006758107,0.04003775,-0.25606793,0.6982228,-0.74474937,-0.2561036,0.24932778,-1.1379031,-1.2195165,-0.56049246,-0.23474766,-0.5304397,-0.16071807,-0.22060232,-0.16071807,0.18330804,-0.032835454,-0.122985676,-0.2624246,-0.8617001,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.8320355,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.024601716353644505
3131,-0.6090709,0.006758107,0.04003775,-0.25606793,0.6982228,-0.74474937,-0.2561036,0.24932778,-1.1379031,-1.2195165,-0.56049246,-0.23474766,-0.42101136,1.6665806,1.9942784,1.6665806,0.18330804,-0.032835454,-0.11001057,-0.2624246,-1.0019686,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,3.075731,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.03239674994818686
3132,-0.6090709,0.006758107,0.04003775,-0.22326696,0.6982228,-0.6284777,-0.22330233,-1.0179702,-0.17642866,-0.19724192,-0.56049246,-0.23474766,-0.284226,-1.1551642,-1.0445051,-1.1551642,0.18330804,-0.032835454,-0.11210333,-0.2624246,0.18681797,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.43322766,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.0003143192758257932
3133,-0.6090709,0.006758107,0.04003775,-0.22326696,0.6982228,-0.6284777,-0.22330233,-1.0179702,-0.8075571,-1.0705136,-0.56049246,-0.23474766,-0.44836843,-1.293717,-1.1688097,-1.293717,0.18330804,-0.032835454,-0.11210333,-0.2624246,0.18681797,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.43322766,0.12364409,-0.124163374,3.7988195,-0.28097907,0,2.0056016879630142e-05
3134,0.19074038,0.006758107,0.04003775,-0.19046597,0.6982228,-0.047119733,-0.19050106,-1.0179702,-1.3555429,-1.1141922,-0.56049246,-0.23474766,-0.31158307,0.2237581,-0.012058354,0.2237581,0.18330804,-0.032835454,0.052806087,-0.22901282,0.6862187,0.05252906,0.21618417,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.67221206,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.00023283778743290648
3135,0.19074038,0.006758107,0.04003775,-0.22326696,0.6982228,-0.047119733,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.56049246,-0.23474766,-0.5577968,-1.4178307,-1.2735952,-1.4178307,0.18330804,-0.032835454,0.052806087,-0.22901282,0.6862187,0.05252906,0.21618417,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.67221206,0.12364409,-0.124163374,-0.2481344,-1.4809209,0,7.62916750339449e-05
3136,0.19074038,0.006758107,0.04003775,-0.19046597,0.6982228,-0.047119733,-0.19050106,-1.0179702,-1.3555429,-1.638336,-0.56049246,-0.23474766,-0.31158307,0.2237581,-0.012058354,0.2237581,0.18330804,-0.032835454,0.052806087,-0.22901282,0.6862187,0.05252906,0.21618417,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.67221206,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.0001388461078315139
3137,0.19074038,0.006758107,0.04003775,-0.25606793,0.6982228,-0.047119733,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.56049246,-0.23474766,-0.31158307,0.2237581,-0.012058354,0.2237581,0.18330804,-0.032835454,0.052806087,-0.22901282,0.6862187,0.05252906,0.21618417,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.67221206,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.34538236961066127
3138,0.19074038,0.006758107,0.04003775,-0.19046597,0.6982228,-0.047119733,-0.19050106,-1.0179702,0.1057526,-0.124143004,-0.56049246,-0.23474766,-0.31158307,0.2237581,-0.012058354,0.2237581,0.18330804,-0.032835454,0.052806087,-0.22901282,0.6862187,0.05252906,0.21618417,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.67221206,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.0013819599229453452
3139,0.19074038,0.006758107,0.04003775,-0.22326696,0.6982228,-0.047119733,-0.22330233,-1.0179702,0.1057526,0.06513112,-0.56049246,-0.23474766,-0.31158307,0.2237581,-0.012058354,0.2237581,0.18330804,-0.032835454,0.052806087,-0.22901282,0.6862187,0.05252906,0.21618417,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.67221206,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.0015951715033067674
3140,0.19074038,0.006758107,0.04003775,-0.19046597,0.6982228,-0.047119733,-0.19050106,-1.0179702,0.1057526,0.06513112,-0.56049246,-0.23474766,-0.31158307,0.2237581,-0.012058354,0.2237581,0.18330804,-0.032835454,0.052806087,-0.22901282,0.6862187,0.05252906,0.21618417,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.67221206,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.0016651891880223473
3141,0.3507026,0.006758107,0.04003775,-0.19046597,0.6982228,0.069151916,-0.19050106,-1.0179702,-0.17642866,-0.19724192,-0.56049246,-0.23474766,-0.33894014,0.33389372,0.11121887,0.33389372,0.18330804,-0.032835454,-0.12089292,-0.2624246,0.5849096,-0.25630754,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.54029953,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.00108447966849638
3142,0.3507026,0.006758107,0.04003775,-0.19046597,0.6982228,0.069151916,-0.19050106,-1.0179702,-1.3555429,-1.1141922,-0.56049246,-0.23474766,-0.33894014,0.33389372,0.11121887,0.33389372,0.18330804,-0.032835454,-0.12089292,-0.2624246,0.5849096,-0.25630754,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.54029953,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.00022935683058020819
3143,0.3507026,0.006758107,0.04003775,-0.19046597,0.6982228,0.069151916,-0.19050106,-1.0179702,-1.3555429,-1.638336,-0.56049246,-0.23474766,-0.33894014,0.33389372,0.11121887,0.33389372,0.18330804,-0.032835454,-0.12089292,-0.2624246,0.5849096,-0.25630754,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.54029953,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.000136770147245956
3144,0.3507026,0.006758107,0.04003775,-0.19046597,0.6982228,0.069151916,-0.19050106,-1.0179702,-1.3555429,-1.638336,-0.56049246,-0.23474766,-0.33894014,0.33389372,0.11121887,0.33389372,0.18330804,-0.032835454,-0.12089292,-0.2624246,0.5849096,-0.25630754,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.54029953,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.000136770147245956
3145,0.3507026,0.006758107,0.04003775,-0.25606793,0.6982228,0.069151916,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.56049246,-0.23474766,-0.33894014,0.33389372,0.11121887,0.33389372,0.18330804,-0.032835454,-0.12089292,-0.2624246,0.5849096,-0.25630754,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.54029953,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.34198391502291337
3146,0.3507026,0.006758107,0.04003775,-0.19046597,0.6982228,0.069151916,-0.19050106,-1.0179702,0.1057526,-0.124143004,-0.56049246,-0.23474766,-0.33894014,0.33389372,0.11121887,0.33389372,0.18330804,-0.032835454,-0.12089292,-0.2624246,0.5849096,-0.25630754,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.54029953,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.0013613228249177746
3147,0.3507026,0.006758107,0.04003775,-0.22326696,0.6982228,0.069151916,-0.22330233,-1.0179702,0.1057526,0.06513112,-0.56049246,-0.23474766,-0.33894014,0.33389372,0.11121887,0.33389372,0.18330804,-0.032835454,-0.12089292,-0.2624246,0.5849096,-0.25630754,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.54029953,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.001571355481945764
3148,0.3507026,0.006758107,0.04003775,-0.19046597,0.6982228,0.069151916,-0.19050106,-1.0179702,0.1057526,0.06513112,-0.56049246,-0.23474766,-0.33894014,0.33389372,0.11121887,0.33389372,0.18330804,-0.032835454,-0.12089292,-0.2624246,0.5849096,-0.25630754,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.54029953,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.0016403295152535547
3149,-0.6090709,0.006758107,0.04003775,-0.22326696,0.6982228,-0.74474937,-0.22330233,-1.0179702,-0.31176043,-0.043025505,-0.56049246,-0.23474766,-0.44836843,-1.3205981,-1.1903832,-1.3205981,0.18330804,-0.032835454,-0.123194955,-0.2624246,2.8244019,1.4790599,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.6310965,0.12364409,-0.124163374,-0.2481344,-0.8809499,0,0.00039431154528063325
3150,-0.6090709,0.006758107,0.04003775,-0.22326696,0.6982228,-0.74474937,-0.22330233,-1.0179702,0.03698576,0.10743946,-0.56049246,-0.23474766,-0.5304397,0.06155002,-0.08807931,0.06155002,0.18330804,-0.032835454,-0.123194955,-0.2624246,-1.0171267,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,3.075731,0.12364409,-0.124163374,-0.2481344,-0.8809499,0,0.00026538302345046624
3154,-0.6090709,0.006758107,0.04003775,-0.25606793,0.6982228,0.069151916,-0.2561036,0.24932778,0.7822783,0.8152174,-0.56049246,-0.23474766,-0.5304397,-1.1734434,-1.0629966,-1.1734434,0.18330804,-0.032835454,-0.12131147,-0.20673831,-0.6495162,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.10344634,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.3514097728869319
3155,-0.6090709,0.006758107,0.04003775,-0.25606793,0.6982228,0.069151916,-0.2561036,0.24932778,0.7822783,0.8152174,-0.56049246,-0.23474766,-0.5304397,-1.1734434,-1.0629966,-1.1734434,0.18330804,-0.032835454,-0.12131147,-0.20673831,-0.6495162,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.10344634,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.3514097728869319
3156,-0.6090709,0.006758107,0.04003775,-0.25606793,0.6982228,0.069151916,-0.2561036,0.24932778,0.7822783,0.8152174,-0.56049246,-0.23474766,-0.5304397,-1.1734434,-1.0629966,-1.1734434,0.18330804,-0.032835454,-0.12131147,-0.20673831,-0.6495162,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.10344634,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.3514097728869319
3157,-0.6090709,0.006758107,0.04003775,-0.25606793,0.6982228,0.069151916,-0.2561036,0.24932778,0.7822783,0.8152174,-0.56049246,-0.23474766,-0.22951186,2.0246365,3.8660376,2.0246365,0.18330804,-0.032835454,-0.12131147,-0.20673831,-0.6495162,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.10344634,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.4369864597706844
3158,-0.6090709,0.006758107,0.04003775,-0.22326696,0.6982228,0.069151916,-0.22330233,-1.0179702,-0.31176043,-0.043025505,-0.56049246,-0.23474766,-0.31158307,0.37521377,0.16669361,0.37521377,0.18330804,-0.032835454,-0.12131147,-0.20673831,-0.6495162,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.10344634,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.00046877226860064667
3159,-0.6090709,0.006758107,0.04003775,-0.25606793,0.6982228,0.069151916,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.56049246,-0.23474766,-0.5304397,-1.1734434,-1.0629966,-1.1734434,0.18330804,-0.032835454,-0.12131147,-0.20673831,-0.6495162,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.10344634,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.11150921789137458
3160,-0.6090709,0.006758107,0.04003775,-0.25606793,0.6982228,0.069151916,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.56049246,-0.23474766,-0.5304397,-1.1734434,-1.0629966,-1.1734434,0.18330804,-0.032835454,-0.12131147,-0.20673831,-0.6495162,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.10344634,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.11150921789137458
3161,-0.6090709,0.006758107,0.04003775,-0.25606793,0.6982228,0.069151916,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.56049246,-0.23474766,-0.22951186,2.0246365,3.8660376,2.0246365,0.18330804,-0.032835454,-0.12131147,-0.20673831,-0.6495162,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.10344634,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.15239093748294538
3162,-0.44910866,0.006758107,0.04003775,-0.25606793,0.6982228,-0.6284777,-0.2561036,0.24932778,0.7822783,0.8152174,-0.56049246,-0.2024719,-0.5577968,-1.3941754,-1.2468852,-1.3941754,0.18330804,-0.032835454,-0.12089292,-0.22901282,0.6616765,-0.27836728,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.6062558,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.5495447873943525
3164,-0.6090709,0.006758107,0.04003775,-0.22326696,0.6982228,-0.74474937,-0.22330233,-1.0179702,-0.52491176,-0.6580953,-0.56049246,-0.23474766,-0.4757255,0.026988639,-0.10554358,0.026988639,0.18330804,-0.032835454,-0.12068364,-0.2624246,-0.58729655,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,1.383996,0.12364409,-0.124163374,-0.2481344,-0.8809499,0,0.00019676187171889455
3165,-0.6090709,0.006758107,0.04003775,-0.22326696,0.6982228,-0.74474937,-0.22330233,-1.0179702,-0.74383783,-0.7403843,-0.56049246,-0.23474766,-0.50308263,0.026988639,-0.10554358,0.026988639,0.18330804,-0.032835454,-0.122985676,-0.2624246,-0.4976371,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.8658702,0.12364409,-0.124163374,-0.2481344,-0.8809499,0,9.360586326571395e-05
3166,-0.6090709,0.006758107,0.04003775,-0.25606793,0.6982228,-0.6284777,-0.2561036,0.24932778,0.7822783,0.8152174,-0.56049246,-0.23474766,-0.5577968,-1.3887992,-1.2427759,-1.3887992,0.18330804,-0.032835454,-0.123194955,-0.17889518,2.4522166,-0.16806851,0.81149215,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.59126574,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.716394233504769
3167,-0.6090709,0.006758107,0.04003775,-0.25606793,0.6982228,-0.6284777,-0.2561036,0.24932778,-1.3555429,-1.638336,-0.56049246,-0.23474766,-0.5577968,-1.3887992,-1.2427759,-1.3887992,0.18330804,-0.032835454,-0.123194955,-0.17889518,2.4522166,-0.16806851,0.81149215,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.59126574,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.06464389952794271
3168,-0.6090709,0.006758107,0.04003775,-0.22326696,0.6982228,-0.6284777,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.56049246,-0.23474766,-0.44836843,0.7332697,0.4974875,0.7332697,0.18330804,-0.032835454,-0.12026509,-0.2624246,0.37291384,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.32144463,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00211676398020049
3169,-0.6090709,0.006758107,1.3844424,-0.22326696,0.6982228,-0.6284777,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.56049246,-0.23474766,-0.44836843,0.7332697,0.4974875,0.7332697,0.18330804,-0.032835454,-0.12026509,-0.2624246,0.37291384,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,-0.32144463,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.0010228943658926702
3170,-0.6090709,0.006758107,0.04003775,-0.19046597,0.6982228,0.7667815,-0.19050106,-1.0179702,-1.2110192,-1.4885807,-0.56049246,-0.23474766,-0.31158307,1.7337065,2.224396,1.7337065,0.18330804,-0.032835454,-0.1219393,-0.2624246,-0.87694585,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,0.12364409,8.053905,-0.2481344,0.3189918,0,0.0007006321890097133
3171,-0.6090709,0.006758107,0.04003775,-0.19046597,0.6982228,0.7667815,-0.19050106,-1.0179702,-1.2110192,-1.4885807,-0.56049246,-0.23474766,-0.44836843,0.79286885,0.592,0.79286885,0.18330804,-0.032835454,-0.1219393,-0.2624246,-0.87694585,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,0.12364409,-0.124163374,-0.2481344,0.019006386,0,1.9649370972524873e-05
3172,-0.6090709,0.006758107,0.04003775,-0.22326696,0.6982228,0.7667815,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.56049246,-0.23474766,-0.31158307,1.7337065,2.224396,1.7337065,0.18330804,-0.032835454,-0.1219393,-0.2624246,-0.87694585,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,0.12364409,-0.124163374,-0.2481344,0.3189918,0,2.039180649034001e-05
3173,-0.6090709,0.006758107,0.04003775,-0.19046597,0.6982228,0.7667815,-0.19050106,-1.0179702,-1.2110192,-1.4885807,-0.56049246,-0.23474766,-0.31158307,1.7337065,2.224396,1.7337065,0.18330804,-0.032835454,-0.1219393,-0.2624246,-0.87694585,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,0.12364409,8.053905,-0.2481344,0.3189918,0,0.0007006321890097133
3174,-0.6090709,0.006758107,0.04003775,-0.19046597,0.6982228,0.7667815,-0.19050106,-1.0179702,-1.2110192,-1.4885807,-0.56049246,-0.23474766,-0.44836843,0.79286885,0.592,0.79286885,0.18330804,-0.032835454,-0.1219393,-0.2624246,-0.87694585,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,0.12364409,8.053905,-0.2481344,0.019006386,0,0.0006467247540779978
3175,-0.6090709,0.006758107,0.04003775,-0.22326696,0.6982228,0.7667815,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.56049246,-0.23474766,-0.31158307,1.7337065,2.224396,1.7337065,0.18330804,-0.032835454,-0.1219393,-0.2624246,-0.87694585,-0.31513354,-0.18068781,-0.22604528,-0.3721174,-0.32219672,0.22360468,2.9737988,0.12364409,-0.124163374,3.7988195,0.3189918,0,5.201324799823023e-06
