,F67,F68,F108,F79,F113,F116,F110,F114,F115,F134,F136,F73,category,1
2872,0.6706271,1.7848682,0.04003775,-0.22326696,-0.22330233,1.5166258,0.17869559,-0.36784604,-0.18095471,0.24892856,0.075332865,-9.364214,1,0.9999999363739176
2873,0.6706271,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.2755623,-0.36784604,-0.18095471,0.24892856,0.075332865,-9.364214,1,0.999943126023315
2874,0.6706271,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.36784604,-0.18095471,0.24892856,0.075332865,-9.364214,1,0.9999325946436627
2875,0.6706271,1.7848682,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.48311114,-0.36784604,-0.18095471,0.24892856,0.075332865,-9.364214,1,0.9999998212190317
2876,0.6706271,1.7848682,0.04003775,-0.22326696,-0.22330233,1.5166258,0.40902352,-0.36784604,-0.18095471,0.24892856,0.075332865,-9.364214,1,0.9999999555901404
2880,-0.44910866,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,-0.36784604,-0.17019612,0.24892856,0.075332865,0.12364409,1,0.29116609901797724
2902,1.1505139,0.06887549,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.34207258,-0.17019612,-0.5252976,-0.46245554,0.12364409,1,0.2513658327339039
2903,0.3507026,0.06887549,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.39279008,-0.34207258,-0.17019612,-0.5252976,-0.46245554,0.12364409,1,0.9843005905974925
2904,0.3507026,0.06887549,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.124143004,-0.34207258,-0.17019612,-0.5252976,-0.46245554,0.12364409,1,0.9896225636550349
2629,-0.44910866,-0.21065275,-1.304367,-0.22326696,-0.22330233,-1.0179702,-0.0008947598,0.52186525,-0.23474766,-0.47368255,-0.44718465,0.12364409,0,0.005813716908485145
2632,-0.44910866,-0.21065275,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,0.52186525,-0.23474766,-0.47368255,-0.44718465,0.12364409,0,0.4277577005930366
2633,-0.44910866,-0.21065275,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,0.52186525,-0.23474766,-0.47368255,-0.44718465,0.12364409,0,0.4277577005930366
2634,-0.6090709,-0.21065275,-1.304367,-0.19046597,-0.19050106,-1.0179702,1.0588201,0.52186525,-0.23474766,-0.47368255,-0.44718465,0.12364409,0,0.023078584557318548
2635,-0.6090709,-0.21065275,-1.304367,-0.19046597,-0.19050106,-1.0179702,1.0588201,0.52186525,-0.23474766,-0.47368255,-0.44718465,0.12364409,0,0.023078584557318548
2677,-0.6090709,-0.5911217,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.53338426,0.65465516,-0.23474766,-0.54777515,-0.70280194,0.12364409,0,0.0010099518850164174
2683,-0.6090709,-0.5911217,0.04003775,-0.19046597,-0.19050106,0.24932778,0.10743946,0.65465516,-0.2024719,-0.54777515,-0.70280194,0.12364409,0,0.46927850347215666
2684,0.5106649,-0.60665107,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.7403843,-0.756238,-0.23474766,-0.5311251,-0.6145809,0.12364409,0,0.0002810208581674438
2685,0.5106649,-0.60665107,0.04003775,-0.19046597,-0.19050106,-1.0179702,0.15478729,-0.756238,-0.23474766,-0.5311251,-0.6145809,0.12364409,0,0.0009648478522061276
2686,0.5106649,-0.60665107,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.7403843,-0.756238,-0.23474766,-0.5311251,-0.6145809,0.12364409,0,0.0002810208581674438
2687,0.5106649,-0.60665107,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.043025505,-0.756238,-0.23474766,-0.5311251,-0.6145809,0.12364409,0,0.0007419131055296807
2688,0.5106649,-0.60665107,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.756238,-0.23474766,-0.5311251,-0.6145809,0.12364409,0,0.0007098333193568908
2689,0.5106649,-0.60665107,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.756238,-0.23474766,-0.5311251,-0.6145809,0.12364409,0,0.0007098333193568908
2690,0.5106649,-0.60665107,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.756238,-0.23474766,-0.5311251,-0.6145809,0.12364409,0,0.0007098333193568908
2691,0.19074038,-0.60665107,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.756238,-0.23474766,-0.5311251,-0.6145809,0.12364409,0,0.0006337103028035486
2692,0.19074038,-0.60665107,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.0008947598,-0.756238,-0.23474766,-0.5311251,-0.6145809,0.12364409,0,0.0006701902989364111
2693,0.19074038,-0.60665107,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,-0.756238,-0.23474766,-0.5311251,-0.6145809,0.12364409,0,0.12618940946450788
2709,-0.6090709,-0.7308858,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.48311114,-0.756238,-0.23474766,-0.54361266,-0.7348028,0.12364409,0,0.0002843942855726332
2710,-0.6090709,-0.7308858,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.48311114,-0.756238,-0.23474766,-0.54361266,-0.7348028,0.12364409,0,0.0002843942855726332
2711,0.03077812,-0.7308858,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.0008947598,-0.756238,-0.23474766,-0.54361266,-0.7348028,0.12364409,0,0.0006772424466272207
2712,-0.6090709,0.28628632,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.14311278203860375
2713,-0.6090709,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.0006657324167637353
2714,-0.6090709,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.0006657324167637353
2715,0.19074038,0.28628632,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.46605748,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.1198388044376579
2716,0.19074038,0.28628632,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.46605748,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.1198388044376579
2718,0.19074038,0.28628632,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.0406282,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.00020097792609106323
2719,0.19074038,0.28628632,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.2749295,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.00014719843893985473
2720,0.19074038,0.28628632,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.22138190547136144
2722,0.3507026,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.54269737,-0.22667873,-0.004984335,0.008316009,0.12364409,0,0.0007728008593517358
2723,0.3507026,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.54269737,-0.22667873,-0.004984335,0.008316009,0.12364409,0,0.0006296460609025132
2724,0.3507026,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.54269737,-0.22667873,-0.004984335,0.008316009,0.12364409,0,0.0006296460609025132
2725,0.3507026,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.40902352,-0.54269737,-0.22667873,-0.004984335,0.008316009,0.12364409,0,0.0014085470779333152
2726,0.3507026,0.28628632,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.88123953,-0.54269737,-0.22667873,-0.004984335,0.008316009,0.12364409,0,0.07724345761316102
2727,0.3507026,0.28628632,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.5785651,-0.54269737,-0.22667873,-0.004984335,0.008316009,0.12364409,0,0.032065324050910796
2728,-0.44910866,0.28628632,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.18472454355265217
2729,-0.6090709,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.03810927,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.000548682790752741
2730,-0.2891464,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.03810927,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.0006145983510958658
2731,-0.2891464,0.28628632,-1.304367,-0.22326696,-0.22330233,-1.0179702,-0.0008947598,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.0022371387451353662
2732,-0.2891464,0.28628632,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.0008947598,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.0006749330899640271
2733,-0.2891464,0.28628632,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.0008947598,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.0006749330899640271
2735,0.03077812,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.0006839457800876832
2736,0.3507026,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.0008947598,-0.54269737,-0.22667873,-0.004984335,0.008316009,0.12364409,0,0.0008172811568993072
2738,1.1505139,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.54269737,-0.22183736,-0.004984335,0.008316009,0.12364409,0,0.0013054913117447667
2739,1.1505139,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.54269737,-0.22183736,-0.004984335,0.008316009,0.12364409,0,0.0013054913117447667
2740,1.1505139,0.28628632,0.04003775,-0.12486401,-0.12489857,-0.3843212,-0.03810927,-0.54269737,-0.22183736,-0.004984335,0.008316009,0.12364409,0,0.021561451487869653
2741,1.1505139,0.28628632,0.04003775,-0.12486401,-0.12489857,-0.3843212,-1.638336,-0.54269737,-0.22183736,-0.004984335,0.008316009,0.12364409,0,0.0026190946706175014
2742,1.1505139,0.28628632,0.04003775,-0.12486401,-0.12489857,-0.3843212,-0.043025505,-0.54269737,-0.22183736,-0.004984335,0.008316009,0.12364409,0,0.021424007877594742
2744,1.1505139,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.44879487,-0.54269737,-0.22183736,-0.004984335,0.008316009,0.12364409,0,0.001981533558671776
2745,-0.6090709,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.03810927,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.000548682790752741
2746,-0.2891464,-0.09418264,0.04003775,-0.157665,-0.15769981,-1.0179702,2.7067394,-0.6802668,-0.2024719,-0.5219676,-0.2926276,0.12364409,0,0.019900484632277553
2747,-0.12918413,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.638336,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,7.755677898647446e-05
2748,-0.12918413,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.638336,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,7.755677898647446e-05
2749,-0.12918413,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.638336,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,7.755677898647446e-05
2750,-0.12918413,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.638336,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,7.755677898647446e-05
2751,-0.12918413,0.28628632,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.638336,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,8.106415210411412e-05
2752,-0.12918413,0.28628632,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.638336,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,8.106415210411412e-05
2753,-0.12918413,0.28628632,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.48311114,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.0003763944287035997
2754,-0.12918413,0.28628632,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.043025505,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.0006754397693716781
2755,-0.12918413,0.28628632,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.1193169740172087
2756,-0.12918413,0.28628632,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.043025505,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.0006754397693716781
2757,-0.12918413,0.28628632,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.04273431004179451
2758,-0.12918413,0.28628632,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.1193169740172087
2759,-0.6090709,0.28628632,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.48311114,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.00031748318974028064
2760,-0.6090709,0.28628632,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.0005451105843889809
2761,-0.6090709,0.28628632,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.043025505,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.0005697502333932334
2763,-0.44910866,0.28628632,-1.304367,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.54269737,-0.2024719,-0.004984335,0.008316009,0.12364409,0,0.002069838960746553
2764,-0.2891464,-0.09418264,0.04003775,-0.157665,-0.15769981,-1.0179702,2.7067394,-0.6802668,-0.2024719,-0.5219676,-0.2926276,0.12364409,0,0.019900484632277553
2765,0.03077812,0.28628632,1.3844424,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.00019720181536115946
2767,0.03077812,0.28628632,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.1254110837204704
2768,0.19074038,0.28628632,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.54269737,-0.23474766,-0.004984335,0.008316009,0.12364409,0,0.22138190547136144
2773,0.19074038,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.4490618,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.00012795375680511205
2774,-0.44910866,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,0.8152174,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.405609327544493
2775,-0.44910866,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.20602141520602296
2776,-0.44910866,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0008068096412746961
2777,-0.44910866,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0008068096412746961
2778,-0.44910866,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0008068096412746961
2779,4.189797,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.48311114,-0.36784604,-0.19555566,0.24892856,0.075332865,0.12364409,0,0.0019885466571563
2784,4.189797,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.36784604,-0.19555566,0.24892856,0.075332865,0.12364409,0,0.0029052049276927705
2786,4.189797,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.36784604,-0.19555566,0.24892856,0.075332865,0.12364409,0,0.5227263788904852
2791,4.189797,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.36784604,-0.19555566,0.24892856,0.075332865,0.12364409,0,0.42836027395068865
2792,4.189797,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.36784604,-0.19555566,0.24892856,0.075332865,0.12364409,0,0.42836027395068865
2793,4.189797,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.36784604,-0.19555566,0.24892856,0.075332865,0.12364409,0,0.42836027395068865
2794,4.189797,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.36784604,-0.19555566,0.24892856,0.075332865,0.12364409,0,0.42836027395068865
2795,4.189797,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.36784604,-0.19555566,0.24892856,0.075332865,0.12364409,0,0.42836027395068865
2796,4.189797,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.36784604,-0.19555566,0.24892856,0.075332865,0.12364409,0,0.42836027395068865
2799,4.189797,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.36784604,-0.19555566,0.24892856,0.075332865,0.12364409,0,0.5227263788904852
2806,4.189797,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.36784604,-0.19555566,0.24892856,0.075332865,0.12364409,0,0.42836027395068865
2807,-0.6090709,1.7848682,2.728847,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,5.187257202474724e-05
2808,-0.6090709,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19296996,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0005114645912588174
2809,-0.6090709,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.16055702181791606
2810,-0.6090709,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0007623265894014746
2811,-0.6090709,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.0008947598,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0006601478157896981
2812,-0.12918413,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.4490618,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.00011422477452637512
2813,-0.12918413,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.2252094428777272
2814,-0.6090709,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.36784604,-0.2024719,0.24892856,0.075332865,0.12364409,0,0.23277985476319604
2816,-0.44910866,1.7848682,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.6580953,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0003049550033835528
2817,-0.44910866,1.7848682,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.6580953,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0003049550033835528
2818,-0.44910866,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.4490618,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.00010196871183308444
2819,-0.44910866,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.638336,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,7.928730495910635e-05
2822,1.3104762,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0012327109458142734
2823,1.3104762,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.004770168081015835
2824,1.3104762,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.0008947598,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0013036278710968048
2825,1.3104762,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.27428239938416715
2826,1.3104762,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.27428239938416715
2827,1.3104762,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.27428239938416715
2828,1.3104762,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.27428239938416715
2829,1.3104762,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.44879487,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0023676022192492697
2830,1.3104762,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.205459461012878
2831,1.3104762,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0012327109458142734
2832,1.3104762,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.3666854327534242
2833,1.3104762,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.205459461012878
2834,1.3104762,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0015052555338673206
2835,1.3104762,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0015052555338673206
2836,-0.44910866,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.20602141520602296
2837,-0.6090709,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0005085697394576855
2838,-0.6090709,1.7848682,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.19724192,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0005315585771082518
2839,-0.6090709,1.7848682,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.03810927,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0006567020102822208
2840,-0.44910866,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.20602141520602296
2843,-0.44910866,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.4490618,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.00010196871183308444
2844,1.1505139,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.36784604,-0.21985117,0.24892856,0.075332865,0.12364409,0,0.19890070917741326
2846,1.1505139,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.88123953,-0.36784604,-0.21985117,0.24892856,0.075332865,0.12364409,0,0.11368337575763765
2847,1.1505139,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.36784604,-0.21985117,0.24892856,0.075332865,0.12364409,0,0.19890070917741326
2848,1.1505139,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.36784604,-0.21985117,0.24892856,0.075332865,0.12364409,0,0.001445360505722407
2849,1.1505139,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.36784604,-0.21985117,0.24892856,0.075332865,0.12364409,0,0.001445360505722407
2850,1.1505139,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.48311114,-0.36784604,-0.21985117,0.24892856,0.075332865,0.12364409,0,0.0006597461132773654
2851,1.1505139,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.48311114,-0.36784604,-0.21985117,0.24892856,0.075332865,0.12364409,0,0.0006597461132773654
2853,1.1505139,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.36784604,-0.21985117,0.24892856,0.075332865,0.12364409,0,0.0005228934559935666
2854,1.1505139,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.36784604,-0.21985117,0.24892856,0.075332865,0.12364409,0,0.19890070917741326
2856,1.1505139,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.36784604,-0.21985117,0.24892856,0.075332865,0.12364409,0,0.19890070917741326
2858,-0.2891464,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.48311114,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.00038963756678835016
2859,-0.2891464,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.6329534,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0017156105508191607
2861,-0.44910866,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.20602141520602296
2862,-0.44910866,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0008068096412746961
2863,-0.44910866,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0008068096412746961
2864,-0.44910866,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0008068096412746961
2865,-0.6090709,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.16055702181791606
2866,0.6706271,2.242984,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.1414914,-0.15361921,-0.23474766,1.4893554,1.5885133,0.12364409,0,0.08366315129550901
2867,-0.44910866,1.7848682,-1.304367,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.36784604,-0.19171329,0.24892856,0.075332865,0.12364409,0,0.0019538214616548243
2870,-0.6090709,1.7848682,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.48311114,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0003478406117572639
2871,-0.44910866,1.7848682,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.20602141520602296
2877,-0.44910866,1.7848682,-1.304367,-0.22326696,-0.22330233,-1.0179702,-0.88123953,-0.36784604,-0.23474766,0.24892856,0.075332865,0.12364409,0,0.0007521870516914557
