,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F73,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F10,F19,F15,F4,F8,F11,F71,category,1
3229,0.086676426,0.09535146,-0.23971358,-0.40193605,3.122452,-0.6090709,2.4494748,-0.100306034,-0.23482592,-0.6144157,-0.58104885,-0.058162976,-0.4390213,-0.6787757,-0.39327946,0.007249501,0.04003775,2.1638489,-0.16339132,-0.3292347,0.7295598,0.9469566,-0.22326696,2.1638489,-0.16339132,-0.22330233,-1.0179702,1.6211703,0.77853066,0.102778226,-0.9484738,1.5302528,-0.8081353,-0.4658945,-0.9484738,0.7866193,-0.23474766,-0.4757255,0.735881,0.5036514,0.735881,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.118196875,-0.123194955,-0.2624246,-0.12512775,-0.18715642,0.005323837,-0.27243292,-0.9857471,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,2.4018617,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,2.2594755,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.03953635938586996
3230,1.3628886,1.1859391,0.3093406,-0.338564,3.122452,-0.6090709,-0.81677604,-0.100306034,0.19085352,-0.6144157,1.5118741,0.1749363,-0.08525593,-0.70546514,0.73545384,-0.28951854,0.04003775,2.1638489,-0.16339132,-1.0705187,-0.27274358,-0.6650346,-0.19046597,2.1638489,-0.16339132,-0.19050106,-1.0179702,-1.3555429,-1.0116447,0.6577267,1.0806812,-1.638336,1.1210952,1.0918993,1.0806812,0.7866193,-0.23474766,-0.4757255,0.735881,0.5036514,0.735881,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.032623775,-0.123194955,-0.2624246,-0.0817455,-0.18715642,0.5161542,-0.27243292,-0.96696216,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.0006776206732131898
3231,1.3628886,1.1859391,0.12632252,-0.338564,3.122452,-0.6090709,3.9966464,-0.100306034,0.14828557,-0.6144157,0.6047029,0.1749363,-0.08525593,-0.70546514,-0.84922093,-0.28951854,0.04003775,2.1638489,-0.16339132,0.46146813,0.3954587,-0.6650346,-0.22326696,2.1638489,-0.16339132,-0.22330233,-1.0179702,1.063153,-0.17258535,0.6577267,1.0806812,0.97756284,1.1210952,1.0918993,1.0806812,0.7866193,-0.23474766,-0.4757255,0.735881,0.5036514,0.735881,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.032623775,-0.123194955,-0.2624246,-0.0817455,-0.18715642,0.5161542,-0.27243292,-0.96696216,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,3.786951,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,2.8886254,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.07224595266298231
3232,1.3628886,1.1859391,-0.020091908,-0.338564,3.122452,-0.6090709,3.8247385,-0.100306034,-0.021986196,-0.6144157,1.176793,0.1749363,-0.08525593,-0.70546514,-0.8745622,-0.28951854,0.04003775,2.1638489,-0.16339132,0.46146813,0.3954587,-0.6650346,-0.22326696,2.1638489,-0.16339132,-0.22330233,-1.0179702,1.063153,-0.17258535,0.6577267,1.0806812,0.97756284,1.1210952,1.0918993,1.0806812,0.7866193,-0.23474766,-0.4757255,0.735881,0.5036514,0.735881,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.032623775,-0.123194955,-0.2624246,-0.0817455,-0.18715642,0.5161542,-0.27243292,-0.96696216,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,3.786951,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,2.8886254,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.06787995010411436
3233,1.3628886,1.1859391,0.3459442,-0.338564,3.122452,-0.6090709,3.9966464,-0.100306034,0.40369323,-0.6144157,0.8294526,0.1749363,-0.08525593,-0.70546514,-0.85935456,-0.28951854,0.04003775,2.1638489,-0.16339132,0.46146813,0.3954587,-0.6650346,-0.22326696,2.1638489,-0.16339132,-0.22330233,-1.0179702,1.063153,-0.17258535,0.6577267,1.0806812,0.97756284,1.1210952,1.0918993,1.0806812,0.7866193,-0.23474766,-0.4757255,0.735881,0.5036514,0.735881,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.032623775,-0.123194955,-0.2624246,-0.0817455,-0.18715642,0.5161542,-0.27243292,-0.96696216,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.04101888434044375
3234,1.3628886,1.1859391,0.91940075,-0.338564,3.122452,-0.6090709,-0.81677604,-0.100306034,0.616533,-0.6144157,1.3994993,0.1749363,-0.08525593,-0.70546514,0.73545384,-0.28951854,-1.304367,2.1638489,-0.16339132,-0.86048836,0.7295598,0.9469566,-0.19046597,2.1638489,-0.16339132,-0.19050106,-1.0179702,1.1824967,-0.18465368,0.6577267,1.0806812,1.0513488,1.1210952,1.0918993,1.0806812,0.7866193,-0.23474766,-0.4757255,0.735881,0.5036514,0.735881,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.032623775,-0.123194955,-0.2624246,-0.0817455,-0.18715642,0.5161542,-0.27243292,-0.96696216,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,2.5586708,-0.0857493,-0.12938283,-0.8809499,0,0.0202022821934523
3235,1.3628886,1.1859391,-0.22751237,-0.338564,3.122452,-0.6090709,2.4494748,-0.100306034,-0.23482592,-0.6144157,-0.40054047,0.1749363,-0.08525593,-0.70546514,-0.5186941,0.10617219,0.04003775,2.1638489,-0.16339132,-0.3292347,0.7295598,0.9469566,-0.22326696,2.1638489,-0.16339132,-0.22330233,-1.0179702,1.6211703,0.77853066,0.102778226,-0.9484738,1.5302528,-0.8081353,-0.4658945,-0.9484738,0.7866193,-0.23474766,-0.4757255,0.735881,0.5036514,0.735881,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.032623775,-0.123194955,-0.2624246,-0.0817455,-0.18715642,0.5161542,-0.27243292,-0.96696216,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,2.4018617,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,2.2594755,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.03612852414126951
3236,0.086676426,0.09535146,0.48015746,-0.27519196,3.122452,-0.6090709,-0.81677604,-0.100306034,0.31855738,-0.6144157,1.4838947,0.24413763,0.032665867,-0.7051296,0.73545384,-0.28951854,0.04003775,2.1638489,-0.047119725,-1.0705187,-0.27274358,-0.6650346,-0.19046597,2.1638489,-0.047119733,-0.19050106,-1.0179702,-1.3555429,-1.0116447,0.6577267,1.0806812,-1.638336,1.1210952,1.0918993,1.0806812,0.7866193,-0.23474766,-0.4757255,0.735881,0.5036514,0.735881,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.0069316137,-0.123194955,-0.2624246,-0.068720564,-0.18715642,0.669524,-0.27243292,-0.9618255,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.0008638094696750223
3237,0.086676426,0.09535146,-0.056695517,-0.27519196,3.122452,-0.6090709,3.8247385,-0.100306034,-0.06455414,-0.6144157,0.64723605,0.24413763,0.032665867,-0.7051296,-0.89493865,-0.28951854,0.04003775,2.1638489,-0.047119725,0.46146813,0.3954587,-0.6650346,-0.22326696,2.1638489,-0.047119733,-0.22330233,-1.0179702,1.063153,-0.17258535,0.6577267,1.0806812,0.97756284,1.1210952,1.0918993,1.0806812,0.7866193,-0.23474766,-0.4757255,0.735881,0.5036514,0.735881,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.0069316137,-0.123194955,-0.2624246,-0.068720564,-0.18715642,0.669524,-0.27243292,-0.9618255,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,3.786951,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,2.8886254,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.07868217831023389
3238,0.086676426,0.09535146,0.016511701,-0.27519196,3.122452,-0.6090709,3.9966464,-0.100306034,0.020581748,-0.6144157,1.1499496,0.24413763,0.032665867,-0.7051296,-0.91061544,-0.28951854,0.04003775,2.1638489,-0.047119725,0.46146813,0.3954587,-0.6650346,-0.22326696,2.1638489,-0.047119733,-0.22330233,-1.0179702,1.063153,-0.17258535,0.6577267,1.0806812,0.97756284,1.1210952,1.0918993,1.0806812,0.7866193,-0.23474766,-0.4757255,0.735881,0.5036514,0.735881,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.0069316137,-0.123194955,-0.2624246,-0.068720564,-0.18715642,0.669524,-0.27243292,-0.9618255,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,3.786951,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,2.8886254,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.08374120621239012
3239,0.086676426,0.09535146,0.23613335,-0.27519196,3.122452,-0.6090709,3.9966464,-0.100306034,0.27598944,-0.6144157,0.75496036,0.24413763,0.032665867,-0.7051296,-0.960614,-0.28951854,0.04003775,2.1638489,-0.047119725,0.46146813,0.3954587,-0.6650346,-0.22326696,2.1638489,-0.047119733,-0.22330233,-1.0179702,1.063153,-0.17258535,0.6577267,1.0806812,0.97756284,1.1210952,1.0918993,1.0806812,0.7866193,-0.23474766,-0.4757255,0.735881,0.5036514,0.735881,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.0069316137,-0.123194955,-0.2624246,-0.068720564,-0.18715642,0.669524,-0.27243292,-0.9618255,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.047452461977715694
3240,0.086676426,0.09535146,0.016511701,-0.27519196,3.122452,-0.6090709,3.9966464,-0.100306034,0.020581748,-0.6144157,1.006317,0.24413763,0.032665867,-0.7051296,-0.8733741,-0.28951854,0.04003775,2.1638489,-0.047119725,0.46146813,0.3954587,-0.6650346,-0.22326696,2.1638489,-0.047119733,-0.22330233,-1.0179702,1.063153,-0.17258535,0.6577267,1.0806812,0.97756284,1.1210952,1.0918993,1.0806812,0.7866193,-0.23474766,-0.4757255,0.735881,0.5036514,0.735881,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.0069316137,-0.123194955,-0.2624246,-0.068720564,-0.18715642,0.669524,-0.27243292,-0.9618255,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,3.786951,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,2.8886254,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.08338529853457993
3241,0.086676426,0.09535146,3.6036654,-0.27519196,3.122452,-0.6090709,-0.81677604,-0.100306034,2.5320904,-0.6144157,1.4034605,0.24413763,0.032665867,-0.7051296,0.73545384,-0.28951854,-1.304367,2.1638489,-0.047119725,-0.86048836,0.7295598,0.9469566,-0.19046597,2.1638489,-0.047119733,-0.19050106,-1.0179702,1.1824967,-0.18465368,0.6577267,1.0806812,1.0513488,1.1210952,1.0918993,1.0806812,0.7866193,-0.23474766,-0.4757255,0.735881,0.5036514,0.735881,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.0069316137,-0.123194955,-0.2624246,-0.068720564,-0.18715642,0.669524,-0.27243292,-0.9618255,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,2.5586708,-0.0857493,-0.12938283,-0.8809499,0,0.06758888588676057
3242,0.086676426,0.09535146,-0.23971358,-0.27519196,3.122452,-0.6090709,2.4494748,-0.100306034,-0.23482592,-0.6144157,-0.1283785,0.24413763,0.032665867,-0.7051296,-0.39327946,0.007249501,0.04003775,2.1638489,-0.047119725,-0.3292347,0.7295598,0.9469566,-0.22326696,2.1638489,-0.047119733,-0.22330233,-1.0179702,1.6211703,0.77853066,0.102778226,-0.9484738,1.5302528,-0.8081353,-0.4658945,-0.9484738,0.7866193,-0.23474766,-0.4757255,0.735881,0.5036514,0.735881,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.0069316137,-0.123194955,-0.2624246,-0.068720564,-0.18715642,0.669524,-0.27243292,-0.9618255,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,2.4018617,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,2.2594755,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.04244215366281139
3243,1.4484988,1.33596,0.3215418,-0.4653081,3.122452,-0.6090709,-0.81677604,-0.100306034,0.19085352,-0.6144157,1.4466217,-0.11947294,-0.2031777,-0.37554166,0.73545384,-0.28951854,0.04003775,2.1638489,-0.16339132,-1.0705187,-0.27274358,-0.6650346,-0.19046597,2.1638489,-0.16339132,-0.19050106,0.24932778,-1.3555429,-1.0116447,0.6577267,1.0806812,-1.638336,1.1210952,1.0918993,1.0806812,0.7866193,-0.18095471,-0.50308263,0.01807948,-0.11068013,0.01807948,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,-0.05426993,0.044016495,-0.2624246,-0.010774997,-0.18715642,-0.5779647,-0.27243292,-0.24131158,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.15457756622385685
3249,0.086676426,0.09535146,0.21173094,-0.2118199,3.122452,-0.6090709,-0.81677604,-0.100306034,0.10571764,-0.6144157,1.4604727,0.07356239,0.59506214,-0.32376346,0.73545384,-0.28951854,0.04003775,2.1638489,-0.27966294,-1.0705187,-0.27274358,-0.6650346,-0.19046597,2.1638489,-0.2796629,-0.19050106,0.24932778,-1.3555429,-1.0116447,0.6577267,1.0806812,-1.638336,1.1210952,1.0918993,1.0806812,0.7866193,-0.18310642,-0.5304397,-0.1587212,-0.21957502,-0.1587212,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,0.27264765,0.21373926,-0.2624246,0.23813453,-0.18715642,0.3941829,-0.27243292,0.10751428,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.17034814845118829
3265,0.086676426,0.09535146,0.8217912,-0.08507582,3.122452,-0.6090709,-0.81677604,-0.100306034,0.573965,-0.6144157,1.5188215,0.17615035,0.7855512,-0.3958022,0.73545384,-0.28951854,0.04003775,2.1638489,0.06915187,-1.0705187,-0.27274358,-0.6650346,-0.19046597,2.1638489,0.069151916,-0.19050106,0.24932778,-1.3555429,-1.0116447,0.6577267,1.0806812,-1.638336,1.1210952,1.0918993,1.0806812,0.7866193,-0.17826506,-0.50308263,0.01807948,-0.11068013,0.01807948,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,0.18687224,0.29347342,-0.2624246,0.23372452,-0.18715642,-0.5779647,-0.27243292,-0.29399952,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.16313095629165517
3272,1.4484988,1.33596,1.2122296,-0.021703772,3.122452,-0.6090709,-0.81677604,-0.100306034,0.8293727,-0.6144157,1.5114549,0.3904317,1.8377763,-0.31625235,0.73545384,-0.28951854,0.04003775,2.1638489,-0.16339132,-1.0705187,-0.27274358,-0.6650346,-0.19046597,2.1638489,-0.16339132,-0.19050106,0.24932778,-1.3555429,-1.0116447,0.6577267,1.0806812,-1.638336,1.1210952,1.0918993,1.0806812,0.7866193,-0.18095471,-0.5304397,-0.1587212,-0.21957502,-0.1587212,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,0.6725957,0.48956496,-0.2624246,0.5760649,-0.18715642,1.1900156,-0.27243292,-0.091867514,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.16029320382224796
3279,0.086676426,0.09535146,0.21173094,-0.40193605,3.122452,-0.6090709,-0.81677604,-0.100306034,0.10571764,-0.6144157,1.443096,0.025000041,0.3410767,-0.35855228,0.73545384,-0.28951854,0.04003775,2.1638489,-0.16339132,-1.0705187,-0.27274358,-0.6650346,-0.19046597,2.1638489,-0.16339132,-0.19050106,0.24932778,-1.3555429,-1.0116447,0.6577267,1.0806812,-1.638336,1.1210952,1.0918993,1.0806812,0.7866193,-0.18095471,-0.5304397,-0.1587212,-0.21957502,-0.1587212,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,0.20710228,0.16853566,-0.2624246,0.18275294,-0.18715642,0.26375812,-0.27243292,-0.61280644,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.14449648210680477
3285,1.4484988,1.33596,0.21173094,-0.40193605,3.122452,-0.6090709,-0.81677604,-0.100306034,0.10571764,-0.6144157,1.4358956,0.007396192,0.26850945,-0.3631917,0.73545384,-0.28951854,0.04003775,2.1638489,-0.16339132,-1.0705187,-0.27274358,-0.6650346,-0.19046597,2.1638489,-0.16339132,-0.19050106,0.24932778,-1.3555429,-1.0116447,0.6577267,1.0806812,-1.638336,1.1210952,1.0918993,1.0806812,0.7866193,-0.18095471,-0.5304397,-0.1587212,-0.21957502,-0.1587212,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,0.18464693,0.15304925,-0.2624246,0.16377962,-0.18715642,0.21907555,-0.27243292,-0.6620927,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,-0.3335561,-0.0857493,-0.12938283,-0.8809499,0,0.11567964441456273
3289,1.4484988,1.33596,-0.22751237,-0.40193605,3.122452,-0.6090709,2.4494748,-0.100306034,-0.23482592,-0.6144157,-1.8806324,0.007396192,0.26850945,-0.3631917,-0.5186941,0.10617219,0.04003775,2.1638489,-0.16339132,-0.3292347,0.7295598,0.9469566,-0.22326696,2.1638489,-0.16339132,-0.22330233,1.5166258,1.6211703,0.77853066,0.102778226,-0.9484738,1.5302528,-0.8081353,-0.4658945,-0.9484738,0.7866193,-0.18095471,-0.284226,1.3158978,1.2587243,1.3158978,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,0.18464693,0.15304925,-0.2624246,0.16377962,-0.18715642,0.21907555,-0.27243292,-0.6620927,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,2.4018617,-0.3266891,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,2.2594755,-0.3335561,-0.0857493,-0.12938283,-0.58096445,1,0.9999318267045997
3290,0.086676426,0.09535146,0.45575505,0.10504031,3.122452,-0.6090709,4.51237,-0.100306034,0.4462612,-0.6144157,-0.30820563,0.20710884,1.4295855,-0.21518216,-2.1774063,-0.28951854,-1.304367,2.1638489,1.2318679,-0.9346167,0.7295598,0.9469566,-0.22326696,2.1638489,1.231868,-0.22330233,1.5166258,1.1103933,-0.1767611,0.6577267,1.0806812,1.0588201,1.1210952,1.0918993,1.0806812,0.7866193,-0.17378232,-0.284226,1.3158978,1.2587243,1.3158978,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.7487284,0.46200094,0.34432748,-0.2624246,0.39812583,-0.18715642,0.7709655,-0.27243292,-0.4819681,-0.31513354,2.0967662,-0.18068781,2.5817611,-0.54860765,-0.1920358,2.230604,1.2295014,-0.7557327,2.2362878,2.2362878,0.12364409,2.0533586,2.0533586,-0.41057464,-0.3266891,-0.16982031,-0.1864098,-0.124163374,3.7988195,-0.1179968,-0.1954043,-0.23827,-0.12838434,-0.30696312,-0.19659384,-0.10830019,-0.04525464,-0.04189153,-0.43881726,2.5586708,-0.0857493,-0.12938283,-0.58096445,1,0.9997288841967849
