,F72,F25,F62,F65,F64,F67,F66,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F120,F110,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F135,F136,F137,F83,F74,F73,F84,F146,F3,F7,F12,F17,F2,F6,F18,F14,F1,F5,F9,F10,F4,F8,F11,category,1
2091,1.0959628,0.9502837,-0.04061345,-0.63484114,-0.74990773,-0.31527,-0.39323196,0.07067028,-0.38900426,-0.5420593,-0.39261043,-0.083485834,-1.1180633,3.0721111,0.49416724,-0.7563712,-0.6543811,0.29872024,-1.336505,-0.6948579,0.16259405,-0.75637144,-0.65438116,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,0.25361603,1.1120708,-1.3943822,0.22667693,-0.4044043,-0.14076062,1.1265595,1.0014582,1.1265595,-0.48193264,-0.5212288,-0.2803266,-0.49409062,-0.46904483,-0.50437653,-1.0196875,-0.5440597,-0.35583594,-0.2921276,-0.5251752,-0.19641624,-0.55182976,-0.3564164,-0.8833113,-0.4056196,-0.3126683,-0.13996476,-0.4097378,0.099828616,-0.32217863,-0.29438087,-1.0234767,-0.5294459,-0.23127045,0.040953003,-0.3417469,-0.34933385,0.1943628,-0.33859366,-0.08296961,-0.11085185,0.8457157,4.4675536,-0.098595366,-0.089537024,0.56534547,3.6027853,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0016361801890362262
2092,1.0959628,0.9502837,-0.07085222,-0.7498214,-0.74990773,-0.31527,-0.39323196,0.07067028,0.14072715,-0.56914437,-0.39261043,0.64798576,-1.2328,-0.28360763,0.49416724,-0.7563712,-0.6543811,1.2033832,-0.48875463,0.7807114,0.16259405,-0.75637144,-0.65438116,0.16171953,-0.6569131,0.22882095,1.2404861,-1.0685222,0.22253755,1.1120708,-1.3943822,0.22667693,-0.4044043,-0.14076062,1.1265595,1.0014582,1.1265595,-0.48193264,-0.5219994,-0.2803266,-0.49409062,-0.46904483,-0.50437653,-1.0196875,-0.6122634,-0.38124898,-0.2921276,-0.5852423,-0.19641624,-0.62631494,-0.3564164,-0.88519263,-0.4056196,-0.3126683,-0.13996476,-0.4097378,0.099828616,-0.32217863,-0.29438087,-1.0234767,-0.5294459,-0.23127045,0.040953003,-0.3417469,-0.34933385,0.1943628,2.784573,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0005654775427252582
2093,1.0959628,0.9502837,-0.07085222,-0.7498214,-0.74990773,-0.31527,-0.39323196,0.07067028,0.46870196,-0.56914437,-0.39261043,0.64798576,-0.4888615,-0.28360763,0.49416724,-0.7563712,-0.6543811,0.29872024,-1.336505,-0.6948579,0.16259405,-0.75637144,-0.65438116,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,0.25361603,1.1120708,-1.3943822,0.22667693,-0.4044043,-0.14076062,1.1265595,1.0014582,1.1265595,-0.48193264,-0.5219994,-0.2803266,-0.49409062,-0.46904483,-0.50437653,-1.0196875,-0.6122634,-0.38124898,-0.2921276,-0.5852423,-0.19641624,-0.62631494,-0.3564164,-0.88519263,-0.4056196,-0.3126683,-0.13996476,-0.4097378,0.099828616,-0.32217863,-0.29438087,-1.0234767,-0.5294459,-0.23127045,0.040953003,-0.3417469,-0.34933385,0.1943628,-0.33859366,-0.08296961,-0.11085185,0.8457157,4.4675536,-0.098595366,-0.089537024,0.56534547,3.6027853,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0004863059395825703
2094,-1.3541077,-1.309825,-0.09753349,-0.7038293,-0.74990773,-0.31527,-0.39323196,0.07067028,1.0214939,-0.5851052,-0.36636,4.282464,0.08975732,-0.22029221,0.49416724,-0.7563712,-0.69681793,-1.1160905,-0.7713381,-2.1704273,-0.30483934,-0.75637144,-0.69681793,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-1.258866,0.731796,0.3972651,0.22667693,-0.4044043,-0.581852,-1.3319429,-1.2979307,-1.3319429,-0.48193264,-0.54671913,-0.2803266,-0.49409062,-0.46904483,-0.50437653,-1.0196875,-0.6640041,-0.39649683,-0.2921276,-0.63005424,-0.2118436,-0.68393564,-0.36910403,-0.2493149,-0.4245414,-0.3126683,-0.13996476,-0.4097378,0.099828616,-0.32217863,-0.29438087,-1.0234767,-0.19329627,0.112298205,0.040953003,-0.3417469,-0.34933385,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,2.9769038517701036e-06
2095,1.0910182,0.9502837,-0.09753349,-0.6578372,-0.74990773,-0.31527,-0.39323196,0.07067028,-0.24253868,-0.569628,-0.39261043,0.67366695,0.08975732,-0.28360763,0.49416724,-0.7563712,-0.6685267,-0.741982,0.35899574,-0.6948579,-0.30483934,-0.75637144,-0.6685267,-0.30601406,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-1.1042141,-0.92758423,0.5795489,0.22667693,-0.4044043,-0.36130634,1.1215979,1.0014582,1.1215979,-0.48193264,-0.54671913,-0.2803266,-0.49409062,-0.46904483,-0.50437653,-1.0196875,-0.67223555,-0.38124898,-0.018399937,-0.61765945,-0.2118436,-0.69798946,-0.36910403,-0.58492494,-0.4245414,-0.3126683,-0.13996476,-0.4097378,0.099828616,-0.32217863,-0.29438087,-1.0234767,1.4189167,1.7600935,0.040953003,-0.3417469,-0.34933385,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,3.538175034528047e-05
2096,1.0910182,0.9502837,-0.09753349,-0.6578372,-0.74990773,-0.31527,-0.39323196,0.07067028,0.45781136,-0.569628,-0.39261043,0.67366695,0.9990154,-0.28360763,0.49416724,-0.7563712,-0.6685267,-1.1024866,-0.7713381,0.7807114,-0.30483934,-0.75637144,-0.6685267,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-1.258866,0.731796,0.3972651,0.22667693,-0.4044043,-0.36130634,1.1215979,1.0014582,1.1215979,-0.48193264,-0.54671913,-0.2803266,-0.49409062,-0.46904483,-0.50437653,-1.0196875,-0.67223555,-0.38124898,-0.018399937,-0.61765945,-0.2118436,-0.69798946,-0.36910403,-0.58492494,-0.4245414,-0.3126683,-0.13996476,-0.4097378,0.099828616,-0.32217863,-0.29438087,-1.0234767,1.4189167,1.7600935,0.040953003,-0.3417469,-0.34933385,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.00012331010491904983
2097,1.0910182,0.9502837,-0.09753349,-0.6578372,-0.74990773,-0.31527,-0.39323196,0.07067028,0.38409027,-0.569628,-0.39261043,0.67366695,0.9990154,-0.28360763,0.49416724,-0.7563712,-0.6685267,-1.1024866,-0.7713381,0.7807114,-0.30483934,-0.75637144,-0.6685267,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-1.258866,0.731796,0.3972651,0.22667693,-0.4044043,-0.36130634,1.1215979,1.0014582,1.1215979,-0.48193264,-0.54671913,-0.2803266,-0.49409062,-0.46904483,-0.50437653,-1.0196875,-0.67223555,-0.38124898,-0.018399937,-0.61765945,-0.2118436,-0.69798946,-0.36910403,-0.58492494,-0.4245414,-0.3126683,-0.13996476,-0.4097378,0.099828616,-0.32217863,-0.29438087,-1.0234767,1.4189167,1.7600935,0.040953003,-0.3417469,-0.34933385,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.00012362530413460445
2098,0.9945976,0.8946371,-0.0752991,-0.6578372,-0.74990773,-0.2264202,-0.39323196,0.07067028,-0.140088,-0.5497979,-0.37802684,0.30929595,0.9990154,0.34954682,0.49416724,-0.7563712,-0.69681793,-0.93243724,0.64157915,-0.6948579,-0.30483934,-0.75637144,-0.69681793,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-1.258866,0.0058171675,0.7803628,0.22667693,-0.4044043,-0.41644275,1.1265595,1.0014582,1.1265595,-0.48193264,-0.54671913,-0.2803266,-0.49409062,-0.46904483,-0.50437653,-1.0196875,-0.6604763,-0.37108377,-0.2921276,-0.6224267,-0.2118436,-0.68674636,-0.36910403,-0.8889305,-0.4245414,-0.3126683,-0.13996476,-0.4097378,0.099828616,-0.32217863,-0.29438087,-1.0234767,0.9848594,1.3164563,0.040953003,-0.3417469,-0.34933385,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,8.00534512444026e-05
2099,1.0193208,0.91175914,-0.100201614,-0.7038293,-0.74990773,-0.13757037,-0.39323196,0.07067028,-1.2032845,-0.5212618,-0.37219346,-0.06000035,0.9990154,-0.28360763,0.49416724,-0.7563712,-0.6826723,-0.0005666006,0.9241626,0.7807114,-0.7722727,-0.75637144,-0.6826724,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.20910682,-1.4115702,1.254946,0.22667693,-0.4044043,-0.14076062,1.1265595,1.0014582,1.1265595,-0.48193264,-0.54671913,-0.2803266,-0.49409062,-0.46904483,-0.50437653,-1.0196875,-0.5205412,-0.38124898,-0.2921276,-0.51087356,-0.2118436,-0.5166952,-0.36910403,-0.3528009,-0.4245414,-0.3126683,-0.13996476,-0.4097378,0.099828616,-0.32217863,-0.29438087,-1.0234767,0.9848594,1.3164563,0.040953003,-0.3417469,-0.34933385,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.03264784166476745
2100,1.0193208,0.91175914,-0.100201614,-0.7038293,-0.74990773,-0.13757037,-0.39323196,0.07067028,-0.5047593,-0.5212618,-0.37219346,-0.06000035,0.9990154,-0.28360763,0.49416724,-0.7563712,-0.6826723,-0.0005666006,0.9241626,0.7807114,-0.7722727,-0.75637144,-0.6826724,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.20910682,-1.4115702,1.254946,0.22667693,-0.4044043,-0.14076062,1.1265595,1.0014582,1.1265595,-0.48193264,-0.54671913,-0.2803266,-0.49409062,-0.46904483,-0.50437653,-1.0196875,-0.5205412,-0.38124898,-0.2921276,-0.51087356,-0.2118436,-0.5166952,-0.36910403,-0.3528009,-0.4245414,-0.3126683,-0.13996476,-0.4097378,0.099828616,-0.32217863,-0.29438087,-1.0234767,0.9848594,1.3164563,0.040953003,-0.3417469,-0.34933385,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.03189238176143873
2104,1.0959628,0.9502837,-0.09753349,-0.51986086,-1.0302876,-0.31527,-1.1932104,-1.5676172,0.71008617,-0.5618894,-0.39261043,0.34494758,0.08975732,0.09628502,0.49416724,-0.7820026,-0.69681793,-0.89842737,0.35899574,-0.6948579,-0.30483934,-0.78200287,-0.69681793,-0.30601406,-0.6569131,0.33444262,-0.5970422,0.7421534,0.31577277,0.0058171675,0.7803628,-0.52510834,-0.4044043,-0.63698846,-1.9099764,-2.0556839,-1.9099764,-0.8915353,-0.23027991,-0.5526732,-0.8986084,-0.87701184,-0.930255,-1.0774506,-0.55464303,-0.27451417,-0.2921276,-0.5185011,0.14298554,-0.58696425,-0.10266402,-0.8119561,-0.008260975,-1.1113423,-0.13996476,-1.0237821,-1.0952266,-1.1162724,-1.123084,-1.1905593,-0.83948684,-0.5548254,0.040953003,-0.39724883,-0.4158865,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.004173591588282066
2105,-0.679164,-0.6292241,-0.09486536,-0.63484114,-1.0302876,-0.31527,-1.1932104,-1.5676172,1.2218297,-0.566726,-0.38094357,0.86052394,0.9990154,-0.28360763,0.49416724,-0.7820026,-0.69681793,-0.89842737,0.35899574,-0.6948579,-0.30483934,-0.78200287,-0.69681793,-0.30601406,-0.6569131,0.33444262,-0.5970422,0.7421534,0.31577277,0.0058171675,0.7803628,-0.52510834,-0.4044043,-0.581852,-0.6546764,-0.60550106,-0.6546764,-0.8915353,-0.5310236,-0.5526732,-0.8986084,-0.87701184,-0.930255,-1.0774506,-0.6698837,-0.3863316,-0.2921276,-0.63291454,-0.1809889,-0.69377327,-0.22954021,-0.87800145,-0.30154946,-1.1113423,-0.13996476,-1.0237821,-1.0952266,-1.1162724,-1.123084,-1.1905593,-0.5163916,-0.21792798,0.040953003,-0.39724883,-0.4158865,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.0003324465173266069
2108,-0.5431863,-0.4366012,-0.07263097,0.28500086,-0.57185924,-0.2264202,0.05581251,-0.104860514,-1.0568441,-0.08741708,0.00989656,-0.08226351,0.9990154,-0.28360763,0.49416724,-0.72291994,-0.6402355,-1.0956845,-4.444923,-2.1704273,-0.30483934,-0.7229202,-0.64023554,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-1.258866,-1.6189928,-0.8185991,-0.30356786,3.7098749,-0.36130634,-1.3567513,-1.3153503,-1.3567513,-0.8694724,-0.54671913,0.88916177,-0.9112495,-0.83422875,-0.8541045,-0.7955668,0.22264364,-0.31009245,-0.2277211,0.108866,-0.2118436,0.35183078,-0.36910403,-0.45522815,-0.4245414,-0.7802332,-0.13996476,-0.88117754,2.2618506,-0.7470692,-0.7596629,-1.0339355,-0.21287778,0.088948876,0.040953003,-0.008735329,-0.0054787165,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,4.4675536,-0.098595366,-0.089537024,-0.7745457,3.6027853,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.5717940922976564
2111,-0.5431863,-0.4366012,-0.100201614,-0.35888854,-0.57185924,-0.31527,0.05581251,-0.104860514,-1.2867446,-0.5178762,-0.39261043,-0.31954595,0.9990154,-0.28360763,0.49416724,-0.72291994,-0.69681793,-0.79639775,-0.20617115,-0.6948579,-0.7722727,-0.7229202,-0.69681793,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-1.258866,0.731796,0.3972651,-0.30356786,-0.4044043,-0.3061699,-0.51823074,-0.4095304,-0.51823074,-0.8694724,-0.54671913,0.88916177,-0.9112495,-0.83422875,-0.8541045,-0.7955668,-0.50055045,-0.3863316,-0.2921276,-0.49561843,-0.2118436,-0.49139827,-0.36910403,-0.8680024,-0.4245414,-0.7802332,-0.13996476,-0.88117754,2.2618506,-0.7470692,-0.7596629,-1.0339355,-0.22919573,0.075606406,0.040953003,-0.008735329,-0.0054787165,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.012501552919158396
2112,-0.5431863,-0.4366012,-0.100201614,-0.58884907,-0.57185924,-0.31527,0.05581251,-0.104860514,-0.8957414,-0.57156265,-0.39261043,0.7857304,0.9990154,-0.28360763,0.49416724,-0.72291994,-0.69681793,-0.79639775,-0.20617115,-0.6948579,-0.7722727,-0.7229202,-0.69681793,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-1.258866,0.731796,0.3972651,-0.30356786,-0.4044043,-0.581852,-0.51823074,-0.4095304,-0.51823074,-0.8694724,-0.54671913,0.88916177,-0.9112495,-0.83422875,-0.8541045,-0.7955668,-0.6734115,-0.26943156,0.36803913,-0.5747544,-0.2118436,-0.73031324,-0.36910403,-0.8217273,-0.4245414,-0.7802332,-0.13996476,-0.88117754,2.2618506,-0.7470692,-0.7596629,-1.0339355,-0.118233725,0.18901742,0.040953003,-0.008735329,-0.0054787165,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.0023317899472073216
2113,-1.4628898,-1.4211181,-0.095754735,-0.58884907,-0.57185924,-0.31527,0.05581251,-0.104860514,1.2852927,-0.5652751,-0.39261043,0.46972796,-0.63764924,-0.28360763,0.49416724,-0.72291994,-0.69681793,-1.0956845,-1.6190885,0.7807114,-0.30483934,-0.7229202,-0.69681793,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-1.258866,-1.6189928,-0.8185991,-0.30356786,-0.4044043,-0.63698846,-1.4559845,-1.4372876,-1.4559845,-0.8694724,-0.54671913,0.88916177,-0.9112495,-0.83422875,-0.8541045,-0.7955668,-0.67105967,-0.39649683,-0.2921276,-0.6357749,-0.2118436,-0.6923679,-0.36910403,-0.6184972,-0.4245414,-0.7802332,-0.13996476,-0.88117754,2.2618506,-0.7470692,-0.7596629,-1.0339355,-0.24551368,0.055592693,0.040953003,-0.008735329,-0.0054787165,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.0002219454858083755
2114,-0.5431863,-0.4366012,-0.09486536,-0.49686483,-0.57185924,-0.2264202,0.05581251,-0.104860514,-0.91608095,-0.5444776,-0.37802684,0.19270575,0.54438627,-0.28360763,0.49416724,-0.72291994,-0.6402355,-0.741982,0.35899574,-0.6948579,0.16259405,-0.7229202,-0.64023554,0.16171953,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-1.1042141,-0.92758423,0.5795489,-0.30356786,-0.4044043,-0.4715792,-0.51823074,-0.4095304,-0.51823074,-0.8694724,1.4385535,0.88916177,-0.9112495,-0.83422875,-0.8541045,-0.7955668,-0.66753185,-0.36600116,1.0926124,-0.5451976,-0.119279474,-0.69658405,-0.31835353,0.753716,0.4837068,-0.7802332,5.732267,-0.88117754,2.2618506,-0.7470692,-0.7596629,-1.0339355,-0.45764697,-0.15788685,0.040953003,-0.008735329,-0.0054787165,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,1.2057436770850519e-05
2115,-0.5431863,-0.4366012,-0.09486536,-0.49686483,-0.57185924,-0.2264202,0.05581251,-0.104860514,-0.5204287,-0.5444776,-0.37802684,0.19270575,0.9990154,-0.28360763,0.49416724,-0.72291994,-0.6402355,-0.741982,0.35899574,-0.6948579,0.16259405,-0.7229202,-0.64023554,0.16171953,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-1.1042141,-0.92758423,0.5795489,-0.30356786,-0.4044043,-0.4715792,-0.51823074,-0.4095304,-0.51823074,-0.8694724,1.4385535,0.88916177,-0.9112495,-0.83422875,-0.8541045,-0.7955668,-0.66753185,-0.36600116,1.0926124,-0.5451976,-0.119279474,-0.69658405,-0.31835353,0.753716,0.4837068,-0.7802332,5.732267,-0.88117754,2.2618506,-0.7470692,-0.7596629,-1.0339355,-0.45764697,-0.15788685,0.040953003,-0.008735329,-0.0054787165,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,1.1420514070533838e-05
2116,-0.5431863,-0.4366012,-0.100201614,-0.49686483,-0.57185924,-0.2264202,0.05581251,-0.104860514,-1.2076142,-0.5444776,-0.37802684,0.19270575,0.9990154,-0.28360763,0.49416724,-0.72291994,-0.6402355,-0.79639775,-0.20617115,-0.6948579,-0.7722727,-0.7229202,-0.64023554,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-1.258866,0.731796,0.3972651,-0.30356786,-0.4044043,-0.4715792,-0.51823074,-0.4095304,-0.51823074,-0.8694724,1.4385535,0.88916177,-0.9112495,-0.83422875,-0.8541045,-0.7955668,-0.66753185,-0.36600116,1.0926124,-0.5451976,-0.119279474,-0.69658405,-0.31835353,0.753716,0.4837068,-0.7802332,5.732267,-0.88117754,2.2618506,-0.7470692,-0.7596629,-1.0339355,-0.45764697,-0.15788685,0.040953003,-0.008735329,-0.0054787165,-0.7090083,-0.33859366,6.9961166,-0.11085185,-0.67453617,-0.21152818,10.142464,11.168565,-0.7745457,3.6027853,-0.071051955,-0.040953007,-0.70600045,-0.09417136,5.6974545,0,0.00024756095750638816
2117,-0.5431863,-0.4366012,-0.069962844,-0.49686483,-0.57185924,-0.2264202,0.05581251,-0.104860514,-0.16642404,-0.5444776,-0.37802684,0.19270575,-0.9264724,-0.28360763,-1.7042791,-0.72291994,-0.6402355,-1.1024866,-0.7713381,-0.6948579,-0.30483934,-0.7229202,-0.64023554,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-1.258866,0.731796,0.3972651,-0.30356786,-0.4044043,-0.4715792,-0.51823074,-0.4095304,-0.51823074,-0.8694724,1.4385535,0.88916177,-0.9112495,-0.83422875,-0.8541045,-0.7955668,-0.66753185,-0.36600116,1.0926124,-0.5451976,-0.119279474,-0.69658405,-0.31835353,0.753716,0.4837068,-0.7802332,5.732267,-0.88117754,2.2618506,-0.7470692,-0.7596629,-1.0339355,-0.45764697,-0.15788685,0.040953003,-0.008735329,-0.0054787165,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,6.0903945618184975e-06
2118,-0.5431863,-0.4366012,-0.100201614,-0.49686483,-0.57185924,-0.2264202,0.05581251,-0.104860514,1.2495947,-0.5444776,-0.37802684,0.19270575,0.9990154,-0.28360763,0.49416724,-0.72291994,-0.6402355,-0.0005666006,0.9241626,0.7807114,-0.7722727,-0.7229202,-0.64023554,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.20910682,-1.4115702,1.254946,-0.30356786,-0.4044043,-0.4715792,-0.51823074,-0.4095304,-0.51823074,-0.8694724,1.4385535,0.88916177,-0.9112495,-0.83422875,-0.8541045,-0.7955668,-0.66753185,-0.36600116,1.0926124,-0.5451976,-0.119279474,-0.69658405,-0.31835353,0.753716,0.4837068,-0.7802332,5.732267,-0.88117754,2.2618506,-0.7470692,-0.7596629,-1.0339355,-0.45764697,-0.15788685,0.040953003,-0.008735329,-0.0054787165,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,3.6027853,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.018487981540068716
2119,-0.5431863,-0.4366012,-0.100201614,-0.58884907,-0.57185924,-0.31527,0.05581251,-0.104860514,-0.8691676,-0.571079,-0.39261043,0.7562137,0.9990154,-0.28360763,0.49416724,-0.72291994,-0.69681793,-0.79639775,-0.20617115,-0.6948579,-0.7722727,-0.7229202,-0.69681793,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-1.258866,0.731796,0.3972651,-0.30356786,-0.4044043,-0.5267156,-0.51823074,-0.4095304,-0.51823074,-0.8694724,-0.54671913,0.88916177,-0.9112495,-0.83422875,-0.8541045,-0.7955668,-0.5746338,-0.26943156,0.30363262,-0.49847877,-0.2118436,-0.6122612,-0.36910403,-0.84812605,-0.4245414,-0.7802332,-0.13996476,-0.88117754,2.2618506,-0.7470692,-0.7596629,-1.0339355,-0.118233725,0.18901742,0.040953003,-0.008735329,-0.0054787165,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.0024510152549832532
2120,-0.5431863,-0.4366012,-0.100201614,-0.33589247,-0.57185924,-0.31527,0.05581251,-0.104860514,-1.2316858,-0.51594156,-0.38094357,-0.20660304,0.9990154,-0.28360763,0.49416724,-0.72291994,-0.69681793,-0.79639775,-0.20617115,-0.6948579,-0.7722727,-0.7229202,-0.69681793,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-1.258866,0.731796,0.3972651,-0.30356786,-0.4044043,-0.25103348,-0.51823074,-0.4095304,-0.51823074,-0.8694724,-0.10382408,0.88916177,-0.9112495,-0.83422875,-0.8541045,-0.7955668,-0.6734115,-0.36091855,-0.27602598,-0.63005424,-0.1809889,-0.7050164,-0.34372878,-0.61136025,-0.37723684,-0.7802332,-0.07168301,-0.88117754,2.2618506,-0.7470692,-0.7596629,-1.0339355,-0.7252613,-0.43140754,0.040953003,-0.008735329,-0.0054787165,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.01272870357648216
2121,-0.5431863,-0.4366012,-0.100201614,-0.58884907,-0.57185924,-0.31527,0.05581251,-0.104860514,-0.95410705,-0.5686607,-0.39261043,0.62314653,0.9990154,-0.28360763,0.49416724,-0.72291994,-0.69681793,-0.79639775,-0.20617115,-0.6948579,-0.7722727,-0.7229202,-0.69681793,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-1.258866,0.731796,0.3972651,-0.30356786,-0.4044043,-0.581852,-0.51823074,-0.4095304,-0.51823074,-0.8694724,-0.54671913,0.88916177,-0.9112495,-0.83422875,-0.8541045,-0.7955668,-0.6828189,-0.3405881,0.59346193,-0.58238196,-0.2118436,-0.721881,-0.36910403,-0.83280593,-0.4245414,-0.7802332,-0.13996476,-0.88117754,2.2618506,-0.7470692,-0.7596629,-1.0339355,-0.118233725,0.18901742,0.040953003,-0.008735329,-0.0054787165,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.0027410240245574237
