,F62,F64,F67,F66,F104,F79,F113,F116,F117,F118,F120,F115,F42,F133,F134,F83,F3,F6,F18,F1,F5,F4,category,1
2165,-0.100201614,-0.57185924,-0.31527,0.05581251,-0.28275368,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.09716315,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.014327648285574464
2166,-0.083303474,-0.57185924,-0.31527,0.05581251,-0.28275368,0.6300274,0.6294532,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.09716315,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,0.7054097,0,0.00010931674022828438
2167,-0.083303474,-0.57185924,-0.31527,0.05581251,-0.28275368,0.6300274,0.6294532,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.09716315,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,0.7054097,0,0.00010931674022828438
2168,-0.07085222,-0.57185924,-0.31527,0.05581251,-0.28275368,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.09716315,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,6.756447668432906e-05
2169,-0.09219723,-0.57185924,-0.31527,0.05581251,-0.28275368,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.09716315,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,6.935745574640232e-05
2170,-0.083303474,-0.57185924,-0.31527,0.05581251,-0.28275368,0.6300274,0.6294532,-0.6569131,0.33444262,-0.5970422,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.09716315,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,0.7054097,0,0.00018471215540721427
2171,0.2413186,-0.57185924,-0.31527,0.05581251,-0.28275368,-0.30483934,-0.30601406,-0.6569131,0.92339736,-0.5607914,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.09716315,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00022328291292576715
2172,-0.09486536,-0.57185924,-0.31527,0.05581251,-0.28275368,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.09716315,0.1943628,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00015711807866496932
2173,-0.100201614,-0.57185924,-0.31527,0.05581251,0.7562137,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.118233725,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.0035002084290193867
2174,-0.100201614,-0.57185924,-0.13757037,0.05581251,-0.483783,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.24551368,-0.7090083,-0.21152818,10.142464,-0.7745457,7.45554,-0.70600045,0,0.01708883547297999
2175,-0.09486536,-0.57185924,-0.13757037,0.05581251,-0.483783,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.24551368,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,0.7054097,0,4.156735858523933e-05
2176,-0.100201614,-0.57185924,-0.13757037,0.05581251,-0.483783,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.24551368,-0.7090083,-0.21152818,-0.098595366,-0.7745457,3.6027853,-0.70600045,0,0.041762400257378825
2177,-0.100201614,-0.57185924,-0.31527,0.05581251,0.62314653,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.118233725,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.0039201114980271
2178,-0.100201614,-0.57185924,-0.13757037,0.05581251,-0.5188856,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.24551368,-0.7090083,-0.21152818,10.142464,-0.7745457,3.6027853,-0.70600045,0,0.004449314463626559
2179,-0.100201614,-0.57185924,-0.13757037,0.05581251,-0.5188856,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.24551368,-0.7090083,-0.21152818,-0.098595366,-0.7745457,3.6027853,-0.70600045,0,0.04297953499751061
2180,-0.100201614,-0.57185924,-0.31527,0.05581251,0.59910864,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.118233725,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004001148692139691
2181,-0.100201614,-0.57185924,-0.13757037,0.05581251,-0.46315444,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,10.142464,-0.7745457,3.6027853,-0.70600045,0,0.0032360070733034904
2182,-0.089529105,-0.57185924,-0.13757037,0.05581251,-0.46315444,-0.30483934,-0.30601406,-0.6569131,0.33444262,-0.5970422,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00018992965720356338
2183,-0.100201614,-0.57185924,-0.13757037,0.05581251,-0.46315444,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,-0.098595366,-0.7745457,3.6027853,-0.70600045,0,0.031592643225933505
2184,-0.100201614,-0.57185924,-0.31527,0.05581251,0.59910864,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.118233725,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004001148692139691
2185,-0.100201614,-0.57185924,-0.13757037,0.05581251,-0.48247638,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,10.142464,-0.7745457,3.6027853,-0.70600045,0,0.003289708041925932
2186,-0.09219723,-0.57185924,-0.13757037,0.05581251,-0.48247638,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,0.7054097,0,3.152984092653932e-05
2187,-0.100201614,-0.57185924,-0.13757037,0.05581251,-0.48247638,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,-0.098595366,-0.7745457,3.6027853,-0.70600045,0,0.03210176230976258
2188,-0.100201614,-0.57185924,-0.31527,0.05581251,0.59910864,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.118233725,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004001148692139691
2189,-0.100201614,-0.57185924,-0.13757037,0.05581251,-0.43222234,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,10.142464,-0.7745457,3.6027853,-0.70600045,0,0.0031518515678217235
2190,-0.089529105,-0.57185924,-0.13757037,0.05581251,-0.43222234,-0.30483934,-0.30601406,-0.6569131,0.33444262,-0.5970422,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00018497565144317508
2191,-0.100201614,-0.57185924,-0.13757037,0.05581251,-0.43222234,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,-0.098595366,-0.7745457,3.6027853,-0.70600045,0,0.030793828250145445
2192,-0.100201614,-0.57185924,-0.31527,0.05581251,0.59910864,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.118233725,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004001148692139691
2193,-0.100201614,-0.57185924,-0.31527,0.05581251,-0.0013818685,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.7727261,-0.7090083,-0.21152818,10.142464,-0.7745457,3.6027853,-0.70600045,0,0.002397580310362417
2194,-0.100201614,-0.57185924,-0.31527,0.05581251,0.57583386,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.118233725,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004081202640767287
2195,-0.100201614,-0.57185924,-0.31527,0.05581251,0.05142365,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.12653546,-0.7090083,-0.21152818,10.142464,-0.7745457,3.6027853,-0.70600045,0,0.0027904792201876544
2196,-0.100201614,-0.57185924,-0.31527,0.05581251,0.57583386,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.118233725,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004081202640767287
2197,-0.100201614,-0.57185924,-0.13757037,0.05581251,-0.41936567,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,10.142464,-0.7745457,3.6027853,-0.70600045,0,0.003117518192528449
2198,-0.09041848,-0.57185924,-0.13757037,0.05581251,-0.41936567,-0.30483934,-0.30601406,-0.6569131,0.33444262,-0.5970422,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00018315451056194042
2199,-0.100201614,-0.57185924,-0.13757037,0.05581251,-0.41936567,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,4.4675536,-0.098595366,-0.7745457,3.6027853,-0.70600045,0,0.006798332510621334
2200,-0.100201614,-0.57185924,-0.31527,0.05581251,0.59910864,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.118233725,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004001148692139691
2201,-0.100201614,-0.57185924,-0.13757037,0.05581251,0.03157335,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.7727261,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.007854644757660047
2202,-0.100201614,-0.57185924,-0.13757037,0.05581251,0.03157335,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.7727261,-0.7090083,4.4675536,-0.098595366,-0.7745457,3.6027853,-0.70600045,0,0.004458451177553023
2203,-0.100201614,-0.57185924,-0.31527,0.05581251,0.70023376,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.118233725,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.0036711002660948107
2204,-0.100201614,-0.57185924,-0.2264202,0.05581251,-0.103243455,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.009773007663304755
2205,-0.09486536,-0.57185924,-0.2264202,0.05581251,-0.103243455,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,0.7054097,0,2.4446985311314627e-05
2206,-0.100201614,-0.57185924,-0.31527,0.05581251,0.5314327,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.5229187,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004793053371090869
2207,-0.100201614,-0.57185924,-0.2264202,0.05581251,-0.0697364,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.009499746360213128
2208,-0.100201614,-0.57185924,-0.31527,0.05581251,0.59910864,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.5229187,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004524926172389599
2209,-0.100201614,-0.57185924,-0.2264202,0.05581251,0.16917707,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.007758941511689949
2210,-0.100201614,-0.57185924,-0.31527,0.05581251,0.59910864,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.5229187,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004524926172389599
2211,-0.100201614,-0.57185924,-0.2264202,0.05581251,0.042273063,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.5964923,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.008769014993648551
2212,-0.09219723,-0.57185924,-0.2264202,0.05581251,0.042273063,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.5964923,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,5.037549757368985e-05
2213,-0.100201614,-0.57185924,-0.31527,0.05581251,0.59910864,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.5229187,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004524926172389599
2214,-0.100201614,-0.57185924,-0.2264202,0.05581251,-0.10960984,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,-0.098595366,-0.7745457,3.6027853,-0.70600045,0,0.03825709977280189
2215,-0.100201614,-0.57185924,-0.31527,0.05581251,0.57583386,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.5229187,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004615411163444512
2216,-0.100201614,-0.57185924,-0.31527,0.05581251,0.24147104,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.7727261,-0.7090083,-0.21152818,-0.098595366,-0.7745457,3.6027853,-0.70600045,0,0.02939984465268069
2217,-0.100201614,-0.57185924,-0.31527,0.05581251,0.57583386,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.118233725,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004081202640767287
2218,-0.100201614,-0.57185924,-0.31527,0.05581251,0.26404592,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6291282,-0.7090083,-0.21152818,-0.098595366,-0.7745457,3.6027853,-0.70600045,0,0.030108436945471596
2219,-0.100201614,-0.57185924,-0.31527,0.05581251,0.5532863,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.118233725,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004160275965459641
2220,-0.100201614,-0.57185924,-0.2264202,0.05581251,-0.083485834,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,0.6454461,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.009610949989311956
2221,-0.100201614,-0.57185924,-0.31527,0.05581251,0.57583386,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.5229187,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004615411163444512
2222,-0.100201614,-0.57185924,-0.31527,0.05581251,0.010780666,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.22919573,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.012341697318703245
2223,-0.100201614,-0.57185924,-0.31527,0.05581251,0.59910864,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.118233725,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004001148692139691
2224,-0.100201614,-0.57185924,-0.31527,0.05581251,-0.03436171,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.7252613,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.014886070783037367
2225,-0.09486536,-0.57185924,-0.31527,0.05581251,-0.03436171,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.7252613,0.1943628,-0.21152818,-0.098595366,-0.7745457,-0.24996941,0.7054097,0,5.9345909535952794e-05
2226,-0.100201614,-0.57185924,-0.31527,0.05581251,0.59910864,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.118233725,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,0,0.004001148692139691
2227,-0.095754735,-0.57185924,0.30667883,0.05581251,-0.58088464,-0.30483934,-0.30601406,-0.6569131,2.5332072,-0.50609607,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0009195439535730651
2228,-0.06818409,-0.57185924,0.30667883,0.05581251,-0.58088464,-0.30483934,-0.30601406,-0.6569131,-0.15635316,-0.5966797,1.6755152,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00025791895659537983
2229,-0.09753349,-0.57185924,0.30667883,0.05581251,-0.58088464,2.4997609,2.5003874,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00018893358416268
2230,-0.09486536,-0.57185924,0.30667883,0.05581251,-0.58088464,1.0974607,1.0971867,-0.6569131,-0.7125883,-0.68297017,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0002496668273678268
2231,-0.09753349,-0.57185924,0.30667883,0.05581251,-0.58088464,1.0974607,1.0971867,-0.6569131,-0.7125883,-0.68297017,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00025048540547243763
2232,-0.09753349,-0.57185924,0.30667883,0.05581251,-0.58088464,2.4997609,2.5003874,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00018893358416268
2233,-0.09486536,-0.57185924,0.30667883,0.05581251,-0.58088464,1.0974607,1.0971867,-0.6569131,-0.7125883,-0.68297017,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0002496668273678268
2234,-0.09753349,-0.57185924,0.30667883,0.05581251,-0.58088464,1.0974607,1.0971867,-0.6569131,-0.7125883,-0.68297017,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00025048540547243763
2235,-0.09753349,-0.57185924,0.30667883,0.05581251,-0.58088464,2.4997609,2.5003874,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00018893358416268
2236,-0.09753349,-0.57185924,0.30667883,0.05581251,-0.58088464,2.4997609,2.5003874,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00018893358416268
2237,-0.09753349,-0.57185924,0.30667883,0.05581251,-0.58088464,2.4997609,2.5003874,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00018893358416268
2238,-0.09486536,-0.57185924,0.30667883,0.05581251,-0.58088464,1.0974607,1.0971867,-0.6569131,-0.7125883,-0.68297017,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0002496668273678268
2239,-0.09753349,-0.57185924,0.30667883,0.05581251,-0.58088464,1.0974607,1.0971867,-0.6569131,-0.7125883,-0.68297017,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00025048540547243763
2240,-0.09753349,-0.57185924,0.30667883,0.05581251,-0.58088464,2.4997609,2.5003874,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00018893358416268
2241,-0.09753349,-0.57185924,0.30667883,0.05581251,-0.58088464,2.4997609,2.5003874,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00018893358416268
2242,-0.09486536,-0.57185924,0.30667883,0.05581251,-0.58088464,1.0974607,1.0971867,-0.6569131,-0.7125883,-0.68297017,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0002496668273678268
2243,-0.09753349,-0.57185924,0.30667883,0.05581251,-0.58088464,1.0974607,1.0971867,-0.6569131,-0.7125883,-0.68297017,0.7421534,-0.4044043,-0.9112495,-0.88117754,2.2618506,-0.20635062,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.00025048540547243763
2244,-0.100201614,-1.0447296,-0.2264202,-1.232203,0.1568287,-0.30483934,-0.30601406,-0.6569131,0.49149722,-0.5865246,0.7421534,-0.4044043,-0.9365319,-1.0144002,-1.0470389,-0.16066037,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0009837993650563864
2245,-0.100201614,-1.0447296,0.04012931,-1.232203,0.1514105,-0.30483934,-0.30601406,2.3423522,2.580689,0.033007268,-0.79336905,4.738445,-0.9365319,-1.0144002,-1.0470389,-0.36953008,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,1,0.999998633305343
2246,-0.100201614,-1.0447296,0.30667883,-1.232203,-0.3197996,-0.30483934,-0.30601406,-0.6569131,0.49149722,-0.5865246,0.7421534,-0.4044043,-0.9365319,-1.0144002,-1.0470389,-0.81664175,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.001212552954190454
2247,-0.100201614,-1.0447296,0.66207814,-1.232203,0.03482189,-0.30483934,-0.30601406,-0.6569131,0.33444262,-0.5970422,0.7421534,-0.4044043,-0.9365319,-1.0144002,-1.0470389,-0.68283457,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0005890669015656347
2248,-0.100201614,-1.0447296,-0.048720524,-1.232203,1.228528,-0.30483934,-0.30601406,-0.6569131,0.49149722,-0.5865246,0.7421534,-0.4044043,-0.9365319,-1.0144002,-1.0470389,-0.4511198,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0003769316964878455
2249,-0.100201614,-1.0447296,2.6167746,-1.232203,-0.28807297,1.0974607,1.0971867,1.5925359,2.5332072,-0.50609607,0.7421534,0.96702206,-0.9365319,-1.0144002,-1.0470389,-0.68283457,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,1,0.9889813231238234
