,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F10,F19,F15,F4,F8,F11,F71,category,1
799,-0.0016095485,0.2982535,-0.38950494,-0.347241,-0.23365924,0.57959634,-0.37504524,0.38688862,-0.31909415,0.08728384,-0.4909222,-0.45541117,-0.32343188,-1.2727501,-0.3369514,-0.02245384,-0.46261248,-0.6222027,-0.46128032,-0.053857777,-0.33790413,-0.21071526,-0.46261257,-0.6221855,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,-0.14262088,0.3501744,0.6794086,-0.49307474,-0.30475688,-0.66039485,-0.8782468,-0.5090591,-0.8782468,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.34429067,-0.15816818,-0.4057848,-0.28101727,-0.09003628,-0.5623353,-0.08824511,-0.31743348,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.25584984,-0.25586417,-0.09363801,-0.09363023,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.0462668,0,0.00030302663113599267
800,-0.0016095485,-0.55058235,-0.38950494,-0.347241,-0.23365924,-0.39734986,-0.37504524,-0.40391034,-0.31909415,-1.68228,-0.4909222,-0.45541117,-0.32343188,0.95888686,-0.3369514,-0.02245384,-0.46261248,-0.6222027,-0.723721,0.7801899,1.0575148,-0.73051065,-0.46261257,-0.6221855,-0.7526805,1.4804965,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.49307474,-0.30475688,0.5597393,1.4269421,1.0352741,1.4269421,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.34429067,-0.15816818,-0.4057848,-0.28101727,-0.09003628,-0.5623353,-0.08824511,-0.31743348,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.25584984,-0.25586417,-0.09363801,-0.09363023,-0.4008796,-0.38638768,-0.19129245,7.874898,-0.17189401,-0.36700165,-0.33172852,4.9930186,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,14.611175,1.0420527,0,0.00016213649476569904
801,1.0134661,0.4255789,-0.76902544,-0.347241,-0.6037303,-0.07170111,-0.37504524,-0.40391034,-0.31909415,-0.6175211,-0.5119119,-0.7744331,-1.2421885,-2.0212495,2.202121,-0.02245384,-0.46261248,-0.7950798,0.8321773,0.7801899,1.0575148,-0.21071526,-0.46261257,-0.7951378,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.49307474,-0.30475688,-0.2964952,1.4269421,1.0352741,1.4269421,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.42887706,-0.48781043,-0.5514324,-0.4695513,-0.09003628,-0.20397557,-0.08824511,-1.3009537,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.18858619,-0.18867773,-0.09363801,-0.09363023,-0.4008796,1.4012566,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.25893292,0,0.0002728080786043091
802,0.1711693,-0.55058235,0.5382119,-0.347241,-0.23365924,-0.07170111,-0.37504524,-0.40391034,-0.31909415,-1.7098861,0.3066891,0.34007204,0.00082858885,0.95888686,-0.3369514,-0.02245384,-0.46261248,-0.10357127,-0.967416,-0.8879055,-1.733323,-0.73051065,-0.46261257,-0.10355871,-0.7526805,1.4804965,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,-0.49307474,-0.30475688,0.11021619,-0.07763937,0.2644827,-0.07763937,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,0.5900398,1.3812612,0.048293058,0.8953289,-0.09003628,-0.9319525,-0.08824511,0.050095662,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.25584984,-0.25586417,-0.09363801,-0.09363023,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.002107025,0,0.007332167932062138
803,0.1711693,-0.55058235,0.5382119,-0.347241,-0.23365924,-0.07170111,-0.37504524,-0.40391034,-0.31909415,-1.7472703,0.3066891,0.34007204,0.00082858885,0.95888686,-0.3369514,-0.02245384,-0.46261248,-0.10357127,-0.967416,-0.8879055,-1.733323,-0.73051065,-0.46261257,-0.10355871,-0.7526805,1.4804965,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,-0.49307474,-0.30475688,2.4220493,1.5138408,1.1143473,1.5138408,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,0.5900398,1.3812612,0.048293058,0.8953289,-0.09003628,-0.9319525,-0.08824511,0.050095662,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.25584984,-0.25586417,-0.09363801,-0.09363023,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,1.5641325,0,0.008049620177277114
804,0.1711693,-0.29593158,0.5382119,-0.347241,-0.23365924,-1.3742962,-0.37504524,-0.30506048,-0.31909415,1.0856314,0.3066891,0.34007204,0.00082858885,0.95888686,-0.3369514,-0.02245384,-0.46261248,-0.10357127,-0.34880576,-0.47088164,-0.33790413,-0.21071526,-0.46261257,-0.10355871,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.49307474,-0.30475688,0.6239569,0.4781797,0.68116397,0.4781797,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,0.5900398,1.3812612,0.048293058,0.8953289,-0.09003628,-0.9319525,-0.08824511,0.050095662,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.25584984,-0.25586417,-0.09363801,-0.09363023,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,1.0420527,0,0.00019025271000073984
805,0.1711693,-0.55058235,0.5382119,-0.347241,-0.23365924,-0.07170111,-0.37504524,-0.40391034,-0.31909415,-1.7514241,0.3066891,0.34007204,0.00082858885,0.95888686,-0.3369514,-0.02245384,-0.46261248,-0.10357127,-0.723721,0.7801899,1.0575148,-0.73051065,-0.46261257,-0.10355871,-0.7526805,1.4804965,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.49307474,-0.30475688,2.4220493,1.5138408,1.1143473,1.5138408,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,0.5900398,1.3812612,0.048293058,0.8953289,-0.09003628,-0.9319525,-0.08824511,0.050095662,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.25584984,-0.25586417,-0.09363801,-0.09363023,-0.4008796,1.4012566,-0.19129245,3.8452923,-0.17189401,2.361044,2.2548258,4.9930186,5.252594,10.511899,2.1607478,2.0101879,-0.14512847,-0.029961083,-0.06000301,-0.40332302,1.9222562,-0.14831778,-0.13667665,1.5641325,0,0.00015429864462024006
806,0.1711693,-0.55058235,0.5382119,-0.347241,-0.23365924,-1.3742962,-0.37504524,-0.40391034,-0.31909415,-1.5686563,0.3066891,0.34007204,0.00082858885,0.95888686,-0.3369514,-0.02245384,-0.46261248,-0.10357127,-0.42378882,-0.053857777,-0.33790413,-0.21071526,-0.46261257,-0.10355871,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,-0.49307474,-0.30475688,2.4006433,1.5052934,1.1088465,1.5052934,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,0.5900398,1.3812612,0.048293058,0.8953289,-0.09003628,-0.9319525,-0.08824511,0.050095662,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.25584984,-0.25586417,-0.09363801,-0.09363023,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,1.5641325,0,0.00011663212921103677
807,0.4275508,0.21336992,-0.347336,-0.347241,-0.6037303,-1.3742962,-0.37504524,0.1891889,-0.31909415,-1.5668161,0.6390272,-0.76200366,-1.457028,0.95888686,-0.3369514,-0.17892902,-0.46261248,0.24218303,-1.0423961,-0.47088164,-0.33790413,-0.21071526,-0.46261257,0.24219246,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.49307474,-0.30475688,-0.42493036,0.08903512,0.36693403,0.08903512,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.5111354,0.011048197,-0.22586714,-0.29872,-0.09003628,-1.2546641,-0.08824511,-1.0225271,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.18858619,-0.18867773,-0.09363801,-0.09363023,-0.4008796,3.1889007,4.1615868,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,4.6888003,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.25893292,0,3.9243432866540996e-05
808,0.4275508,-0.1898271,-0.347336,-0.347241,-0.6037303,-0.07170111,-0.37504524,-0.40391034,-0.31909415,-0.11289135,0.6390272,-0.76200366,-1.457028,-1.2915034,-0.3369514,-0.02245384,-0.46261248,0.24218303,-0.19883968,-0.47088164,-0.33790413,0.30908012,-0.46261257,0.24219246,0.29662398,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.49307474,-0.30475688,-0.061030705,1.5052934,1.1088465,1.5052934,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.5111354,0.011048197,-0.22586714,-0.29872,-0.09003628,-1.2546641,-0.08824511,-1.0225271,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.18858619,-0.18867773,-0.09363801,-0.09363023,-0.4008796,1.4012566,4.1615868,-0.18431383,-0.17189401,-0.36700165,2.2548258,-0.20027964,-0.19038214,-0.09513031,-0.36730444,2.0101879,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,1.0420527,0,9.938818293705342e-05
809,0.4275508,-0.1898271,-0.347336,-0.347241,-0.6037303,-0.07170111,-0.37504524,-0.40391034,-0.31909415,-0.06285182,0.6390272,-0.76200366,-1.457028,0.3962894,-0.3369514,-0.02245384,-0.46261248,0.24218303,-0.19883968,-0.47088164,-0.33790413,0.30908012,-0.46261257,0.24219246,0.29662398,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.49307474,-0.30475688,-0.10384243,1.4820254,1.0847808,1.4820254,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.5111354,0.011048197,-0.22586714,-0.29872,-0.09003628,-1.2546641,-0.08824511,-1.0225271,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.18858619,-0.18867773,-0.09363801,-0.09363023,-0.4008796,1.4012566,4.1615868,-0.18431383,-0.17189401,-0.36700165,2.2548258,-0.20027964,-0.19038214,-0.09513031,-0.36730444,2.0101879,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,1.0420527,0,3.388525451230464e-05
810,0.4275508,0.3831371,-0.347336,-0.347241,-0.6037303,-0.07170111,-0.37504524,-0.10736071,-0.31909415,0.82117903,0.6390272,-0.76200366,-1.457028,0.08941803,-0.3369514,-0.02245384,-0.46261248,0.24218303,-0.19883968,-0.47088164,-0.33790413,-0.21071526,-0.46261257,0.24219246,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.49307474,-0.30475688,-0.10384243,1.4820254,1.0847808,1.4820254,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.5111354,0.011048197,-0.22586714,-0.29872,-0.09003628,-1.2546641,-0.08824511,-1.0225271,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.18858619,-0.18867773,-0.09363801,-0.09363023,-0.4008796,1.4012566,4.1615868,-0.18431383,-0.17189401,-0.36700165,2.2548258,-0.20027964,-0.19038214,-0.09513031,-0.36730444,2.0101879,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,1.0420527,0,2.6792178551436627e-05
811,0.4275508,2.5052269,-0.347336,-0.347241,-0.6037303,0.25394762,-0.37504524,1.3753873,-0.31909415,0.2707446,0.6390272,-0.76200366,-1.457028,-1.8417289,-0.3369514,-0.17892902,-0.46261248,0.24218303,-0.19883968,-0.47088164,-0.33790413,-0.21071526,-0.46261257,0.24219246,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.49307474,-0.30475688,-0.10384243,1.4820254,1.0847808,1.4820254,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.5111354,0.011048197,-0.22586714,-0.29872,-0.09003628,-1.2546641,-0.08824511,-1.0225271,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.18858619,-0.18867773,-0.09363801,-0.09363023,-0.4008796,1.4012566,4.1615868,-0.18431383,-0.17189401,-0.36700165,4.8413806,-0.20027964,-0.19038214,-0.09513031,-0.36730444,2.0101879,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,1.0420527,0,4.9283803163728364e-05
812,0.4275508,-0.55058235,-0.347336,-0.347241,-0.6037303,-0.7229986,-0.37504524,-0.40391034,-0.31909415,-1.8086737,0.6390272,-0.76200366,-1.457028,0.95888686,-0.3369514,-0.02245384,-0.46261248,0.24218303,-0.967416,-0.053857777,-0.33790413,-0.73051065,-0.46261257,0.24219246,-0.7526805,1.4804965,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,-0.49307474,-0.30475688,-0.33930692,0.54038584,0.6894151,0.54038584,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.5111354,0.011048197,-0.22586714,-0.29872,-0.09003628,-1.2546641,-0.08824511,-1.0225271,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.18858619,-0.18867773,-0.09363801,-0.09363023,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.5199728,0,0.00397404653738598
813,0.4275508,-0.55058235,-0.347336,-0.347241,-0.6037303,-0.7229986,-0.37504524,-0.40391034,-0.31909415,-1.8142337,0.6390272,-0.76200366,-1.457028,0.95888686,-0.3369514,-0.02245384,-0.46261248,0.24218303,-0.967416,-0.053857777,-0.33790413,-0.73051065,-0.46261257,0.24219246,-0.7526805,1.4804965,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,-0.49307474,-0.30475688,-0.03962484,1.512891,1.1136597,1.512891,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.5111354,0.011048197,-0.22586714,-0.29872,-0.09003628,-1.2546641,-0.08824511,-1.0225271,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.18858619,-0.18867773,-0.09363801,-0.09363023,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,1.0420527,0,0.004324368884321755
814,-1.9802059,-0.1261644,-0.052153345,-0.347241,0.50648296,0.57959634,-0.37504524,-0.10736071,-0.31909415,0.123781264,-0.08162164,-0.05766954,-0.11384107,-1.5915555,-0.3369514,-0.02245384,-0.46261248,-0.27644843,2.0319061,0.36316603,-1.733323,-0.21071526,-0.46261257,-0.2764343,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.49307474,-0.30475688,-0.5961772,-0.953274,-0.6383265,-0.953274,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,0.4340594,0.2308097,-0.22586714,0.32884163,-0.09003628,0.6553375,-0.08824511,-0.002270941,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.25584984,-0.25586417,-0.09363801,-0.09363023,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.5241869,0,0.0020395049120401467
815,-1.9802059,-0.27471069,-0.052153345,-0.347241,0.50648296,0.57959634,-0.37504524,-0.10736071,-0.31909415,0.7188287,-0.08162164,-0.05766954,-0.11384107,-1.4934616,-0.3369514,-0.02245384,-0.46261248,-0.27644843,-0.5737549,0.7801899,1.0575148,-0.21071526,-0.46261257,-0.2764343,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.49307474,-0.30475688,0.8594214,1.0209402,0.76436263,1.0209402,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,0.4340594,0.2308097,-0.22586714,0.32884163,-0.09003628,0.6553375,-0.08824511,-0.002270941,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.25584984,-0.25586417,-0.09363801,-0.09363023,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,1.0420527,0,0.00030148126658916083
816,-1.9802059,-0.55058235,-0.052153345,-0.347241,0.50648296,-0.23452547,-0.37504524,-0.40391034,-0.31909415,-1.7982218,-0.08162164,-0.05766954,-0.11384107,0.95888686,-0.3369514,-0.02245384,-0.46261248,-0.27644843,-0.723721,0.7801899,1.0575148,-0.73051065,-0.46261257,-0.2764343,-0.7526805,1.4804965,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.49307474,-0.30475688,1.2019151,1.5200139,1.1177852,1.5200139,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,0.4340594,0.2308097,-0.22586714,0.32884163,-0.09003628,0.6553375,-0.08824511,-0.002270941,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.25584984,-0.25586417,-0.09363801,-0.09363023,-0.4008796,-0.38638768,-0.19129245,3.8452923,-0.17189401,-0.36700165,2.2548258,4.9930186,-0.19038214,-0.09513031,-0.36730444,2.0101879,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,4.779274,1.0420527,0,0.00031598995308727677
817,-1.9802059,-0.55058235,-0.052153345,-0.347241,0.50648296,0.09112326,-0.37504524,-0.40391034,-0.31909415,-1.7327665,-0.08162164,-0.05766954,-0.11384107,0.95888686,-0.3369514,-0.02245384,-0.46261248,-0.27644843,-0.5925007,-0.053857777,-0.33790413,-0.73051065,-0.46261257,-0.2764343,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.49307474,-0.30475688,1.2019151,1.5200139,1.1177852,1.5200139,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,0.4340594,0.2308097,-0.22586714,0.32884163,-0.09003628,0.6553375,-0.08824511,-0.002270941,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.25584984,-0.25586417,-0.09363801,-0.09363023,-0.4008796,-0.38638768,-0.19129245,7.874898,-0.17189401,-0.36700165,-0.33172852,4.9930186,5.252594,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,9.695224,1.0420527,0,5.3170401229947434e-05
818,1.0629311,2.462785,-0.85336334,-0.347241,-0.6037303,0.57959634,-0.37504524,1.3753873,-0.31909415,-0.79201394,-0.56438637,-0.7827194,-1.2369117,-1.5556338,-0.3369514,-0.17892902,-0.46261248,-0.6222027,-0.19883968,-0.47088164,-0.33790413,-0.21071526,-0.46261257,-0.6221855,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.49307474,-0.30475688,-0.36071277,1.4794137,1.0840932,1.4794137,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.5049272,-0.3812261,-0.5599999,-0.47043642,-0.09003628,-0.56984025,-0.08824511,-1.3796337,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.18858619,-0.18867773,-0.09363801,-0.09363023,-0.4008796,1.4012566,4.1615868,-0.18431383,-0.17189401,-0.36700165,4.8413806,-0.20027964,-0.19038214,-0.09513031,-0.36730444,2.0101879,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.5199728,0,2.3920885947930142e-05
819,1.0629311,0.68022966,-0.85336334,-0.347241,-0.6037303,-0.07170111,-0.37504524,-0.40391034,-0.31909415,-0.07316209,-0.56438637,-0.7827194,-1.2369117,-2.0642667,1.9564044,-0.02245384,-0.46261248,-0.6222027,0.8321773,0.7801899,1.0575148,-0.21071526,-0.46261257,-0.6221855,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.49307474,-0.30475688,-0.36071277,1.4794137,1.0840932,1.4794137,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.5049272,-0.3812261,-0.5599999,-0.47043642,-0.09003628,-0.56984025,-0.08824511,-1.3796337,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.18858619,-0.18867773,-0.09363801,-0.09363023,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,2.2548258,-0.20027964,-0.19038214,-0.09513031,-0.36730444,2.0101879,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.5199728,0,6.731156367480035e-05
820,0.1711693,-0.55058235,-0.68468755,-0.347241,0.50648296,0.09112326,-0.37504524,-0.40391034,-0.31909415,-0.6013853,-0.4279529,-0.3601189,-0.18473426,0.95888686,-0.3369514,-0.02245384,-0.46261248,-0.27644843,-0.29256848,-0.47088164,-0.33790413,-0.73051065,-0.46261257,-0.2764343,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,2.1411674,-1.1384512,0.7172509,-0.49307474,1.2423636,-0.38211864,0.015669849,0.33805513,0.015669849,-0.6991447,-0.12017847,-0.47922447,-0.59064424,-0.6742548,-0.7387583,-0.36697465,-0.6003779,-0.48671162,-0.5685674,-0.5678014,-0.09003628,-0.6204984,-0.08824511,-0.52634364,-0.10301927,-0.40053582,-0.067115605,-0.39330015,-0.68461347,-0.076169066,-0.41116032,-0.4083727,-0.63114756,-0.27453417,-0.27452707,-0.09363801,-0.09363023,-0.4008796,-0.38638768,-0.19129245,-0.18431383,-0.17189401,-0.36700165,-0.33172852,-0.20027964,-0.19038214,-0.09513031,-0.36730444,-0.38955462,-0.14512847,-0.029961083,-0.06000301,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.26314697,0,0.0033037869282982885
